Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
17:00,7.294535,1.948681,68.85562,1031.222,1.277707,3.936096,74.53425,100
17:05,7.163908,1.976882,69.6132,1031.297,1.278503,5.099555,69.45416,100
17:10,7.077991,1.970646,69.99206,1031.295,1.278929,2.587575,46.67101,100
17:15,6.977393,1.876829,70.00572,1031.406,1.279682,2.297317,88.62743,100
17:20,6.950672,1.794478,69.72308,1031.421,1.279416,3.209023,4.915868,100
17:25,6.865859,1.818652,70.25047,1031.479,1.280115,2.535714,30.50613,100
17:30,6.794935,1.793771,70.46745,1031.488,1.280091,4.011404,2.864569,100
17:35,6.820573,1.841714,70.58495,1031.442,1.279816,4.75207,4.78565,100
17:40,6.781801,1.799495,70.55988,1031.458,1.280664,3.869483,346.009,100
17:45,6.730649,1.866469,71.14731,1031.631,1.280675,4.012236,25.06205,100
17:50,6.77825,1.905051,71.11086,1031.725,1.280381,4.150757,1.4263,100
17:55,6.733846,1.960258,71.60939,1031.742,1.280818,4.374047,17.08079,100
