Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
17:00,7.117853,2.002126,69.95878,1022.519,1.267644,2.919816,46.62601,100
17:05,7.075774,2.055423,70.42732,1022.556,1.267867,3.648141,64.79919,100
17:10,7.001777,2.054823,70.78169,1022.695,1.268551,2.98262,9.099805,100
17:15,6.961565,1.928808,70.34205,1022.763,1.268561,2.710199,117.0392,100
17:20,6.978469,1.888485,70.0591,1022.743,1.268689,4.890826,15.69757,100
17:25,7.076814,1.849675,69.39618,1022.802,1.268156,4.829571,359.5625,100
17:30,7.054116,1.846148,69.48663,1022.868,1.268438,4.950968,341.0352,100
17:35,7.001405,1.905198,70.03255,1022.942,1.26908,4.560834,15.35361,100
17:40,6.937033,1.969587,70.66553,1022.957,1.269151,3.841454,42.25438,100
17:45,6.830073,1.823876,70.44918,1023.066,1.269912,3.086543,240.1262,100
17:50,6.770459,1.842717,70.83315,1023.145,1.270319,3.053786,21.11835,100
17:55,6.667912,1.89672,71.60944,1023.2,1.270737,3.408175,278.8086,100
