Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
16:00,8.33902,1.826105,63.57447,1031.005,1.272828,4.197809,35.05871,100
16:05,8.392477,1.996572,64.11943,1031.072,1.272566,3.417354,6.739736,100
16:10,8.271553,1.84183,63.93729,1031.03,1.273112,2.36837,62.62531,100
16:15,8.14958,1.789673,64.22871,1031.131,1.273684,2.097032,305.3825,100
16:20,8.093409,1.894521,64.95851,1031.082,1.274257,3.63598,4.795785,100
16:25,8.018708,1.86508,65.15172,1031.075,1.274241,3.362159,64.73933,100
16:30,7.953862,1.728495,64.80463,1031.152,1.274726,3.689872,45.28827,100
16:35,7.946536,1.672512,64.57743,1031.177,1.274916,4.9095,101.5209,100
16:40,7.843602,1.728171,65.29054,1031.167,1.275607,3.443091,45.02,100
16:45,7.779075,1.850957,66.15547,1031.199,1.27568,5.596028,84.10301,100
16:50,7.650121,1.906566,67.00438,1031.197,1.276543,4.839095,68.10087,100
16:55,7.441911,1.916346,68.0096,1031.269,1.277285,3.238672,55.93162,100
