Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
06:00,2.671447,-1.684978,73.01716,1035.917,1.305616,10.35906,16.85491,100
06:05,2.752837,-1.653448,72.76543,1035.886,1.305416,10.98179,24.22805,100
06:10,2.718515,-1.620831,73.11761,1035.854,1.305692,6.568955,6.761041,100
06:15,2.700159,-1.707657,72.74727,1035.911,1.305598,7.097199,36.6596,100
06:20,2.808975,-1.725445,72.09419,1036.012,1.304914,9.883245,11.4525,100
06:25,2.906789,-1.698995,71.73603,1036.042,1.304715,8.085493,36.38226,100
06:30,2.935769,-1.659884,71.79543,1035.995,1.304589,7.950693,14.62252,100
06:35,2.855741,-1.721733,71.87539,1035.887,1.304665,8.935645,16.61992,100
06:40,2.879604,-1.696693,71.88643,1035.832,1.304687,8.287465,12.90314,100
06:45,2.905197,-1.683734,71.8246,1035.786,1.304346,10.22933,27.47559,100
06:50,2.975552,-1.544434,72.20281,1035.822,1.304175,10.80753,16.60954,100
06:55,2.941964,-1.567507,72.25218,1035.805,1.304537,10.08834,17.36145,100
