Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
23:00,4.270163,0.9808559,79.18896,1036.259,1.298264,8.307374,8.378453,100
23:05,4.213099,0.9447287,79.29979,1036.256,1.298253,10.14322,3.895718,100
23:10,4.145878,0.8844062,79.32914,1036.172,1.298663,11.37182,18.01872,100
23:15,4.076161,0.8307697,79.41032,1036.186,1.299129,11.16769,4.854637,100
23:20,4.031409,0.8025056,79.49806,1036.211,1.299695,9.578363,22.58994,100
23:25,3.898155,0.6601179,79.4259,1036.215,1.300072,10.17458,32.10336,100
23:30,3.823903,0.6728789,79.91457,1036.299,1.300768,8.249671,1.476403,100
23:35,3.779645,0.5866858,79.66689,1036.268,1.300302,11.95891,28.58379,100
23:40,3.720288,0.5716003,79.91303,1036.319,1.301267,8.048858,7.467012,100
23:45,3.624695,0.4594683,79.80363,1036.146,1.301024,12.54851,17.78929,100
23:50,3.523984,0.3394042,79.67724,1036.231,1.302103,9.504615,26.31829,100
23:55,3.432646,0.1559166,79.13461,1036.218,1.302006,11.56859,22.76655,100
