Channel->,310,500,805,405,360,160,170,260,465,700
UTC time,Act Air Density,Act Wind Direction,Act Wind Measurement Quality,Act Wind Speed km/u,Avg Absolute air pressure,Avg Air Temprature,Avg Dewpoint temperature,Avg Relative humidity,Avg Wind Speed km/u,Precipitation Type
16:00,1.207877,309.8694,100,2.253325,1017.862,18.7945,11.67857,63.33942,1.813151,0
16:05,1.206489,318.5082,100,2.4168,1017.803,19.06095,11.60755,61.9994,2.241626,0
16:10,1.20643,357.1622,100,1.311902,1017.783,19.31643,11.26865,59.67353,2.739548,0
16:15,1.206499,254.051,100,2.602036,1017.782,19.19568,11.17863,59.76329,2.182349,0
16:20,1.207666,320.9353,100,1.585046,1017.862,19.13713,10.93501,59.01812,1.972128,0
16:25,1.207973,18.41688,100,1.910347,1017.801,18.93238,10.74242,59.01807,1.223573,0
16:30,1.207714,280.8625,100,1.155012,1017.806,18.96535,10.55744,58.17627,1.563259,0
16:35,1.208364,286.8319,100,2.811883,1017.844,18.8709,10.25112,57.33696,3.131091,0
16:40,1.210197,79.102,100,2.071463,1017.912,18.61905,10.37098,58.71481,1.522225,0
16:45,1.210282,253.2005,100,4.151392,1017.952,18.51612,10.43459,59.344,1.921899,0
16:50,1.209899,0,100,0,1017.89,18.49194,10.42929,59.41262,1.846278,0
16:55,1.210408,326.6587,100,2.010183,1017.937,18.50531,10.34165,59.01528,1.871838,0
