Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
22:00,5.132435,0.9415048,74.35603,1031.421,1.288688,1.17018,267.4892,100
22:05,5.055074,0.9455493,74.77882,1031.454,1.28826,1.71376,293.8286,100
22:10,4.991061,0.8806904,74.76279,1031.365,1.288809,1.28185,21.95058,100
22:15,4.91104,0.8649165,75.09511,1031.472,1.289028,0,121.282,100
22:20,4.844949,0.90979,75.68813,1031.479,1.289582,2.235493,0,100
22:25,4.745123,0.9510592,76.44067,1031.316,1.28973,2.337114,259.1286,100
22:30,4.758605,0.9513918,76.37057,1031.273,1.289667,1.508113,0,100
22:35,4.747754,0.9652324,76.50443,1031.212,1.28943,1.365446,225.2468,100
22:40,4.754872,1.032422,76.8372,1031.242,1.289931,1.704815,0,100
22:45,4.719784,1.077496,77.27478,1031.162,1.289684,1.687482,0,100
22:50,4.714491,1.159849,77.76198,1031.145,1.289607,2.166757,0,100
22:55,4.722179,1.231517,78.12124,1031.116,1.289411,2.292645,214.851,100
