Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
13:00,7.757236,0.948055,62.10364,1035.997,1.281587,7.039937,63.86236,100
13:05,7.765821,0.8764989,61.74916,1035.977,1.28152,5.065322,71.84495,100
13:10,7.81634,0.9424182,61.82981,1035.992,1.281607,5.722731,6.549523,100
13:15,7.798838,0.900587,61.71809,1035.923,1.280936,7.696253,39.58526,100
13:20,7.833042,0.8616864,61.40128,1035.894,1.280776,4.841805,23.50739,100
13:25,7.980613,0.9528834,61.18841,1035.799,1.280444,7.047664,26.79886,100
13:30,7.920119,1.048939,61.86747,1035.752,1.28076,7.226339,39.12969,100
13:35,7.876581,1.216575,62.80246,1035.813,1.280348,5.415963,5.976395,100
13:40,7.858331,1.130344,62.49625,1035.738,1.280483,7.146861,20.18513,100
13:45,7.845394,1.256293,63.11398,1035.708,1.28126,8.254805,359.9539,100
13:50,7.679045,1.235848,63.74031,1035.671,1.281534,5.544481,43.97573,100
13:55,7.749627,1.517769,64.72804,1035.7,1.281532,5.639291,75.25062,100
