Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
12:00,7.035162,0.3932751,62.68433,1036.423,1.286171,6.370433,55.45639,100
12:05,7.055145,0.5617034,63.36525,1036.423,1.285195,6.987333,109.2748,100
12:10,7.144932,0.5713506,63.0194,1036.373,1.285061,5.620212,95.64543,100
12:15,7.248591,0.6577922,62.96601,1036.316,1.283901,6.246538,56.46731,100
12:20,7.411585,0.7913244,62.87137,1036.31,1.283971,6.272952,7.10809,100
12:25,7.524673,0.8269843,62.55043,1036.25,1.283207,6.135178,9.003825,100
12:30,7.537771,0.7433149,62.11712,1036.181,1.282697,6.839643,6.419436,100
12:35,7.62757,0.8818753,62.35688,1036.174,1.282236,5.100989,290.4256,100
12:40,7.758203,0.8521511,61.67211,1036.103,1.282041,4.31464,351.6093,100
12:45,7.573606,0.8558347,62.46955,1036.092,1.28215,6.695977,33.59509,100
12:50,7.648106,0.8934104,62.32323,1036.08,1.28204,6.451415,27.50181,100
12:55,7.766851,0.9636736,62.13265,1036.017,1.281141,5.423393,350.8151,100
