Channel->,310,500,805,405,360,160,170,260,465
UTC time,Act Air Density,Act Wind Direction,Act Wind Measurement Quality,Act Wind Speed km/u,Avg Absolute air pressure,Avg Air Temprature,Avg Dewpoint temperature,Avg Relative humidity,Avg Wind Speed km/u
06:00,1.199319,239.0623,100,3.79616,1001.441,15.84804,14.67467,92.74737,1.7225
06:05,1.199407,111.4408,100,1.851938,1001.407,15.86721,14.63009,92.36833,1.333935
06:10,1.199143,246.4579,100,2.302497,1001.42,15.89413,14.62026,92.151,2.734898
06:15,1.199138,0,100,0,1001.372,15.99775,14.71503,92.10468,1.789303
06:20,1.199247,0,100,0,1001.337,15.89827,14.55512,91.74037,1.775501
06:25,1.19818,227.3676,100,2.215239,1001.244,16.00354,14.66454,91.77129,1.378429
06:30,1.198734,304.5786,100,1.235187,1001.265,15.97837,14.58633,91.4565,2.65554
06:35,1.198303,221.3321,100,2.119409,1001.257,16.06257,14.66357,91.42075,1.419236
06:40,1.198124,0,100,0,1001.27,16.11998,14.70176,91.31128,1.992811
06:45,1.19835,40.56432,100,0,1001.319,16.09486,14.64675,91.13383,1.331066
06:50,1.19799,206.9623,100,1.627191,1001.292,16.15171,14.68616,91.03517,0
06:55,1.197681,0,100,0,1001.28,16.21757,14.69457,90.70326,1.088261
