Channel->,310,500,805,405,360,160,170,260,465,700
UTC time,Act Air Density,Act Wind Direction,Act Wind Measurement Quality,Act Wind Speed km/u,Avg Absolute air pressure,Avg Air Temprature,Avg Dewpoint temperature,Avg Relative humidity,Avg Wind Speed km/u,Precipitation Type
03:00,1.211272,275.5262,100,1.125708,1008.641,15.2208,13.71234,90.72026,2.382852,Liquid precipitation
03:05,1.211472,0,100,0,1008.719,15.21872,13.74451,90.92204,1.622963,Liquid precipitation
03:10,1.211541,119.3102,100,1.809541,1008.694,15.17406,13.71206,90.99114,1.901677,Liquid precipitation
03:15,1.211604,216.3653,100,2.221325,1008.766,15.1796,13.72151,91.01463,4.820549,Liquid precipitation
03:20,1.21164,117.6403,100,1.557842,1008.745,15.20107,13.80576,91.38772,2.258727,Liquid precipitation
03:25,1.211843,333.1591,100,3.129781,1008.743,15.10403,13.71512,91.41946,2.270199,Liquid precipitation
03:30,1.212021,58.7865,100,1.90231,1008.75,15.15362,13.78508,91.54356,2.089469,Liquid precipitation
03:35,1.211612,260.0018,100,4.192157,1008.82,15.15279,13.79619,91.61452,1.545601,Liquid precipitation
03:40,1.211637,324.2189,100,1.402468,1008.917,15.18413,13.83243,91.64565,2.26504,Liquid precipitation
03:45,1.211557,238.001,100,3.3747,1008.863,15.19776,13.86134,91.73732,1.974044,Liquid precipitation
03:50,1.211529,19.64619,100,2.462776,1008.908,15.20623,13.86553,91.71242,2.450392,Liquid precipitation
03:55,1.211747,252.6756,100,3.789846,1009.026,15.1773,13.84928,91.7861,2.123059,Liquid precipitation
