Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
21:00,5.381828,1.886565,78.19869,1036.126,1.292165,5.257774,195.6035,100
21:05,5.349216,1.829831,78.05864,1036.183,1.292859,4.987422,173.5177,100
21:10,5.327484,1.847303,78.27407,1036.152,1.292992,5.503876,335.4606,100
21:15,5.302917,1.875874,78.56767,1036.09,1.292851,5.994011,19.1369,100
21:20,5.365196,1.939354,78.58398,1036.104,1.292257,8.122166,30.00955,100
21:25,5.277356,1.851693,78.5715,1036.139,1.293256,7.166297,2.589189,100
21:30,5.229399,1.853344,78.84306,1036.14,1.293535,6.333277,357.4193,100
21:35,5.140691,1.826333,79.17757,1036.114,1.293803,5.89141,16.23667,100
21:40,5.145111,1.75435,78.74727,1036.162,1.293609,7.569267,12.78106,100
21:45,5.192861,1.897182,79.29128,1036.183,1.293971,6.430222,12.43884,100
21:50,5.042994,1.839729,79.7935,1036.282,1.29461,4.509392,37.82447,100
21:55,5.070945,1.814556,79.49577,1036.195,1.293862,8.192915,15.07727,100
