Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
09:00,5.784962,4.235781,89.78191,1029.65,1.281858,3.327576,47.89433,100
09:05,5.765179,4.195774,89.65351,1029.664,1.282074,2.702016,161.2334,100
09:10,5.745705,4.105113,89.2056,1029.649,1.282124,2.927136,182.9252,100
09:15,5.731782,4.114548,89.35057,1029.697,1.282307,2.767498,27.80668,100
09:20,5.723048,4.135248,89.5344,1029.678,1.282071,3.665902,4.308245,100
09:25,5.695493,4.075319,89.3292,1029.63,1.282587,2.878654,144.3862,100
09:30,5.686063,4.073199,89.37434,1029.675,1.282312,2.298069,184.2105,100
09:35,5.77864,4.219919,89.72137,1029.755,1.28213,2.28176,113.6359,100
09:40,5.794635,4.248353,89.80074,1029.85,1.282315,3.070164,57.82443,100
09:45,5.830913,4.307076,89.94479,1029.926,1.281827,1.785602,0,100
09:50,5.760943,4.1804,89.58292,1029.738,1.282319,3.640313,0,100
09:55,5.710582,4.223127,90.16496,1029.666,1.282233,2.101035,47.2727,100
