Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
08:00,5.837206,4.286472,89.77605,1029.686,1.281621,1.777938,82.95608,100
08:05,5.855294,4.303491,89.77077,1029.699,1.281827,1.714884,165.5938,100
08:10,5.869237,4.347605,89.96153,1029.707,1.281544,1.918869,0,100
08:15,5.894109,4.372488,89.96357,1029.653,1.281224,1.217964,208.3887,100
08:20,5.926571,4.406096,89.97323,1029.688,1.281284,1.500628,19.77588,100
08:25,5.950237,4.386436,89.70301,1029.627,1.280936,2.291653,62.79728,100
08:30,5.953908,4.406394,89.80536,1029.529,1.28126,2.550605,49.68908,100
08:35,5.91569,4.407546,90.05003,1029.607,1.281467,3.335898,0,100
08:40,5.905173,4.456716,90.42577,1029.626,1.281252,3.12867,192.6907,100
08:45,5.841032,4.366635,90.25717,1029.617,1.281764,1.919721,114.6565,100
08:50,5.781995,4.251363,89.89828,1029.632,1.282036,3.234731,135.0673,100
08:55,5.824826,4.249892,89.62314,1029.595,1.281718,2.928217,129.201,100
