Channel->,310,500,805,405,360,160,170,260,465,700
UTC time,Act Air Density,Act Wind Direction,Act Wind Measurement Quality,Act Wind Speed km/u,Avg Absolute air pressure,Avg Air Temprature,Avg Dewpoint temperature,Avg Relative humidity,Avg Wind Speed km/u,Precipitation Type
04:00,1.211829,309.0532,100,2.758053,1009.038,15.2015,13.87075,91.77131,1.819513,Liquid precipitation
04:05,1.211811,149.0432,100,4.737628,1009.076,15.19215,13.85367,91.72469,2.306496,Liquid precipitation
04:10,1.211884,18.75046,100,2.25995,1009.107,15.21626,13.89253,91.814,3.245254,Liquid precipitation
04:15,1.21202,22.34988,100,1.694018,1009.124,15.22861,13.92193,91.91631,1.65953,Liquid precipitation
04:20,1.211978,155.3381,100,3.136104,1009.119,15.21825,13.8992,91.842,1.611873,Liquid precipitation
04:25,1.211647,120.775,100,2.21351,1009.069,15.22711,13.91669,91.89394,2.938238,Liquid precipitation
04:30,1.211588,166.1556,100,2.846894,1009.073,15.23446,13.93905,91.98383,2.657729,Liquid precipitation
04:35,1.211589,0,100,0,1009.068,15.21924,13.92138,91.96837,3.350122,Liquid precipitation
04:40,1.211767,325.9265,100,2.203729,1009.14,15.20659,13.91742,92.01944,3.096289,Liquid precipitation
04:45,1.211902,165.3973,100,1.560687,1009.112,15.20707,13.92988,92.09088,3.322381,Liquid precipitation
04:50,1.211637,162.433,100,3.737544,1009.108,15.21195,13.94321,92.14167,5.800651,No precipitation
04:55,1.211793,173.3648,100,3.045645,1009.149,15.26747,14.02939,92.32813,4.61885,No precipitation
