Channel->,160,170,260,360,310,465,405,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind speed KM/h,act wind dir °,wind measurement quality %
09:40,10.69357,3.251492,60.06318,1022.615,1.25208,5.711449,5.401937,29.31437,100
09:45,10.68312,3.086594,59.40903,1022.638,1.251813,5.063732,2.537396,36.598,100
09:50,10.53753,3.054094,59.85097,1022.589,1.252327,9.423917,8.320104,31.40517,100
09:55,10.26075,3.101484,61.16683,1022.565,1.253358,11.59539,12.21408,8.633095,100
