Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
23:00,5.651979,1.235416,73.25639,1031.773,1.285773,3.214652,271.0696,100
23:05,5.692159,0.9782133,71.71422,1031.789,1.286011,3.583102,339.7479,100
23:10,5.65113,0.9163015,71.59874,1031.708,1.286023,3.623546,348.998,100
23:15,5.736304,0.907178,71.1328,1031.665,1.28574,2.227152,30.52199,100
23:20,5.591055,0.8177711,71.38891,1031.689,1.286114,2.000157,329.9088,100
23:25,5.63614,0.8796743,71.48421,1031.641,1.2863,2.795233,341.428,100
23:30,5.571372,0.8675911,71.74326,1031.661,1.286293,2.532302,330.8535,100
23:35,5.64431,0.8930025,71.51253,1031.603,1.286061,3.485048,214.7428,100
23:40,5.558638,0.9048171,71.99893,1031.576,1.286347,2.308386,330.8627,100
23:45,5.486227,0.9876498,72.79395,1031.547,1.286582,2.562288,302.8884,100
23:50,5.551145,1.105655,73.08412,1031.61,1.28648,2.955473,342.5791,100
23:55,5.381539,1.002346,73.40111,1031.629,1.287585,1.89007,323.7039,100
