Channel->,310,500,805,405,360,160,170,260,465,700
UTC time,Act Air Density,Act Wind Direction,Act Wind Measurement Quality,Act Wind Speed km/u,Avg Absolute air pressure,Avg Air Temprature,Avg Dewpoint temperature,Avg Relative humidity,Avg Wind Speed km/u,Precipitation Type
21:00,1.223706,0,100,0,1019.437,15.77756,10.02287,68.65034,0,0
21:05,1.223673,0,100,0,1019.343,15.7595,9.986788,68.56407,0,0
21:10,1.223439,0,100,0,1019.375,15.76809,10.04321,68.78532,0,0
21:15,1.223539,0,100,0,1019.291,15.72138,10.03912,68.97219,0,0
21:20,1.223587,144.6897,100,2.227086,1019.313,15.74216,10.11933,69.25084,0,0
21:25,1.223203,0,100,0,1019.308,15.80635,10.25237,69.58305,0,0
21:30,1.223365,0,100,0,1019.315,15.7301,10.19577,69.65888,0,0
21:35,1.223109,0,100,0,1019.386,15.8253,10.33628,69.88853,0,0
21:40,1.223087,0,100,0,1019.32,15.8253,10.34334,69.92141,0,0
21:45,1.222947,244.8639,100,1.813758,1019.306,15.84633,10.35739,69.8933,0,0
21:50,1.223159,230.9377,100,0,1019.364,15.88833,10.23898,69.15769,0,0
21:55,1.222794,226.1664,100,1.89233,1019.456,15.9243,10.16065,68.63923,0,0
