Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
06:00,3.987492,0.3636199,77.25845,1031.105,1.292949,3.43978,49.32531,100
06:05,4.025756,0.2874895,76.62886,1031.078,1.293095,2.539569,11.9613,100
06:10,4.102209,0.3311274,76.45973,1031.049,1.292413,4.225081,330.6348,100
06:15,4.070114,0.3533409,76.75554,1031.054,1.293111,2.239795,323.747,100
06:20,4.033382,0.3198285,76.76707,1031.08,1.292517,3.291079,275.0736,100
06:25,4.138318,0.4038418,76.66827,1031.054,1.292487,1.824566,345.2883,100
06:30,4.22272,0.4306586,76.36468,1031.138,1.291775,2.175231,20.89755,100
06:35,4.35746,0.4124068,75.54897,1031.167,1.291277,2.814493,334.1832,100
06:40,4.506775,0.3048488,74.18455,1031.163,1.290463,4.089329,330.7079,100
06:45,4.583225,0.4439064,74.53461,1031.244,1.290532,2.863075,24.39678,100
06:50,4.598654,0.5208847,74.86945,1031.271,1.290677,2.7588,0,100
06:55,4.504836,0.6264738,75.93817,1031.304,1.291127,0,305.9074,100
