Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
12:00,6.523767,-0.3403516,61.56123,1034.964,1.286573,5.737205,35.08448,100
12:05,6.484302,-0.3134532,61.84871,1034.909,1.286265,8.625068,68.79123,100
12:10,6.67575,-0.2423811,61.37026,1034.937,1.285308,8.433261,16.44816,100
12:15,6.601922,0.02361134,62.87176,1034.928,1.285944,8.66509,99.02377,100
12:20,6.488104,-0.08920597,62.84789,1034.83,1.286293,6.981937,86.99059,100
12:25,6.498682,0.04890715,63.43436,1034.761,1.286002,8.179307,51.69738,100
12:30,6.654773,0.2067558,63.47847,1034.706,1.284977,5.038748,48.94058,100
12:35,6.833052,0.1468648,62.43729,1034.627,1.283912,8.786962,76.44083,100
12:40,6.889293,0.3908298,63.30316,1034.661,1.284522,6.31329,19.11092,100
12:45,6.712104,0.3810748,64.03176,1034.654,1.284397,5.900985,0,100
12:50,6.887474,0.2362355,62.60973,1034.627,1.283722,7.029782,8.464444,100
12:55,6.89997,0.04996733,61.71484,1034.529,1.283991,9.248434,115.3225,100
