Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
15:00,8.770386,1.074608,58.51154,1033.247,1.273637,4.502307,71.37998,100
15:05,8.743366,1.023332,58.40259,1033.264,1.273364,3.543648,29.72604,100
15:10,8.805726,1.220584,58.98746,1033.205,1.273161,5.990056,0,100
15:15,8.84979,0.9115298,57.52155,1033.224,1.273377,3.551678,33.62386,100
15:20,8.825266,0.7268198,56.85449,1033.159,1.273566,4.844743,70.13298,100
15:25,8.799098,0.8818132,57.59398,1033.117,1.273649,4.455239,43.76307,100
15:30,8.84285,0.9143801,57.55872,1033.038,1.272963,6.118961,0,100
15:35,8.744075,0.7548382,57.28243,1033.047,1.273973,4.579367,116.4641,100
15:40,8.660254,0.821098,57.88385,1033.031,1.273936,5.300086,22.58912,100
15:45,8.646025,0.8335143,57.99047,1032.995,1.273826,5.296494,0,100
15:50,8.62594,0.8658376,58.20485,1032.919,1.273992,4.524342,64.37036,100
15:55,8.725164,1.00802,58.40994,1032.889,1.273394,4.995831,59.12283,100
