Channel->,160,170,260,360,310,465,500,805
UTC time,avg temp °C,avg dewpoint °C,avg humidity %,avg air pressure hPA,avg air density KG/m3 ,avg wind speed KM/h,act wind dir °,wind measurement quality %
03:00,2.883378,-0.3433653,79.3389,1030.566,1.297403,4.630497,14.4352,100
03:05,2.7791,-0.4163184,79.50437,1030.598,1.298565,3.376646,3.683243,100
03:10,2.778906,-0.3993086,79.60362,1030.539,1.298126,4.074991,21.81713,100
03:15,2.751036,-0.4088121,79.70584,1030.559,1.298285,3.982065,45.41257,100
03:20,2.737803,-0.4719576,79.41503,1030.528,1.298305,3.623944,7.010992,100
03:25,2.756588,-0.4826756,79.24763,1030.464,1.297999,4.468089,31.82338,100
03:30,2.779781,-0.4826106,79.118,1030.457,1.297819,4.406232,1.824493,100
03:35,2.813541,-0.4863208,78.90755,1030.576,1.298337,3.308466,12.69941,100
03:40,2.802542,-0.517548,78.78978,1030.627,1.298185,3.793695,7.767327,100
03:45,2.901321,-0.480841,78.45017,1030.639,1.298133,3.971288,41.00234,100
03:50,2.834192,-0.4561642,78.96532,1030.662,1.298141,4.024615,70.94981,100
03:55,2.7912,-0.4872909,79.02703,1030.621,1.298324,3.017415,43.80077,100
