Date,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,
422.92,1213.48,1236.56,1213.35,1213.48,1209.36,1179.55,1176.67,1166.50,1172.82,
423.34,1211.32,1233.63,1209.38,1210.48,1205.77,1176.80,1174.03,1163.91,1169.87,
423.77,1208.62,1229.75,1206.52,1207.92,1202.88,1174.20,1172.80,1161.74,1167.20,
424.19,1204.97,1225.87,1202.43,1204.40,1199.32,1170.23,1168.81,1157.94,1164.15,
424.62,1199.24,1219.59,1196.39,1198.53,1193.12,1164.93,1162.66,1151.70,1158.24,
425.04,1192.54,1212.62,1188.96,1192.26,1186.95,1158.84,1154.68,1144.79,1151.10,
425.46,1185.62,1206.30,1183.60,1185.05,1181.29,1152.23,1148.19,1139.95,1144.72,
425.89,1177.65,1198.90,1175.47,1177.65,1174.89,1144.76,1140.83,1131.95,1137.04,
426.31,1165.65,1189.04,1164.33,1167.11,1163.16,1134.21,1130.11,1122.07,1125.72,
426.73,1156.72,1179.22,1154.66,1157.89,1154.22,1125.98,1121.27,1113.18,1118.03,
427.16,1149.11,1170.58,1146.74,1149.56,1145.71,1118.02,1115.50,1104.99,1109.88,
427.58,1138.59,1159.85,1136.07,1138.59,1135.62,1106.19,1105.29,1095.04,1100.24,
428.00,1128.04,1148.92,1124.02,1129.39,1125.21,1097.18,1096.14,1084.51,1090.77,
428.43,1121.65,1143.96,1118.65,1122.85,1117.61,1090.50,1089.30,1078.22,1083.76,
428.85,1117.16,1138.35,1113.40,1118.66,1112.35,1085.00,1084.40,1072.52,1078.08,
429.27,1115.29,1135.66,1110.31,1116.65,1111.52,1082.40,1081.94,1070.48,1076.36,
429.70,1116.22,1136.68,1111.37,1117.13,1111.67,1083.34,1081.82,1071.36,1078.03,
430.12,1119.75,1139.69,1114.88,1119.59,1115.79,1086.41,1083.98,1074.09,1082.00,
430.54,1124.02,1143.88,1119.59,1123.26,1120.05,1090.57,1088.28,1077.89,1085.38,
430.97,1130.67,1150.00,1126.37,1129.13,1126.52,1095.84,1095.07,1084.49,1091.39,
431.39,1138.02,1158.35,1134.17,1136.95,1133.71,1104.15,1102.92,1092.91,1099.38,
431.81,1145.87,1167.18,1143.40,1144.02,1141.39,1111.13,1111.59,1100.94,1105.73,
432.24,1158.18,1178.47,1153.84,1155.23,1150.89,1121.76,1122.54,1111.69,1116.34,
432.66,1172.81,1191.63,1167.67,1168.92,1165.65,1135.16,1137.96,1125.20,1131.58,
433.08,1187.83,1205.93,1182.83,1183.46,1180.65,1149.60,1153.03,1138.83,1146.01,
433.51,1202.19,1219.85,1196.57,1198.76,1195.16,1163.90,1166.72,1152.65,1160.46,
433.93,1219.89,1237.29,1214.24,1215.96,1212.04,1181.77,1183.50,1168.91,1176.60,
434.35,1235.85,1253.63,1231.60,1231.60,1228.14,1197.61,1198.56,1185.50,1191.95,
434.77,1248.98,1266.16,1244.09,1245.04,1243.62,1210.51,1211.14,1197.74,1205.47,
435.20,1256.98,1275.91,1253.03,1253.35,1251.77,1218.96,1219.75,1206.81,1213.91,
435.62,1265.00,1284.58,1260.42,1261.37,1259.79,1227.11,1227.42,1213.21,1222.84,
436.04,1270.03,1289.46,1266.40,1267.50,1265.92,1233.70,1234.33,1218.86,1229.60,
436.47,1274.34,1292.48,1270.40,1270.24,1269.46,1236.49,1238.07,1221.67,1233.02,
436.89,1278.42,1297.32,1273.54,1275.74,1273.70,1242.35,1242.51,1225.34,1238.26,
437.31,1283.85,1303.81,1279.92,1282.27,1278.50,1247.85,1246.90,1231.03,1242.82,
437.73,1289.85,1309.61,1285.15,1287.97,1284.05,1253.17,1252.54,1235.92,1247.37,
438.16,1298.75,1317.69,1292.49,1296.56,1292.96,1260.41,1260.57,1243.51,1256.03,
438.58,1305.97,1325.80,1300.82,1304.57,1300.67,1268.82,1267.88,1250.56,1264.14,
439.00,1313.17,1332.78,1309.13,1311.46,1308.04,1275.99,1274.28,1257.95,1270.86,
439.43,1320.05,1340.97,1316.33,1318.65,1315.24,1283.16,1280.06,1265.18,1277.43,
439.85,1327.72,1348.88,1325.25,1326.03,1323.71,1290.66,1286.80,1273.05,1285.41,
440.27,1335.47,1356.99,1332.24,1334.24,1331.17,1298.88,1293.96,1280.28,1292.73,
440.69,1340.96,1363.59,1339.13,1340.04,1336.68,1305.04,1300.91,1287.00,1297.55,
441.12,1351.71,1373.64,1348.81,1349.27,1344.85,1314.09,1310.74,1296.12,1306.48,
441.54,1362.96,1384.20,1359.47,1359.62,1355.83,1324.12,1321.69,1306.67,1317.29,
441.96,1371.32,1391.83,1367.70,1367.85,1363.33,1331.66,1329.85,1314.46,1324.87,
442.38,1379.31,1401.06,1376.46,1377.06,1371.36,1339.70,1338.65,1322.45,1332.50,
442.81,1388.40,1411.10,1385.56,1386.90,1379.88,1348.37,1347.77,1331.79,1341.20,
443.23,1396.17,1419.21,1394.09,1394.39,1388.59,1355.60,1355.31,1340.45,1348.02,
443.65,1403.40,1426.91,1400.89,1401.48,1396.45,1363.33,1362.30,1347.37,1354.91,
444.07,1409.61,1435.23,1408.44,1408.58,1404.31,1370.31,1369.42,1354.85,1361.62,
444.50,1417.53,1441.56,1414.02,1415.04,1411.38,1376.65,1375.48,1360.83,1368.89,
444.92,1423.09,1447.44,1419.01,1421.92,1417.84,1382.99,1382.85,1367.25,1375.12,
445.34,1430.04,1454.45,1426.27,1429.17,1425.68,1389.80,1390.09,1374.11,1382.10,
445.76,1437.30,1461.75,1431.80,1436.57,1432.38,1397.50,1396.93,1379.56,1389.55,
446.19,1443.65,1468.28,1437.16,1442.64,1437.45,1403.60,1403.02,1386.02,1394.95,
446.61,1451.39,1476.10,1444.50,1450.10,1444.64,1410.88,1410.45,1393.36,1401.26,
447.03,1460.72,1484.37,1453.12,1459.14,1455.13,1418.14,1419.43,1402.23,1410.11,
447.45,1468.12,1492.43,1459.68,1466.83,1462.69,1425.66,1426.23,1409.21,1418.22,
447.87,1475.09,1499.34,1467.68,1474.95,1470.10,1433.31,1433.88,1416.19,1425.46,
448.30,1484.49,1509.00,1476.65,1483.92,1479.07,1442.74,1442.60,1424.51,1434.19,
448.72,1492.96,1515.44,1483.99,1490.97,1487.69,1449.98,1448.99,1432.62,1442.01,
449.14,1500.04,1522.79,1490.94,1499.19,1494.78,1457.96,1455.12,1439.48,1449.57,
449.56,1505.54,1528.99,1498.15,1504.68,1499.28,1463.19,1461.06,1445.14,1454.23,
449.99,1511.70,1532.88,1501.89,1508.86,1503.17,1466.65,1465.80,1450.16,1459.40,
450.41,1515.07,1535.39,1505.12,1511.80,1506.11,1469.30,1470.16,1453.53,1463.33,
450.83,1515.42,1536.31,1507.46,1513.28,1507.17,1471.79,1472.35,1454.45,1464.68,
451.25,1517.36,1537.70,1509.68,1514.23,1508.26,1472.56,1473.27,1455.07,1466.30,
451.67,1517.71,1537.62,1509.04,1514.16,1508.04,1472.21,1472.92,1454.43,1466.09,
452.10,1518.25,1539.04,1510.99,1515.26,1509.28,1472.69,1474.12,1456.18,1466.71,
452.52,1520.57,1541.83,1513.72,1517.57,1512.58,1475.04,1476.75,1458.06,1468.05,
452.94,1519.55,1542.70,1513.84,1516.70,1512.12,1474.26,1475.97,1458.69,1467.83,
453.36,1521.16,1543.92,1514.14,1517.58,1511.57,1475.21,1476.22,1458.75,1469.49,
453.78,1520.52,1543.02,1514.50,1517.66,1511.21,1475.81,1477.39,1459.04,1469.50,
454.20,1520.63,1542.89,1515.03,1516.90,1512.01,1475.25,1477.26,1460.46,1469.79,
454.63,1519.72,1543.04,1514.25,1518.14,1511.66,1475.39,1477.12,1460.43,1470.36,
455.05,1519.15,1543.83,1515.68,1517.99,1510.63,1475.13,1476.57,1460.12,1469.21,
455.47,1520.37,1546.34,1517.33,1518.92,1512.54,1476.27,1478.59,1462.05,1469.89,
455.89,1523.40,1548.52,1519.31,1521.65,1515.81,1478.43,1480.76,1465.58,1473.17,
456.31,1524.14,1551.19,1520.32,1523.26,1516.79,1480.19,1481.22,1465.78,1474.60,
456.74,1527.81,1554.50,1523.96,1526.33,1519.95,1483.78,1483.04,1468.51,1477.55,
457.16,1531.61,1558.72,1527.42,1530.26,1523.23,1487.73,1486.53,1472.31,1481.14,
457.58,1534.59,1561.38,1530.66,1533.84,1526.87,1491.45,1489.03,1476.31,1484.19,
458.00,1539.26,1567.00,1535.12,1538.80,1530.99,1496.66,1492.37,1481.49,1489.31,
458.42,1542.01,1570.57,1540.30,1542.16,1533.78,1500.09,1496.99,1485.50,1491.55,
458.84,1546.18,1573.40,1543.35,1544.45,1536.58,1502.91,1499.92,1488.59,1495.05,
459.27,1550.23,1575.94,1546.56,1548.79,1540.81,1505.68,1504.72,1491.63,1498.98,
459.69,1552.77,1578.73,1549.53,1551.96,1543.69,1508.65,1508.16,1493.89,1502.00,
460.11,1553.76,1580.31,1551.45,1553.92,1545.68,1510.71,1509.55,1495.04,1503.78,
460.53,1554.33,1581.34,1551.15,1555.00,1545.11,1511.56,1509.05,1494.29,1503.51,
460.95,1557.09,1583.23,1553.67,1556.57,1547.52,1513.52,1510.10,1496.09,1505.32,
461.37,1560.03,1585.28,1555.68,1558.46,1551.67,1516.67,1512.67,1498.74,1507.62,
461.79,1559.01,1584.15,1554.41,1557.24,1549.27,1514.92,1511.38,1496.86,1505.72,
462.22,1559.96,1583.55,1552.76,1556.72,1549.34,1514.23,1511.17,1494.79,1505.59,
462.64,1562.21,1585.51,1556.34,1559.27,1552.49,1516.90,1515.06,1497.64,1508.83,
463.06,1562.65,1584.11,1556.67,1558.91,1553.13,1515.62,1516.74,1497.71,1509.09,
463.48,1562.67,1585.27,1556.40,1560.77,1554.13,1516.34,1516.53,1497.35,1511.02,
463.90,1563.01,1586.21,1558.18,1560.12,1553.54,1517.20,1517.01,1497.87,1510.44,
464.32,1561.28,1584.90,1557.15,1559.51,1552.82,1515.63,1515.82,1496.34,1508.74,
464.74,1559.65,1582.49,1553.64,1557.45,1551.84,1513.58,1513.58,1494.55,1507.77,
465.16,1556.58,1581.88,1551.68,1555.56,1549.03,1511.28,1510.67,1492.30,1506.99,
465.59,1553.70,1579.49,1549.13,1552.25,1546.22,1509.62,1508.37,1489.86,1505.25,
466.01,1549.09,1575.76,1545.06,1548.03,1542.73,1506.74,1502.71,1486.41,1501.23,
466.43,1547.75,1573.23,1543.65,1546.45,1541.05,1502.84,1499.17,1485.13,1499.38,
466.85,1549.80,1576.05,1544.06,1548.25,1541.41,1505.67,1500.37,1487.13,1501.25,
467.27,1546.41,1573.65,1544.16,1545.06,1538.08,1503.19,1498.92,1485.86,1497.79,
467.69,1544.94,1571.80,1541.03,1542.87,1534.14,1500.16,1497.17,1482.71,1496.26,
468.11,1546.72,1571.60,1542.49,1543.67,1536.39,1501.41,1500.47,1484.75,1498.36,
468.53,1546.02,1573.14,1544.58,1543.38,1537.38,1502.58,1501.86,1485.78,1499.70,
468.95,1545.43,1572.15,1543.47,1543.72,1537.10,1502.78,1502.05,1485.38,1499.60,
469.38,1545.78,1573.32,1544.03,1545.03,1537.77,1504.47,1500.72,1486.45,1499.21,
469.80,1549.90,1578.35,1548.36,1547.59,1541.44,1508.37,1505.04,1491.20,1502.22,
470.22,1554.55,1581.31,1550.35,1550.35,1546.15,1512.04,1508.89,1494.72,1504.95,
470.64,1556.15,1582.19,1552.13,1549.71,1545.42,1512.14,1509.19,1496.03,1504.89,
471.06,1562.08,1584.91,1553.56,1552.73,1548.33,1513.95,1512.03,1497.45,1508.73,
471.48,1563.34,1584.75,1554.04,1555.45,1549.81,1516.00,1515.72,1499.10,1508.68,
471.90,1564.86,1585.06,1557.06,1556.20,1551.00,1515.50,1515.22,1499.34,1510.31,
472.32,1569.77,1589.89,1561.19,1562.67,1555.86,1521.24,1520.95,1502.60,1515.62,
472.74,1574.79,1595.38,1567.23,1566.32,1560.26,1526.66,1525.75,1507.29,1518.49,
473.16,1574.51,1595.48,1567.73,1566.18,1560.63,1525.78,1527.63,1506.97,1518.38,
473.58,1578.54,1598.00,1568.81,1568.49,1566.29,1527.05,1531.13,1511.35,1521.09,
474.01,1583.41,1605.14,1572.54,1574.14,1572.22,1531.32,1535.79,1516.62,1526.85,
474.43,1587.37,1608.78,1574.40,1578.94,1575.69,1534.82,1536.44,1518.60,1530.60,
474.85,1587.13,1610.12,1574.99,1580.89,1576.30,1535.91,1536.57,1519.17,1531.65,
475.27,1589.29,1613.89,1579.98,1583.64,1579.65,1537.75,1538.09,1523.79,1534.76,
475.69,1595.12,1620.02,1585.03,1590.75,1584.02,1544.32,1541.96,1527.49,1542.63,
476.11,1591.96,1618.05,1586.88,1588.57,1580.78,1541.47,1540.45,1527.24,1538.42,
476.53,1593.34,1618.24,1587.89,1589.25,1581.75,1540.82,1540.48,1526.50,1539.46,
476.95,1598.74,1624.54,1592.90,1596.68,1588.08,1547.49,1551.28,1534.77,1547.84,
477.37,1599.01,1626.62,1596.25,1597.98,1589.69,1550.00,1553.45,1536.20,1549.31,
477.79,1601.32,1628.31,1598.90,1600.63,1591.98,1553.92,1555.31,1536.62,1552.54,
478.21,1606.96,1634.37,1603.84,1606.96,1598.63,1561.15,1559.07,1541.38,1555.60,
478.63,1607.45,1635.92,1605.37,1605.37,1599.81,1560.23,1560.58,1542.53,1553.64,
479.05,1608.58,1637.45,1604.41,1605.80,1600.93,1563.38,1560.95,1544.26,1555.03,
479.47,1611.50,1641.19,1608.35,1607.65,1603.46,1566.08,1561.89,1546.87,1556.30,
479.89,1615.18,1641.15,1607.47,1608.52,1602.91,1566.77,1561.51,1546.42,1558.35,
480.31,1610.17,1634.78,1606.65,1607.00,1597.86,1561.99,1560.59,1542.30,1554.96,
480.74,1608.01,1630.97,1607.30,1604.12,1596.35,1559.97,1559.61,1541.24,1553.25,
481.16,1608.35,1630.75,1606.21,1606.57,1596.25,1561.04,1559.98,1540.41,1555.35,
481.58,1602.11,1624.23,1599.97,1599.25,1589.62,1554.65,1553.23,1534.67,1547.87,
482.00,1592.44,1614.99,1589.93,1588.86,1580.27,1544.83,1547.34,1526.58,1537.32,
482.42,1586.11,1606.61,1581.79,1581.07,1576.04,1536.83,1540.43,1520.65,1531.44,
482.84,1577.24,1600.01,1571.82,1572.55,1567.13,1528.10,1531.35,1511.84,1523.04,
483.26,1566.16,1585.35,1557.46,1560.36,1555.29,1515.81,1517.62,1496.98,1510.74,
483.68,1552.89,1572.88,1545.62,1548.53,1541.99,1505.28,1503.83,1485.30,1499.83,
484.10,1541.19,1561.25,1536.45,1536.09,1532.81,1493.42,1491.60,1476.28,1489.04,
484.52,1530.46,1550.20,1526.08,1528.27,1521.32,1484.04,1481.48,1467.96,1480.75,
484.94,1520.51,1539.57,1519.41,1518.68,1508.78,1475.79,1471.76,1460.76,1471.39,
485.36,1513.95,1530.50,1512.48,1512.48,1501.45,1466.51,1466.51,1453.28,1465.78,
485.78,1504.32,1520.14,1502.48,1503.95,1495.86,1456.86,1461.65,1445.83,1459.07,
486.20,1496.65,1515.82,1497.76,1498.49,1491.49,1453.14,1459.04,1439.87,1455.35,
486.62,1496.97,1515.11,1495.11,1496.22,1491.78,1455.12,1457.71,1437.71,1454.37,
487.04,1495.99,1517.16,1493.76,1495.25,1492.64,1456.98,1457.72,1435.81,1453.64,
487.46,1495.78,1518.10,1495.41,1492.43,1493.54,1457.45,1456.34,1436.99,1451.87,
487.88,1499.39,1520.66,1498.27,1493.79,1497.89,1462.82,1460.20,1438.56,1454.98,
488.30,1503.83,1527.42,1505.70,1499.34,1500.46,1467.13,1460.77,1442.79,1457.40,
488.72,1512.02,1531.91,1510.14,1504.51,1505.26,1471.11,1465.11,1445.59,1463.61,
489.14,1516.37,1535.54,1515.62,1510.73,1508.10,1474.27,1472.01,1449.84,1469.38,
489.56,1521.66,1541.63,1523.92,1516.00,1516.00,1480.19,1477.93,1456.45,1475.67,
489.98,1530.28,1549.93,1530.66,1526.50,1524.23,1487.56,1486.05,1463.74,1483.40,
490.40,1534.47,1556.79,1536.36,1532.58,1528.04,1492.49,1490.22,1470.17,1487.57,
490.82,1539.35,1564.75,1542.00,1537.07,1534.42,1498.40,1499.16,1475.27,1493.09,
491.24,1546.40,1570.73,1545.64,1542.60,1544.88,1503.84,1505.74,1483.31,1499.28,
491.66,1550.59,1576.83,1546.40,1545.26,1547.16,1504.94,1506.08,1483.63,1502.27,
492.08,1559.59,1584.05,1553.48,1551.19,1551.95,1513.36,1511.45,1490.06,1510.69,
492.50,1564.18,1587.57,1559.20,1556.90,1556.90,1517.79,1514.34,1494.79,1513.96,
492.92,1564.17,1586.82,1561.48,1557.26,1556.49,1516.19,1513.50,1497.00,1513.50,
493.34,1565.07,1588.91,1564.68,1561.99,1557.37,1519.30,1513.53,1500.83,1517.76,
493.76,1566.66,1589.42,1570.13,1563.58,1557.40,1520.75,1516.51,1504.94,1517.67,
494.18,1569.18,1590.05,1569.95,1566.47,1556.03,1520.08,1518.92,1505.00,1519.69,
494.60,1566.66,1585.99,1564.72,1562.79,1556.60,1516.39,1521.03,1504.79,1519.10,
495.02,1565.45,1586.35,1562.35,1561.58,1556.55,1516.67,1522.48,1504.29,1519.77,
495.44,1567.30,1587.48,1563.42,1564.58,1560.31,1519.57,1523.06,1505.21,1520.73,
495.86,1564.60,1588.27,1563.05,1564.60,1559.16,1520.35,1520.74,1503.66,1520.74,
496.28,1563.44,1588.29,1562.67,1563.05,1559.56,1519.57,1519.57,1504.04,1519.18,
496.70,1564.93,1589.06,1562.60,1563.77,1561.82,1522.52,1520.58,1505.01,1521.75,
497.12,1562.78,1586.91,1561.62,1560.84,1557.33,1519.98,1514.92,1502.47,1517.25,
497.54,1561.90,1582.91,1558.40,1557.62,1554.51,1517.15,1511.71,1496.92,1516.76,
497.95,1556.60,1577.59,1554.65,1554.65,1551.93,1513.82,1511.88,1495.16,1513.43,
498.37,1549.17,1570.13,1548.78,1548.01,1545.68,1506.09,1506.48,1488.24,1507.65,
498.79,1541.86,1564.69,1541.08,1543.02,1538.38,1500.85,1500.07,1480.73,1503.55,
499.21,1537.05,1562.53,1538.98,1539.76,1534.74,1498.45,1496.52,1478.38,1499.61,
499.63,1531.89,1556.88,1531.12,1534.58,1530.35,1491.90,1495.36,1473.06,1492.28,
500.05,1525.38,1549.06,1521.57,1525.38,1525.38,1486.81,1487.57,1465.42,1484.52,
500.47,1521.37,1547.97,1516.81,1522.51,1522.51,1481.47,1481.09,1461.34,1481.09,
500.89,1524.35,1547.06,1517.16,1524.35,1523.22,1483.47,1481.20,1460.38,1481.20,
501.31,1521.25,1545.34,1517.11,1524.26,1520.12,1482.85,1480.22,1458.38,1479.46,
501.73,1518.44,1541.98,1516.57,1519.56,1515.45,1479.20,1475.08,1457.52,1476.95,
502.15,1520.29,1544.79,1518.43,1522.52,1515.46,1480.19,1476.48,1459.77,1479.45,
502.57,1522.14,1544.24,1521.40,1521.40,1514.77,1480.13,1477.92,1462.08,1478.29,
502.99,1523.31,1545.97,1523.31,1522.58,1514.18,1480.20,1479.47,1461.56,1478.74,
503.41,1524.88,1544.43,1521.98,1523.07,1519.44,1479.98,1484.69,1463.69,1481.43,
503.83,1526.16,1548.77,1524.72,1526.52,1521.85,1482.38,1488.12,1465.16,1484.89,
504.25,1529.31,1551.71,1526.47,1529.31,1523.27,1485.59,1488.43,1465.32,1487.01,
504.67,1530.27,1552.79,1528.51,1530.98,1523.94,1489.11,1488.41,1466.60,1486.65,
505.08,1534.33,1558.04,1533.63,1535.37,1529.09,1494.22,1490.03,1472.24,1488.63,
505.50,1536.90,1560.04,1533.80,1535.87,1531.03,1497.88,1491.66,1472.66,1492.01,
505.92,1537.06,1561.69,1535.35,1534.67,1528.51,1498.42,1488.50,1473.45,1490.89,
506.34,1542.62,1564.70,1538.54,1539.56,1531.40,1499.80,1494.03,1476.70,1497.43,
506.76,1545.48,1566.07,1541.43,1542.45,1532.66,1501.94,1499.92,1480.68,1500.59,
507.18,1544.91,1565.02,1542.90,1540.22,1532.85,1500.68,1500.01,1480.90,1501.35,
507.60,1546.48,1567.15,1543.81,1543.14,1534.14,1502.81,1499.47,1481.14,1501.81,
508.02,1547.67,1570.25,1546.35,1546.01,1537.71,1505.17,1500.85,1483.59,1501.52,
508.44,1549.32,1570.85,1545.68,1547.33,1538.39,1505.60,1504.61,1483.74,1501.30,
508.86,1547.21,1568.34,1542.26,1545.89,1537.96,1505.93,1502.96,1483.14,1500.31,
509.28,1545.48,1568.58,1539.21,1545.48,1536.57,1502.92,1501.27,1481.14,1499.29,
509.70,1547.83,1569.97,1539.56,1546.17,1535.27,1503.54,1501.22,1480.40,1498.58,
510.11,1544.28,1566.45,1536.34,1542.96,1530.39,1500.28,1497.97,1478.45,1494.00,
510.53,1541.50,1561.42,1535.52,1540.50,1527.88,1496.34,1495.01,1479.07,1492.02,
510.95,1541.04,1562.75,1533.70,1542.04,1527.35,1496.30,1493.96,1478.60,1492.29,
511.37,1537.07,1557.87,1532.70,1536.06,1521.63,1491.42,1492.77,1476.32,1486.73,
511.79,1534.08,1555.03,1529.69,1532.73,1518.19,1487.78,1491.16,1473.92,1484.40,
512.21,1533.14,1552.57,1526.32,1531.77,1520.52,1485.07,1492.57,1472.79,1484.39,
512.63,1527.49,1548.10,1520.28,1526.12,1515.47,1479.41,1487.66,1466.36,1479.07,
513.05,1520.02,1538.69,1510.69,1518.64,1508.96,1473.69,1478.18,1455.71,1468.50,
513.47,1511.36,1534.38,1504.04,1513.80,1501.60,1468.81,1470.55,1449.97,1461.83,
513.88,1502.37,1524.87,1496.04,1504.13,1493.93,1459.84,1461.95,1440.50,1453.16,
514.30,1490.54,1513.17,1482.76,1490.89,1480.63,1450.58,1451.28,1429.36,1443.15,
514.72,1478.29,1502.87,1473.31,1479.01,1469.03,1439.47,1438.40,1419.52,1429.49,
515.14,1472.01,1494.63,1464.46,1470.93,1460.15,1429.62,1430.34,1410.22,1423.51,
515.56,1465.46,1485.37,1457.14,1462.57,1452.43,1421.67,1424.56,1402.48,1416.60,
515.98,1456.00,1474.93,1451.26,1451.63,1443.98,1413.39,1415.94,1395.54,1408.29,
516.40,1452.35,1469.96,1446.11,1449.41,1440.23,1410.14,1411.97,1389.95,1405.73,
516.82,1449.65,1469.96,1447.06,1446.32,1437.83,1408.28,1408.28,1387.60,1402.37,
517.23,1448.52,1468.94,1444.81,1443.32,1435.89,1404.70,1406.93,1385.77,1398.76,
517.65,1447.52,1468.05,1441.18,1440.81,1437.82,1405.35,1406.85,1385.20,1397.89,
518.07,1449.29,1471.43,1441.03,1443.66,1440.28,1405.76,1405.38,1385.87,1398.62,
518.49,1453.35,1471.06,1442.43,1444.31,1439.42,1407.02,1405.14,1385.55,1399.48,
518.91,1455.39,1473.56,1447.83,1447.83,1441.39,1410.36,1406.58,1388.04,1402.79,
519.33,1459.87,1476.23,1454.17,1452.65,1446.18,1412.34,1410.44,1395.61,1407.78,
519.75,1463.42,1481.73,1458.46,1457.32,1450.07,1417.27,1413.84,1399.73,1413.84,
520.17,1467.03,1487.29,1464.35,1460.91,1453.64,1422.68,1418.47,1406.62,1417.32,
520.58,1476.89,1497.64,1474.20,1469.20,1462.29,1430.39,1429.24,1415.40,1425.78,
521.00,1487.72,1504.69,1481.16,1476.53,1473.06,1437.96,1440.28,1424.08,1437.19,
521.42,1493.99,1514.49,1487.42,1482.77,1480.84,1445.26,1447.58,1429.79,1444.49,
521.84,1502.60,1523.18,1495.22,1492.50,1490.17,1454.44,1455.21,1436.96,1451.72,
522.26,1508.50,1530.73,1499.92,1501.87,1495.25,1462.11,1461.33,1443.39,1459.38,
522.68,1511.36,1534.04,1505.11,1505.50,1499.24,1465.62,1463.67,1449.20,1461.32,
523.09,1512.52,1535.62,1503.12,1504.30,1500.38,1468.67,1464.36,1449.48,1463.58,
523.51,1511.05,1535.40,1504.77,1504.77,1498.10,1469.82,1463.54,1450.58,1460.79,
523.93,1514.94,1535.44,1504.70,1507.46,1498.00,1468.04,1463.71,1449.52,1461.74,
524.35,1512.02,1530.57,1502.55,1504.13,1493.48,1464.28,1465.07,1446.92,1457.57,
524.77,1508.08,1527.86,1502.15,1499.78,1493.45,1463.00,1464.97,1445.99,1457.46,
525.19,1506.72,1528.11,1498.80,1499.98,1494.04,1463.14,1463.93,1444.91,1455.61,
525.60,1506.83,1530.64,1501.67,1501.67,1495.32,1465.96,1464.37,1446.11,1456.83,
526.02,1511.08,1534.16,1503.12,1504.71,1499.14,1468.11,1468.51,1448.62,1458.56,
526.44,1518.71,1538.27,1508.72,1509.12,1506.33,1474.38,1473.98,1454.81,1463.20,
526.86,1522.01,1540.82,1510.80,1515.20,1510.40,1475.98,1474.38,1457.17,1466.78,
527.28,1527.28,1542.51,1513.25,1518.46,1512.45,1479.19,1475.98,1458.35,1469.97,
527.70,1527.68,1544.15,1518.84,1523.26,1515.23,1481.89,1480.68,1462.60,1473.45,
528.11,1526.52,1540.99,1520.49,1521.70,1514.06,1481.91,1479.50,1465.03,1475.48,
528.53,1524.86,1540.52,1518.84,1523.25,1512.81,1481.50,1477.89,1462.23,1476.28,
528.95,1525.78,1543.46,1523.37,1523.77,1513.72,1483.17,1479.96,1463.88,1475.94,
529.37,1530.24,1547.16,1528.22,1529.43,1518.15,1486.71,1484.29,1467.77,1479.86,
529.79,1534.86,1548.16,1528.40,1531.23,1523.16,1486.06,1488.48,1471.14,1483.24,
530.21,1536.97,1552.31,1528.90,1532.94,1524.87,1488.15,1490.57,1472.01,1488.15,
530.62,1540.96,1555.91,1532.07,1538.13,1529.24,1493.27,1492.46,1474.28,1492.46,
531.04,1543.31,1561.52,1534.81,1544.12,1529.95,1498.38,1493.93,1477.74,1495.55,
531.46,1546.15,1561.14,1538.04,1546.96,1531.56,1499.13,1495.49,1480.90,1497.51,
531.88,1548.01,1564.64,1538.27,1547.60,1532.99,1502.97,1497.29,1482.27,1502.15,
532.30,1546.85,1564.33,1541.17,1546.85,1531.41,1503.38,1496.47,1482.25,1499.31,
532.71,1546.92,1561.97,1536.35,1547.33,1531.48,1500.98,1495.70,1480.25,1500.58,
533.13,1546.49,1561.14,1536.32,1546.90,1533.06,1499.69,1498.87,1480.15,1500.10,
533.55,1545.21,1559.89,1536.65,1544.80,1532.98,1499.95,1499.55,1478.34,1500.36,
533.97,1542.51,1556.78,1531.10,1544.14,1529.47,1498.90,1494.82,1473.62,1496.04,
534.39,1541.12,1557.42,1529.70,1543.16,1529.29,1498.72,1492.19,1473.44,1492.60,
534.80,1544.41,1560.76,1531.74,1542.77,1532.55,1500.67,1494.94,1476.14,1492.90,
535.22,1545.50,1560.64,1529.14,1539.77,1534.05,1502.14,1495.18,1476.77,1493.14,
535.64,1543.55,1559.09,1524.74,1537.41,1530.87,1497.75,1491.21,1474.04,1490.39,
536.06,1545.74,1558.84,1524.85,1536.32,1530.59,1499.47,1490.46,1473.67,1490.87,
536.48,1544.47,1557.59,1527.24,1537.50,1530.52,1499.77,1491.97,1473.93,1490.74,
536.89,1540.82,1554.37,1527.68,1533.84,1529.33,1496.89,1490.73,1473.49,1489.91,
537.31,1537.07,1551.02,1524.35,1531.73,1525.99,1490.70,1487.01,1468.13,1487.01,
537.73,1533.69,1550.53,1524.25,1525.48,1523.43,1488.93,1484.83,1466.76,1482.36,
538.15,1530.51,1548.19,1521.88,1522.29,1520.24,1484.47,1482.83,1463.09,1477.89,
538.56,1527.99,1544.03,1515.66,1516.89,1519.36,1478.65,1479.88,1461.38,1476.60,
538.98,1524.81,1543.74,1512.87,1513.70,1514.93,1474.19,1477.48,1457.31,1473.78,
539.40,1521.90,1537.54,1508.73,1510.79,1510.79,1472.52,1472.93,1451.94,1470.05,
