Date,2016/04/29,2016/04/29,2016/04/29,2016/04/29,2016/04/29,2016/04/29,2016/04/29,2016/04/29,2016/04/29,2016/04/29,
Time,16:00:00,16:05:00,16:10:00,16:15:00,16:20:00,16:25:00,16:30:00,16:35:00,16:40:00,16:45:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),100,100,100,200,200,200,200,200,200,200,
Sensor Temp.(deg),24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
287.77,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
288.21,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
288.65,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
289.08,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
289.52,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
289.95,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
290.39,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
290.82,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
291.26,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
291.69,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
292.13,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
292.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.74,1.50,1.00,0.88,1.38,0.25,0.94,0.69,1.00,0.56,1.31,
295.17,1.37,1.00,1.00,1.25,0.44,0.87,0.75,0.75,0.44,1.12,
295.61,1.61,1.11,0.62,1.30,0.80,0.74,0.93,0.93,0.62,0.93,
296.04,1.71,0.61,0.49,1.10,0.98,0.24,0.85,1.10,0.85,1.04,
296.47,1.70,0.00,1.70,1.03,1.09,0.36,0.91,0.97,0.91,1.22,
296.91,1.69,0.36,1.69,1.20,0.84,0.90,0.96,1.51,1.08,1.57,
297.34,2.14,0.48,1.78,1.13,0.71,1.01,1.13,1.48,1.01,1.43,
297.78,2.17,1.45,1.81,1.33,0.84,1.08,1.63,1.15,0.84,1.33,
298.21,2.90,1.94,2.30,2.06,0.60,1.39,1.81,1.21,0.67,1.57,
298.65,2.99,1.55,2.87,2.21,0.84,1.61,1.73,1.14,0.78,1.37,
299.08,2.87,1.08,3.11,2.21,1.38,1.67,1.49,1.38,1.14,1.20,
299.51,2.76,1.92,3.00,2.58,1.80,2.04,1.74,1.80,1.20,1.80,
299.95,2.75,2.75,3.11,3.05,1.91,2.57,2.09,2.03,1.38,2.27,
300.38,3.08,2.49,3.08,3.32,2.01,3.02,2.19,2.13,1.48,2.61,
300.82,3.31,3.07,3.66,3.37,2.42,3.19,2.48,2.18,1.71,2.66,
301.25,4.05,4.52,3.69,3.87,3.03,3.21,3.09,2.80,2.20,2.86,
301.68,4.73,4.61,4.26,4.14,3.55,3.37,3.19,3.25,2.96,3.13,
302.12,5.40,5.05,5.99,4.40,4.11,3.87,3.23,3.40,3.46,3.17,
302.55,5.99,5.99,6.92,5.10,4.52,4.93,3.58,4.34,4.11,3.93,
302.99,6.86,6.97,7.20,5.69,4.94,5.58,4.13,5.00,4.47,4.30,
303.42,7.98,8.33,8.22,6.51,5.58,6.34,4.93,5.22,4.87,4.87,
303.85,8.96,9.90,9.55,7.96,6.31,7.37,5.72,5.84,5.19,5.89,
304.29,10.45,10.69,10.57,8.98,7.40,8.10,6.05,6.69,5.93,6.69,
304.72,11.21,11.21,11.09,9.69,8.70,8.82,6.54,7.71,7.18,7.30,
305.15,12.61,12.73,12.26,10.80,10.04,9.63,7.53,8.82,8.18,8.53,
305.59,14.16,14.51,13.23,12.01,11.08,10.85,8.47,10.10,9.00,9.75,
306.02,16.29,15.37,14.21,13.29,12.07,12.02,9.24,11.55,10.05,10.80,
306.46,18.43,17.28,16.12,14.34,13.36,13.07,10.71,12.67,11.11,11.98,
306.89,20.62,20.50,18.06,16.14,15.14,14.45,12.58,14.56,12.76,13.40,
307.32,23.27,22.57,20.35,18.07,16.90,15.91,13.98,16.49,14.09,14.79,
307.76,25.55,24.03,23.45,19.95,18.66,17.67,15.11,18.02,15.98,16.04,
308.19,28.28,26.52,26.06,22.08,20.68,19.92,16.88,20.10,17.82,18.05,
308.62,31.11,29.70,28.41,24.48,22.84,22.07,18.90,22.66,19.55,20.43,
309.06,34.24,32.83,30.83,27.00,24.83,24.12,21.18,24.65,21.12,22.47,
309.49,37.01,35.83,33.94,29.86,26.96,26.61,23.35,26.84,23.06,25.01,
309.92,39.98,39.04,36.79,32.41,29.57,28.80,25.49,29.28,25.08,27.15,
310.35,43.61,42.18,39.10,34.94,32.14,30.96,27.63,32.14,27.69,29.35,
310.79,46.67,45.01,41.92,37.35,34.74,32.96,29.69,34.68,29.93,31.47,
311.22,49.50,48.44,45.36,39.91,37.13,35.47,31.80,37.24,32.09,34.11,
311.65,53.46,51.55,48.57,42.92,39.41,38.57,33.93,40.60,34.82,36.97,
312.09,56.66,54.76,51.44,45.32,41.75,41.10,36.41,43.00,37.00,39.38,
312.52,60.53,59.45,55.27,48.45,44.62,43.90,39.42,45.70,39.60,42.11,
312.95,64.48,63.28,59.19,52.09,47.46,46.98,42.05,48.84,42.05,44.93,
313.38,68.37,66.45,63.55,55.23,50.47,49.92,44.26,51.67,44.74,47.45,
313.82,71.75,69.58,67.05,58.39,53.39,52.97,46.59,54.53,47.49,50.32,
314.25,75.24,73.43,69.82,61.46,56.64,56.16,49.12,57.78,50.02,53.75,
314.68,78.72,77.52,73.06,64.82,59.22,59.28,52.00,60.91,52.42,56.87,
315.12,82.12,80.44,76.00,67.96,61.77,62.19,54.63,63.51,54.81,59.79,
315.55,85.54,83.75,79.44,70.71,64.73,64.97,57.25,66.22,57.43,62.39,
315.98,90.21,89.13,82.85,74.41,68.44,68.14,60.72,70.13,60.90,65.67,
316.41,94.15,92.46,86.78,77.65,71.67,71.19,63.09,73.66,64.12,68.83,
316.85,97.44,95.51,91.42,80.46,74.55,73.89,65.64,76.30,66.91,71.66,
317.28,101.09,99.65,95.07,83.70,77.20,77.44,68.24,80.03,69.92,75.04,
317.71,105.42,103.38,98.56,86.81,80.06,80.60,71.03,83.32,72.59,77.95,
318.14,108.91,107.47,101.82,89.74,82.82,83.24,73.87,85.89,74.77,80.54,
318.57,112.51,111.55,105.54,93.40,85.64,86.25,76.69,88.71,77.17,83.66,
319.01,116.65,114.84,109.19,96.57,88.63,89.11,79.07,91.88,80.03,86.40,
319.44,120.30,118.02,112.49,99.39,91.64,92.18,81.18,95.00,83.04,89.35,
319.87,123.33,121.06,115.21,101.94,94.47,94.29,83.48,97.82,85.51,92.20,
320.30,127.10,124.95,118.52,105.18,97.14,97.38,86.18,101.01,88.09,95.41,
320.73,131.58,128.48,122.18,108.38,99.93,100.71,88.93,104.69,90.95,98.74,
321.17,135.55,132.59,126.09,111.12,103.02,103.50,91.61,107.64,93.86,101.54,
321.60,141.36,139.34,131.37,115.98,107.65,107.71,95.82,112.59,98.20,105.93,
322.03,147.60,144.74,136.75,120.84,112.49,112.19,99.55,117.68,102.18,110.34,
322.46,153.14,149.22,143.15,125.14,116.64,116.52,102.73,121.87,106.41,114.20,
322.89,158.25,154.70,147.61,129.53,120.43,120.67,106.31,126.52,110.27,118.54,
323.33,164.45,160.92,152.55,134.57,124.96,125.73,110.46,131.80,114.29,123.25,
323.76,170.27,166.75,157.60,139.41,129.31,130.25,114.76,136.00,118.11,127.67,
324.19,175.53,172.03,163.41,144.41,133.40,134.74,118.65,140.21,122.09,132.41,
324.62,180.91,177.33,168.88,149.14,138.03,138.96,122.35,144.92,126.22,136.76,
325.05,187.49,183.56,175.34,154.53,143.54,144.23,126.59,150.77,131.51,141.80,
325.48,192.74,188.72,180.68,159.18,148.38,148.32,130.56,155.68,135.74,146.66,
325.92,198.09,194.10,185.44,163.78,152.55,152.55,134.55,160.36,139.68,151.07,
326.35,203.88,199.57,190.38,168.82,156.85,157.59,138.36,165.59,143.97,155.83,
326.78,208.64,204.36,194.58,172.14,160.67,161.12,141.72,169.44,147.23,159.49,
327.21,213.66,209.97,198.57,176.17,164.38,164.66,145.49,173.09,150.58,162.92,
327.64,218.19,214.08,202.42,180.05,167.67,167.72,148.46,176.83,153.51,166.11,
328.07,221.20,216.79,206.66,182.59,170.19,170.36,150.15,179.23,156.09,168.21,
328.50,223.93,219.45,209.71,185.10,172.24,172.68,152.17,181.87,158.57,170.93,
328.93,225.97,221.64,210.91,186.95,173.89,174.38,153.57,183.81,159.86,172.97,
329.37,227.68,223.38,212.64,188.35,175.25,175.78,154.94,185.13,160.74,174.44,
329.80,229.13,224.44,214.32,189.81,176.33,176.91,155.97,186.29,161.67,175.95,
330.23,229.73,225.30,215.50,190.51,176.96,177.49,156.46,186.87,162.25,176.43,
330.66,232.00,227.58,216.97,192.26,179.23,179.12,158.05,189.06,164.09,178.07,
331.09,233.40,228.80,218.05,193.19,180.45,179.83,158.73,190.27,164.84,179.20,
331.52,233.65,229.31,218.35,193.33,180.46,180.25,159.11,190.59,165.16,179.79,
331.95,233.67,229.48,217.93,193.26,179.82,180.39,158.88,190.86,165.37,179.62,
332.38,233.48,229.73,217.69,192.89,179.69,180.40,158.94,190.72,165.32,179.54,
332.81,233.33,230.13,218.00,192.71,179.38,180.08,159.09,190.20,164.95,179.18,
333.24,233.63,230.16,217.87,192.99,178.77,180.00,158.64,189.77,164.54,178.91,
333.68,233.19,229.66,218.58,192.55,178.62,179.70,158.18,189.46,164.35,178.52,
334.11,233.52,229.73,219.51,192.90,179.08,180.25,158.36,189.79,165.02,179.28,
334.54,233.67,230.11,219.24,192.88,179.27,180.42,158.54,190.18,164.98,179.84,
334.97,233.93,230.70,219.31,192.82,179.20,180.81,158.69,190.02,164.82,180.10,
335.40,234.59,231.21,220.23,193.43,179.63,181.60,159.31,190.80,165.08,180.90,
335.83,235.97,232.63,221.31,194.41,180.31,182.45,160.14,191.49,166.03,181.84,
336.26,237.89,235.32,222.64,195.77,181.77,183.74,161.56,192.97,167.39,183.15,
336.69,239.65,237.01,224.11,197.04,183.05,184.59,162.47,194.41,168.33,184.50,
337.12,241.17,238.48,226.18,198.09,184.09,185.84,163.40,195.57,169.63,185.57,
337.55,243.15,240.49,227.62,199.52,185.14,187.63,164.54,197.21,171.11,187.32,
337.98,245.00,242.63,229.46,200.88,186.43,188.98,165.84,198.46,172.07,188.54,
338.41,247.08,244.56,231.35,202.44,187.88,190.44,167.18,199.61,172.97,189.88,
338.84,248.99,246.32,233.08,204.02,188.89,191.73,168.17,200.76,173.76,191.30,
339.27,250.34,247.28,234.45,205.05,189.96,192.51,168.93,201.73,174.50,191.96,
339.70,252.06,249.03,236.62,206.59,191.75,193.98,170.02,203.47,176.10,193.52,
340.13,253.48,250.72,238.24,207.97,193.19,194.99,171.08,204.95,177.36,195.16,
340.56,254.42,252.10,238.90,208.78,193.85,195.88,171.73,206.00,177.87,196.00,
340.99,254.84,252.29,239.13,209.19,193.93,196.23,171.93,206.47,178.09,196.36,
341.42,255.32,252.79,239.39,209.22,194.47,196.39,172.22,206.77,178.26,196.56,
341.85,255.57,253.70,239.35,209.46,194.78,196.24,172.39,206.82,178.48,196.52,
342.28,255.36,253.43,239.26,209.42,194.84,196.01,172.09,206.80,178.13,196.25,
342.71,255.01,252.77,239.74,208.80,194.58,195.45,171.63,206.33,177.95,195.77,
343.14,255.34,252.87,240.21,209.11,194.97,196.12,171.75,206.92,178.36,196.24,
343.57,255.79,253.10,240.19,209.06,194.96,196.22,171.67,207.08,178.16,196.38,
344.00,255.45,252.85,239.78,208.92,194.56,195.94,171.57,206.72,177.52,195.94,
344.43,255.58,253.07,240.30,209.08,194.46,196.11,171.59,206.72,177.46,196.19,
344.86,255.84,253.11,240.41,209.12,194.55,195.95,171.48,206.82,177.48,196.07,
345.29,256.68,253.81,240.75,209.73,195.35,196.59,171.95,207.71,178.25,196.59,
345.72,257.26,254.40,241.31,210.08,195.91,196.95,172.14,208.41,178.72,197.34,
346.15,258.34,255.25,241.92,210.89,196.43,197.63,172.92,209.31,179.39,198.32,
346.58,259.87,256.04,242.54,211.64,197.11,198.79,173.41,210.45,180.01,199.14,
347.01,261.39,257.58,243.92,212.42,198.08,199.80,174.44,211.13,180.88,200.14,
347.44,263.63,260.29,246.08,214.25,199.74,201.26,176.15,212.80,182.38,201.75,
347.87,266.22,262.22,248.09,216.32,201.18,202.76,177.46,214.40,183.73,203.10,
348.30,268.27,263.84,250.54,217.70,202.71,204.28,178.70,215.86,185.23,204.47,
348.73,271.13,266.33,253.29,219.73,204.81,206.50,180.29,218.12,187.45,206.61,
349.16,273.70,268.99,254.94,221.77,206.75,208.47,181.76,220.31,188.97,208.62,
349.59,275.97,271.36,256.86,223.37,208.02,210.02,183.30,221.69,190.17,210.06,
350.02,275.79,271.01,256.77,223.46,207.78,210.02,183.36,221.55,189.97,210.27,
350.44,278.36,273.38,259.26,225.47,209.74,211.86,184.86,223.45,191.67,212.08,
350.87,281.26,276.01,261.08,227.45,211.78,213.50,186.61,225.63,193.49,213.86,
351.30,283.74,278.30,263.50,229.32,213.50,215.13,188.13,227.61,195.06,215.85,
351.73,285.81,280.46,265.79,231.03,214.88,216.65,189.34,229.26,196.60,217.48,
352.16,288.17,283.12,267.97,232.88,216.43,218.63,190.79,231.37,198.29,219.43,
352.59,289.77,285.09,269.60,234.02,217.63,219.97,191.85,232.72,199.26,220.55,
353.02,290.23,286.14,270.20,234.48,217.82,220.30,192.29,233.01,199.40,220.84,
353.45,290.68,286.03,270.27,234.72,217.53,220.14,192.11,232.86,199.09,220.57,
353.88,290.17,285.31,269.93,234.24,217.22,219.61,191.33,232.17,198.55,219.79,
354.31,288.37,283.30,268.53,232.65,215.99,218.27,189.91,230.90,197.51,218.63,
354.73,286.54,281.21,266.35,230.87,214.19,216.79,188.35,229.30,195.81,217.18,
355.16,284.08,279.12,264.04,228.94,212.19,215.03,186.98,227.42,193.88,215.49,
355.59,281.98,276.48,262.08,227.22,210.14,213.35,185.45,225.67,192.01,213.78,
356.02,280.82,275.53,260.79,226.37,209.10,212.31,184.63,224.54,191.18,212.76,
356.45,280.28,275.70,259.89,225.82,208.61,211.64,184.30,224.13,190.79,212.17,
356.88,279.56,274.97,259.25,225.09,207.96,210.78,183.56,223.68,190.30,211.55,
357.31,278.27,273.84,259.13,224.12,207.19,210.08,182.63,222.85,189.60,210.78,
357.74,277.29,273.36,258.46,223.49,206.48,209.85,182.12,222.33,189.29,210.31,
358.16,277.18,273.31,258.00,223.11,206.22,209.66,182.01,222.02,188.76,209.94,
358.59,276.65,272.72,257.45,222.69,205.49,209.10,181.63,221.25,188.01,209.31,
359.02,277.87,273.45,258.46,223.66,205.97,209.71,182.03,221.63,188.17,210.03,
359.45,279.21,274.58,259.87,224.85,207.02,210.52,182.75,222.40,188.95,210.66,
359.88,281.09,276.53,261.83,226.45,208.70,212.02,183.90,224.42,190.63,212.41,
360.31,283.95,279.47,264.56,228.61,210.73,214.23,185.87,227.04,192.66,214.89,
360.73,287.68,283.83,268.01,231.83,213.49,217.23,188.39,230.18,195.01,217.86,
361.16,292.12,288.34,272.16,235.67,216.80,220.61,191.23,234.20,197.99,221.49,
361.59,297.45,293.66,277.10,239.77,220.83,224.44,194.65,238.12,201.53,225.42,
362.02,302.92,299.82,281.88,244.11,224.90,228.28,198.35,242.31,205.24,229.33,
362.45,308.19,304.60,286.61,248.11,228.71,231.89,201.35,246.41,208.51,232.87,
362.88,312.74,308.78,291.79,251.64,232.24,235.43,203.99,250.08,211.78,236.31,
363.30,317.55,313.42,296.05,255.25,235.57,239.09,206.84,253.87,214.85,239.87,
363.73,323.11,318.37,300.13,259.31,239.42,242.91,209.99,257.84,218.10,243.66,
364.16,327.69,322.55,304.09,262.63,242.51,245.95,212.69,261.00,220.54,246.67,
364.59,331.90,326.13,308.38,266.09,245.46,249.00,215.33,264.19,223.36,250.02,
365.02,336.62,330.49,312.69,269.48,248.79,252.37,218.06,267.63,226.26,253.08,
365.44,340.01,334.11,315.67,272.27,251.63,254.91,220.46,270.81,228.94,255.70,
365.87,343.21,337.56,319.07,274.71,254.26,257.35,222.57,273.88,231.36,258.64,
366.30,346.12,340.33,321.74,277.10,256.45,259.84,224.60,276.37,233.33,260.94,
366.73,349.37,343.44,324.41,279.58,258.54,262.32,226.34,279.15,235.51,263.32,
367.16,351.71,346.02,326.78,281.29,260.26,264.19,228.20,280.90,237.04,265.20,
367.58,353.90,348.31,328.47,282.73,261.55,265.56,229.62,282.10,238.36,266.55,
368.01,355.53,349.56,329.92,284.04,262.25,266.47,230.21,283.12,238.79,267.30,
368.44,355.55,349.21,330.77,284.01,262.47,266.48,230.03,283.21,239.09,267.24,
368.87,354.66,348.44,330.42,283.31,261.97,266.05,229.45,282.94,238.82,267.06,
369.29,353.21,347.04,328.53,282.00,260.89,265.03,228.41,281.68,237.46,265.96,
369.72,350.97,344.78,326.37,280.11,258.93,263.33,227.08,279.54,235.59,264.22,
370.15,347.04,340.77,323.25,277.51,255.92,260.65,224.97,276.70,233.11,261.99,
370.58,344.40,338.13,320.60,275.29,253.74,258.30,222.77,274.27,231.08,259.81,
371.00,341.90,336.27,318.01,273.22,252.18,256.38,221.16,272.48,229.48,257.69,
371.43,339.45,333.75,315.77,271.05,250.38,254.12,219.45,270.60,227.96,255.91,
371.86,337.46,331.61,314.16,269.43,248.81,252.63,217.88,269.02,226.61,254.49,
372.29,336.54,330.79,312.86,268.87,247.79,252.37,217.05,268.51,226.05,253.83,
372.71,336.38,330.79,312.88,268.31,247.37,252.02,216.73,268.07,225.49,253.48,
373.14,335.98,330.57,312.32,267.79,246.76,251.44,216.40,267.15,224.72,252.81,
373.57,337.50,331.53,313.31,268.83,247.38,252.06,216.73,267.74,224.92,253.43,
374.00,338.44,332.40,315.10,269.58,248.33,252.80,217.07,268.54,225.72,253.85,
374.42,339.59,333.49,316.23,270.51,249.63,253.93,217.80,269.94,227.07,254.93,
374.85,341.74,335.89,317.70,272.39,251.32,255.92,219.15,271.91,228.36,256.93,
375.28,344.56,338.48,319.93,274.43,253.08,257.96,220.98,273.87,229.73,259.12,
375.70,347.21,340.82,322.38,276.73,254.74,259.92,222.61,276.09,231.39,261.28,
376.13,350.23,343.85,325.35,279.26,257.05,262.16,224.56,278.38,233.25,263.51,
376.56,353.13,347.32,327.65,281.30,259.08,264.02,226.46,280.38,234.99,265.13,
376.99,355.01,349.29,329.49,282.87,260.69,265.26,227.74,282.24,236.33,266.58,
377.41,355.89,350.03,330.86,283.50,261.16,265.91,228.17,283.06,236.92,267.14,
377.84,356.44,350.90,331.54,284.00,261.28,266.50,228.36,283.69,237.33,267.80,
378.27,356.02,350.74,330.80,283.30,260.91,266.11,227.99,283.26,236.82,267.37,
378.69,354.19,348.62,328.60,281.50,259.21,264.11,226.63,281.03,234.91,265.49,
379.12,351.48,345.53,325.91,279.24,256.77,261.57,224.44,278.23,232.57,263.14,
379.55,347.28,341.13,322.44,275.76,253.88,258.51,221.80,274.79,229.74,259.91,
379.97,341.44,335.41,316.92,271.01,249.74,254.30,217.87,270.62,226.34,255.62,
380.40,335.42,329.43,311.23,266.27,245.42,250.03,214.05,266.12,222.27,251.57,
380.83,329.12,323.71,305.44,261.28,240.69,245.56,210.05,261.28,218.00,247.31,
381.25,323.76,317.79,300.43,257.07,236.31,241.48,206.57,257.07,214.42,243.25,
381.68,318.92,313.53,296.25,253.46,232.85,237.86,203.60,253.31,211.34,239.55,
382.11,315.10,310.36,292.30,250.21,230.03,234.66,201.23,250.06,208.67,236.29,
382.53,312.37,307.75,289.79,247.73,227.86,232.44,199.15,248.06,206.85,233.87,
382.96,310.29,305.57,288.49,246.14,226.42,231.10,197.54,246.68,205.60,232.34,
383.39,308.77,304.38,287.45,245.07,225.66,230.55,196.74,245.93,204.95,231.89,
383.81,309.07,304.42,286.98,244.74,225.80,230.62,196.63,245.88,204.57,231.84,
384.24,309.57,304.40,286.90,245.04,225.91,230.73,196.80,245.85,204.41,231.83,
384.67,310.47,305.13,288.69,246.25,226.48,231.61,197.50,246.50,204.98,232.73,
385.09,313.34,307.68,291.13,248.20,228.37,233.54,199.05,248.62,206.66,234.72,
385.52,316.78,311.22,294.27,250.94,231.21,236.18,201.48,251.63,209.16,237.32,
385.95,320.79,315.20,298.21,254.13,234.14,239.25,203.98,255.07,212.07,240.56,
386.37,325.88,320.30,303.09,258.42,237.87,243.14,207.41,259.31,215.36,244.58,
386.80,332.09,326.18,308.24,263.05,241.85,247.59,211.20,264.01,219.38,248.93,
387.22,338.46,332.34,314.39,267.92,246.09,251.97,215.26,268.74,223.40,253.28,
387.65,344.36,338.58,319.46,272.41,250.19,256.00,218.89,272.99,226.80,257.34,
388.08,349.82,343.48,323.85,276.07,253.72,259.50,221.62,276.73,229.71,260.71,
388.50,353.58,347.15,328.15,279.03,256.44,262.39,223.84,279.69,232.26,263.35,
388.93,356.16,349.50,330.52,281.01,258.28,264.28,225.30,281.67,233.89,265.38,
389.36,357.97,351.44,331.75,282.09,259.56,265.44,226.04,282.79,234.77,266.55,
389.78,358.64,352.01,331.97,282.60,259.48,265.77,226.35,282.84,234.73,266.75,
390.21,357.33,351.09,331.53,282.42,258.55,265.21,225.92,282.11,234.15,266.47,
390.63,356.15,350.38,330.78,281.74,257.88,264.65,225.22,281.14,233.40,265.74,
391.06,355.16,349.92,329.01,280.73,257.33,263.86,224.55,280.41,232.88,264.74,
391.49,353.82,348.69,327.82,279.55,256.46,262.77,223.72,279.47,232.09,263.69,
391.91,352.48,347.54,326.85,278.80,255.61,261.94,222.72,278.76,231.31,263.05,
392.34,352.53,347.63,326.38,278.84,255.25,261.98,222.44,278.80,230.94,262.88,
392.76,352.57,347.50,326.26,278.42,254.93,261.49,222.13,278.20,230.65,262.61,
393.19,352.03,347.07,325.78,278.06,254.69,260.82,221.48,277.48,229.90,261.84,
393.61,351.67,346.25,324.77,277.42,254.04,260.13,220.66,276.76,228.90,261.08,
394.04,351.31,346.00,325.05,276.83,253.85,259.76,220.29,276.32,228.73,260.60,
394.47,351.86,346.52,325.87,277.38,254.43,260.48,220.75,277.08,229.33,261.19,
394.89,354.55,349.02,328.08,279.41,256.60,262.62,222.25,279.37,230.92,263.63,
395.32,359.86,354.43,333.12,283.65,260.42,266.75,225.82,283.35,234.22,267.73,
395.74,368.05,362.21,340.66,290.41,266.06,272.93,231.32,289.96,239.51,274.14,
396.17,379.50,373.32,351.23,299.16,274.10,281.13,238.23,298.82,246.67,282.32,
396.59,393.84,387.45,363.42,309.67,284.10,291.03,246.87,309.52,255.53,292.19,
397.02,409.11,402.28,377.37,321.13,295.05,301.69,256.25,321.64,265.44,303.24,
397.45,424.61,417.19,392.18,333.05,306.09,313.24,265.65,333.68,275.14,314.49,
397.87,440.14,432.27,406.59,345.15,316.95,325.11,275.05,346.14,285.33,326.21,
398.30,455.23,447.37,420.54,356.68,327.63,336.12,284.29,357.79,294.96,337.19,
398.72,469.80,461.41,433.66,367.78,337.76,346.19,293.43,368.58,303.98,347.55,
399.15,483.90,475.04,446.44,379.02,347.76,356.42,302.08,379.42,312.64,357.91,
399.57,498.08,488.66,459.82,389.60,357.68,366.53,310.73,390.13,321.49,368.16,
400.00,511.82,502.14,472.96,400.40,367.77,377.00,319.57,401.14,331.01,378.51,
400.42,524.57,514.49,484.89,410.58,377.27,386.77,327.59,411.57,339.28,388.30,
400.85,536.11,526.03,495.45,419.67,385.42,395.34,334.80,420.63,346.88,397.13,
401.27,546.63,536.37,505.42,428.18,392.56,402.99,341.68,428.98,353.92,404.97,
401.70,554.89,544.46,513.33,434.49,398.35,409.04,346.83,435.42,359.08,411.12,
402.12,560.61,550.69,517.95,438.41,402.42,412.89,350.36,439.52,362.67,414.86,
402.55,564.84,554.57,521.89,441.35,405.39,415.43,352.78,442.68,365.37,417.59,
402.97,566.42,556.07,524.35,442.74,406.58,416.80,353.57,444.30,366.56,418.71,
403.40,567.16,556.38,524.94,443.30,406.73,417.64,353.65,444.97,366.97,419.39,
403.82,567.94,557.34,525.36,443.69,406.94,417.85,353.85,445.41,367.32,420.23,
404.25,568.28,557.95,526.05,444.05,407.03,417.63,354.25,445.25,367.03,420.08,
404.67,568.50,557.27,526.11,444.06,406.93,417.48,354.30,445.01,366.83,420.13,
405.10,568.42,557.74,526.33,444.08,407.15,417.51,354.14,444.76,366.59,419.91,
405.52,568.17,558.22,526.56,443.76,407.22,417.62,354.39,444.95,366.70,419.85,
405.95,567.68,557.75,526.24,443.54,407.24,417.49,354.18,445.05,366.81,420.15,
406.37,567.29,557.86,525.50,443.50,406.98,417.24,353.91,444.93,366.39,420.25,
406.80,568.02,558.80,525.85,444.10,406.95,417.61,354.26,445.64,366.87,420.59,
407.22,569.33,560.42,527.39,445.30,407.95,418.51,355.32,446.52,367.70,421.51,
407.65,570.29,561.70,527.37,445.50,408.33,418.71,355.46,446.53,367.58,421.77,
408.07,572.23,563.03,528.59,446.44,409.49,418.92,355.98,447.48,368.27,422.43,
408.50,574.16,565.28,532.13,448.39,411.13,420.78,356.96,449.63,369.91,424.13,
408.92,576.23,567.00,533.56,450.09,412.42,422.70,357.84,451.58,371.29,425.97,
409.35,579.61,570.13,536.17,452.27,415.16,425.03,359.72,453.82,373.22,428.71,
409.77,583.24,574.18,539.48,455.27,417.45,427.69,362.24,456.39,375.20,431.44,
410.20,585.97,576.55,542.78,458.08,419.55,430.01,364.44,458.72,376.95,433.78,
410.62,589.60,580.01,545.69,460.54,422.12,432.41,366.35,461.19,378.96,436.41,
411.04,592.60,584.13,548.33,462.98,424.59,434.76,368.40,463.77,381.01,438.70,
411.47,594.55,585.91,550.63,464.66,426.17,436.52,369.79,465.81,382.95,440.44,
411.89,596.08,587.68,552.42,466.21,427.21,438.20,370.58,467.68,384.30,442.10,
412.32,598.20,590.33,554.24,468.05,428.48,439.99,372.15,469.64,385.65,443.56,
412.74,601.19,593.24,557.07,470.17,430.38,441.75,373.86,471.61,387.35,445.37,
413.17,603.39,594.94,558.42,471.61,431.70,443.07,374.89,472.91,388.04,446.73,
413.59,605.85,596.48,559.70,472.88,432.79,444.33,375.37,474.15,388.54,447.96,
414.02,608.05,598.35,562.42,474.58,434.13,445.70,376.35,476.02,390.21,449.21,
414.44,608.97,599.90,564.07,475.94,435.35,447.44,377.07,477.88,391.53,450.47,
414.86,610.36,600.31,564.04,476.37,436.44,448.13,377.55,478.39,391.76,451.57,
415.29,610.62,601.00,564.61,476.58,436.37,448.37,378.31,478.40,391.69,451.69,
