Date,2016/05/02,2016/05/02,2016/05/02,2016/05/02,2016/05/02,2016/05/02,2016/05/02,
462.64,322.86,424.58,447.88,464.21,476.31,496.03,527.95,
463.06,323.02,424.62,448.79,464.74,476.22,496.19,528.19,
463.48,322.73,424.99,449.39,464.78,476.36,496.30,528.49,
463.90,322.62,425.35,449.71,464.98,476.97,496.58,528.48,
464.32,322.63,425.35,449.65,464.51,476.91,496.58,528.66,
464.74,322.41,424.67,448.80,463.53,476.35,495.88,527.93,
465.16,322.01,424.86,447.71,463.32,476.48,495.56,526.99,
465.59,321.51,424.25,447.85,463.14,475.82,495.06,526.88,
466.01,320.57,422.42,447.30,462.44,474.83,493.56,526.17,
466.43,320.22,422.46,446.86,461.54,474.06,493.28,526.32,
466.85,320.15,423.41,446.91,461.92,474.71,493.80,526.67,
467.27,320.09,423.52,447.04,461.79,474.28,492.74,525.38,
467.69,319.07,422.86,446.17,460.75,474.07,491.86,524.36,
468.11,319.72,422.54,446.01,461.50,474.65,493.08,524.30,
468.53,320.15,422.74,446.62,462.58,474.58,492.82,525.46,
468.95,320.12,422.94,447.58,462.53,475.03,492.55,526.26,
469.38,319.97,423.88,447.54,462.18,475.70,492.60,526.53,
469.80,320.44,425.29,448.10,463.35,476.56,493.60,528.47,
470.22,321.33,425.90,448.60,463.29,477.20,494.26,529.03,
470.64,321.54,426.61,448.62,463.79,477.88,494.79,529.68,
471.06,321.22,426.27,449.51,465.05,478.80,495.85,530.64,
471.48,321.60,425.28,450.63,465.56,478.95,496.41,531.35,
471.90,321.51,426.28,451.10,465.53,479.53,496.56,532.20,
472.32,321.80,428.62,452.29,467.08,481.58,498.01,533.22,
472.74,322.25,429.57,454.09,469.08,482.55,499.20,533.26,
473.16,321.84,429.79,453.54,467.88,482.84,499.19,533.42,
473.58,322.27,429.33,452.56,469.04,483.17,500.12,533.87,
474.01,323.71,430.28,454.25,471.51,483.97,502.02,535.74,
474.43,323.93,431.15,455.64,472.19,484.84,502.68,537.07,
474.85,323.40,430.60,456.37,472.46,485.10,502.67,536.65,
475.27,323.01,431.73,457.00,473.30,485.76,504.22,537.63,
475.69,324.34,432.68,457.24,474.06,486.85,505.01,537.99,
476.11,323.44,432.55,456.95,473.56,487.79,504.73,537.26,
476.53,322.62,432.44,457.17,474.56,488.20,505.08,537.48,
476.95,325.05,433.39,459.71,476.91,489.98,507.52,539.34,
477.37,325.81,434.18,461.10,476.98,490.95,507.87,541.17,
477.79,325.59,435.97,461.75,477.66,492.37,508.98,542.19,
478.21,326.87,438.09,463.42,480.25,494.30,511.13,543.40,
478.63,327.39,438.14,463.66,479.28,494.04,511.05,543.34,
479.05,327.38,437.96,463.35,478.65,494.64,511.16,543.50,
479.47,328.90,439.12,464.97,481.04,495.54,513.53,544.62,
479.89,329.07,439.76,466.24,482.38,496.06,514.66,546.05,
480.31,327.91,438.15,466.28,481.75,495.46,513.75,545.92,
480.74,327.47,439.45,466.29,481.48,495.26,514.51,546.48,
481.16,329.00,441.21,466.11,481.76,495.98,514.66,547.20,
481.58,327.92,439.96,464.22,480.10,495.08,512.75,545.22,
482.00,325.36,437.57,462.09,478.02,492.87,511.31,542.45,
482.42,325.85,435.01,460.01,476.73,490.40,509.28,539.85,
482.84,325.21,432.16,458.54,474.62,487.99,505.87,538.76,
483.26,321.63,429.93,455.29,471.04,484.26,501.47,534.97,
483.68,319.08,428.29,452.64,468.08,480.26,498.79,530.59,
484.10,317.28,425.60,449.85,464.80,476.47,494.71,527.53,
484.52,315.08,421.64,445.94,460.75,472.81,491.45,522.52,
484.94,313.23,420.08,442.81,459.12,470.30,489.91,519.42,
485.36,312.39,417.74,441.65,458.19,468.12,487.80,518.32,
485.78,309.95,414.80,440.00,455.82,465.20,484.15,516.16,
486.20,308.25,414.26,438.78,452.98,464.22,482.48,515.48,
486.62,308.87,416.09,438.50,453.13,464.79,482.38,515.16,
487.04,309.08,415.33,439.10,453.59,464.73,480.89,515.26,
487.46,308.09,414.87,438.69,451.71,465.10,480.73,514.78,
487.88,309.92,415.15,438.47,453.21,465.53,481.57,514.78,
488.30,311.55,416.40,441.30,455.72,466.76,483.05,517.32,
488.72,311.30,418.44,443.77,456.53,468.35,484.68,519.96,
489.14,311.81,421.38,445.81,458.59,469.68,487.54,521.75,
489.56,313.04,422.72,447.79,460.42,471.72,490.57,524.87,
489.98,315.09,424.34,448.91,462.90,474.81,492.95,527.73,
490.40,316.20,426.45,450.47,464.84,476.57,495.29,529.71,
490.82,317.73,428.06,453.08,467.30,478.87,497.25,533.65,
491.24,319.43,427.93,456.24,469.93,480.95,498.81,536.81,
491.66,319.36,429.49,457.07,469.44,481.80,499.68,538.48,
492.08,320.94,432.31,459.63,472.42,484.27,501.65,540.62,
492.50,322.04,433.79,461.78,475.39,485.36,502.03,541.33,
492.92,321.47,433.75,461.77,474.24,485.95,502.26,540.65,
493.34,322.71,434.44,460.79,475.02,486.75,503.48,539.64,
493.76,323.29,434.78,462.17,477.98,487.05,504.60,541.06,
494.18,322.61,434.92,463.91,478.02,487.11,505.66,542.19,
494.60,322.07,435.16,463.58,477.50,486.58,505.53,541.49,
495.02,322.07,435.69,462.98,477.88,486.78,505.56,541.95,
495.44,323.43,435.96,462.74,477.87,487.77,505.62,542.09,
495.86,323.32,437.05,462.47,477.61,487.89,505.36,540.68,
496.28,323.40,436.96,462.39,477.53,487.44,505.29,540.04,
496.70,323.53,435.98,463.41,479.17,488.12,505.82,539.67,
497.12,322.60,435.45,463.08,478.25,487.79,505.49,539.54,
497.54,321.41,436.20,461.68,477.25,487.17,504.29,538.73,
497.95,320.81,435.91,461.57,478.29,486.07,502.60,536.43,
498.37,319.19,434.25,459.28,475.38,484.70,500.80,533.79,
498.79,318.43,432.38,456.17,472.04,483.06,499.51,531.23,
499.21,318.64,430.97,455.09,471.31,481.34,498.13,529.98,
499.63,317.22,428.92,454.30,469.29,479.48,496.79,529.28,
500.05,315.08,426.60,452.38,465.75,477.21,494.97,526.48,
500.47,313.66,426.32,450.64,463.74,475.52,492.81,526.06,
500.89,314.18,426.23,449.51,462.76,475.44,491.90,525.40,
501.31,313.40,425.39,449.30,462.47,475.46,491.08,524.02,
501.73,311.31,424.36,447.91,461.55,474.81,490.70,522.28,
502.15,312.97,422.67,447.55,461.84,474.09,491.36,521.61,
502.57,312.28,422.63,448.24,461.87,474.77,490.61,523.04,
502.99,312.77,423.85,448.52,461.67,474.64,490.90,523.79,
503.41,312.79,425.02,449.10,462.68,474.80,491.10,523.32,
503.83,313.27,425.77,449.63,462.37,475.83,491.44,523.73,
504.25,313.36,425.70,448.45,461.60,476.89,492.89,524.52,
504.67,314.32,427.25,448.53,462.25,476.50,494.61,525.39,
505.08,314.96,427.96,450.64,464.06,477.49,496.15,527.89,
505.50,314.98,427.92,451.57,464.87,477.82,496.47,529.11,
505.92,314.32,429.58,451.82,465.33,478.32,496.45,530.14,
506.34,316.51,431.19,452.42,467.20,479.26,497.44,531.59,
506.76,317.10,431.85,453.45,468.64,481.47,498.00,532.26,
507.18,316.69,431.64,453.25,468.84,481.91,498.49,532.51,
507.60,318.53,431.71,453.04,470.38,482.38,499.88,533.22,
508.02,319.60,431.83,454.41,472.01,482.80,499.73,534.93,
508.44,318.44,433.37,455.89,472.45,483.87,499.94,536.53,
508.86,318.19,433.61,456.40,472.75,483.32,499.99,535.83,
509.28,317.58,433.39,455.33,471.83,483.21,499.38,535.84,
509.70,318.13,433.31,454.80,470.99,483.72,500.08,535.77,
510.11,318.09,433.54,453.89,470.93,482.67,499.71,534.61,
510.53,318.63,433.03,454.45,471.88,482.18,499.78,534.98,
510.95,318.73,431.43,455.47,472.33,482.52,499.04,535.11,
511.37,317.48,430.92,454.58,471.52,481.76,498.04,534.28,
511.79,317.19,430.75,453.73,471.48,481.96,497.16,533.50,
512.21,317.23,429.74,453.94,471.67,481.56,495.70,532.18,
512.63,314.56,428.58,451.93,468.76,480.43,494.51,530.05,
513.05,313.96,426.51,448.99,466.97,477.86,492.90,526.44,
513.47,313.05,424.67,448.56,465.83,475.24,490.59,525.12,
513.88,310.04,422.70,447.65,462.24,471.73,487.37,522.53,
514.30,307.30,420.29,444.51,458.12,467.67,484.47,518.24,
514.72,305.10,417.66,441.53,455.42,464.33,480.71,514.91,
515.14,303.70,415.78,438.05,452.41,461.75,477.74,511.14,
515.56,302.21,414.41,435.95,449.88,460.02,475.40,508.15,
515.98,300.63,412.25,433.92,448.67,456.68,472.89,506.03,
516.40,299.50,409.61,433.83,448.33,455.30,471.27,504.67,
516.82,297.87,408.67,432.31,446.16,454.28,469.43,503.96,
517.23,296.87,408.82,431.10,445.58,453.57,468.79,502.77,
517.65,296.48,408.81,431.20,446.12,453.21,467.21,501.54,
518.07,295.90,409.42,431.37,444.88,453.51,467.77,501.36,
518.49,296.66,409.67,430.20,444.52,453.56,468.82,500.84,
518.91,298.19,410.02,431.96,445.96,453.91,470.37,502.54,
519.33,298.52,411.08,434.46,447.77,455.38,472.30,505.19,
519.75,298.82,412.29,435.55,448.33,457.29,474.27,507.07,
520.17,299.37,414.45,436.82,449.44,458.80,476.01,509.65,
520.58,301.87,417.16,438.88,451.75,462.90,478.46,512.28,
521.00,303.95,419.66,440.68,453.99,466.14,481.57,514.94,
521.42,305.53,421.16,443.01,456.16,467.77,483.82,517.85,
521.84,307.39,421.96,446.04,459.25,469.93,486.82,519.83,
522.26,308.21,423.23,448.57,460.86,472.94,488.73,522.26,
522.68,308.25,425.14,449.38,461.50,474.40,490.04,524.05,
523.09,308.14,425.60,450.27,462.60,474.55,489.82,523.10,
523.51,307.87,425.87,450.21,461.60,474.95,489.29,522.66,
523.93,309.37,425.24,449.08,461.30,475.29,490.27,522.58,
524.35,309.35,425.95,448.24,461.26,473.89,489.87,521.83,
524.77,308.50,424.78,449.30,461.76,473.23,489.05,522.27,
525.19,307.25,424.12,449.28,461.76,473.45,488.70,521.98,
525.60,306.76,425.22,448.83,461.14,472.84,488.72,522.65,
526.02,307.75,426.11,448.59,462.12,473.46,488.57,522.39,
526.44,308.49,426.90,449.86,463.64,475.42,490.00,523.14,
526.86,308.36,427.23,450.24,463.65,475.65,491.06,523.48,
527.28,309.98,426.60,450.05,464.68,475.70,492.13,523.39,
527.70,309.91,427.01,451.51,465.98,477.22,492.09,525.03,
528.11,309.69,427.85,452.17,465.83,477.29,491.76,525.72,
528.53,309.35,428.19,451.68,465.33,475.57,491.62,525.15,
528.95,309.90,428.47,451.58,465.05,476.10,491.98,525.74,
529.37,311.13,429.21,451.78,465.68,477.37,493.69,526.74,
529.79,312.33,430.70,452.07,466.99,477.47,495.22,527.68,
530.21,312.52,430.75,453.34,467.27,477.56,496.32,529.00,
530.62,313.00,430.40,455.26,468.39,479.30,497.08,530.63,
531.04,312.87,432.47,456.36,468.50,480.44,498.85,532.85,
531.46,313.69,433.65,456.35,469.52,480.66,499.10,533.76,
531.88,313.86,433.77,458.11,471.30,481.85,499.30,533.59,
532.30,312.87,433.14,457.92,469.91,482.10,500.18,533.90,
532.71,314.47,432.77,456.56,470.38,481.15,500.26,532.99,
533.13,314.59,432.41,457.44,471.27,481.45,499.35,534.35,
533.55,313.32,433.19,458.47,471.11,481.50,499.44,535.93,
533.97,312.46,433.32,457.37,469.81,480.41,499.97,535.64,
534.39,311.89,433.18,456.42,469.06,479.87,498.62,535.11,
534.80,312.52,433.52,456.21,469.70,481.15,498.72,535.31,
535.22,312.74,434.03,455.51,469.62,480.87,499.69,534.87,
535.64,312.39,433.42,455.30,469.40,480.44,499.46,534.82,
536.06,312.42,431.78,456.56,470.27,480.51,499.14,535.38,
536.48,311.27,432.46,456.66,470.39,481.47,499.10,536.63,
536.89,310.79,432.93,455.72,470.29,481.17,498.62,535.98,
537.31,310.61,431.66,455.46,470.43,480.08,495.87,533.83,
537.73,309.61,430.75,454.15,468.32,479.41,495.22,532.17,
538.15,310.38,429.60,451.80,467.21,478.72,494.34,530.93,
538.56,310.45,429.29,451.28,466.70,476.98,492.82,530.03,
538.98,308.67,428.22,451.89,465.67,476.58,491.40,529.26,
539.40,307.43,427.80,450.23,464.23,475.13,490.77,527.60,
539.82,306.52,427.69,449.70,463.28,473.56,488.99,526.43,
540.24,307.07,427.42,448.65,462.86,473.58,488.83,524.48,
540.65,307.54,428.16,448.19,463.68,474.42,490.12,525.23,
541.07,307.73,427.60,448.26,462.94,473.27,490.01,525.35,
541.49,308.03,425.94,449.32,463.59,473.31,488.62,525.03,
541.91,307.66,426.46,450.30,463.57,473.94,489.28,526.80,
542.32,307.63,427.53,450.14,463.62,473.58,489.76,526.68,
542.74,307.54,427.53,450.32,463.79,471.67,489.08,524.10,
543.16,307.22,426.62,450.05,463.11,472.02,489.43,523.22,
543.58,308.14,427.20,449.01,463.14,472.49,491.82,523.61,
543.99,309.44,428.39,449.60,463.95,472.27,492.44,524.05,
544.41,309.29,427.85,450.32,464.25,471.95,492.33,524.15,
544.83,308.35,428.36,451.28,465.44,473.36,493.36,525.24,
545.25,308.18,430.23,450.89,465.08,473.01,493.66,526.84,
545.66,309.75,430.55,451.03,466.08,474.02,493.46,526.07,
546.08,309.97,431.24,451.13,467.89,475.43,494.49,525.91,
546.50,308.88,432.05,451.57,468.35,475.49,495.63,527.11,
546.92,310.03,430.59,452.02,468.82,474.91,496.55,525.95,
547.33,309.50,430.48,452.99,470.24,476.55,496.33,525.58,
547.75,308.58,431.47,453.60,470.46,477.21,496.81,526.11,
548.17,308.59,431.69,453.61,470.47,475.95,495.98,524.43,
548.59,307.63,430.77,452.49,468.51,476.31,494.87,523.75,
549.00,308.60,430.86,452.22,468.51,478.24,495.16,525.19,
549.42,309.62,432.75,452.04,469.42,477.68,496.12,525.58,
549.84,309.44,431.95,452.72,469.25,477.52,495.53,526.27,
550.26,308.82,431.59,453.68,469.82,478.32,495.52,528.23,
550.67,308.08,433.05,454.34,469.67,478.40,496.93,530.14,
551.09,309.77,432.99,453.88,469.87,478.83,496.52,529.57,
551.51,309.38,431.98,453.95,471.00,479.75,495.95,528.36,
551.93,308.50,431.78,454.00,470.23,480.06,496.94,528.77,
552.34,310.04,430.29,453.83,469.66,479.93,496.41,528.51,
552.76,310.52,428.66,454.98,468.89,479.16,494.36,527.95,
553.18,308.71,428.76,455.13,467.56,479.35,493.07,528.66,
553.59,307.76,429.15,453.81,464.75,476.97,492.63,527.80,
554.01,306.98,427.97,451.57,462.94,475.59,490.40,527.08,
554.43,306.67,426.88,450.11,461.51,475.27,489.68,525.38,
554.85,306.65,428.28,448.76,461.06,473.78,490.17,524.67,
555.26,305.82,426.98,447.93,460.46,472.12,489.19,523.74,
555.68,304.51,423.98,448.43,459.69,471.37,487.39,523.96,
556.10,302.92,424.31,447.76,458.84,470.56,486.85,524.42,
556.51,302.74,423.44,446.06,458.46,469.77,484.99,521.75,
556.93,300.99,421.04,444.97,457.15,468.24,481.50,518.48,
557.35,299.22,419.65,443.39,454.50,466.91,480.19,516.34,
557.77,299.90,418.50,441.22,453.01,465.46,480.75,515.48,
558.18,299.21,416.58,441.28,451.55,463.79,478.65,514.93,
558.60,297.34,416.36,441.30,450.27,462.53,477.62,514.38,
559.02,296.70,416.43,439.89,449.98,461.82,477.83,514.45,
559.43,295.84,415.76,438.82,449.36,460.34,477.47,514.37,
559.85,295.83,414.69,437.80,449.69,460.47,476.76,513.08,
560.27,296.32,415.33,437.41,450.21,461.03,477.59,513.14,
560.68,296.40,415.49,438.51,450.90,461.31,477.91,514.43,
561.10,296.32,412.99,439.16,451.58,461.34,477.09,513.46,
561.52,295.55,412.66,438.44,451.33,461.55,477.33,513.55,
561.93,295.29,413.54,437.37,451.40,461.42,477.23,512.64,
562.35,294.80,412.24,438.08,451.68,461.26,474.85,510.73,
562.77,293.31,411.08,436.73,449.67,460.60,474.87,509.22,
563.19,295.21,410.92,434.64,448.96,460.60,476.05,509.17,
563.60,295.60,410.43,435.33,449.46,460.00,475.47,509.34,
564.02,294.57,409.97,435.79,449.26,458.92,473.74,508.76,
564.44,294.05,410.91,435.00,449.64,458.64,474.18,508.40,
564.85,293.09,411.18,433.31,449.34,457.70,473.96,508.96,
565.27,292.98,410.17,431.44,448.63,457.00,472.61,507.00,
565.69,292.64,410.96,429.77,449.04,456.52,471.71,505.03,
566.10,292.40,410.18,428.83,447.93,455.88,471.34,504.77,
566.52,292.92,408.04,428.56,447.70,454.32,470.50,502.41,
566.94,291.16,406.39,427.61,445.63,452.93,468.68,501.31,
567.35,290.19,407.50,427.17,444.32,452.09,467.64,501.71,
567.77,289.94,406.52,427.13,442.47,450.49,465.38,499.96,
568.19,288.28,404.69,426.01,439.76,449.38,463.36,497.73,
568.60,288.32,404.11,423.87,437.65,448.91,464.07,496.47,
569.02,288.76,405.38,424.27,438.10,448.70,464.37,496.87,
569.44,287.62,404.65,425.20,438.36,448.05,464.67,496.99,
569.85,286.15,404.60,425.18,437.91,447.62,464.97,497.82,
570.27,285.14,405.32,425.50,437.10,447.54,465.17,499.28,
570.69,284.99,404.71,424.47,436.79,447.94,464.22,498.85,
571.10,284.19,404.43,423.73,436.99,447.22,463.03,496.99,
571.52,282.38,404.24,423.58,434.99,446.88,463.42,495.80,
571.93,283.79,402.21,423.69,434.44,447.05,463.63,494.93,
572.35,282.69,401.47,423.92,434.44,446.13,462.74,494.53,
572.77,280.75,402.04,423.82,433.42,446.06,462.22,495.00,
573.18,281.01,402.61,423.27,433.84,446.28,461.07,494.64,
573.60,280.68,401.51,422.20,433.25,446.18,460.52,494.60,
574.02,280.85,400.77,420.09,434.46,445.77,461.09,493.84,
574.43,281.74,402.52,419.30,435.85,445.78,462.32,494.47,
574.85,281.82,402.70,420.72,436.83,446.08,462.67,495.85,
575.27,281.33,401.70,420.93,436.60,445.39,461.77,496.67,
575.68,280.25,402.53,420.37,436.08,445.12,461.29,497.22,
576.10,281.13,402.73,419.66,437.07,445.41,460.91,496.68,
576.52,281.30,402.03,418.97,436.38,444.97,459.76,495.08,
576.93,280.37,401.45,418.88,435.12,444.91,459.96,494.11,
577.35,283.30,400.40,420.28,435.13,445.42,461.47,493.56,
577.76,284.14,401.01,422.13,436.77,445.89,461.73,495.56,
578.18,283.23,402.49,423.17,436.87,446.97,461.40,496.74,
578.60,282.98,404.60,424.34,437.83,447.94,462.15,498.28,
579.01,283.44,404.78,425.52,439.03,448.92,462.43,500.06,
579.43,284.11,405.87,425.68,439.69,450.08,465.05,499.84,
579.85,285.67,408.55,425.97,441.21,450.89,467.33,499.75,
580.26,286.78,410.41,429.08,442.41,452.35,469.08,502.53,
580.68,287.47,409.85,432.43,443.84,453.79,470.79,503.81,
581.09,287.50,411.93,432.58,444.74,454.94,471.47,505.49,
581.51,288.20,412.83,433.28,446.42,456.89,471.74,506.55,
581.93,289.44,412.97,435.38,448.29,457.80,471.44,506.04,
582.34,289.07,412.65,434.83,447.02,457.99,472.37,504.54,
582.76,290.85,412.22,434.93,448.60,458.37,473.02,503.79,
583.17,292.28,411.99,435.98,449.19,458.50,472.69,504.52,
583.59,290.24,413.05,435.12,449.58,458.65,471.64,505.47,
584.01,288.86,412.20,433.53,448.74,457.32,471.30,504.40,
584.42,288.64,411.47,433.33,448.07,456.42,471.41,505.31,
584.84,289.52,409.56,431.45,447.19,455.31,470.56,503.03,
585.25,288.39,408.96,429.13,447.10,453.74,469.98,500.99,
585.67,287.75,407.23,427.43,445.17,452.07,468.57,499.37,
586.09,287.02,403.02,427.45,443.74,449.66,465.70,498.03,
586.50,284.46,400.28,424.47,441.51,447.44,463.24,495.34,
586.92,282.94,399.33,421.08,439.12,445.05,460.37,493.23,
587.33,282.14,396.88,420.62,437.43,442.38,456.97,489.12,
587.75,280.01,394.53,418.28,433.86,440.29,455.38,485.81,
588.17,279.38,393.56,414.86,430.96,438.89,454.74,483.22,
588.58,279.93,393.59,414.94,430.32,437.52,453.65,483.43,
589.00,278.69,392.70,414.81,429.21,436.91,452.56,484.11,
589.41,277.18,393.03,414.41,428.83,436.04,452.94,484.02,
589.83,277.01,392.74,414.14,426.83,435.05,452.47,485.32,
590.25,278.22,393.64,414.09,427.05,435.78,452.23,484.64,
590.66,278.21,393.88,413.58,427.54,435.52,451.47,483.13,
591.08,278.57,394.03,413.49,425.95,435.43,451.89,482.57,
591.49,280.39,391.75,414.22,425.46,436.19,451.92,482.38,
591.91,279.71,391.59,415.82,427.06,436.80,451.78,483.75,
592.32,279.20,393.08,416.05,427.54,437.78,452.27,484.23,
592.74,279.60,395.79,418.03,427.78,438.27,453.01,484.25,
593.16,279.30,395.71,418.19,427.69,439.18,453.92,484.39,
593.57,280.06,396.33,417.08,427.84,440.84,456.59,485.10,
593.99,281.32,398.70,417.22,429.49,441.00,458.02,486.05,
594.40,281.55,398.78,419.07,430.60,441.87,458.90,488.96,
594.82,280.46,398.26,420.32,431.09,442.12,459.42,490.24,
595.23,278.89,399.77,420.09,430.87,442.16,459.97,490.82,
595.65,280.13,399.51,419.57,431.61,442.64,458.94,489.54,
596.07,279.54,399.38,420.44,433.23,444.01,458.80,488.63,
596.48,277.63,397.90,419.70,431.48,443.00,459.04,487.35,
596.90,279.29,396.12,419.18,432.47,442.50,459.55,486.12,
597.31,278.75,395.67,420.51,433.56,443.34,458.39,487.75,
597.73,276.33,397.31,420.90,432.95,443.24,458.05,487.91,
598.14,276.55,398.26,420.34,432.89,442.17,458.73,487.09,
598.56,277.04,398.36,420.46,432.77,443.32,457.64,488.78,
598.97,277.07,397.65,418.25,432.06,443.62,457.94,488.08,
599.39,278.17,399.79,418.64,432.46,443.51,458.34,488.74,
599.81,278.68,399.80,419.40,432.72,443.27,457.85,490.26,
600.22,278.69,398.57,421.43,434.00,443.30,457.37,491.55,
600.64,277.44,398.96,421.06,433.61,443.15,457.21,491.11,
601.05,278.15,399.65,420.99,434.55,444.34,456.89,490.78,
601.47,279.78,399.22,423.30,436.35,445.39,454.92,490.55,
601.88,278.14,399.03,423.11,434.90,444.68,455.71,490.58,
602.30,280.38,398.50,421.57,434.36,444.64,456.18,489.03,
602.71,281.49,399.15,423.24,435.53,446.57,455.60,490.47,
603.13,280.25,400.43,423.51,435.30,447.85,456.38,492.25,
603.54,279.60,400.98,423.04,435.58,446.62,457.65,492.76,
603.96,280.58,401.94,422.51,435.54,447.33,457.86,494.72,
604.37,281.51,402.20,422.27,435.57,448.36,458.15,495.28,
604.79,281.98,402.79,421.34,435.63,447.16,458.94,493.78,
605.21,282.47,403.28,422.33,436.11,446.89,458.92,494.51,
605.62,282.88,400.50,423.07,437.11,447.65,459.43,495.05,
606.04,281.93,400.97,423.02,437.05,446.83,458.86,494.19,
606.45,281.11,400.86,422.41,436.69,446.46,458.24,493.56,
606.87,281.39,401.41,423.46,437.49,447.01,456.03,492.37,
607.28,279.92,399.35,421.89,435.91,445.93,455.44,490.74,
607.70,280.30,398.92,418.69,433.21,444.47,456.23,488.01,
608.11,281.42,399.85,419.63,434.15,443.91,456.43,487.73,
608.53,280.34,399.59,420.38,434.91,442.43,456.21,489.78,
608.94,279.66,400.20,419.99,435.28,440.79,456.33,489.91,
609.36,279.33,401.08,420.12,433.89,439.40,454.94,489.51,
609.77,280.65,401.18,419.48,434.26,440.02,454.31,488.39,
610.19,279.92,400.35,418.37,434.65,438.66,453.43,485.98,
610.60,279.15,399.46,417.72,432.48,437.49,452.99,484.76,
611.02,279.55,397.43,418.70,432.47,436.97,452.99,484.28,
611.43,278.08,395.97,419.00,432.76,437.27,452.53,484.82,
611.85,276.89,396.70,418.46,431.97,436.22,451.48,483.75,
612.26,276.82,396.35,418.35,431.35,435.86,450.61,482.12,
612.68,276.30,395.32,417.82,430.33,436.33,449.83,481.08,
613.09,276.26,394.51,414.51,429.01,435.01,451.01,479.01,
613.51,277.68,396.90,414.15,428.40,434.14,451.39,478.63,
613.92,277.32,396.35,415.35,428.36,434.61,451.36,480.37,
614.34,276.27,394.52,415.77,428.77,434.52,450.78,481.28,
614.75,274.81,395.23,414.71,427.20,434.20,451.44,480.67,
615.17,276.42,395.02,414.25,427.23,434.23,450.71,480.42,
615.58,275.32,393.64,414.60,428.58,435.32,450.30,480.25,
616.00,275.06,393.26,414.46,426.43,434.91,450.62,479.55,
616.41,277.64,392.39,415.09,427.07,435.55,451.51,479.45,
616.83,277.73,392.52,417.22,428.70,436.93,451.91,481.60,
617.24,276.66,393.66,417.85,428.58,437.81,451.78,481.72,
617.66,277.34,395.06,418.25,428.23,437.46,452.42,481.60,
618.07,277.73,396.01,418.22,428.70,438.68,452.90,483.84,
618.49,278.37,395.46,417.93,428.41,438.40,453.13,483.84,
618.90,279.79,397.60,418.31,428.54,437.03,453.75,483.95,
619.32,279.92,397.53,419.75,429.24,436.98,454.21,486.17,
619.73,279.60,395.29,420.28,430.27,437.52,453.76,487.99,
620.15,277.74,395.63,419.61,430.10,436.59,453.08,488.04,
620.56,278.25,396.39,418.37,429.61,437.10,452.34,487.06,
620.98,278.09,396.02,420.01,430.75,439.00,449.99,486.22,
621.39,276.39,394.24,418.21,427.70,437.68,449.67,483.87,
621.80,277.92,393.53,415.75,425.99,436.48,448.96,481.17,
622.22,277.38,392.07,416.31,425.56,436.30,448.05,481.03,
622.63,274.24,392.48,416.48,424.73,435.23,446.98,480.48,
623.05,274.11,392.15,414.66,423.92,432.67,446.18,478.19,
623.46,272.65,391.72,412.73,422.23,431.24,445.00,478.51,
623.88,272.01,389.62,410.89,420.65,430.41,443.42,476.20,
624.29,271.88,389.44,408.70,418.96,428.21,442.22,472.23,
624.71,270.83,387.87,407.12,417.63,427.13,440.88,471.64,
625.12,269.02,384.63,406.66,416.92,426.43,439.44,471.22,
625.54,267.32,382.95,404.98,415.24,425.76,438.27,470.06,
625.95,267.44,382.38,403.41,414.18,424.45,437.22,468.27,
626.37,266.75,381.46,403.50,413.52,424.79,434.81,466.37,
626.78,265.22,380.78,402.34,411.36,423.64,434.17,464.75,
627.19,266.49,380.05,399.10,408.88,421.17,434.45,462.53,
627.61,266.89,381.27,399.83,408.86,420.15,433.69,462.79,
628.02,265.10,381.19,401.04,409.83,420.64,434.21,463.61,
628.44,263.65,382.04,400.13,410.44,418.73,434.31,463.97,
628.85,264.23,382.14,399.24,409.30,418.35,433.94,464.86,
629.27,263.98,382.76,398.62,409.94,419.50,433.85,464.80,
629.68,264.30,383.61,398.21,412.05,419.35,433.45,463.40,
630.10,264.70,384.08,398.94,411.53,419.34,434.20,464.68,
630.51,265.10,382.90,401.31,413.17,419.72,435.87,465.88,
630.92,264.12,384.31,401.99,414.62,421.18,436.33,467.64,
631.34,264.89,386.46,402.13,415.78,423.36,437.26,467.85,
631.75,266.77,388.65,405.60,416.47,424.56,437.71,468.31,
632.17,266.95,390.18,406.63,417.51,426.87,439.02,468.88,
632.58,269.06,391.56,405.48,418.39,426.74,441.17,468.76,
633.00,270.74,393.72,407.38,419.52,427.12,443.06,469.62,
633.41,270.56,394.32,410.27,421.40,428.24,444.69,473.03,
633.82,270.07,394.85,411.56,423.45,430.03,446.23,475.09,
634.24,270.79,396.59,412.00,423.62,430.19,446.86,477.42,
634.65,272.46,398.10,412.73,424.84,432.66,447.30,478.33,
635.07,272.90,398.28,414.14,427.74,435.04,447.88,479.35,
635.48,273.79,398.52,413.83,426.38,435.66,448.96,480.08,
635.90,275.60,397.51,415.28,427.04,436.31,450.57,481.36,
636.31,275.19,397.94,416.91,428.63,438.61,449.84,483.02,
636.72,275.51,399.47,417.36,429.03,439.72,449.65,483.94,
637.14,276.65,400.26,418.80,429.19,439.82,451.19,483.08,
637.55,276.03,399.91,419.82,429.65,440.47,451.04,484.22,
637.97,276.68,398.78,417.10,429.80,439.81,451.53,482.79,
638.38,277.46,400.31,417.03,429.63,438.60,452.17,483.19,
