Date,2016/03/21,2016/03/21,2016/03/21,2016/03/21,
Time,08:40:00,08:45:00,08:50:00,08:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),1000,1000,1000,1000,
Sensor Temp.(deg),24.6,24.6,24.5,24.6,
Power(V),5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
287.77,0.00,-0.00,0.00,0.00,
288.21,0.00,-0.00,0.00,-0.00,
288.65,0.00,-0.00,0.00,-0.00,
289.08,0.00,-0.00,0.00,-0.00,
289.52,0.00,-0.00,0.00,-0.00,
289.95,0.00,0.00,0.00,0.00,
290.39,0.00,0.00,0.00,-0.00,
290.82,0.00,0.00,0.00,0.00,
291.26,0.00,0.00,0.00,0.00,
291.69,0.00,-0.00,0.00,0.00,
292.13,0.00,0.00,-0.00,0.00,
292.56,0.00,0.00,-0.00,0.00,
293.00,0.00,0.00,0.00,0.00,
293.43,0.00,0.00,0.00,0.00,
293.87,0.00,0.00,0.00,0.00,
294.30,0.00,0.00,-0.00,0.00,
294.74,0.14,0.08,-0.06,0.08,
295.17,0.12,0.14,-0.04,0.12,
295.61,0.11,0.15,0.01,0.16,
296.04,0.07,0.12,0.02,0.12,
296.47,0.00,0.07,0.01,0.11,
296.91,0.04,0.02,0.07,0.19,
297.34,0.12,-0.05,0.06,0.11,
297.78,0.14,-0.02,-0.01,0.07,
298.21,0.15,0.05,0.08,0.15,
298.65,0.06,0.11,0.17,0.18,
299.08,0.04,0.17,0.20,0.19,
299.51,0.08,0.14,0.19,0.19,
299.95,0.17,0.11,0.16,0.17,
300.38,0.19,0.12,0.14,0.21,
300.82,0.18,0.12,0.19,0.22,
301.25,0.21,0.18,0.26,0.27,
301.68,0.20,0.17,0.32,0.31,
302.12,0.18,0.13,0.34,0.34,
302.55,0.25,0.13,0.39,0.40,
302.99,0.36,0.12,0.38,0.43,
303.42,0.41,0.18,0.33,0.43,
303.85,0.46,0.31,0.39,0.54,
304.29,0.46,0.41,0.50,0.63,
304.72,0.50,0.53,0.60,0.74,
305.15,0.60,0.54,0.65,0.79,
305.59,0.68,0.57,0.71,0.86,
306.02,0.80,0.65,0.80,1.05,
306.46,0.88,0.71,0.91,1.12,
306.89,1.04,0.89,1.03,1.34,
307.32,1.12,1.03,1.22,1.54,
307.76,1.22,1.15,1.40,1.74,
308.19,1.39,1.36,1.60,1.96,
308.62,1.63,1.55,1.78,2.21,
309.06,1.85,1.76,1.98,2.46,
309.49,2.05,2.08,2.19,2.77,
309.92,2.21,2.37,2.52,3.10,
310.35,2.45,2.65,2.88,3.46,
310.79,2.71,2.90,3.18,3.79,
311.22,2.91,3.10,3.45,4.10,
311.65,3.27,3.38,3.83,4.58,
312.09,3.60,3.63,4.17,4.93,
312.52,3.97,4.07,4.47,5.35,
312.95,4.32,4.49,4.93,5.88,
313.38,4.64,4.91,5.43,6.42,
313.82,5.03,5.37,5.89,6.91,
314.25,5.48,5.75,6.30,7.45,
314.68,5.97,6.16,6.70,7.99,
315.12,6.40,6.60,7.12,8.60,
315.55,6.83,7.07,7.62,9.10,
315.98,7.37,7.60,8.25,9.79,
316.41,7.84,8.09,8.77,10.45,
316.85,8.26,8.52,9.26,11.03,
317.28,8.82,8.97,9.80,11.67,
317.71,9.43,9.43,10.31,12.34,
318.14,9.95,9.95,10.73,12.90,
318.57,10.47,10.53,11.31,13.56,
319.01,10.92,11.05,11.94,14.24,
319.44,11.44,11.60,12.51,14.89,
319.87,11.95,12.02,12.99,15.39,
320.30,12.53,12.50,13.46,16.05,
320.73,13.15,13.06,14.06,16.80,
321.17,13.71,13.61,14.68,17.39,
321.60,14.48,14.43,15.48,18.31,
322.03,15.21,15.20,16.36,19.29,
322.46,15.91,15.90,17.12,20.15,
322.89,16.68,16.58,17.89,20.99,
323.33,17.57,17.33,18.70,21.90,
323.76,18.38,18.09,19.42,22.84,
324.19,19.11,18.91,20.20,23.72,
324.62,19.78,19.68,21.02,24.67,
325.05,20.65,20.60,21.99,25.77,
325.48,21.45,21.33,22.77,26.68,
325.92,22.13,22.03,23.49,27.57,
326.35,22.94,22.82,24.31,28.60,
326.78,23.60,23.43,25.00,29.30,
327.21,24.29,24.13,25.66,30.09,
327.64,24.79,24.73,26.32,30.87,
328.07,25.22,25.22,26.87,31.43,
328.50,25.71,25.69,27.29,31.97,
328.93,26.09,25.98,27.58,32.37,
329.37,26.40,26.26,27.82,32.72,
329.80,26.66,26.59,28.09,33.05,
330.23,26.78,26.80,28.32,33.24,
330.66,27.09,27.18,28.72,33.67,
331.09,27.36,27.42,28.95,33.93,
331.52,27.43,27.48,29.04,34.07,
331.95,27.47,27.51,29.12,34.13,
332.38,27.60,27.54,29.15,34.15,
332.81,27.68,27.55,29.09,34.10,
333.24,27.65,27.58,29.10,34.13,
333.68,27.59,27.58,29.15,34.10,
334.11,27.72,27.70,29.26,34.20,
334.54,27.81,27.69,29.26,34.23,
334.97,27.86,27.70,29.26,34.25,
335.40,27.99,27.87,29.42,34.45,
335.83,28.14,28.06,29.63,34.59,
336.26,28.38,28.34,29.90,34.88,
336.69,28.60,28.53,30.15,35.17,
337.12,28.78,28.69,30.37,35.43,
337.55,29.01,28.86,30.65,35.72,
337.98,29.29,29.02,30.82,35.93,
338.41,29.56,29.24,30.99,36.19,
338.84,29.73,29.46,31.20,36.42,
339.27,29.83,29.64,31.42,36.63,
339.70,30.08,29.92,31.69,36.94,
340.13,30.31,30.10,31.89,37.20,
340.56,30.43,30.20,31.97,37.34,
340.99,30.53,30.27,32.05,37.49,
341.42,30.57,30.27,32.11,37.52,
341.85,30.62,30.33,32.09,37.52,
342.28,30.56,30.30,32.07,37.49,
342.71,30.51,30.19,32.01,37.43,
343.14,30.54,30.29,32.06,37.45,
343.57,30.58,30.25,32.01,37.40,
344.00,30.57,30.23,31.91,37.31,
344.43,30.57,30.28,31.93,37.33,
344.86,30.53,30.28,31.94,37.35,
345.29,30.62,30.40,32.09,37.46,
345.72,30.70,30.47,32.15,37.52,
346.15,30.79,30.54,32.26,37.66,
346.58,30.92,30.64,32.41,37.81,
347.01,31.07,30.75,32.53,37.95,
347.44,31.32,31.02,32.74,38.22,
347.87,31.52,31.28,32.99,38.48,
348.30,31.73,31.49,33.25,38.74,
348.73,32.02,31.84,33.58,39.12,
349.16,32.30,32.08,33.85,39.44,
349.59,32.56,32.26,34.03,39.73,
350.02,32.54,32.27,33.99,39.73,
350.44,32.79,32.56,34.29,40.07,
350.87,33.04,32.86,34.62,40.40,
351.30,33.31,33.13,34.88,40.71,
351.73,33.51,33.30,35.06,41.00,
352.16,33.77,33.53,35.38,41.32,
352.59,33.99,33.68,35.53,41.51,
353.02,34.07,33.71,35.50,41.52,
353.45,34.05,33.72,35.49,41.47,
353.88,33.90,33.62,35.43,41.36,
354.31,33.68,33.45,35.17,41.14,
354.73,33.42,33.14,34.87,40.79,
355.16,33.15,32.81,34.52,40.44,
355.59,32.87,32.52,34.20,40.11,
356.02,32.67,32.31,34.03,39.85,
356.45,32.56,32.24,33.93,39.68,
356.88,32.42,32.08,33.84,39.53,
357.31,32.23,31.87,33.64,39.35,
357.74,32.14,31.73,33.57,39.16,
358.16,32.10,31.66,33.51,39.04,
358.59,32.02,31.57,33.32,38.90,
359.02,32.08,31.64,33.39,38.94,
359.45,32.15,31.81,33.54,39.09,
359.88,32.35,32.05,33.75,39.38,
360.31,32.67,32.33,34.07,39.75,
360.73,33.09,32.69,34.49,40.24,
361.16,33.63,33.19,35.07,40.90,
361.59,34.21,33.74,35.67,41.59,
362.02,34.82,34.36,36.33,42.30,
362.45,35.33,34.95,36.93,43.00,
362.88,35.85,35.44,37.48,43.67,
363.30,36.39,36.01,38.05,44.29,
363.73,37.01,36.56,38.65,44.95,
364.16,37.48,37.05,39.05,45.53,
364.59,37.94,37.55,39.50,46.15,
365.02,38.38,38.06,40.04,46.72,
365.44,38.78,38.51,40.50,47.26,
365.87,39.19,38.88,40.90,47.72,
366.30,39.49,39.16,41.29,48.12,
366.73,39.88,39.50,41.69,48.56,
367.16,40.19,39.76,42.00,48.84,
367.58,40.37,39.97,42.22,49.09,
368.01,40.47,40.11,42.35,49.21,
368.44,40.42,40.11,42.35,49.22,
368.87,40.37,40.07,42.28,49.14,
369.29,40.22,39.87,42.04,48.86,
369.72,39.93,39.52,41.64,48.50,
370.15,39.54,39.13,41.18,48.02,
370.58,39.17,38.78,40.85,47.59,
371.00,38.89,38.48,40.56,47.19,
371.43,38.55,38.16,40.20,46.82,
371.86,38.25,37.84,39.91,46.50,
372.29,38.10,37.67,39.80,46.37,
372.71,38.10,37.58,39.70,46.22,
373.14,38.01,37.49,39.52,46.02,
373.57,38.05,37.58,39.56,46.10,
374.00,38.11,37.70,39.63,46.17,
374.42,38.24,37.88,39.74,46.31,
374.85,38.47,38.08,39.92,46.58,
375.28,38.77,38.28,40.13,46.90,
375.70,39.03,38.54,40.41,47.25,
376.13,39.34,38.85,40.76,47.57,
376.56,39.63,39.16,41.08,47.92,
376.99,39.79,39.38,41.33,48.17,
377.41,39.82,39.42,41.42,48.26,
377.84,39.90,39.48,41.52,48.35,
378.27,39.88,39.40,41.48,48.24,
378.69,39.63,39.13,41.15,47.88,
379.12,39.22,38.80,40.74,47.44,
379.55,38.70,38.36,40.26,46.93,
379.97,38.04,37.74,39.60,46.22,
380.40,37.37,37.07,38.88,45.36,
380.83,36.65,36.31,38.13,44.54,
381.25,36.06,35.70,37.53,43.83,
381.68,35.51,35.15,36.99,43.09,
382.11,35.08,34.72,36.52,42.51,
382.53,34.71,34.38,36.19,42.13,
382.96,34.44,34.14,35.94,41.87,
383.39,34.31,34.02,35.80,41.72,
383.81,34.32,33.98,35.78,41.65,
384.24,34.33,33.95,35.71,41.61,
384.67,34.42,34.10,35.78,41.72,
385.09,34.66,34.39,36.06,42.06,
385.52,35.05,34.78,36.46,42.55,
385.95,35.51,35.19,36.90,43.05,
386.37,36.04,35.71,37.45,43.68,
386.80,36.67,36.30,38.16,44.47,
387.22,37.39,36.93,38.86,45.22,
387.65,38.03,37.54,39.46,45.90,
388.08,38.54,38.05,40.01,46.54,
388.50,38.91,38.47,40.44,47.07,
388.93,39.18,38.77,40.72,47.40,
389.36,39.37,38.89,40.89,47.57,
389.78,39.43,38.89,40.85,47.57,
390.21,39.37,38.81,40.72,47.48,
390.63,39.22,38.72,40.63,47.33,
391.06,39.10,38.61,40.54,47.21,
391.49,38.93,38.47,40.38,47.01,
391.91,38.71,38.29,40.24,46.79,
392.34,38.67,38.22,40.22,46.75,
392.76,38.66,38.15,40.20,46.65,
393.19,38.58,38.06,40.07,46.53,
393.61,38.41,37.97,39.93,46.40,
394.04,38.31,37.94,39.90,46.32,
394.47,38.33,38.05,39.94,46.41,
394.89,38.60,38.27,40.20,46.67,
395.32,39.16,38.78,40.71,47.33,
395.74,40.01,39.65,41.58,48.37,
396.17,41.13,40.80,42.82,49.82,
396.59,42.55,42.21,44.37,51.60,
397.02,44.13,43.77,46.07,53.56,
397.45,45.75,45.33,47.78,55.51,
397.87,47.44,46.95,49.51,57.58,
398.30,49.13,48.54,51.18,59.50,
398.72,50.71,50.03,52.72,61.33,
399.15,52.19,51.52,54.25,63.13,
399.57,53.64,53.02,55.79,64.93,
400.00,55.14,54.52,57.36,66.77,
400.42,56.54,55.83,58.77,68.40,
400.85,57.79,57.04,60.09,69.93,
401.27,58.95,58.14,61.30,71.36,
401.70,59.85,59.01,62.22,72.41,
402.12,60.48,59.63,62.87,73.13,
402.55,60.88,60.08,63.30,73.63,
402.97,61.07,60.27,63.47,73.82,
403.40,61.18,60.39,63.55,73.87,
403.82,61.25,60.42,63.56,73.90,
404.25,61.30,60.41,63.51,73.83,
404.67,61.28,60.40,63.48,73.79,
405.10,61.21,60.43,63.45,73.78,
405.52,61.19,60.42,63.44,73.78,
405.95,61.12,60.34,63.41,73.70,
406.37,61.03,60.30,63.28,73.65,
406.80,61.07,60.31,63.39,73.77,
407.22,61.24,60.35,63.53,73.85,
407.65,61.27,60.38,63.52,73.86,
408.07,61.35,60.50,63.64,73.96,
408.50,61.52,60.67,63.86,74.21,
408.92,61.75,60.90,64.08,74.40,
409.35,62.06,61.18,64.38,74.75,
409.77,62.42,61.47,64.68,75.14,
410.20,62.73,61.79,65.01,75.55,
410.62,62.98,62.15,65.37,75.98,
411.04,63.30,62.52,65.68,76.40,
411.47,63.50,62.76,65.94,76.63,
411.89,63.62,62.91,66.14,76.88,
412.32,63.89,63.10,66.41,77.20,
412.74,64.25,63.27,66.69,77.47,
413.17,64.47,63.50,66.82,77.59,
413.59,64.61,63.73,66.92,77.77,
414.02,64.74,63.99,67.14,78.00,
414.44,64.91,64.20,67.32,78.24,
414.86,65.03,64.28,67.37,78.30,
415.29,65.11,64.24,67.32,78.33,
415.71,65.09,64.23,67.27,78.33,
416.14,65.03,64.18,67.25,78.31,
416.56,64.95,64.13,67.15,78.18,
416.99,64.84,64.00,67.07,78.08,
417.41,64.65,63.82,66.91,77.94,
417.83,64.69,63.78,66.92,77.92,
418.26,64.73,63.69,66.87,77.80,
418.68,64.75,63.67,66.69,77.71,
419.11,64.59,63.64,66.57,77.56,
419.53,64.45,63.56,66.51,77.50,
419.95,64.34,63.52,66.44,77.46,
420.38,64.24,63.31,66.30,77.31,
420.80,64.01,63.10,66.04,77.07,
421.23,63.91,62.96,65.97,77.03,
421.65,63.81,62.86,65.91,76.93,
422.07,63.70,62.77,65.82,76.70,
422.50,63.56,62.67,65.74,76.60,
422.92,63.38,62.51,65.61,76.47,
423.34,63.21,62.39,65.42,76.21,
423.77,63.08,62.20,65.27,75.94,
424.19,62.86,61.90,64.87,75.61,
424.62,62.55,61.62,64.44,75.29,
425.04,62.05,61.28,64.09,74.87,
425.46,61.65,60.91,63.73,74.44,
425.89,61.19,60.46,63.24,73.88,
426.31,60.59,59.85,62.63,73.18,
426.73,60.10,59.37,62.20,72.66,
427.16,59.71,58.81,61.73,72.02,
427.58,59.20,58.23,61.11,71.25,
428.00,58.62,57.68,60.56,70.52,
428.43,58.16,57.30,60.13,70.04,
428.85,57.77,56.99,59.76,69.53,
429.27,57.70,56.76,59.55,69.22,
429.70,57.69,56.63,59.37,69.10,
430.12,57.78,56.65,59.42,69.18,
430.54,57.92,56.82,59.63,69.36,
430.97,58.14,57.13,59.97,69.63,
431.39,58.43,57.40,60.33,69.95,
431.81,58.77,57.69,60.67,70.35,
432.24,59.28,58.13,61.23,70.98,
432.66,60.02,58.68,61.92,71.62,
433.08,60.74,59.37,62.57,72.36,
433.51,61.42,60.13,63.28,73.18,
433.93,62.11,61.03,64.16,74.26,
434.35,62.91,61.87,64.94,75.29,
434.77,63.57,62.45,65.57,76.05,
435.20,64.11,62.88,65.94,76.67,
435.62,64.49,63.29,66.34,77.22,
436.04,64.79,63.54,66.73,77.63,
436.47,64.99,63.81,66.97,77.88,
436.89,65.14,63.98,67.14,78.15,
437.31,65.27,64.12,67.34,78.38,
437.73,65.50,64.39,67.67,78.72,
438.16,65.90,64.63,68.04,79.11,
438.58,66.28,64.97,68.30,79.47,
439.00,66.58,65.43,68.67,79.98,
439.43,66.85,65.81,69.05,80.46,
439.85,67.18,66.21,69.45,80.93,
440.27,67.53,66.41,69.70,81.23,
440.69,67.72,66.64,70.01,81.57,
441.12,68.18,67.07,70.52,82.20,
441.54,68.69,67.47,71.05,82.71,
441.96,69.13,67.91,71.45,83.20,
442.38,69.49,68.35,71.89,83.70,
442.81,69.85,68.76,72.30,84.18,
443.23,70.17,69.21,72.76,84.56,
443.65,70.61,69.55,73.10,84.93,
444.07,71.02,69.88,73.29,85.28,
444.50,71.35,70.30,73.58,85.65,
444.92,71.62,70.64,73.90,86.06,
445.34,71.91,70.99,74.23,86.47,
445.76,72.19,71.25,74.49,86.72,
446.19,72.39,71.38,74.75,87.09,
446.61,72.80,71.77,75.20,87.54,
447.03,73.33,72.04,75.59,87.97,
447.45,73.72,72.42,75.91,88.33,
447.87,74.02,72.81,76.29,88.85,
448.30,74.32,73.23,76.70,89.31,
448.72,74.70,73.67,77.10,89.74,
449.14,75.09,74.00,77.44,90.07,
449.56,75.48,74.24,77.62,90.37,
449.99,75.69,74.44,77.88,90.64,
450.41,75.85,74.62,78.07,90.89,
450.83,75.96,74.73,78.17,91.00,
451.25,75.96,74.75,78.21,91.01,
451.67,75.88,74.66,78.10,90.94,
452.10,75.96,74.67,78.16,91.05,
452.52,76.19,74.67,78.27,91.04,
452.94,76.18,74.67,78.23,90.94,
453.36,76.14,74.83,78.26,90.97,
453.78,76.01,74.85,78.26,90.86,
454.20,75.95,74.89,78.29,90.76,
454.63,75.86,74.80,78.21,90.69,
455.05,75.84,74.66,78.02,90.62,
455.47,75.84,74.63,78.05,90.63,
455.89,75.88,74.75,78.19,90.79,
456.31,75.92,74.88,78.21,90.80,
456.74,75.98,74.92,78.34,90.91,
457.16,76.00,74.99,78.49,91.06,
457.58,76.12,75.11,78.71,91.26,
458.00,76.39,75.21,78.93,91.39,
458.42,76.50,75.35,79.00,91.53,
458.84,76.51,75.57,79.11,91.70,
459.27,76.48,75.72,79.20,91.89,
459.69,76.62,75.85,79.28,92.03,
460.11,76.67,75.81,79.27,92.07,
460.53,76.65,75.78,79.17,92.05,
460.95,76.78,75.79,79.17,92.17,
461.37,76.84,75.78,79.32,92.24,
461.79,76.86,75.80,79.22,92.30,
462.22,76.82,75.70,79.14,92.27,
462.64,76.77,75.67,79.19,92.40,
463.06,76.66,75.76,79.25,92.39,
463.48,76.68,75.67,79.17,92.37,
463.90,76.76,75.60,78.98,92.22,
464.32,76.61,75.64,78.89,92.21,
464.74,76.48,75.52,78.78,92.06,
465.16,76.48,75.38,78.69,91.95,
465.59,76.34,75.14,78.44,91.65,
466.01,75.97,74.81,78.15,91.32,
466.43,75.94,74.65,78.06,91.29,
466.85,76.10,74.47,78.06,91.10,
467.27,75.90,74.30,78.04,90.85,
467.69,75.71,74.24,77.96,90.70,
468.11,75.61,74.08,77.96,90.56,
468.53,75.52,74.16,78.04,90.45,
468.95,75.49,74.07,77.92,90.30,
469.38,75.64,73.78,77.61,90.16,
469.80,75.85,74.01,77.83,90.24,
470.22,75.79,74.13,77.91,90.38,
470.64,75.90,74.13,77.92,90.34,
471.06,75.85,74.09,77.99,90.29,
471.48,75.56,74.01,77.81,90.21,
471.90,75.62,74.12,77.98,90.39,
472.32,75.93,74.06,78.15,90.37,
472.74,75.98,74.17,78.23,90.36,
473.16,75.87,74.30,78.12,90.55,
473.58,75.82,74.31,78.02,90.51,
474.01,75.86,74.55,78.10,90.72,
474.43,75.91,74.71,78.02,90.80,
474.85,75.84,74.46,77.58,90.68,
475.27,76.07,74.61,77.64,90.84,
475.69,76.11,74.83,77.89,90.98,
476.11,76.11,74.92,77.80,90.88,
476.53,75.98,74.82,77.86,90.82,
476.95,75.95,74.98,78.08,91.12,
477.37,76.03,75.10,78.24,91.36,
477.79,76.36,75.05,78.54,91.42,
478.21,76.69,75.19,78.73,91.54,
478.63,76.59,75.48,78.71,91.76,
479.05,76.36,75.63,78.79,91.80,
479.47,76.44,75.88,78.99,92.09,
479.89,76.51,75.88,78.97,92.13,
480.31,76.31,75.67,78.66,91.85,
480.74,76.44,75.49,78.74,91.81,
481.16,76.54,75.44,78.92,91.83,
481.58,76.32,75.32,78.75,91.49,
482.00,75.95,74.81,78.42,91.06,
482.42,75.35,74.31,78.08,90.67,
482.84,74.87,73.97,77.65,90.30,
483.26,74.50,73.16,76.97,89.32,
483.68,74.10,72.50,76.14,88.49,
484.10,73.63,72.17,75.49,87.96,
484.52,72.96,71.72,74.90,87.32,
484.94,72.54,71.15,74.41,86.80,
485.36,72.30,70.64,73.91,86.34,
485.78,71.63,70.19,73.25,85.76,
486.20,71.53,69.76,73.23,85.47,
486.62,71.66,69.48,73.33,85.26,
487.04,71.59,69.47,73.22,85.29,
487.46,71.51,69.54,73.15,85.24,
487.88,71.46,69.67,73.14,85.38,
488.30,71.45,70.10,73.32,85.64,
488.72,71.72,70.33,73.48,85.79,
489.14,72.10,70.48,73.45,85.78,
489.56,72.26,70.94,73.84,86.24,
489.98,72.43,71.37,74.28,86.76,
490.40,72.88,71.64,74.44,87.07,
490.82,73.10,71.89,74.77,87.28,
491.24,73.12,72.02,74.94,87.64,
491.66,73.15,72.17,75.32,87.91,
492.08,73.74,72.06,75.80,87.99,
492.50,73.92,72.42,75.91,88.22,
492.92,73.85,72.66,75.89,88.32,
493.34,73.70,72.89,76.04,88.20,
493.76,73.68,73.07,76.23,88.27,
494.18,73.72,72.91,76.16,88.22,
494.60,73.77,72.57,75.82,88.04,
495.02,73.74,72.47,75.91,88.07,
495.44,73.77,72.49,76.02,88.12,
495.86,73.90,72.54,75.77,88.03,
496.28,73.84,72.48,75.75,87.78,
496.70,73.50,72.41,75.80,87.82,
497.12,73.27,72.26,75.77,87.87,
497.54,73.27,71.99,75.72,87.28,
497.95,73.26,71.71,75.20,86.91,
498.37,72.80,71.87,74.82,86.73,
498.79,72.24,71.73,74.40,86.36,
499.21,71.99,71.45,74.11,86.12,
499.63,71.63,70.87,73.56,85.75,
500.05,70.96,70.23,72.91,85.17,
500.47,70.90,69.91,72.84,84.88,
500.89,70.86,69.73,72.83,84.75,
501.31,70.77,69.68,72.69,84.63,
501.73,70.52,69.48,72.58,84.54,
502.15,70.20,69.24,72.58,84.42,
502.57,70.01,69.31,72.44,84.49,
502.99,70.12,69.13,72.38,84.30,
503.41,70.31,69.08,72.01,84.21,
503.83,70.48,69.22,71.98,84.40,
504.25,70.39,69.39,72.06,84.57,
504.67,70.53,69.30,72.01,84.64,
505.08,70.66,69.16,72.09,84.62,
505.50,70.49,69.18,72.18,84.62,
505.92,70.59,69.12,72.41,84.79,
506.34,71.05,69.15,72.78,84.81,
506.76,71.22,69.39,72.94,85.05,
507.18,71.15,69.47,72.96,85.19,
507.60,71.17,69.54,72.94,85.31,
508.02,71.22,69.76,73.05,85.40,
508.44,71.41,69.88,73.09,85.51,
508.86,71.56,69.75,72.79,85.37,
509.28,71.53,69.85,72.89,85.36,
509.70,71.43,70.04,73.11,85.37,
510.11,71.46,70.00,72.98,85.32,
510.53,71.33,69.90,73.06,85.11,
510.95,71.06,69.79,73.13,85.05,
511.37,71.01,69.67,73.09,85.08,
511.79,71.08,69.35,73.04,84.73,
512.21,71.15,69.31,72.82,84.48,
512.63,70.81,69.33,72.36,84.27,
513.05,70.19,68.98,71.85,83.78,
513.47,69.90,68.78,71.50,83.29,
513.88,69.42,68.30,71.04,82.68,
514.30,68.75,67.58,70.27,81.86,
514.72,68.32,66.97,69.93,81.29,
515.14,67.78,66.63,69.61,80.82,
515.56,67.43,66.20,69.17,80.35,
515.98,66.94,65.66,68.76,79.94,
516.40,66.40,65.29,68.52,79.57,
516.82,66.04,65.22,68.25,79.41,
517.23,66.06,64.87,68.06,79.02,
517.65,66.09,64.67,67.80,78.78,
518.07,66.12,64.96,67.66,78.88,
518.49,65.81,65.25,67.66,78.92,
518.91,66.03,65.31,67.81,79.09,
519.33,66.17,65.41,67.96,79.25,
519.75,66.17,65.33,68.08,79.37,
520.17,66.60,65.42,68.40,79.64,
520.58,67.06,65.72,68.87,80.05,
521.00,67.42,66.23,69.08,80.46,
521.42,67.68,66.29,69.38,80.79,
521.84,67.89,66.49,69.63,81.17,
522.26,68.04,66.83,69.95,81.60,
522.68,68.34,66.77,70.10,81.59,
523.09,68.64,66.56,69.85,81.36,
523.51,68.60,66.84,69.86,81.40,
523.93,68.42,67.00,69.87,81.42,
524.35,68.42,66.80,69.68,81.28,
524.77,68.30,66.45,69.45,81.04,
525.19,67.83,66.16,69.41,80.90,
525.60,67.98,66.11,69.53,81.08,
526.02,68.11,65.89,69.51,80.96,
526.44,68.25,66.13,69.53,81.19,
526.86,68.28,66.36,69.60,81.32,
527.28,68.13,66.29,69.57,81.31,
527.70,68.13,66.64,69.70,81.35,
528.11,68.21,66.68,69.61,81.19,
528.53,68.25,66.41,69.34,80.90,
528.95,68.37,66.60,69.42,80.99,
529.37,68.43,66.94,69.72,81.29,
529.79,68.44,66.98,69.65,81.34,
530.21,68.40,66.90,69.81,81.23,
530.62,68.06,66.96,70.08,81.43,
531.04,68.32,67.03,70.43,81.76,
531.46,68.61,66.83,70.56,81.66,
531.88,68.57,66.95,70.44,81.52,
532.30,68.59,67.25,70.41,81.67,
532.71,68.38,67.24,70.37,81.51,
533.13,68.37,67.35,70.45,81.43,
533.55,68.37,67.35,70.37,81.42,
533.97,68.24,67.14,70.03,81.16,
534.39,68.25,66.94,70.12,81.09,
534.80,68.19,67.12,70.19,81.19,
535.22,68.07,67.21,70.12,81.20,
535.64,67.88,66.98,69.96,80.96,
536.06,67.64,66.82,70.02,80.99,
536.48,67.50,67.05,70.01,81.24,
536.89,67.78,66.80,69.96,80.92,
537.31,67.70,66.55,69.47,80.55,
537.73,67.59,66.77,69.31,80.40,
538.15,67.38,66.76,69.11,80.25,
538.56,67.23,66.57,68.96,79.94,
538.98,67.00,66.26,68.56,79.64,
539.40,66.46,65.89,68.15,79.39,
539.82,66.45,65.62,68.09,79.33,
540.24,66.48,65.25,68.26,79.30,
540.65,66.51,65.43,68.12,79.35,
541.07,66.38,65.35,68.12,79.28,
541.49,66.24,65.12,67.98,79.23,
541.91,66.18,65.31,68.04,79.36,
542.32,66.26,65.01,68.00,79.20,
542.74,66.52,64.57,67.64,78.83,
543.16,66.46,64.72,67.62,78.90,
543.58,66.45,64.99,67.78,79.12,
543.99,66.63,65.01,67.59,79.27,
544.41,66.52,64.81,67.68,79.16,
544.83,66.21,64.84,67.71,79.38,
545.25,66.43,64.76,68.02,79.66,
545.66,66.80,64.67,68.18,79.67,
546.08,66.90,64.80,68.19,79.71,
546.50,66.98,65.05,68.11,79.78,
546.92,66.84,64.86,67.97,79.65,
547.33,66.74,64.97,68.17,79.66,
547.75,66.82,65.05,68.12,79.38,
548.17,66.86,64.75,67.79,79.04,
548.59,66.92,64.77,67.68,79.03,
549.00,66.84,65.10,67.90,79.19,
549.42,67.01,65.23,67.86,79.30,
549.84,66.76,64.94,67.95,79.01,
550.26,66.48,64.91,68.01,79.14,
550.67,66.47,64.98,68.30,79.41,
551.09,66.73,64.64,68.31,79.14,
551.51,66.74,64.73,68.15,78.85,
551.93,66.70,64.91,68.15,78.79,
552.34,66.46,64.96,68.00,78.61,
552.76,66.13,64.80,68.01,78.37,
553.18,65.99,64.83,67.92,78.25,
553.59,65.63,64.55,67.39,77.85,
554.01,65.51,64.27,67.40,77.79,
554.43,65.55,64.13,67.36,77.89,
554.85,65.47,64.18,67.20,77.63,
555.26,65.27,63.84,67.04,77.41,
555.68,64.71,63.41,66.79,77.31,
556.10,64.54,63.54,66.71,77.31,
556.51,64.42,63.07,66.51,76.82,
556.93,64.29,62.63,65.94,76.29,
557.35,63.85,62.72,65.77,76.00,
557.77,63.52,62.69,65.57,75.92,
558.18,63.51,62.38,65.39,75.71,
558.60,63.14,62.05,65.11,75.40,
559.02,62.89,61.93,64.65,75.30,
559.43,62.99,61.58,64.75,75.42,
559.85,63.22,61.37,64.84,75.45,
560.27,63.19,61.47,64.78,75.51,
560.68,63.00,61.36,64.77,75.39,
561.10,62.81,61.22,64.77,75.54,
561.52,62.67,61.33,64.84,75.51,
561.93,62.75,61.24,64.89,75.23,
562.35,62.84,60.79,64.49,74.92,
562.77,62.86,60.89,64.37,74.90,
563.19,62.76,61.06,64.32,74.93,
563.60,63.02,60.91,64.14,75.00,
564.02,62.82,60.58,63.99,74.85,
564.44,62.28,60.48,63.81,74.80,
