Date,2016/04/04,2016/04/04,2016/04/04,2016/04/04,2016/04/04,2016/04/04,2016/04/04,
462.64,105.76,74.85,67.95,103.17,148.83,186.36,247.32,
463.06,105.82,74.90,67.94,103.10,148.99,186.53,247.52,
463.48,105.87,75.01,67.81,103.15,149.11,186.69,247.70,
463.90,105.85,75.02,67.87,103.18,149.09,186.94,247.85,
464.32,105.71,74.92,67.73,103.09,149.08,186.96,248.22,
464.74,105.45,74.70,67.47,102.90,148.79,186.69,248.15,
465.16,105.23,74.50,67.36,102.72,148.56,186.41,247.81,
465.59,105.04,74.18,67.23,102.55,148.38,186.21,247.56,
466.01,104.87,73.92,66.89,102.19,147.79,185.82,246.89,
466.43,104.81,73.89,66.70,102.05,147.69,185.41,246.80,
466.85,104.78,73.85,66.70,101.98,147.85,185.65,247.25,
467.27,104.58,73.67,66.52,101.72,147.69,185.66,246.80,
467.69,104.46,73.66,66.27,101.52,147.44,185.33,246.67,
468.11,104.53,73.62,66.13,101.53,147.49,185.38,247.00,
468.53,104.68,73.56,66.14,101.54,147.74,185.58,247.19,
468.95,104.64,73.58,66.13,101.48,147.75,185.57,247.37,
469.38,104.55,73.53,66.00,101.58,147.59,185.67,247.67,
469.80,104.59,73.60,66.16,101.69,147.89,186.14,248.51,
470.22,104.73,73.45,66.10,101.79,148.19,186.45,249.08,
470.64,104.75,73.33,65.97,101.78,148.21,186.40,249.12,
471.06,104.92,73.24,65.95,101.95,148.29,186.62,249.44,
471.48,105.14,73.17,65.84,101.90,148.14,186.85,249.62,
471.90,105.26,73.31,65.72,101.85,148.09,186.91,250.17,
472.32,105.37,73.53,65.90,102.06,148.54,187.46,250.87,
472.74,105.41,73.59,66.18,102.20,148.73,188.24,251.14,
473.16,105.39,73.50,65.97,102.15,148.85,188.11,251.30,
473.58,105.58,73.46,65.80,102.16,148.97,188.06,251.66,
474.01,105.58,73.34,66.02,102.35,149.49,188.51,252.26,
474.43,105.73,73.35,66.08,102.39,149.65,188.88,252.92,
474.85,105.79,73.32,65.73,102.31,149.13,188.72,253.07,
475.27,105.80,73.35,65.73,102.37,149.29,188.92,253.75,
475.69,106.08,73.35,65.81,102.28,149.52,189.19,254.63,
476.11,106.06,73.09,65.43,102.10,149.20,188.91,254.35,
476.53,106.03,73.19,65.41,101.90,149.03,188.70,254.42,
476.95,106.66,73.33,65.70,102.12,149.45,189.56,255.50,
477.37,106.96,73.51,65.64,102.02,149.79,189.89,255.95,
477.79,107.12,73.70,65.81,102.21,150.17,190.20,256.74,
478.21,107.33,73.91,66.31,102.57,150.63,190.99,257.34,
478.63,107.35,73.78,66.28,102.63,150.61,191.12,258.03,
479.05,107.48,73.86,66.00,102.51,150.67,191.15,258.92,
479.47,107.49,73.82,66.06,102.85,151.05,191.51,259.56,
479.89,107.53,73.64,66.17,103.00,151.24,191.86,259.96,
480.31,107.67,73.60,65.90,102.78,150.50,191.79,259.72,
480.74,107.53,73.58,65.88,102.87,150.42,191.64,259.78,
481.16,107.48,73.59,66.12,103.04,150.70,191.99,260.14,
481.58,107.19,73.36,65.83,102.55,150.15,191.58,259.19,
482.00,106.74,73.13,65.54,102.12,149.40,190.67,258.14,
482.42,106.42,72.80,65.24,101.68,148.79,189.90,257.30,
482.84,105.94,72.34,64.93,101.21,148.22,189.12,256.19,
483.26,105.04,71.90,64.44,100.47,147.23,187.80,254.26,
483.68,104.16,71.34,64.14,99.94,146.02,186.62,252.50,
484.10,103.39,70.82,63.68,99.20,145.11,185.63,250.98,
484.52,102.68,70.33,62.91,98.14,144.09,184.30,249.66,
484.94,102.05,69.76,62.39,97.62,143.33,183.03,247.94,
485.36,101.71,69.13,62.11,97.23,142.53,182.17,246.67,
485.78,101.43,68.69,61.70,96.43,141.46,181.15,245.31,
486.20,101.29,68.66,61.36,96.16,140.93,180.34,244.98,
486.62,101.11,68.63,61.40,96.11,141.22,180.36,245.25,
487.04,100.97,68.50,61.48,95.88,141.28,180.77,245.26,
487.46,101.10,68.54,61.21,95.66,141.28,180.57,245.28,
487.88,101.31,68.44,61.16,95.87,141.54,180.76,245.84,
488.30,101.44,68.60,61.49,96.20,142.15,181.39,246.47,
488.72,101.70,68.68,61.73,96.45,142.53,182.01,247.31,
489.14,101.94,68.98,61.76,96.98,142.73,182.57,248.54,
489.56,102.22,69.20,62.08,97.40,143.38,183.45,250.13,
489.98,102.71,69.41,62.15,97.80,144.22,184.37,252.00,
490.40,102.99,69.40,62.07,98.11,144.63,184.80,252.81,
490.82,103.51,69.54,62.29,98.84,145.18,185.56,254.18,
491.24,104.21,69.74,62.59,98.96,145.56,186.41,255.62,
491.66,104.31,69.96,62.58,99.10,146.00,186.63,256.48,
492.08,104.57,70.45,62.93,99.57,146.64,187.48,257.67,
492.50,104.70,70.62,63.41,99.72,147.14,188.39,258.24,
492.92,104.79,70.59,63.30,99.65,147.13,188.39,258.56,
493.34,104.97,70.77,63.08,99.70,147.04,188.24,258.93,
493.76,104.74,70.79,63.19,99.96,147.29,188.45,259.55,
494.18,104.80,70.63,63.25,100.01,147.29,188.66,260.10,
494.60,104.93,70.52,62.79,99.83,146.69,188.45,260.05,
495.02,104.83,70.49,62.71,99.95,146.75,188.33,260.29,
495.44,104.89,70.35,62.71,99.92,147.03,188.59,260.84,
495.86,104.95,70.14,62.45,99.60,146.83,188.48,260.68,
496.28,105.10,70.12,62.23,99.51,146.64,187.99,260.35,
496.70,105.37,70.04,62.37,99.45,146.69,188.05,260.69,
497.12,105.11,69.93,62.22,99.04,146.67,187.72,260.57,
497.54,104.75,69.88,62.06,98.87,146.46,187.36,259.93,
497.95,104.37,69.61,62.10,98.81,146.02,187.04,258.75,
498.37,103.81,69.12,61.86,98.30,145.41,186.39,258.14,
498.79,103.31,68.68,61.25,97.77,144.63,185.41,257.14,
499.21,102.75,68.21,60.91,97.54,144.09,184.55,256.38,
499.63,102.32,67.40,60.64,97.09,143.54,183.87,255.24,
500.05,101.97,66.95,60.04,96.32,142.26,182.71,253.67,
500.47,101.49,66.84,59.54,95.86,141.69,181.66,252.75,
500.89,101.18,66.55,59.51,95.66,141.68,181.47,252.56,
501.31,100.85,66.26,59.48,95.05,141.21,181.34,251.55,
501.73,100.61,66.22,59.01,94.55,140.74,180.66,250.92,
502.15,100.46,66.05,58.88,94.41,140.56,180.21,250.82,
502.57,99.93,65.96,58.84,94.18,140.61,180.29,250.70,
502.99,99.68,65.95,58.75,94.09,140.49,180.28,250.58,
503.41,99.52,65.93,58.58,94.38,140.32,180.33,250.24,
503.83,99.47,65.88,58.78,94.41,140.31,180.57,251.12,
504.25,99.61,65.94,58.69,94.20,140.35,180.73,251.76,
504.67,99.73,65.82,58.43,94.10,140.43,180.68,251.88,
505.08,100.00,65.68,58.53,94.35,140.67,181.06,252.45,
505.50,100.33,65.76,58.61,94.22,140.53,181.35,252.81,
505.92,100.56,65.91,58.52,94.30,140.61,181.24,253.17,
506.34,100.78,66.05,58.82,94.66,141.15,182.02,254.16,
506.76,101.02,66.09,59.27,94.81,141.45,182.87,254.28,
507.18,101.14,66.25,59.25,94.84,141.62,183.08,254.69,
507.60,101.41,66.41,59.11,95.18,141.88,183.28,255.56,
508.02,101.44,66.41,59.47,95.53,142.35,183.59,256.08,
508.44,101.61,66.57,59.58,95.88,142.64,184.08,256.61,
508.86,101.85,66.48,59.38,96.17,142.47,184.08,256.80,
509.28,101.92,66.52,59.46,96.28,142.47,184.28,257.56,
509.70,102.10,66.50,59.53,96.18,142.52,184.53,258.00,
510.11,102.06,66.30,59.25,95.94,142.29,184.27,257.71,
510.53,102.15,66.28,59.04,95.97,142.26,184.17,257.82,
510.95,102.28,66.32,59.17,95.97,142.18,184.22,258.05,
511.37,102.06,66.42,59.07,95.65,142.09,183.91,258.08,
511.79,101.80,66.38,59.04,95.75,142.02,183.86,257.88,
512.21,101.53,66.41,59.18,95.66,141.96,184.20,257.67,
512.63,101.10,66.14,59.07,95.26,141.59,183.69,257.01,
513.05,100.65,65.77,58.54,94.71,141.01,182.60,256.22,
513.47,100.11,65.40,58.18,94.35,140.53,181.73,255.32,
513.88,99.41,64.89,57.79,93.75,139.73,180.82,254.29,
514.30,98.80,64.32,57.08,92.83,138.16,179.50,252.35,
514.72,98.14,63.87,56.53,92.01,137.07,178.07,250.99,
515.14,97.56,63.47,56.32,91.34,136.14,177.27,249.72,
515.56,97.03,63.05,55.88,90.63,135.36,176.33,247.49,
515.98,96.51,62.71,55.43,90.06,134.53,175.13,246.26,
516.40,96.24,62.43,55.24,89.92,134.11,174.49,245.69,
516.82,95.73,62.23,55.18,89.56,133.85,174.11,244.94,
517.23,95.47,62.08,55.03,89.56,133.64,173.70,244.18,
517.65,95.27,61.87,54.82,89.75,133.37,173.60,243.75,
518.07,95.24,61.77,54.86,89.65,133.45,173.75,244.37,
518.49,95.23,61.63,54.55,89.58,133.28,173.55,244.79,
518.91,95.36,61.61,54.34,89.84,133.47,173.54,245.44,
519.33,95.60,61.68,54.49,90.20,133.82,174.28,246.49,
519.75,96.11,61.75,54.69,90.16,133.68,174.72,246.99,
520.17,96.39,61.82,54.83,90.50,133.97,174.77,247.68,
520.58,96.88,62.14,55.26,91.12,134.97,175.97,249.41,
521.00,97.16,62.33,55.81,91.45,135.58,177.32,249.95,
521.42,97.54,62.61,55.92,91.62,136.21,177.71,251.00,
521.84,97.99,62.84,56.16,92.00,136.82,178.42,252.75,
522.26,98.06,63.05,56.57,92.33,137.59,179.16,253.90,
522.68,98.13,63.14,56.61,92.34,137.81,179.56,254.19,
523.09,98.16,63.00,56.30,92.60,137.70,179.52,254.34,
523.51,97.94,63.07,56.39,92.40,137.52,179.69,254.77,
523.93,97.86,63.06,56.40,92.02,137.35,179.67,254.99,
524.35,97.70,62.90,55.99,91.66,137.08,178.86,254.11,
524.77,97.65,62.81,56.00,91.48,136.85,178.57,253.92,
525.19,97.74,62.68,55.98,91.04,136.49,178.29,253.96,
525.60,97.70,62.70,55.92,90.96,136.44,177.83,253.82,
526.02,97.52,62.82,55.90,91.11,136.67,178.00,254.00,
526.44,97.68,63.02,56.23,91.25,137.02,178.67,253.98,
526.86,97.69,63.15,56.23,91.13,137.27,178.69,254.21,
527.28,97.86,63.08,55.87,91.17,137.42,178.42,254.64,
527.70,97.73,63.11,55.88,91.51,137.70,178.84,255.48,
528.11,97.59,62.94,55.71,91.60,137.70,178.86,255.55,
528.53,97.68,62.79,55.37,91.66,137.23,178.74,255.19,
528.95,97.75,62.82,55.39,91.88,137.30,178.99,255.88,
529.37,97.89,62.95,55.66,91.81,137.59,179.50,256.72,
529.79,97.91,62.91,55.53,91.70,137.80,179.46,256.64,
530.21,98.13,62.83,55.40,91.84,137.84,179.68,256.96,
530.62,98.41,62.84,55.37,91.98,137.93,180.08,257.35,
531.04,98.52,62.86,55.49,92.08,138.22,180.40,257.66,
531.46,98.56,63.02,55.56,92.20,138.28,180.80,257.60,
531.88,98.52,62.93,55.75,92.43,138.53,181.26,257.50,
532.30,98.45,62.94,55.87,92.23,138.55,181.42,258.17,
532.71,98.51,62.89,55.41,92.08,138.39,181.40,258.32,
533.13,98.36,62.80,55.10,92.14,138.45,181.18,258.75,
533.55,98.38,62.71,55.24,92.22,138.58,181.35,259.30,
533.97,98.65,62.61,55.07,91.96,137.86,181.11,258.53,
534.39,98.66,62.54,55.00,91.77,137.64,180.73,258.57,
534.80,98.68,62.46,55.15,91.73,137.88,181.01,258.93,
535.22,98.59,62.38,55.18,91.27,137.61,181.02,258.29,
535.64,98.50,62.19,54.91,91.02,137.26,180.40,257.93,
536.06,98.64,62.16,54.83,91.15,137.21,180.37,258.21,
536.48,98.47,62.13,55.00,91.00,137.47,180.20,258.20,
536.89,98.25,62.12,55.10,90.94,137.41,180.15,257.99,
537.31,97.90,62.00,54.86,91.05,137.05,179.76,257.44,
537.73,97.48,61.84,54.78,90.83,136.82,179.28,257.55,
538.15,97.27,61.71,54.47,90.36,136.40,178.74,257.18,
538.56,97.04,61.31,53.99,90.22,136.06,178.13,256.50,
538.98,96.76,60.87,53.87,89.97,135.69,177.67,256.40,
539.40,96.75,60.66,53.75,89.55,134.91,177.09,255.49,
539.82,96.52,60.44,53.36,89.24,134.42,176.34,254.84,
540.24,96.16,60.34,53.50,89.19,134.53,176.28,254.88,
540.65,95.96,60.35,53.78,89.02,134.50,176.51,254.37,
541.07,95.85,60.39,53.61,88.74,134.33,176.29,254.20,
541.49,95.74,60.36,53.37,88.79,134.38,176.04,254.36,
541.91,95.58,60.37,53.45,88.94,134.76,176.18,254.76,
542.32,95.46,60.24,53.39,88.95,134.59,176.24,254.73,
542.74,95.37,60.26,52.89,89.11,134.33,176.19,254.49,
543.16,95.23,60.24,52.86,89.18,134.29,176.25,255.06,
543.58,95.33,60.30,52.94,89.10,134.39,176.45,255.82,
543.99,95.45,60.18,52.65,89.17,134.51,176.68,255.87,
544.41,95.43,60.19,52.50,89.11,134.37,176.59,256.00,
544.83,95.71,60.13,52.63,88.96,134.38,176.80,256.10,
545.25,95.90,60.26,52.75,89.05,134.58,176.77,256.14,
545.66,95.72,60.24,52.84,89.20,134.68,177.11,256.32,
546.08,95.63,60.24,53.16,89.26,134.84,177.56,256.02,
546.50,95.69,60.22,53.13,89.05,134.97,177.73,256.17,
546.92,95.74,60.07,52.72,89.02,134.98,177.45,256.34,
547.33,95.56,60.01,52.68,89.17,135.03,177.32,256.86,
547.75,95.57,59.99,52.65,89.29,135.07,177.52,257.07,
548.17,95.82,59.86,52.32,89.20,134.65,177.35,256.99,
548.59,95.56,59.80,52.25,89.11,134.65,176.99,256.99,
549.00,95.73,59.65,52.54,89.01,134.74,177.21,257.71,
549.42,95.79,59.51,52.52,88.75,134.87,177.42,257.28,
549.84,95.93,59.43,52.27,88.42,134.71,177.15,256.88,
550.26,96.05,59.39,52.38,88.36,134.62,177.14,257.25,
550.67,96.06,59.36,52.55,88.44,134.90,177.31,257.62,
551.09,95.98,59.44,52.57,88.60,134.95,177.42,257.45,
551.51,95.69,59.36,52.32,88.87,134.71,177.44,257.14,
551.93,95.59,59.35,52.51,88.75,134.64,177.58,257.40,
552.34,95.69,59.44,52.25,88.54,134.46,177.38,257.62,
552.76,95.36,59.32,52.00,88.56,134.27,176.90,257.58,
553.18,95.18,59.04,51.92,88.54,134.20,176.91,257.86,
553.59,95.35,58.89,51.77,88.06,133.66,176.59,257.27,
554.01,95.03,58.65,51.53,87.74,133.09,176.08,256.74,
554.43,94.62,58.54,51.66,87.48,132.90,175.83,256.26,
554.85,94.45,58.40,51.89,87.12,132.58,175.97,255.41,
555.26,94.21,58.36,51.58,86.74,132.09,175.33,254.68,
555.68,93.89,58.05,51.25,86.61,131.59,174.44,254.52,
556.10,93.24,57.89,51.25,86.60,131.46,173.94,254.07,
556.51,92.91,57.81,50.98,86.34,131.19,173.38,252.98,
556.93,92.43,57.55,50.41,86.30,130.49,172.68,251.67,
557.35,92.03,57.32,50.35,86.02,129.79,172.13,251.57,
557.77,91.87,57.27,50.33,85.45,129.61,171.59,251.36,
558.18,91.53,57.00,49.79,85.02,129.35,170.70,250.65,
558.60,91.19,56.71,49.53,84.85,128.78,170.13,250.39,
559.02,91.40,56.40,49.60,84.43,128.02,169.77,249.64,
559.43,91.28,56.44,49.50,84.12,127.82,169.20,249.23,
559.85,90.86,56.39,49.44,84.13,127.66,169.09,248.90,
560.27,90.66,56.26,49.77,84.08,127.53,168.96,247.83,
560.68,90.67,56.22,49.63,83.85,127.46,168.81,247.83,
561.10,90.58,56.12,49.15,83.71,127.31,168.30,247.97,
561.52,90.18,55.91,49.02,83.69,127.24,167.86,247.82,
561.93,90.06,55.85,48.99,83.78,127.33,167.82,247.72,
562.35,90.07,55.75,48.67,83.65,127.10,167.84,247.79,
562.77,89.71,55.49,48.67,83.42,126.60,167.60,248.21,
563.19,89.70,55.37,48.70,83.08,126.36,167.63,248.61,
563.60,89.49,55.17,48.44,82.58,126.23,167.45,248.05,
564.02,89.27,54.87,48.05,82.40,125.69,167.09,247.42,
564.44,89.30,54.62,48.00,82.18,125.28,167.07,247.13,
564.85,89.15,54.46,47.96,81.88,125.36,166.82,246.48,
565.27,88.73,54.34,47.74,81.76,125.38,166.65,245.69,
565.69,88.27,54.08,47.56,81.74,124.76,166.33,244.44,
566.10,87.90,53.89,47.57,81.40,124.60,165.85,243.56,
566.52,87.81,53.80,47.10,81.06,124.37,165.36,243.64,
566.94,87.07,53.48,46.73,80.87,123.90,164.52,242.69,
567.35,86.76,53.19,46.51,80.77,123.58,164.01,242.03,
567.77,86.80,53.13,46.35,80.20,122.94,163.80,241.12,
568.19,86.30,52.94,46.06,79.88,122.23,163.30,240.34,
568.60,86.06,52.79,45.95,79.54,121.76,163.02,239.85,
569.02,85.96,52.64,46.05,79.28,121.73,162.98,238.57,
569.44,85.87,52.58,45.66,79.04,121.60,162.32,237.95,
569.85,85.87,52.37,45.43,79.02,121.26,161.88,237.53,
570.27,85.42,52.34,45.71,78.79,121.48,161.57,237.30,
570.69,85.27,52.35,45.75,78.85,121.34,161.28,236.83,
571.10,84.79,52.19,45.30,78.98,120.84,160.93,236.28,
571.52,84.44,52.10,45.25,78.75,120.55,160.72,236.81,
571.93,84.32,52.09,45.08,78.39,120.52,160.51,237.03,
572.35,84.13,51.86,44.71,78.33,120.33,160.12,237.10,
572.77,83.92,51.65,44.63,78.21,120.03,159.93,236.96,
573.18,84.19,51.69,44.70,77.89,119.87,160.01,237.11,
573.60,84.16,51.58,44.62,77.81,119.80,159.90,237.15,
574.02,84.02,51.36,44.72,77.89,119.93,159.84,237.12,
574.43,84.05,51.38,45.05,77.81,119.98,160.06,236.46,
574.85,84.19,51.24,44.99,77.65,120.12,159.90,236.36,
575.27,84.04,51.19,44.59,77.73,119.94,159.54,236.37,
575.68,83.55,51.05,44.82,77.75,119.95,159.39,236.67,
576.10,83.41,51.07,44.92,77.92,120.08,159.71,236.63,
576.52,83.60,51.01,44.52,77.97,119.82,159.81,236.78,
576.93,83.35,51.01,44.52,78.09,119.84,159.81,237.57,
577.35,83.58,51.01,44.73,78.02,119.98,159.97,238.13,
577.76,83.85,51.02,44.68,78.09,120.42,160.12,238.45,
578.18,84.20,51.21,44.82,78.33,120.75,160.47,239.09,
578.60,84.87,51.35,44.99,78.27,120.75,160.83,239.58,
579.01,85.25,51.62,45.06,78.40,121.29,161.14,240.55,
579.43,85.52,51.75,45.22,78.76,121.52,161.86,241.30,
579.85,85.68,51.91,45.72,79.20,121.77,162.45,241.50,
580.26,86.01,52.17,45.82,79.46,122.18,163.20,242.71,
580.68,86.53,52.40,45.74,79.59,122.71,163.55,243.97,
581.09,86.52,52.64,45.83,80.10,123.07,163.80,245.26,
581.51,86.85,52.72,46.01,80.42,123.56,164.35,246.14,
581.93,87.42,53.02,45.90,80.50,123.96,164.99,246.46,
582.34,87.50,53.09,45.92,80.63,123.97,164.96,247.25,
582.76,87.67,53.19,46.15,80.59,124.15,165.23,247.43,
583.17,87.88,53.32,46.22,80.39,124.35,165.53,246.85,
583.59,87.91,53.29,46.04,80.21,124.19,165.56,246.61,
584.01,87.79,53.11,45.76,80.13,123.49,165.12,245.90,
584.42,87.55,52.91,45.74,79.79,123.32,164.44,245.06,
584.84,86.93,52.74,45.51,79.50,122.84,163.92,243.72,
585.25,86.22,52.36,45.37,79.58,121.85,163.09,241.63,
585.67,85.44,51.88,45.13,79.08,121.21,162.10,240.25,
586.09,84.95,51.48,44.47,78.38,120.34,160.76,238.60,
586.50,83.81,50.97,43.85,77.64,119.42,159.22,236.56,
586.92,82.98,50.16,43.34,77.10,118.42,157.85,234.85,
587.33,82.74,49.70,42.88,76.21,117.36,156.68,232.44,
587.75,81.92,49.32,42.45,75.49,116.26,155.69,231.03,
588.17,81.29,48.89,42.20,75.10,115.27,154.95,229.85,
588.58,80.75,48.59,42.09,74.50,114.75,154.46,228.31,
589.00,80.43,48.29,41.73,74.07,114.01,153.50,227.32,
589.41,80.10,47.98,41.22,73.83,113.21,152.64,226.92,
589.83,79.49,47.74,41.26,73.72,113.29,151.87,226.38,
590.25,79.23,47.62,41.28,73.59,113.33,151.57,225.97,
590.66,78.78,47.47,41.03,73.64,112.88,151.42,225.66,
591.08,78.36,47.43,41.05,73.77,112.87,151.43,226.05,
591.49,78.45,47.44,40.95,73.41,113.16,151.36,226.51,
591.91,78.62,47.30,40.71,73.27,113.33,151.49,226.76,
592.32,78.72,47.45,40.81,73.27,113.58,151.79,227.66,
592.74,79.51,47.57,41.18,73.46,113.84,152.32,228.68,
593.16,79.84,47.96,41.27,73.50,114.22,152.54,229.23,
593.57,80.02,48.26,41.56,73.91,114.62,153.33,230.15,
593.99,80.19,48.45,41.85,74.28,114.98,153.92,230.16,
594.40,80.61,48.55,42.03,74.25,115.33,154.20,230.95,
594.82,80.81,48.62,42.06,74.39,115.34,154.19,231.59,
595.23,80.61,48.60,42.13,74.59,115.77,154.34,232.34,
595.65,80.65,48.55,42.38,74.89,116.27,154.54,232.43,
596.07,81.18,48.69,42.32,74.76,115.93,154.89,232.76,
596.48,81.18,48.66,42.40,74.97,115.71,155.05,233.43,
596.90,81.43,48.49,42.57,74.96,115.83,155.29,233.76,
597.31,81.89,48.62,42.55,74.92,116.27,155.51,234.04,
597.73,82.17,48.74,42.57,74.89,116.31,155.91,234.72,
598.14,82.51,48.83,42.76,75.08,116.19,155.99,235.39,
598.56,82.79,48.98,42.75,75.15,116.59,156.03,235.60,
598.97,82.75,49.08,42.75,75.36,116.56,156.40,235.93,
599.39,82.77,49.15,43.17,76.04,116.54,157.00,236.11,
599.81,82.77,48.95,43.12,76.04,116.60,157.21,236.31,
600.22,82.88,49.05,43.17,75.84,116.86,157.27,236.93,
600.64,82.76,49.11,43.14,76.13,117.05,157.12,237.42,
601.05,82.89,49.35,43.13,76.37,117.49,157.55,238.39,
601.47,83.61,49.43,43.11,76.23,117.63,158.08,238.48,
601.88,83.92,49.56,43.14,76.35,117.58,158.26,239.47,
602.30,83.91,49.56,43.34,76.59,117.82,158.70,240.15,
602.71,84.05,49.83,43.45,76.62,118.22,159.36,239.94,
603.13,84.35,50.18,43.45,76.57,118.47,159.57,240.56,
603.54,84.46,50.10,43.38,76.58,118.21,159.74,240.94,
603.96,84.45,50.10,43.53,76.83,118.80,159.77,241.52,
604.37,84.40,50.23,43.66,77.03,118.98,160.13,241.47,
604.79,84.47,50.18,43.76,77.45,118.96,160.37,241.53,
605.21,84.41,50.18,43.91,77.50,119.00,160.56,242.12,
605.62,84.46,50.21,43.84,77.19,119.17,160.45,242.46,
606.04,84.35,50.32,43.71,76.99,119.09,160.09,242.99,
606.45,84.48,50.16,43.54,77.12,119.01,159.99,243.42,
606.87,84.84,50.16,43.55,76.77,118.87,160.06,243.25,
607.28,84.93,50.03,43.42,76.57,118.58,159.74,242.87,
607.70,84.59,50.00,43.45,76.48,118.37,159.62,242.86,
608.11,84.28,49.97,43.46,76.51,118.33,159.89,241.76,
608.53,84.38,49.90,43.19,76.31,118.40,159.53,241.61,
608.94,84.50,49.77,43.00,76.23,118.13,159.18,241.87,
609.36,83.97,49.65,43.09,76.31,118.19,158.88,242.00,
609.77,84.10,49.57,43.10,76.53,118.38,158.72,241.76,
610.19,84.28,49.62,42.96,76.26,117.83,158.74,241.36,
610.60,84.05,49.53,43.02,76.44,117.66,158.59,241.53,
611.02,84.09,49.50,43.00,76.18,117.58,158.52,241.36,
611.43,84.25,49.46,42.75,75.84,117.79,158.19,241.18,
611.85,84.34,49.53,42.67,75.69,117.51,157.98,241.02,
612.26,84.42,49.41,42.66,75.67,117.43,157.84,240.76,
612.68,84.51,49.41,42.51,75.66,117.42,157.48,240.64,
613.09,84.30,49.35,42.55,75.95,117.30,157.40,240.51,
613.51,84.08,49.29,42.79,76.23,117.12,157.71,239.84,
613.92,84.07,49.36,42.81,76.27,117.13,157.59,239.66,
614.34,84.20,49.40,42.75,75.95,117.06,157.21,239.81,
614.75,83.84,49.37,43.07,76.10,117.22,157.09,240.13,
615.17,83.80,49.34,43.00,76.16,117.36,156.96,239.91,
615.58,84.52,49.47,42.88,75.98,117.37,157.25,239.63,
616.00,84.44,49.38,42.99,75.86,117.16,157.26,240.20,
616.41,84.22,49.34,43.16,76.03,117.29,157.36,240.57,
616.83,84.39,49.41,43.07,75.96,117.58,157.66,240.65,
617.24,84.52,49.44,43.06,75.89,117.60,157.56,241.08,
617.66,84.60,49.33,43.20,76.02,117.32,157.72,241.13,
618.07,84.54,49.36,43.22,76.16,117.78,157.85,241.35,
618.49,84.63,49.38,43.29,76.40,117.99,158.13,241.17,
618.90,84.46,49.47,43.73,76.67,117.91,158.54,240.70,
619.32,84.45,49.49,43.65,76.71,118.21,158.91,241.01,
619.73,84.50,49.52,43.58,76.36,118.29,158.72,241.37,
620.15,84.32,49.35,43.56,76.18,118.29,158.40,241.07,
620.56,84.37,49.11,43.46,76.48,118.44,158.31,241.38,
620.98,84.80,49.12,43.17,76.21,118.28,158.36,240.96,
621.39,84.59,48.99,43.04,75.85,117.95,158.00,240.99,
621.80,84.00,48.94,42.95,75.81,117.61,157.61,240.71,
622.22,83.81,48.98,42.83,75.77,117.50,157.78,239.59,
622.63,83.75,48.90,42.55,75.35,117.14,157.04,239.09,
623.05,83.58,48.67,42.32,75.03,116.45,156.41,238.49,
623.46,82.85,48.53,42.17,74.89,116.46,155.84,237.73,
623.88,82.58,48.35,41.99,74.72,116.21,155.30,236.92,
624.29,82.19,48.17,41.67,74.29,115.61,154.78,235.52,
624.71,81.52,47.96,41.36,73.97,115.04,154.15,234.97,
625.12,81.18,47.75,40.94,73.47,114.61,153.60,234.13,
625.54,80.75,47.56,40.50,73.04,114.09,152.58,233.28,
625.95,80.43,47.33,40.32,72.77,113.89,152.00,232.68,
626.37,80.45,47.14,40.07,72.74,113.31,151.58,231.93,
626.78,80.32,47.03,39.96,72.35,112.95,151.01,231.32,
627.19,79.92,46.98,39.71,72.25,112.46,150.72,230.64,
627.61,79.71,46.86,39.63,72.59,112.07,150.80,229.26,
628.02,79.66,46.69,39.55,72.47,112.02,150.72,229.06,
628.44,79.67,46.50,39.36,72.29,111.75,150.00,229.12,
628.85,79.29,46.41,39.47,72.51,111.93,149.94,228.98,
629.27,79.37,46.45,39.51,72.63,112.24,150.14,229.10,
629.68,79.99,46.42,39.47,72.34,112.11,150.32,229.36,
630.10,80.14,46.59,39.59,72.43,112.18,150.61,230.40,
630.51,80.41,46.56,39.65,72.64,112.50,151.09,231.45,
630.92,80.80,46.71,39.74,72.77,112.82,151.66,232.31,
631.34,81.23,46.86,39.88,72.84,113.23,151.96,233.34,
631.75,81.78,46.93,40.26,73.13,113.13,152.33,234.25,
632.17,82.08,47.17,40.38,73.48,113.66,152.83,235.22,
632.58,82.36,47.43,40.50,73.71,113.95,153.49,236.30,
633.00,82.49,47.57,40.69,74.19,114.32,154.30,236.84,
633.41,82.71,47.58,41.00,74.66,114.80,154.89,238.62,
633.82,83.12,47.79,41.05,74.67,115.42,155.16,239.85,
634.24,83.21,48.00,41.28,74.82,115.90,155.45,240.58,
634.65,83.46,48.19,41.58,75.08,116.55,156.31,241.48,
635.07,84.34,48.44,41.54,75.02,116.92,157.00,242.09,
635.48,84.62,48.64,41.66,75.14,117.15,157.20,243.33,
635.90,84.66,48.86,41.85,75.45,117.40,157.85,243.91,
636.31,84.73,49.05,41.97,75.70,117.96,158.63,244.01,
636.72,85.11,49.24,42.13,75.77,118.05,158.84,244.35,
637.14,85.29,49.35,42.18,75.85,118.03,158.87,244.85,
637.55,85.24,49.45,42.33,76.10,118.38,158.88,245.40,
637.97,85.37,49.48,42.39,76.24,118.83,159.22,245.47,
638.38,85.59,49.53,42.60,76.23,118.88,159.49,245.42,
