Date,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,
Time,14:02:40,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:00,14:45:00,14:50:00,14:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),500,500,500,500,500,500,500,500,500,500,500,
Sensor Temp.(deg),24.6,24.5,24.6,24.5,24.4,24.5,24.6,24.6,24.6,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
287.77,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
288.21,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
288.65,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
289.08,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
289.52,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
289.95,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
290.39,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
290.82,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
291.26,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
291.69,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
292.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
292.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.87,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.30,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.74,0.65,0.03,-0.15,0.55,0.28,0.50,0.68,0.08,-0.03,0.25,0.15,
295.17,0.77,0.07,-0.17,0.67,0.22,0.72,0.72,0.15,0.00,0.25,0.32,
295.61,0.72,0.17,0.02,0.72,0.47,0.72,0.96,0.22,0.02,0.22,0.27,
296.04,0.66,0.20,0.24,0.71,0.78,0.63,0.88,0.27,0.17,0.20,0.32,
296.47,0.61,0.24,0.22,0.63,0.78,0.73,0.83,0.32,0.24,0.10,0.07,
296.91,0.60,0.41,0.24,0.58,0.77,0.75,1.13,0.43,0.24,-0.02,0.19,
297.34,0.83,0.38,0.36,0.50,0.76,0.69,1.21,0.38,0.07,0.17,0.29,
297.78,0.92,0.29,0.43,0.77,0.72,0.87,1.37,0.39,0.10,0.22,0.24,
298.21,1.11,0.53,0.44,0.99,0.73,1.14,1.43,0.58,0.24,0.24,0.34,
298.65,0.98,0.57,0.57,0.98,0.86,1.22,1.51,0.86,0.12,0.48,0.43,
299.08,1.08,0.62,0.81,1.27,1.05,1.20,1.53,0.79,0.26,0.55,0.67,
299.51,1.15,0.77,0.84,1.35,1.18,1.08,1.51,1.08,0.43,0.60,0.65,
299.95,1.27,1.03,0.79,1.34,1.27,1.20,1.63,1.22,0.50,0.72,0.67,
300.38,1.52,1.18,0.97,1.35,1.35,1.44,1.66,1.28,0.71,0.95,1.04,
300.82,1.61,1.39,1.20,1.61,1.46,1.79,1.77,1.37,1.06,1.11,1.37,
301.25,1.67,1.69,1.57,1.88,1.59,2.19,1.86,1.59,1.38,1.36,1.45,
301.68,1.70,1.96,1.84,2.01,1.96,2.29,2.10,1.87,1.58,1.56,1.65,
302.12,2.00,2.14,2.11,2.16,2.35,2.75,2.14,2.14,1.95,1.86,1.86,
302.55,2.35,2.46,2.37,2.56,2.63,3.07,2.61,2.39,2.14,2.11,2.23,
302.99,2.84,2.77,2.60,2.74,3.00,3.30,3.07,2.67,2.37,2.58,2.58,
303.42,3.22,3.00,3.00,3.03,3.43,3.73,3.54,3.03,2.61,3.05,2.89,
303.85,3.49,3.44,3.49,3.63,3.94,4.43,4.03,3.44,3.04,3.42,3.37,
304.29,3.85,3.88,4.02,4.18,4.42,4.98,4.49,3.85,3.41,3.78,3.66,
304.72,4.25,4.27,4.46,4.69,4.93,5.51,4.90,4.32,3.81,4.23,4.11,
305.15,5.00,4.74,4.98,5.16,5.56,6.14,5.26,4.93,4.39,4.37,4.62,
305.59,5.55,5.18,5.34,5.71,6.17,6.87,5.85,5.62,4.81,4.83,5.15,
306.02,6.31,5.80,5.87,6.45,6.66,7.76,6.79,6.15,5.32,5.41,5.85,
306.46,6.84,6.45,6.47,7.23,7.26,8.73,7.72,6.84,5.97,6.10,6.47,
306.89,7.67,7.32,7.29,8.27,8.18,9.93,8.64,7.71,6.59,6.76,7.22,
307.32,8.58,8.14,8.33,9.10,9.38,11.02,9.80,8.79,7.44,7.58,8.09,
307.76,9.47,9.01,9.17,10.06,10.52,12.20,10.87,9.75,8.24,8.52,8.94,
308.19,10.47,9.93,10.19,11.05,11.66,13.46,12.25,10.61,9.37,9.39,9.88,
308.62,11.55,10.90,11.06,12.07,12.99,14.70,13.60,11.81,10.24,10.36,10.94,
309.06,12.42,11.77,12.19,13.11,14.21,16.05,14.64,12.82,10.97,11.44,11.81,
309.49,13.31,12.65,13.39,14.54,15.40,17.67,15.96,14.05,12.06,12.46,13.10,
309.92,14.50,13.77,14.38,15.90,16.51,19.33,17.08,15.26,13.18,13.44,14.08,
310.35,15.76,14.93,15.61,17.16,17.87,20.87,18.47,16.59,14.31,14.64,15.21,
310.79,17.13,15.89,16.72,18.38,19.33,22.28,19.52,17.91,15.42,15.70,16.44,
311.22,18.31,16.93,17.65,19.56,20.61,23.90,20.72,19.19,16.75,16.65,17.57,
311.65,19.50,18.29,18.72,21.00,21.91,25.62,22.53,20.60,18.12,18.05,18.83,
312.09,20.57,19.20,19.81,22.14,23.21,27.08,23.95,21.86,19.17,19.24,20.05,
312.52,21.89,20.50,21.17,23.69,24.88,29.02,25.43,23.28,20.53,20.67,21.51,
312.95,23.36,21.90,22.62,25.26,26.61,30.97,26.90,24.83,21.97,21.97,23.00,
313.38,24.72,23.13,24.05,26.53,28.10,32.70,28.65,26.34,23.39,23.35,24.26,
313.82,26.00,24.22,25.28,28.07,29.57,34.48,30.02,27.52,24.65,24.58,25.52,
314.25,27.13,25.33,26.58,29.45,31.20,36.14,31.30,29.08,25.88,25.81,26.94,
314.68,28.33,26.50,27.71,30.86,32.57,37.87,32.72,30.60,27.01,27.13,28.09,
315.12,29.42,27.69,28.91,32.15,33.76,39.57,34.15,31.86,28.17,28.41,29.37,
315.55,30.82,28.88,29.91,33.57,35.15,41.30,35.61,33.28,29.53,29.62,30.56,
315.98,32.42,30.46,31.45,35.38,37.07,43.56,37.27,35.10,31.04,31.12,32.20,
316.41,34.06,31.71,32.90,36.93,38.82,45.35,38.99,36.77,32.54,32.56,33.82,
316.85,35.15,32.93,33.89,38.23,40.25,47.12,40.40,38.20,33.97,33.77,35.10,
317.28,36.25,34.25,35.17,39.76,41.78,48.88,42.17,39.76,35.36,35.09,36.56,
317.71,37.66,35.33,36.48,41.21,43.30,50.53,43.93,41.18,36.51,36.68,38.15,
318.14,38.88,36.40,37.75,42.55,44.65,52.22,45.41,42.51,37.65,38.01,39.45,
318.57,40.29,37.74,39.09,44.07,46.09,54.02,47.12,44.07,39.07,39.33,40.77,
319.01,41.54,39.01,40.55,45.43,47.57,55.75,48.75,45.58,40.29,40.62,42.11,
319.44,42.86,40.09,41.85,46.99,49.13,57.35,50.28,46.94,41.46,41.94,43.48,
319.87,43.81,41.11,42.81,48.23,50.48,58.73,51.29,48.23,42.55,43.00,44.74,
320.30,45.03,42.29,43.95,49.65,51.84,60.37,52.96,49.77,43.93,44.29,46.00,
320.73,46.44,43.59,45.11,51.18,53.34,62.27,55.08,51.42,45.28,45.78,47.61,
321.17,47.93,44.76,46.37,52.80,54.81,64.06,56.54,52.97,46.63,47.10,49.37,
321.60,50.08,46.63,48.34,55.24,56.97,66.91,58.83,55.24,48.72,49.05,51.74,
322.03,51.96,48.55,50.41,57.42,59.42,69.68,61.40,57.61,50.81,51.05,53.89,
322.46,53.89,50.32,52.32,59.43,61.57,72.10,63.52,59.71,52.82,52.96,55.81,
322.89,55.31,52.05,54.10,61.62,63.58,74.55,65.73,61.48,54.67,54.81,57.86,
323.33,57.53,53.85,56.09,63.85,65.88,77.26,68.30,63.80,56.54,56.87,60.15,
323.76,59.56,55.65,57.97,65.85,68.06,79.89,70.62,65.92,58.30,58.93,62.05,
324.19,61.52,57.48,60.03,68.00,70.33,82.61,72.89,68.07,60.26,60.79,64.08,
324.62,63.38,59.24,61.97,70.14,72.50,85.28,75.10,70.21,62.18,62.64,66.07,
325.05,65.53,61.60,64.29,72.66,75.20,88.41,77.77,72.75,64.49,65.05,68.56,
325.48,67.56,63.33,66.09,74.80,77.67,91.05,79.88,75.19,66.52,67.10,70.57,
325.92,69.34,65.01,67.84,76.59,79.83,93.71,82.08,77.43,68.59,68.93,72.37,
326.35,71.45,66.87,69.77,78.81,81.98,96.50,84.66,79.78,70.73,71.05,74.56,
326.78,73.11,68.27,71.15,80.33,83.77,98.59,86.45,81.59,72.12,72.70,76.35,
327.21,74.94,69.91,72.92,82.27,85.60,100.97,88.03,83.29,73.71,74.38,78.00,
327.64,76.24,71.33,74.46,83.83,87.34,103.04,89.87,84.92,75.28,75.86,79.28,
328.07,77.53,72.31,75.61,84.93,88.70,104.45,91.23,86.23,76.36,77.09,80.31,
328.50,78.63,73.19,76.58,86.18,89.77,105.79,92.40,87.28,77.39,78.17,81.43,
328.93,79.23,73.70,77.08,86.90,90.65,106.67,93.29,88.18,77.97,78.88,82.02,
329.37,79.94,74.03,77.56,87.38,91.27,107.38,94.08,88.92,78.46,79.51,82.39,
329.80,80.36,74.60,77.99,87.90,91.78,108.07,94.77,89.52,79.16,80.08,82.96,
330.23,80.46,74.88,78.29,88.18,91.93,108.53,95.01,89.80,79.51,80.34,83.31,
330.66,80.96,75.69,78.99,89.04,92.78,109.60,95.87,90.80,80.16,81.15,84.05,
331.09,81.43,76.00,79.41,89.54,93.40,110.13,96.41,91.35,80.70,81.62,84.48,
331.52,81.59,75.97,79.36,89.53,93.50,110.35,96.60,91.52,80.95,81.57,84.59,
331.95,81.64,75.89,79.12,89.34,93.24,110.26,96.61,91.30,80.78,81.39,84.66,
332.38,81.61,75.76,79.02,89.16,93.07,109.99,96.61,91.29,80.48,81.39,84.79,
332.81,81.47,75.64,78.95,88.94,92.97,109.84,96.46,91.13,80.33,81.27,84.56,
333.24,81.26,75.43,78.90,88.95,92.68,109.71,96.54,90.91,80.23,81.02,84.35,
333.68,81.04,75.21,78.71,88.79,92.39,109.42,96.47,90.88,80.10,80.96,84.28,
334.11,81.27,75.23,78.85,89.05,92.61,109.56,96.52,90.98,80.06,81.23,84.46,
334.54,81.06,75.11,78.73,88.96,92.68,109.53,96.43,91.06,80.17,81.21,84.31,
334.97,81.10,75.00,78.53,88.88,92.59,109.60,96.54,91.14,80.28,81.15,84.27,
335.40,81.24,75.27,78.70,89.05,92.65,109.97,97.03,91.40,80.41,81.45,84.66,
335.83,81.48,75.71,78.93,89.36,93.01,110.49,97.24,91.86,80.64,81.72,85.19,
336.26,81.93,76.20,79.60,90.01,93.70,111.34,97.89,92.49,81.18,82.22,85.69,
336.69,82.50,76.58,80.03,90.50,94.39,112.08,98.57,93.13,81.72,82.74,86.12,
337.12,83.04,76.99,80.53,90.92,95.03,112.73,99.14,93.63,82.21,83.20,86.65,
337.55,83.70,77.55,80.96,91.58,95.61,113.54,99.87,94.17,82.69,83.79,87.21,
337.98,84.21,77.86,81.49,92.14,96.23,114.18,100.55,94.79,83.18,84.50,87.76,
338.41,84.64,78.40,82.05,92.89,96.80,114.92,101.32,95.39,83.79,85.15,88.21,
338.84,85.19,78.86,82.52,93.63,97.33,115.73,101.87,95.80,84.38,85.68,88.78,
339.27,85.54,79.32,82.87,94.17,97.69,116.33,102.34,96.21,84.60,86.05,89.09,
339.70,86.30,79.97,83.53,94.89,98.55,117.21,102.98,96.93,85.27,86.74,89.66,
340.13,86.91,80.42,84.01,95.45,99.22,117.89,103.69,97.54,85.92,87.19,90.04,
340.56,87.26,80.72,84.14,95.66,99.49,118.38,104.03,97.97,86.40,87.40,90.32,
340.99,87.38,80.96,84.30,95.80,99.65,118.64,104.32,98.12,86.44,87.54,90.54,
341.42,87.48,81.09,84.45,95.82,99.71,118.68,104.43,98.21,86.46,87.67,90.71,
341.85,87.52,81.14,84.51,95.92,99.75,118.77,104.42,98.21,86.59,87.63,90.71,
342.28,87.44,81.05,84.46,95.81,99.73,118.75,104.42,98.12,86.62,87.57,90.47,
342.71,87.33,80.84,84.34,95.56,99.61,118.52,104.07,98.01,86.34,87.46,90.24,
343.14,87.34,80.97,84.47,95.81,99.67,118.57,104.29,98.06,86.43,87.56,90.33,
343.57,87.30,80.82,84.30,95.76,99.55,118.51,104.33,98.10,86.40,87.44,90.28,
344.00,87.00,80.67,84.15,95.54,99.36,118.25,104.26,97.99,86.17,87.29,89.99,
344.43,87.09,80.76,84.21,95.59,99.35,118.31,104.20,98.06,86.14,87.31,90.05,
344.86,86.97,80.69,84.16,95.55,99.28,118.29,104.24,98.06,86.16,87.17,89.93,
345.29,87.28,80.99,84.42,95.79,99.58,118.62,104.59,98.44,86.33,87.39,90.03,
345.72,87.41,81.00,84.57,95.94,99.87,118.90,104.79,98.82,86.69,87.56,90.19,
346.15,87.56,81.26,84.74,96.21,100.24,119.39,105.19,99.33,87.04,87.75,90.61,
346.58,87.88,81.54,84.96,96.54,100.54,119.87,105.63,99.73,87.25,87.98,90.91,
347.01,88.19,81.90,85.38,96.90,100.93,120.36,106.28,100.32,87.46,88.42,91.36,
347.44,88.92,82.54,85.94,97.72,101.56,121.27,107.09,101.06,88.07,89.12,92.05,
347.87,89.49,83.14,86.65,98.42,102.35,122.20,107.89,101.82,88.63,89.70,92.65,
348.30,90.24,83.64,87.29,99.13,103.04,123.09,108.56,102.51,89.14,90.37,93.15,
348.73,91.07,84.44,88.21,100.22,104.03,124.21,109.64,103.50,90.01,91.27,93.98,
349.16,91.88,85.17,88.95,101.10,104.95,125.24,110.64,104.47,90.80,92.02,94.82,
349.59,92.53,85.66,89.51,101.67,105.66,126.06,111.44,105.23,91.47,92.66,95.43,
350.02,92.42,85.65,89.49,101.69,105.53,126.00,111.37,105.19,91.40,92.67,95.32,
350.44,93.23,86.35,90.05,102.68,106.21,127.09,112.21,106.08,92.18,93.48,96.20,
350.87,93.92,87.07,90.86,103.69,107.11,128.13,113.20,107.00,92.98,94.20,96.94,
351.30,94.76,87.78,91.60,104.41,108.05,129.19,114.09,107.89,93.79,94.99,97.72,
351.73,95.29,88.32,92.09,105.20,108.86,130.15,114.90,108.67,94.60,95.62,98.37,
352.16,96.15,89.06,92.78,105.98,109.63,131.11,115.72,109.41,95.27,96.38,99.17,
352.59,96.73,89.46,93.29,106.43,110.20,131.77,116.40,110.09,95.72,97.04,99.63,
353.02,96.94,89.61,93.46,106.43,110.33,131.96,116.52,110.16,95.86,97.14,99.78,
353.45,96.87,89.53,93.40,106.42,110.24,131.89,116.40,110.00,95.79,97.07,99.69,
353.88,96.57,89.32,93.24,106.14,110.02,131.60,116.11,109.75,95.48,96.83,99.38,
354.31,96.04,88.75,92.66,105.54,109.37,130.81,115.35,109.21,94.90,96.26,98.67,
354.73,95.13,88.01,91.89,104.69,108.57,129.72,114.46,108.49,94.24,95.46,97.88,
355.16,94.38,87.12,91.00,103.66,107.47,128.66,113.53,107.57,93.46,94.64,97.00,
355.59,93.57,86.32,90.08,102.77,106.38,127.53,112.64,106.62,92.57,93.87,96.10,
356.02,93.16,85.98,89.55,102.30,105.77,127.02,112.07,106.16,92.09,93.41,95.66,
356.45,92.85,85.70,89.30,102.00,105.41,126.70,111.77,105.81,91.89,93.12,95.35,
356.88,92.63,85.31,89.05,101.51,105.18,126.32,111.46,105.55,91.62,92.72,94.90,
357.31,92.26,84.97,88.56,100.92,104.79,125.82,110.92,105.12,91.11,92.32,94.39,
357.74,91.97,84.73,88.35,100.57,104.41,125.47,110.59,104.70,90.77,92.07,94.13,
358.16,91.87,84.51,88.18,100.22,104.13,125.15,110.53,104.59,90.48,91.94,93.91,
358.59,91.47,84.24,87.83,99.98,103.75,124.70,110.31,104.30,90.04,91.67,93.42,
359.02,91.59,84.33,88.03,100.21,103.87,125.02,110.42,104.38,90.01,91.79,93.60,
359.45,91.68,84.67,88.41,100.70,104.24,125.51,111.00,104.86,90.39,92.22,94.02,
359.88,92.35,85.29,89.07,101.45,104.95,126.40,111.71,105.68,91.09,92.86,94.62,
360.31,93.22,86.07,89.90,102.53,106.01,127.63,112.71,106.78,92.08,93.87,95.41,
360.73,94.52,87.09,91.01,103.83,107.33,129.34,114.09,108.12,93.33,95.11,96.62,
361.16,96.10,88.50,92.36,105.36,108.93,131.37,116.04,109.83,94.73,96.62,98.18,
361.59,97.80,90.10,93.85,107.11,110.91,133.69,118.12,111.84,96.34,98.31,99.92,
362.02,99.53,91.72,95.46,109.11,112.81,136.07,120.11,113.78,98.04,99.94,101.61,
362.45,101.09,93.12,97.04,110.78,114.76,138.24,121.99,115.66,99.58,101.34,103.28,
362.88,102.78,94.52,98.50,112.42,116.57,140.32,123.82,117.48,101.01,102.91,104.82,
363.30,104.17,95.91,100.04,114.18,118.19,142.33,125.73,119.15,102.50,104.48,106.37,
363.73,105.82,97.35,101.60,115.99,119.95,144.60,127.71,121.09,104.13,106.12,108.01,
364.16,107.09,98.58,102.84,117.45,121.48,146.43,129.34,122.75,105.43,107.41,109.32,
364.59,108.42,99.83,104.20,118.96,122.99,148.30,130.80,124.32,106.74,108.70,110.78,
365.02,109.80,101.10,105.50,120.55,124.47,150.34,132.58,125.95,108.26,110.07,112.38,
365.44,111.04,102.29,106.62,121.87,125.91,151.96,134.14,127.40,109.58,111.37,113.61,
365.87,112.36,103.32,107.68,123.03,127.31,153.51,135.31,128.74,110.64,112.51,114.64,
366.30,113.35,104.19,108.52,124.00,128.47,155.00,136.61,129.89,111.77,113.54,115.64,
366.73,114.47,105.11,109.43,125.07,129.58,156.42,137.98,131.01,112.72,114.40,116.75,
367.16,115.18,105.97,110.15,125.82,130.43,157.56,139.19,132.01,113.47,115.23,117.61,
367.58,115.83,106.51,110.74,126.54,131.09,158.35,139.80,132.63,114.04,115.85,118.11,
368.01,116.13,106.82,111.18,127.04,131.46,158.85,140.40,132.95,114.33,116.18,118.58,
368.44,116.35,106.85,111.23,127.16,131.71,158.98,140.49,133.00,114.36,116.31,118.58,
368.87,116.26,106.65,111.08,127.04,131.44,158.72,140.30,132.75,114.11,116.31,118.06,
369.29,115.74,106.11,110.53,126.34,130.86,157.91,139.56,132.16,113.60,115.77,117.33,
369.72,114.91,105.36,109.76,125.34,129.95,156.97,138.58,131.30,112.79,114.97,116.52,
370.15,113.77,104.32,108.63,124.17,128.57,155.35,137.30,130.03,111.49,113.87,115.35,
370.58,112.94,103.42,107.56,123.12,127.30,154.01,136.11,128.84,110.41,112.87,114.26,
371.00,112.09,102.72,106.78,122.30,126.37,152.96,135.14,127.89,109.63,112.01,113.28,
371.43,111.30,101.88,106.09,121.31,125.56,151.76,134.02,127.02,108.71,111.14,112.34,
371.86,110.52,101.13,105.30,120.65,124.67,150.86,133.16,126.18,108.03,110.39,111.54,
372.29,110.06,100.87,104.97,120.36,124.09,150.37,132.82,125.75,107.81,109.93,111.10,
372.71,109.79,100.68,104.76,120.05,123.79,149.90,132.58,125.53,107.55,109.63,110.89,
373.14,109.38,100.40,104.40,119.71,123.30,149.38,132.28,125.14,107.18,109.26,110.48,
373.57,109.45,100.48,104.60,120.08,123.45,149.60,132.48,125.26,107.19,109.44,110.73,
374.00,109.70,100.67,104.92,120.39,123.72,150.04,132.88,125.60,107.43,109.65,110.99,
374.42,110.08,100.98,105.39,120.74,124.24,150.59,133.23,126.07,107.82,109.98,111.19,
374.85,110.49,101.54,106.02,121.28,124.85,151.34,133.99,126.94,108.48,110.54,111.87,
375.28,111.21,102.10,106.72,122.05,125.67,152.49,135.04,127.86,109.29,111.32,112.75,
375.70,111.95,102.84,107.47,122.92,126.41,153.76,136.07,128.76,109.89,112.10,113.60,
376.13,113.01,103.67,108.23,123.92,127.43,155.01,137.14,129.73,110.86,112.93,114.50,
376.56,113.78,104.36,109.05,124.78,128.32,156.08,138.16,130.60,111.82,113.86,115.40,
376.99,114.36,104.87,109.70,125.52,129.13,156.92,138.86,131.35,112.51,114.52,116.15,
377.41,114.63,105.18,109.94,125.68,129.41,157.31,139.19,131.70,112.61,114.76,116.30,
377.84,114.80,105.44,110.14,125.91,129.50,157.50,139.46,131.79,112.91,114.98,116.41,
378.27,114.69,105.17,109.90,125.59,129.40,157.10,139.26,131.72,112.72,114.78,116.25,
378.69,113.97,104.34,109.01,124.63,128.54,156.11,138.35,130.81,111.67,114.08,115.39,
379.12,113.01,103.25,108.01,123.41,127.33,154.66,137.12,129.61,110.49,112.99,114.18,
379.55,111.66,101.97,106.85,121.92,125.80,152.88,135.55,128.09,109.18,111.69,112.78,
379.97,109.94,100.28,105.17,119.93,123.84,150.39,133.37,126.13,107.58,109.91,110.90,
380.40,107.94,98.51,103.33,117.86,121.67,147.73,130.96,123.96,105.68,107.94,108.87,
380.83,106.04,96.69,101.36,115.72,119.27,145.14,128.65,121.75,103.86,106.11,106.87,
381.25,104.31,95.14,99.72,113.76,117.27,142.86,126.66,119.77,102.10,104.38,104.97,
381.68,102.85,93.86,98.02,112.10,115.46,140.78,124.68,118.05,100.50,102.81,103.46,
382.11,101.48,92.68,96.71,110.77,113.96,138.80,123.12,116.53,99.15,101.46,102.14,
382.53,100.28,91.79,95.84,109.71,112.91,137.38,122.00,115.44,98.13,100.49,101.20,
382.96,99.62,91.29,95.22,108.99,112.33,136.52,121.30,114.77,97.47,99.73,100.37,
383.39,99.12,90.90,94.87,108.64,111.96,136.01,120.86,114.33,97.09,99.34,99.86,
383.81,99.15,90.65,94.78,108.55,111.85,135.84,120.80,114.29,97.07,99.24,99.80,
384.24,99.11,90.63,94.74,108.41,111.90,136.06,120.91,114.39,97.01,99.18,99.72,
384.67,99.39,90.91,95.09,108.76,112.10,136.54,121.31,114.70,97.38,99.49,99.96,
385.09,100.09,91.64,95.90,109.79,112.89,137.61,122.25,115.70,98.25,100.27,100.87,
385.52,101.30,92.73,97.03,111.11,114.15,139.23,123.56,116.99,99.35,101.47,102.15,
385.95,102.63,93.92,98.23,112.40,115.75,141.00,125.04,118.56,100.69,102.76,103.39,
386.37,104.21,95.44,99.69,114.20,117.51,143.36,127.02,120.42,102.27,104.40,104.88,
386.80,106.06,97.15,101.37,116.11,119.52,145.93,129.19,122.51,104.15,106.31,106.72,
387.22,107.87,98.90,103.13,118.03,121.63,148.51,131.45,124.80,105.86,108.16,108.74,
387.65,109.58,100.46,104.75,120.00,123.60,150.87,133.59,126.75,107.55,109.80,110.45,
388.08,110.88,101.76,106.34,121.57,125.38,152.81,135.56,128.44,108.98,111.30,111.94,
388.50,112.15,102.81,107.57,122.94,126.78,154.50,137.06,129.89,110.30,112.55,113.15,
388.93,113.14,103.55,108.33,123.80,127.72,155.67,138.08,130.92,111.13,113.29,113.82,
389.36,113.77,103.94,108.75,124.29,128.15,156.33,138.74,131.41,111.59,113.71,114.17,
389.78,114.06,104.07,108.78,124.36,128.21,156.58,138.96,131.60,111.71,113.82,114.20,
390.21,113.85,103.81,108.47,124.14,127.87,156.29,138.68,131.36,111.43,113.59,113.98,
390.63,113.63,103.49,108.07,123.86,127.41,155.77,138.23,130.93,111.10,113.26,113.71,
391.06,113.27,103.20,107.83,123.45,127.11,155.27,137.94,130.57,110.69,113.00,113.37,
391.49,112.94,102.78,107.42,122.90,126.70,154.65,137.54,130.04,110.28,112.60,112.76,
391.91,112.41,102.33,106.91,122.47,126.23,154.06,137.01,129.64,109.83,112.09,112.16,
392.34,112.23,102.24,106.93,122.41,125.94,153.85,136.92,129.49,109.73,111.98,112.04,
392.76,111.93,102.06,106.80,122.08,125.86,153.54,136.90,129.46,109.48,111.80,111.93,
393.19,111.66,101.85,106.53,121.97,125.54,153.15,136.86,129.37,109.12,111.43,111.60,
393.61,111.38,101.51,106.25,121.88,125.17,152.67,136.55,128.94,108.89,111.13,111.19,
394.04,111.32,101.38,106.17,121.70,125.05,152.49,136.35,128.87,108.86,111.04,111.19,
394.47,111.59,101.62,106.30,121.94,125.22,152.81,136.65,129.10,109.11,111.19,111.31,
394.89,112.23,102.27,106.92,122.77,126.13,153.90,137.62,130.10,109.88,111.93,112.02,
395.32,113.67,103.69,108.34,124.53,127.81,156.16,139.59,131.95,111.59,113.69,113.66,
395.74,115.89,106.00,110.70,127.15,130.59,159.63,142.58,134.90,114.01,116.21,116.39,
396.17,119.18,109.14,113.81,130.82,134.31,164.30,146.79,138.90,117.22,119.65,119.79,
396.59,123.19,112.92,117.86,135.50,138.93,169.98,152.02,143.74,121.43,123.93,124.01,
397.02,127.91,117.06,122.32,140.58,144.15,176.28,157.73,149.16,125.99,128.64,128.72,
397.45,132.72,121.47,126.83,145.80,149.40,182.90,163.40,154.62,130.63,133.24,133.49,
397.87,137.57,125.98,131.54,151.07,154.90,189.57,169.25,160.24,135.41,138.08,138.38,
398.30,142.26,130.34,135.96,156.20,160.13,196.00,175.09,165.69,139.96,142.80,142.88,
398.72,146.76,134.30,139.95,160.93,165.17,202.25,180.29,170.83,144.22,147.19,147.26,
399.15,151.27,138.31,144.13,165.74,169.92,208.20,185.41,175.76,148.55,151.48,151.53,
399.57,155.63,142.21,148.35,170.40,174.73,214.11,190.65,180.65,152.79,155.86,155.87,
400.00,160.08,146.14,152.46,175.12,179.79,220.12,196.02,185.74,156.98,160.19,160.15,
400.42,164.07,149.72,156.25,179.47,184.22,225.67,201.02,190.42,160.83,164.28,164.02,
400.85,167.73,153.02,159.77,183.35,188.26,230.63,205.51,194.73,164.62,168.07,167.60,
401.27,171.24,156.17,162.91,186.95,191.94,235.34,209.69,198.70,167.92,171.46,170.92,
401.70,173.95,158.54,165.40,189.62,194.81,238.85,212.79,201.87,170.15,173.93,173.29,
402.12,175.88,159.98,167.05,191.67,196.65,241.17,214.91,203.93,171.81,175.67,174.83,
402.55,177.16,161.03,168.36,193.06,198.08,242.78,216.43,205.36,173.16,176.88,176.25,
402.97,177.74,161.66,168.93,193.63,198.81,243.62,217.15,206.00,173.64,177.34,176.73,
403.40,177.74,161.96,169.17,193.95,199.06,244.00,217.44,206.26,173.75,177.51,176.69,
403.82,177.94,161.96,169.22,193.92,199.33,244.21,217.65,206.61,173.91,177.74,176.59,
404.25,177.94,161.96,169.23,193.92,199.37,244.38,217.71,206.68,174.00,177.82,176.51,
404.67,177.99,161.78,169.18,193.85,199.31,244.23,217.59,206.63,173.89,177.70,176.49,
