Date,2016/03/25,2016/03/25,2016/03/25,2016/03/25,2016/03/25,2016/03/25,2016/03/25,2016/03/25,2016/03/25,2016/03/25,
414.86,240.58,257.10,510.89,639.25,560.92,532.68,536.89,477.19,448.56,422.78,
415.29,240.73,257.43,512.02,640.38,561.74,533.98,537.68,477.90,449.26,423.32,
415.71,240.64,257.40,512.62,641.54,562.24,534.68,538.32,478.34,449.89,423.51,
416.14,240.69,257.15,513.46,642.52,562.67,535.03,539.29,479.01,450.07,424.02,
416.56,240.39,256.96,513.77,643.21,562.51,535.10,539.29,479.52,450.32,424.23,
416.99,240.04,256.83,513.71,643.35,562.84,535.54,539.15,479.25,450.79,424.18,
417.41,239.71,256.44,513.25,642.93,562.27,534.93,538.99,478.72,450.38,423.92,
417.83,239.55,256.25,513.16,643.66,563.19,535.61,539.61,479.07,450.90,424.03,
418.26,239.65,256.27,514.05,644.61,563.36,536.80,540.13,479.75,451.86,424.15,
418.68,239.69,256.29,514.45,645.25,563.24,537.55,541.05,480.37,452.42,424.47,
419.11,239.44,255.79,514.44,645.31,563.01,537.39,540.86,480.26,452.23,424.69,
419.53,239.30,255.71,515.13,646.06,563.51,537.43,541.45,480.32,452.74,425.28,
419.95,239.06,255.61,515.23,646.74,564.24,537.82,542.60,480.34,452.97,425.60,
420.38,238.68,255.23,515.13,646.64,564.49,537.88,542.90,480.47,452.95,425.76,
420.80,238.12,254.56,514.50,646.23,563.86,537.16,541.65,479.85,452.57,425.41,
421.23,237.87,254.07,514.32,646.70,563.85,537.44,541.32,480.01,452.74,425.41,
421.65,237.81,253.90,514.44,647.81,564.07,537.42,541.75,480.66,452.88,425.57,
422.07,237.50,253.38,514.22,647.51,563.88,537.23,541.67,481.11,452.92,425.46,
422.50,237.21,253.22,513.95,647.88,564.53,537.88,541.49,481.18,453.65,425.57,
422.92,237.04,253.11,513.61,647.68,564.64,537.23,541.77,480.71,453.51,425.42,
423.34,236.22,252.49,512.51,646.41,563.94,535.94,541.62,480.35,452.29,424.98,
423.77,235.54,252.00,512.16,645.66,563.24,535.60,540.85,479.98,451.71,424.63,
424.19,234.78,251.22,511.39,644.29,561.39,534.34,539.64,478.77,450.52,423.90,
424.62,233.58,249.95,509.23,641.89,559.05,532.22,537.77,477.06,448.38,422.62,
425.04,232.31,248.40,507.36,639.29,556.84,529.37,535.54,474.52,446.20,421.03,
425.46,230.88,247.27,504.85,636.97,554.65,526.82,533.76,472.11,444.07,419.42,
425.89,229.21,245.57,501.42,633.44,551.71,523.98,530.90,469.40,441.38,417.15,
426.31,227.13,243.34,497.42,628.08,547.22,520.09,526.74,465.98,437.90,413.99,
426.73,225.02,241.46,493.49,624.25,543.50,516.73,522.83,462.67,434.65,410.90,
427.16,223.28,239.86,490.16,620.68,539.91,513.78,520.07,460.25,432.19,407.76,
427.58,221.30,237.53,486.12,615.53,535.03,509.24,516.08,456.76,428.74,404.73,
428.00,219.29,235.27,482.17,610.17,530.85,505.28,511.62,452.95,425.36,401.96,
428.43,217.92,233.88,479.06,606.50,527.95,502.27,508.79,449.78,423.13,399.77,
428.85,216.73,232.69,476.37,603.29,525.21,499.59,507.33,447.89,420.61,398.21,
429.27,215.97,231.72,475.57,601.93,523.92,499.18,506.19,447.13,419.82,397.71,
429.70,215.97,231.67,476.20,602.59,524.01,500.07,506.28,447.26,420.36,397.40,
430.12,216.40,231.96,477.00,604.32,525.17,501.58,508.13,448.61,421.67,398.46,
430.54,217.20,232.38,479.15,606.61,527.80,503.43,510.23,450.66,423.40,400.18,
430.97,218.40,233.74,482.03,611.28,531.73,506.73,513.71,453.65,426.49,402.71,
431.39,219.47,235.21,484.94,615.44,535.68,510.66,517.05,456.92,429.74,405.41,
431.81,221.02,236.52,488.24,619.41,539.66,514.18,521.05,460.76,433.12,408.49,
432.24,222.68,238.58,493.02,625.41,545.23,519.44,526.10,465.75,437.24,411.91,
432.66,225.23,241.50,499.13,633.31,551.79,526.36,532.34,471.36,443.05,416.37,
433.08,228.14,244.31,505.68,640.72,558.34,533.06,539.54,478.06,449.28,422.05,
433.51,231.03,247.25,512.32,648.84,565.23,539.91,546.24,484.27,454.81,427.93,
433.93,234.19,250.85,520.62,658.56,574.42,548.07,554.58,491.37,461.97,434.21,
434.35,237.23,254.25,527.68,667.73,582.76,555.14,563.17,497.94,468.44,440.43,
434.77,239.52,256.86,533.84,675.18,589.33,561.74,570.02,503.41,473.45,445.70,
435.20,241.27,258.84,538.81,681.26,594.41,566.81,574.77,507.18,477.28,449.52,
435.62,242.83,260.58,542.49,686.66,599.26,571.15,579.05,511.15,480.75,452.88,
436.04,244.37,261.75,546.01,690.85,603.03,574.36,582.58,514.35,483.39,455.91,
436.47,245.09,262.60,548.38,693.87,605.63,576.61,584.97,516.68,485.45,457.61,
436.89,245.76,263.53,550.07,697.01,608.10,579.52,587.71,518.80,488.17,459.43,
437.31,246.74,264.38,552.24,699.30,610.48,581.56,590.28,520.80,489.83,461.22,
437.73,247.56,265.31,554.38,702.54,613.18,584.33,593.50,523.42,492.06,463.29,
438.16,248.76,267.07,558.22,707.43,616.75,588.58,597.34,526.68,495.62,466.28,
438.58,250.55,268.59,561.98,712.07,620.36,592.73,601.55,530.21,499.07,469.56,
439.00,252.02,269.85,565.42,716.48,623.84,595.99,605.17,533.61,501.72,473.09,
439.43,253.35,271.26,569.82,721.55,627.86,599.73,609.19,536.57,504.88,476.05,
439.85,254.55,272.87,573.36,727.03,632.67,603.48,613.98,539.92,508.57,479.38,
440.27,255.93,274.26,576.11,731.15,636.30,607.32,617.62,542.91,511.39,482.57,
440.69,256.91,275.25,579.37,734.91,639.37,611.01,620.65,545.89,514.10,485.20,
441.12,258.58,277.07,583.64,741.26,644.79,615.70,625.07,550.67,518.16,488.69,
441.54,260.61,279.08,587.95,747.55,649.92,620.72,630.43,555.71,522.71,492.75,
441.96,262.08,280.60,592.46,752.39,653.61,624.58,634.69,559.66,526.40,495.79,
442.38,263.44,282.40,596.34,757.92,658.23,629.35,638.72,563.71,530.48,499.35,
442.81,265.04,284.31,600.63,763.50,663.13,633.93,643.72,567.17,534.61,503.10,
443.23,266.42,285.98,604.54,768.16,667.03,637.68,648.30,570.88,537.44,506.53,
443.65,267.58,287.45,608.26,772.96,671.39,641.67,652.17,574.55,541.21,510.01,
444.07,269.11,289.05,612.28,777.75,675.66,645.99,655.93,578.42,544.56,513.42,
444.50,270.61,290.33,615.29,782.17,679.32,649.43,659.61,581.88,547.53,516.39,
444.92,271.70,291.50,618.67,786.56,683.11,652.06,662.70,585.06,550.21,519.59,
445.34,272.93,293.13,622.41,792.09,687.64,655.75,667.37,588.93,553.70,522.97,
445.76,274.15,294.55,624.96,796.06,691.52,659.25,671.40,591.89,556.59,525.69,
446.19,275.25,295.50,627.75,799.33,694.67,662.18,674.28,594.69,558.75,528.35,
446.61,276.37,297.03,631.54,804.56,699.48,665.94,678.22,598.43,562.01,531.27,
447.03,278.12,298.94,635.74,810.43,704.05,670.29,683.27,602.98,566.28,534.38,
447.45,279.64,300.54,639.62,814.92,707.97,674.37,687.66,606.95,569.92,537.75,
447.87,281.07,302.09,643.92,820.12,712.37,678.22,691.48,610.69,573.18,541.38,
448.30,282.79,303.96,648.07,825.95,717.45,682.47,696.86,614.73,577.25,545.27,
448.72,284.45,305.65,651.84,830.73,721.79,685.71,701.79,618.40,580.83,548.67,
449.14,285.62,306.92,655.69,835.32,725.85,689.46,705.52,621.85,583.61,552.12,
449.56,286.90,308.21,658.97,839.60,729.89,692.87,708.71,624.58,586.99,554.95,
449.99,287.84,309.33,661.20,843.18,732.61,695.81,711.44,627.23,589.36,557.17,
450.41,288.55,310.06,663.73,846.36,734.94,697.70,713.97,629.41,591.18,559.34,
450.83,288.67,310.39,665.47,848.66,736.89,699.15,716.00,630.72,592.57,560.80,
451.25,288.97,310.75,666.31,850.20,738.56,701.22,717.51,631.25,594.20,561.42,
451.67,288.90,310.65,666.14,850.01,738.52,701.55,717.76,631.23,594.47,561.41,
452.10,288.84,310.88,667.37,851.38,739.69,702.68,718.48,632.06,595.04,562.23,
452.52,289.18,311.51,668.94,853.55,741.52,704.84,720.39,633.76,596.87,563.40,
452.94,289.22,311.43,669.26,853.65,741.34,705.41,720.48,634.61,597.96,563.81,
453.36,289.26,311.56,670.05,854.40,742.47,706.26,720.72,635.34,598.20,564.92,
453.78,289.26,311.53,670.55,855.20,743.06,706.38,721.71,635.58,598.97,565.50,
454.20,289.16,311.56,670.78,855.81,744.02,706.97,723.34,636.31,599.55,565.80,
454.63,288.98,311.46,670.99,856.29,744.75,707.62,723.52,636.44,599.74,566.50,
455.05,288.59,311.33,671.25,856.34,745.00,708.19,724.00,636.25,599.59,566.69,
455.47,288.84,311.71,671.76,857.89,746.19,709.56,725.08,637.74,600.75,567.46,
455.89,289.32,311.95,673.13,859.98,747.61,710.96,727.02,639.77,601.50,568.72,
456.31,289.54,312.24,674.32,861.43,748.91,712.24,728.63,641.02,602.37,569.44,
456.74,289.94,312.89,675.54,863.76,750.93,714.16,730.62,642.26,604.53,570.50,
457.16,290.72,313.54,677.15,865.77,753.00,715.94,732.86,644.05,606.01,571.64,
457.58,291.18,314.12,678.82,868.34,755.04,717.57,735.28,645.75,607.30,573.24,
458.00,291.82,314.93,681.37,871.23,757.76,720.52,737.37,648.27,609.42,575.40,
458.42,292.78,315.60,683.14,873.85,759.13,722.57,739.88,651.00,611.57,577.26,
458.84,293.41,316.10,685.06,875.75,760.66,723.84,741.86,652.65,612.84,578.85,
459.27,294.05,316.69,687.46,879.06,762.98,725.46,744.54,654.41,614.17,580.56,
459.69,294.49,317.30,688.95,881.91,765.11,727.07,747.27,656.10,615.79,582.21,
460.11,294.65,317.55,689.95,883.84,766.24,728.80,748.26,656.55,616.89,582.99,
460.53,294.70,317.51,690.62,884.51,766.60,729.45,748.23,656.40,617.32,583.36,
460.95,294.91,317.91,691.33,886.26,768.46,731.05,749.07,657.84,618.38,584.12,
461.37,295.57,318.21,692.69,888.85,769.74,733.00,750.06,660.13,619.99,585.51,
461.79,295.58,317.89,693.01,888.93,769.77,733.38,750.64,660.52,620.24,585.45,
462.22,295.25,317.83,692.94,889.08,769.81,733.71,750.82,660.44,621.01,585.64,
462.64,295.75,318.24,694.06,890.99,771.57,735.15,752.40,661.50,622.43,587.02,
463.06,295.77,318.16,694.27,891.42,771.81,735.60,753.05,661.99,622.43,587.53,
463.48,295.63,318.16,695.22,892.33,772.22,736.52,753.52,662.36,623.15,588.40,
463.90,295.59,318.17,695.78,892.36,772.42,737.24,753.67,663.11,623.29,589.08,
464.32,295.69,317.77,695.63,893.30,772.08,737.15,753.68,663.26,622.92,589.27,
464.74,295.02,317.30,696.09,892.80,772.11,735.86,752.88,662.44,622.38,588.72,
465.16,294.34,316.95,695.13,892.77,771.96,735.44,752.58,662.18,621.67,588.41,
465.59,293.85,316.73,693.77,891.75,771.76,735.16,752.21,660.91,620.98,587.81,
466.01,293.00,315.70,691.96,889.41,769.78,733.78,750.30,658.51,619.55,586.09,
466.43,292.36,315.21,690.85,887.99,769.99,733.28,749.26,658.03,618.19,585.80,
466.85,292.44,315.34,691.38,889.30,770.71,733.97,750.30,659.72,619.23,586.47,
467.27,292.00,314.82,691.16,889.24,769.27,733.36,750.13,659.31,618.90,585.93,
467.69,291.44,314.36,690.61,888.20,768.79,732.63,749.05,658.00,618.50,584.86,
468.11,291.50,314.55,691.32,889.44,769.37,731.93,750.24,657.40,619.25,585.56,
468.53,291.68,314.68,691.77,890.48,770.25,731.85,751.29,657.81,619.17,586.06,
468.95,291.39,314.48,692.20,890.13,769.78,732.03,751.51,657.64,618.91,586.06,
469.38,291.13,314.41,692.65,889.69,770.14,732.21,751.23,657.22,618.54,586.24,
469.80,291.83,315.26,694.46,892.74,771.87,734.32,752.78,659.59,620.24,587.56,
470.22,292.49,315.63,696.58,895.36,773.99,735.29,754.18,661.42,621.40,588.47,
470.64,292.17,315.85,697.42,896.04,775.53,735.94,755.80,661.86,622.27,588.59,
471.06,292.62,316.16,697.44,897.65,777.47,738.83,757.53,662.65,624.69,590.04,
471.48,292.95,316.22,697.57,898.02,778.15,739.27,758.28,662.92,625.17,590.65,
471.90,292.71,316.20,697.86,899.46,779.69,740.29,758.91,663.52,625.71,590.79,
472.32,293.42,317.03,700.55,902.51,781.93,742.87,761.21,666.52,628.06,592.84,
472.74,294.31,317.50,702.94,905.92,782.55,744.71,763.63,669.18,630.43,594.10,
473.16,294.42,317.37,704.29,906.31,782.78,744.54,763.66,669.28,629.50,594.64,
473.58,294.74,317.65,706.39,907.16,784.56,745.00,765.09,669.97,630.72,595.41,
474.01,295.14,318.47,707.50,910.26,786.75,746.81,768.86,672.67,631.92,597.41,
474.43,295.35,318.71,708.85,910.64,788.17,748.92,770.00,673.98,632.45,597.74,
474.85,295.23,318.67,709.02,910.62,788.15,749.90,768.94,673.73,632.52,597.72,
475.27,295.38,319.12,710.03,913.34,790.32,752.09,770.37,675.78,633.89,599.47,
475.69,296.21,319.50,712.44,916.50,792.18,753.99,772.83,678.79,636.40,600.57,
476.11,295.82,319.00,712.45,916.28,792.08,753.62,773.95,678.90,636.04,600.29,
476.53,295.61,319.21,711.41,917.57,792.75,754.72,774.50,679.01,638.09,600.40,
476.95,297.12,320.09,713.38,921.14,795.42,757.24,778.22,681.91,641.32,602.80,
477.37,297.09,320.29,714.26,922.03,796.74,757.74,780.87,682.50,641.43,603.64,
477.79,297.29,320.96,716.58,924.71,798.93,760.01,782.67,684.23,643.23,605.17,
478.21,298.56,321.81,720.20,927.53,800.53,762.71,785.61,687.23,645.94,607.94,
478.63,298.99,321.84,721.10,928.88,801.29,763.45,785.67,687.94,646.10,608.44,
479.05,299.05,322.27,723.10,929.82,802.38,764.30,786.73,688.33,646.77,609.22,
479.47,299.45,323.14,724.35,933.26,805.92,766.45,790.55,691.34,649.24,610.99,
479.89,299.46,323.39,724.45,934.59,806.19,768.12,791.45,691.65,650.42,612.01,
480.31,298.75,322.74,723.15,933.08,805.44,766.93,790.31,689.39,649.31,611.51,
480.74,298.29,322.31,722.40,934.18,806.83,767.27,789.70,689.55,649.46,612.19,
481.16,298.55,322.59,723.79,935.42,808.09,767.89,791.55,691.78,650.88,613.00,
481.58,297.73,321.14,721.84,933.61,805.16,765.73,788.92,689.91,649.41,611.05,
482.00,296.30,319.63,718.55,930.62,803.02,763.11,786.38,686.69,646.07,608.48,
482.42,295.35,318.16,715.01,926.67,800.61,759.07,783.70,683.18,643.79,605.67,
482.84,293.48,316.53,711.84,921.23,797.66,754.84,780.67,680.04,639.93,603.44,
483.26,290.63,314.10,706.65,914.01,791.95,749.94,773.84,675.14,634.39,599.62,
483.68,288.63,312.03,702.67,908.73,785.35,744.47,767.36,669.96,629.62,595.46,
484.10,287.23,309.84,698.02,902.62,779.90,739.60,761.30,666.29,626.18,591.35,
484.52,285.11,307.63,694.14,897.00,774.74,733.61,755.91,662.15,621.03,587.22,
484.94,283.21,305.79,689.87,892.95,770.70,729.83,752.74,658.90,617.66,584.67,
485.36,282.05,304.33,685.08,889.54,767.64,728.66,749.99,655.85,616.50,582.49,
485.78,280.41,302.41,680.61,882.95,762.09,724.57,744.99,650.81,611.99,578.51,
486.20,279.27,301.25,677.90,879.96,761.78,723.25,742.98,648.59,609.32,576.87,
486.62,279.62,301.17,678.49,880.70,760.89,723.48,742.93,649.78,611.27,576.08,
487.04,280.10,301.13,678.53,880.43,758.77,723.85,743.54,651.04,612.21,576.74,
487.46,279.96,300.57,678.49,880.72,759.24,723.70,743.42,650.96,611.52,576.54,
487.88,280.32,301.07,680.66,882.54,761.26,724.13,746.71,652.11,613.49,577.66,
488.30,280.99,302.19,681.89,885.04,762.78,726.45,750.04,654.56,616.74,580.23,
488.72,281.54,303.15,685.08,887.92,765.02,730.30,751.88,656.56,617.72,583.00,
489.14,282.45,304.03,687.14,891.06,766.27,732.81,753.86,658.01,619.85,585.65,
489.56,283.75,305.39,690.15,896.33,770.06,736.52,757.62,661.70,623.25,588.76,
489.98,285.64,306.96,694.26,902.18,774.59,740.38,761.93,666.47,627.16,592.19,
490.40,285.86,307.73,696.89,906.42,777.83,743.22,765.91,669.09,629.56,594.39,
490.82,287.09,309.16,698.96,911.10,782.19,748.63,770.43,672.42,634.70,597.16,
491.24,288.61,310.34,701.56,913.82,785.93,751.54,774.15,674.77,637.15,599.14,
491.66,288.36,310.73,703.01,915.29,788.99,752.47,776.43,675.81,637.20,600.49,
492.08,289.53,311.92,706.44,920.21,792.79,756.11,780.56,679.70,641.11,603.47,
492.50,290.75,312.76,710.02,922.98,793.59,758.13,783.24,683.37,643.88,605.74,
492.92,290.49,312.83,710.50,923.53,794.37,759.05,783.24,684.01,642.56,607.24,
493.34,290.55,313.32,712.72,925.23,796.38,759.07,785.23,684.45,643.10,607.33,
493.76,290.80,313.95,713.31,927.81,798.18,760.38,787.38,685.73,644.84,608.57,
494.18,290.64,314.22,713.45,926.66,798.89,762.17,787.49,685.81,645.03,609.27,
494.60,289.98,313.72,712.77,925.42,798.21,761.29,785.84,684.16,643.56,608.76,
495.02,289.94,313.79,711.88,925.95,798.60,761.43,785.43,684.98,644.33,608.14,
495.44,290.41,313.77,713.80,928.19,800.34,762.89,785.98,687.42,645.89,608.25,
495.86,290.02,313.77,714.18,927.85,800.74,763.09,786.57,687.79,646.06,607.44,
496.28,289.55,313.23,713.00,927.50,801.13,763.86,787.16,687.38,646.23,607.21,
496.70,289.95,313.38,713.40,927.02,802.31,764.18,788.11,687.33,647.26,607.96,
497.12,288.82,312.71,711.93,924.59,801.82,762.91,788.01,685.47,644.80,607.45,
497.54,287.48,312.22,710.52,922.98,799.82,761.11,786.01,684.45,643.20,606.82,
497.95,286.98,311.40,710.25,921.20,796.38,758.66,783.16,684.39,641.81,605.65,
498.37,286.08,310.22,708.42,918.56,793.60,756.15,779.44,682.03,639.54,603.64,
498.79,284.85,308.84,705.93,915.25,791.44,752.36,776.93,679.42,636.28,600.69,
499.21,283.79,307.87,704.07,914.05,789.76,750.19,776.25,678.20,634.97,598.30,
499.63,282.54,306.61,700.38,910.33,786.13,748.64,772.86,675.01,634.63,596.18,
500.05,280.94,304.77,696.24,904.38,780.64,744.17,767.66,669.50,630.55,593.12,
500.47,279.58,303.36,693.05,902.60,779.11,741.69,764.48,667.97,628.08,591.03,
500.89,279.66,302.75,693.09,902.80,778.26,741.17,764.26,668.49,628.55,591.65,
501.31,279.18,302.14,693.24,902.17,776.62,739.92,764.01,668.21,627.74,591.22,
501.73,278.35,301.67,691.20,900.49,774.91,738.66,763.52,666.35,625.61,590.48,
502.15,278.59,301.38,691.28,899.74,774.44,737.68,764.04,665.66,626.31,590.48,
502.57,278.34,301.55,690.69,899.06,774.15,737.12,763.83,665.45,625.66,590.65,
502.99,277.99,301.74,690.59,899.77,773.53,736.99,763.12,665.92,624.64,591.02,
503.41,278.18,301.72,691.84,900.19,772.39,736.91,762.80,665.78,625.23,591.56,
503.83,278.96,302.15,694.00,901.41,773.13,738.68,763.08,667.27,626.00,592.45,
504.25,279.41,302.45,695.51,903.12,774.79,739.77,764.66,668.14,627.26,592.60,
504.67,279.25,302.68,695.48,904.80,775.34,740.69,766.90,668.92,628.12,593.46,
505.08,279.87,303.24,697.06,907.55,777.63,743.97,768.73,670.55,631.83,595.38,
505.50,280.30,303.24,696.96,907.46,778.81,744.79,768.62,670.88,631.86,596.46,
505.92,279.71,303.17,697.05,907.91,781.02,744.93,769.73,671.40,631.04,597.18,
506.34,280.66,304.04,700.29,911.47,784.39,747.35,772.84,675.15,633.53,599.55,
506.76,281.56,304.71,702.88,914.16,785.40,749.62,774.77,677.90,635.71,601.28,
507.18,281.50,305.23,703.92,915.39,787.03,750.00,775.81,678.29,635.39,601.38,
507.60,281.89,305.63,705.90,916.75,789.24,750.90,778.74,678.90,636.73,602.39,
508.02,282.37,306.21,706.76,917.12,790.77,751.76,780.48,680.37,638.36,603.16,
508.44,282.37,306.42,707.59,918.56,792.05,753.79,781.45,680.77,638.21,604.10,
508.86,282.30,306.27,707.89,918.25,791.77,753.62,781.04,679.81,637.71,603.36,
509.28,282.30,305.80,706.92,918.25,793.03,754.10,781.48,680.52,638.12,603.64,
509.70,282.46,305.80,708.14,920.17,794.07,755.40,782.84,682.52,639.56,603.20,
510.11,281.73,305.22,706.47,920.35,793.97,754.44,782.56,681.16,639.65,602.76,
510.53,281.40,305.11,705.50,920.18,795.49,754.98,783.04,681.09,640.58,603.05,
510.95,281.56,304.94,704.74,919.62,796.57,754.83,782.71,680.20,640.79,603.23,
511.37,280.50,304.39,702.59,918.21,795.55,754.10,782.29,678.42,638.65,602.41,
511.79,280.12,304.31,701.98,917.27,794.59,753.35,781.07,677.98,637.93,601.43,
512.21,280.31,303.97,702.30,916.06,792.65,752.42,780.38,678.95,637.53,601.22,
512.63,279.12,302.96,700.04,913.64,789.67,750.01,776.97,676.52,635.14,599.25,
513.05,277.66,301.52,697.60,909.56,785.94,745.66,774.19,672.18,631.73,596.29,
513.47,276.32,300.18,694.47,905.67,783.41,742.95,771.03,670.75,630.11,594.01,
513.88,274.53,298.15,689.49,899.70,778.60,739.76,765.42,666.47,626.40,591.25,
514.30,272.01,295.49,683.56,893.08,771.97,734.13,758.88,660.04,621.32,586.84,
514.72,270.08,293.45,678.23,887.87,767.47,728.28,752.86,656.15,617.32,583.48,
515.14,268.61,290.88,675.30,883.81,762.76,724.33,748.40,653.57,614.77,581.01,
515.56,267.03,289.47,672.47,879.31,758.07,720.97,744.49,650.03,611.85,578.19,
515.98,265.71,287.70,668.09,874.95,753.86,716.71,740.56,646.42,609.46,575.04,
516.40,265.22,286.58,665.98,871.52,752.05,713.51,738.84,644.88,607.62,573.85,
516.82,264.08,285.65,663.51,868.68,748.28,711.34,737.75,643.20,604.79,572.66,
517.23,263.41,285.17,662.81,866.66,745.80,709.96,736.51,642.01,603.21,570.90,
517.65,263.31,284.65,662.93,865.01,743.73,708.09,734.96,641.85,602.29,570.76,
518.07,263.59,284.75,663.85,866.68,743.97,707.94,734.78,642.65,602.87,571.53,
518.49,263.77,284.87,664.71,868.51,744.19,708.22,735.15,641.92,603.12,571.28,
518.91,263.98,285.33,666.01,871.12,746.81,709.72,737.91,644.26,604.90,572.36,
519.33,265.05,286.19,666.81,873.87,749.90,713.59,740.01,645.90,607.87,574.02,
519.75,265.91,286.96,668.21,876.83,751.54,715.50,741.43,645.89,608.33,575.15,
520.17,266.34,287.67,669.85,879.57,755.31,717.26,743.84,647.49,609.44,576.56,
520.58,268.17,289.23,674.84,886.21,760.16,721.15,748.24,652.94,614.31,581.26,
521.00,269.62,290.76,679.25,891.40,762.57,725.15,752.73,657.46,618.12,583.98,
521.42,270.64,292.53,681.64,895.50,766.72,728.82,756.66,659.78,620.34,586.69,
521.84,271.86,294.15,686.44,900.43,771.69,731.30,761.78,662.56,624.11,590.32,
522.26,272.46,295.54,688.94,903.39,776.09,734.76,765.75,665.16,625.98,592.64,
522.68,272.80,296.33,691.18,905.41,776.99,737.50,767.41,666.35,626.09,593.64,
523.09,273.06,296.47,692.24,905.24,777.21,737.27,766.63,665.23,626.07,593.77,
523.51,273.00,296.01,692.31,905.93,777.91,737.27,765.74,666.78,626.53,594.13,
523.93,273.43,296.29,693.63,907.43,778.95,738.36,766.54,667.81,626.63,594.51,
524.35,272.26,295.38,691.70,906.15,777.91,737.47,766.86,667.03,625.60,593.45,
524.77,272.03,295.05,690.56,905.13,778.56,738.62,766.50,666.83,626.49,592.87,
525.19,272.26,294.45,688.58,902.72,777.13,738.11,765.44,664.61,625.79,592.90,
525.60,271.36,294.06,688.13,902.23,777.42,737.14,765.92,664.52,624.44,593.09,
526.02,271.74,294.18,689.49,903.54,778.22,738.03,767.48,666.02,626.43,594.21,
526.44,272.75,294.80,692.26,905.91,778.12,739.99,770.14,669.90,628.97,596.22,
526.86,272.94,295.36,693.77,906.68,779.01,741.39,770.61,670.76,629.33,596.72,
527.28,272.91,295.44,694.91,907.11,781.67,741.80,772.46,670.26,630.39,596.73,
527.70,273.32,296.14,695.55,908.85,784.13,742.75,774.89,672.85,631.48,597.74,
528.11,273.23,295.82,694.93,908.96,783.76,744.77,774.11,672.83,630.62,597.26,
528.53,273.25,295.42,694.18,907.97,782.70,743.56,771.86,671.09,628.93,596.41,
528.95,273.72,295.67,693.15,909.80,785.00,744.20,771.93,672.65,630.05,596.69,
529.37,274.21,296.38,694.99,913.43,787.08,746.78,773.98,675.85,632.12,598.88,
529.79,274.23,297.05,696.05,915.83,787.99,748.47,775.49,677.09,633.34,599.26,
530.21,274.39,297.31,696.06,916.98,790.48,749.32,776.76,677.09,635.73,599.62,
530.62,275.38,298.01,697.33,918.39,791.90,750.88,778.36,676.72,636.91,600.95,
531.04,275.07,298.54,698.19,919.79,793.31,751.82,779.75,677.75,636.47,602.27,
531.46,275.10,299.10,699.92,921.41,794.15,752.40,780.98,679.25,637.51,602.65,
531.88,276.08,299.38,701.37,921.50,793.28,752.29,780.70,680.68,638.48,603.58,
532.30,275.97,299.70,702.32,921.94,793.74,753.11,780.13,681.40,637.72,603.99,
532.71,275.64,299.55,703.13,922.06,794.60,752.12,779.76,680.36,637.47,603.52,
533.13,275.36,299.69,702.64,923.42,795.42,752.08,781.59,681.07,637.72,602.93,
533.55,275.45,299.66,702.07,923.66,794.82,754.05,781.17,681.48,638.47,603.61,
533.97,274.91,298.96,701.14,922.08,793.07,753.12,779.41,678.93,637.35,602.29,
534.39,274.55,298.44,699.82,921.41,792.57,751.40,778.10,678.42,637.04,601.57,
534.80,274.54,298.74,701.28,923.05,793.05,752.17,778.34,680.43,638.53,604.19,
535.22,274.16,298.30,702.59,922.47,791.77,752.71,778.48,680.30,638.98,604.41,
535.64,273.95,297.59,701.24,921.63,790.79,751.12,778.93,678.75,638.89,603.11,
536.06,274.26,297.35,701.21,920.28,790.88,750.14,779.42,677.67,639.38,603.96,
536.48,273.79,297.16,700.46,919.26,790.69,750.70,780.85,677.70,638.74,603.88,
536.89,273.27,296.67,700.41,918.21,790.53,750.29,780.88,678.04,638.21,603.31,
537.31,272.95,295.51,699.39,915.22,787.41,748.43,778.18,676.42,636.41,601.74,
537.73,272.41,294.91,698.07,913.44,785.74,747.55,775.67,675.48,635.24,601.36,
538.15,271.82,294.26,698.66,912.64,785.61,747.17,775.53,674.82,633.71,600.20,
538.56,270.89,293.18,696.56,911.00,784.76,745.70,775.30,673.33,633.44,598.29,
538.98,270.39,292.53,694.09,908.92,782.57,745.74,773.31,671.86,632.76,597.17,
539.40,269.81,291.79,690.78,905.20,780.70,744.69,770.62,667.94,630.90,595.92,
539.82,269.08,291.13,689.77,902.90,780.29,742.23,768.98,665.91,628.06,594.73,
540.24,269.23,291.07,689.76,902.65,779.82,741.49,768.69,666.48,628.35,596.41,
540.65,269.74,291.39,690.46,902.37,779.07,742.10,770.39,668.16,629.33,597.11,
541.07,269.74,290.82,690.48,901.49,779.14,741.94,771.49,667.33,629.72,595.41,
541.49,269.92,290.28,691.35,900.91,779.68,739.55,772.24,666.53,629.50,594.33,
541.91,269.93,290.42,691.42,902.68,780.36,741.17,772.69,667.78,629.01,594.60,
542.32,269.75,290.25,692.22,901.73,780.17,742.42,773.12,667.74,627.70,593.89,
542.74,269.49,289.96,692.58,901.06,778.38,740.87,770.71,665.85,626.47,592.90,
543.16,269.49,289.80,691.96,901.54,778.41,740.68,768.87,666.67,626.04,592.67,
543.58,270.12,290.48,693.99,904.26,780.63,742.61,770.87,669.05,627.91,594.05,
543.99,269.93,290.47,694.99,906.07,781.92,743.24,772.77,669.83,628.65,593.92,
544.41,269.65,290.20,693.88,906.87,782.07,743.59,773.13,669.75,630.65,593.00,
