Date,2016/05/19,2016/05/19,2016/05/19,2016/05/19,2016/05/19,2016/05/19,2016/05/19,2016/05/19,2016/05/19,2016/05/19,2016/05/19,2016/05/19,
Time,08:00:00,08:05:00,08:10:00,08:15:00,08:20:00,08:25:00,08:30:00,08:35:00,08:40:00,08:45:00,08:50:00,08:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,
Sensor Temp.(deg),24.7,24.6,24.6,24.6,24.8,24.6,24.7,24.7,24.7,24.8,24.7,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
287.77,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
288.21,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
288.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
289.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
289.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
289.95,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
290.39,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
290.82,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
291.26,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
291.69,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
292.13,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
292.56,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
293.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.43,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.87,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.30,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.74,-0.05,0.19,0.24,0.26,0.08,0.16,0.15,0.04,0.08,0.13,0.13,0.03,
295.17,-0.04,0.19,0.31,0.17,0.11,0.20,0.10,0.05,0.04,0.14,0.05,-0.01,
295.61,-0.05,0.20,0.28,0.20,0.14,0.27,0.06,0.07,0.00,0.05,0.14,-0.04,
296.04,-0.04,0.27,0.18,0.21,0.16,0.32,0.05,0.11,-0.01,-0.01,0.23,-0.01,
296.47,0.04,0.26,0.17,0.18,0.12,0.30,0.06,0.17,-0.01,0.06,0.23,0.07,
296.91,0.12,0.23,0.18,0.19,0.18,0.30,0.16,0.19,0.01,0.12,0.23,0.10,
297.34,0.13,0.24,0.24,0.21,0.21,0.27,0.23,0.18,0.12,0.12,0.18,0.15,
297.78,0.12,0.25,0.25,0.19,0.20,0.17,0.25,0.14,0.16,0.11,0.18,0.14,
298.21,0.16,0.24,0.24,0.18,0.27,0.18,0.29,0.15,0.12,0.10,0.22,0.11,
298.65,0.14,0.25,0.20,0.19,0.27,0.29,0.31,0.20,0.11,0.11,0.30,0.16,
299.08,0.11,0.26,0.22,0.26,0.24,0.31,0.26,0.16,0.13,0.18,0.32,0.16,
299.51,0.17,0.26,0.24,0.32,0.28,0.31,0.23,0.20,0.16,0.28,0.35,0.24,
299.95,0.28,0.31,0.23,0.42,0.35,0.41,0.31,0.35,0.11,0.32,0.45,0.25,
300.38,0.31,0.31,0.32,0.46,0.39,0.44,0.38,0.32,0.14,0.39,0.45,0.24,
300.82,0.30,0.32,0.40,0.44,0.45,0.45,0.40,0.32,0.19,0.38,0.40,0.26,
301.25,0.25,0.35,0.40,0.48,0.56,0.55,0.44,0.38,0.20,0.39,0.54,0.26,
301.68,0.21,0.41,0.41,0.57,0.60,0.61,0.50,0.44,0.25,0.37,0.66,0.32,
302.12,0.26,0.45,0.45,0.60,0.68,0.67,0.56,0.50,0.33,0.48,0.73,0.43,
302.55,0.28,0.43,0.53,0.67,0.76,0.70,0.68,0.54,0.41,0.65,0.79,0.58,
302.99,0.28,0.48,0.67,0.80,0.89,0.79,0.80,0.58,0.55,0.70,0.85,0.70,
303.42,0.28,0.52,0.83,0.97,0.94,0.86,0.92,0.61,0.66,0.77,0.95,0.79,
303.85,0.37,0.55,0.95,1.07,1.08,1.00,1.06,0.66,0.71,0.90,1.06,0.86,
304.29,0.38,0.63,1.12,1.21,1.23,1.22,1.15,0.79,0.76,0.99,1.21,0.95,
304.72,0.35,0.74,1.24,1.38,1.37,1.44,1.25,0.86,0.86,1.13,1.40,1.03,
305.15,0.42,0.84,1.42,1.60,1.53,1.64,1.35,0.98,1.03,1.33,1.58,1.24,
305.59,0.57,0.96,1.59,1.79,1.76,1.88,1.56,1.23,1.13,1.53,1.79,1.43,
306.02,0.67,1.09,1.81,2.03,1.99,2.16,1.86,1.38,1.28,1.73,1.96,1.58,
306.46,0.74,1.26,2.12,2.23,2.25,2.38,2.11,1.49,1.54,1.92,2.12,1.84,
306.89,0.83,1.44,2.42,2.53,2.59,2.66,2.39,1.70,1.75,2.16,2.41,2.10,
307.32,0.94,1.68,2.69,2.84,2.92,3.11,2.78,1.98,1.96,2.37,2.78,2.40,
307.76,1.08,1.94,2.99,3.20,3.24,3.53,3.10,2.24,2.23,2.67,3.14,2.76,
308.19,1.19,2.16,3.37,3.61,3.62,3.96,3.49,2.44,2.55,3.08,3.51,3.13,
308.62,1.41,2.41,3.86,4.13,4.06,4.41,3.93,2.76,2.86,3.48,3.91,3.51,
309.06,1.62,2.73,4.29,4.75,4.51,5.00,4.47,3.09,3.12,3.84,4.37,3.86,
309.49,1.90,3.09,4.78,5.27,5.00,5.55,4.98,3.39,3.45,4.28,4.84,4.21,
309.92,2.09,3.45,5.35,5.80,5.57,6.20,5.47,3.76,3.77,4.70,5.28,4.57,
310.35,2.28,3.86,5.88,6.43,6.17,6.90,5.98,4.18,4.15,5.15,5.92,4.98,
310.79,2.54,4.33,6.41,7.05,6.76,7.61,6.52,4.58,4.51,5.61,6.50,5.44,
311.22,2.84,4.71,7.01,7.66,7.37,8.27,7.07,5.07,4.89,6.11,7.06,5.92,
311.65,3.15,5.18,7.74,8.41,8.07,8.99,7.81,5.60,5.33,6.62,7.67,6.44,
312.09,3.44,5.67,8.46,9.11,8.77,9.67,8.48,6.01,5.83,7.09,8.23,7.01,
312.52,3.77,6.23,9.25,9.88,9.55,10.43,9.25,6.50,6.30,7.61,8.91,7.55,
312.95,4.13,6.77,10.03,10.76,10.41,11.31,10.05,7.05,6.77,8.16,9.66,8.08,
313.38,4.44,7.40,10.82,11.60,11.25,12.30,10.82,7.63,7.24,8.69,10.43,8.72,
313.82,4.76,7.96,11.63,12.52,12.06,13.15,11.48,8.11,7.75,9.38,11.12,9.27,
314.25,5.19,8.54,12.54,13.48,12.92,14.06,12.19,8.67,8.25,10.05,11.80,9.88,
314.68,5.71,9.16,13.37,14.50,13.83,15.08,13.07,9.35,8.68,10.68,12.55,10.48,
315.12,6.12,9.83,14.29,15.42,14.71,16.00,13.89,9.88,9.16,11.29,13.23,11.05,
315.55,6.46,10.47,15.27,16.21,15.64,16.93,14.66,10.38,9.73,11.94,13.88,11.58,
315.98,6.91,11.24,16.40,17.34,16.80,18.07,15.62,11.16,10.35,12.64,14.81,12.29,
316.41,7.36,12.04,17.38,18.41,17.81,19.17,16.53,11.82,10.95,13.26,15.69,13.00,
316.85,7.80,12.68,18.33,19.34,18.77,20.19,17.39,12.42,11.48,13.94,16.43,13.67,
317.28,8.30,13.35,19.39,20.43,19.76,21.19,18.32,13.06,12.08,14.66,17.19,14.37,
317.71,8.77,14.07,20.46,21.55,20.78,22.22,19.34,13.70,12.70,15.31,17.92,15.12,
318.14,9.22,14.74,21.42,22.60,21.67,23.19,20.19,14.21,13.27,15.92,18.60,15.72,
318.57,9.66,15.40,22.42,23.58,22.62,24.22,21.11,14.78,13.80,16.65,19.33,16.29,
319.01,10.08,16.11,23.46,24.66,23.63,25.30,21.98,15.43,14.36,17.33,20.15,16.92,
319.44,10.50,16.84,24.46,25.74,24.60,26.42,22.85,16.01,14.93,18.04,20.94,17.49,
319.87,11.01,17.48,25.40,26.75,25.46,27.36,23.56,16.55,15.48,18.76,21.61,18.09,
320.30,11.54,18.17,26.44,27.85,26.48,28.45,24.50,17.27,15.97,19.46,22.42,18.74,
320.73,12.09,18.96,27.68,29.08,27.61,29.61,25.64,17.95,16.63,20.19,23.27,19.44,
321.17,12.54,19.78,28.90,30.17,28.69,30.68,26.57,18.55,17.34,20.90,24.03,20.13,
321.60,13.17,20.85,30.41,31.68,30.26,32.14,27.83,19.46,18.18,21.88,25.24,21.04,
322.03,13.89,21.93,31.92,33.31,31.74,33.76,29.22,20.42,19.02,22.80,26.47,22.01,
322.46,14.52,22.95,33.32,34.81,33.11,35.29,30.45,21.26,19.84,23.78,27.62,22.97,
322.89,15.19,23.88,34.73,36.24,34.43,36.68,31.71,22.02,20.65,24.79,28.66,23.86,
323.33,15.91,24.97,36.38,37.94,35.92,38.20,33.08,22.99,21.53,25.85,29.73,24.85,
323.76,16.62,26.06,37.89,39.58,37.36,39.77,34.41,23.82,22.32,26.83,30.83,25.76,
324.19,17.26,27.09,39.38,41.04,38.77,41.23,35.63,24.58,23.10,27.84,31.92,26.56,
324.62,17.86,28.12,40.89,42.44,40.22,42.72,36.89,25.48,23.90,28.82,33.05,27.46,
325.05,18.58,29.38,42.63,44.31,41.93,44.56,38.31,26.50,24.84,29.90,34.42,28.48,
325.48,19.31,30.47,44.15,45.86,43.39,46.11,39.54,27.40,25.69,30.96,35.54,29.49,
325.92,19.97,31.47,45.60,47.24,44.72,47.52,40.71,28.31,26.41,31.91,36.62,30.41,
326.35,20.66,32.53,47.19,48.83,46.24,49.05,42.13,29.26,27.23,32.88,37.70,31.35,
326.78,21.22,33.52,48.54,50.11,47.43,50.25,43.20,29.95,28.03,33.64,38.57,32.16,
327.21,21.70,34.43,49.80,51.34,48.60,51.39,44.26,30.63,28.74,34.41,39.46,32.88,
327.64,22.21,35.23,50.94,52.40,49.68,52.50,45.24,31.35,29.30,35.07,40.32,33.52,
328.07,22.60,35.88,51.81,53.34,50.44,53.45,45.99,31.86,29.78,35.61,40.99,34.12,
328.50,22.95,36.46,52.65,54.18,51.13,54.24,46.62,32.26,30.22,36.16,41.53,34.59,
328.93,23.26,36.85,53.28,54.84,51.65,54.74,47.04,32.62,30.47,36.55,41.87,34.93,
329.37,23.52,37.25,53.84,55.50,52.14,55.25,47.45,33.01,30.64,36.84,42.26,35.21,
329.80,23.78,37.63,54.35,55.95,52.54,55.71,47.84,33.22,30.92,37.14,42.58,35.38,
330.23,23.89,37.79,54.73,56.14,52.74,55.94,48.00,33.39,31.06,37.30,42.70,35.49,
330.66,24.17,38.32,55.36,56.84,53.38,56.56,48.49,33.84,31.38,37.66,43.21,35.87,
331.09,24.37,38.72,55.75,57.32,53.71,56.97,48.75,34.09,31.55,37.87,43.53,36.10,
331.52,24.53,38.88,55.96,57.45,53.83,57.08,48.84,34.20,31.65,38.00,43.64,36.21,
331.95,24.57,38.86,56.03,57.50,53.81,57.05,48.88,34.21,31.64,37.96,43.58,36.19,
332.38,24.66,38.95,56.18,57.64,53.87,57.07,48.96,34.22,31.76,37.90,43.56,36.22,
332.81,24.65,39.00,56.21,57.60,53.79,56.97,48.89,34.14,31.77,37.82,43.49,36.13,
333.24,24.60,38.93,56.12,57.48,53.74,56.87,48.83,34.10,31.68,37.76,43.46,36.00,
333.68,24.60,38.95,56.07,57.42,53.67,56.81,48.72,34.08,31.60,37.70,43.44,35.96,
334.11,24.68,39.10,56.28,57.66,53.79,57.00,48.80,34.10,31.68,37.86,43.56,36.03,
334.54,24.75,39.19,56.40,57.78,53.83,57.06,48.72,34.15,31.70,37.93,43.54,36.08,
334.97,24.83,39.26,56.48,57.87,53.92,57.13,48.80,34.29,31.64,38.00,43.63,36.11,
335.40,25.01,39.49,56.85,58.11,54.18,57.38,49.04,34.40,31.81,38.11,43.74,36.23,
335.83,25.10,39.74,57.24,58.32,54.44,57.63,49.24,34.53,32.01,38.29,43.85,36.39,
336.26,25.27,40.10,57.74,58.76,54.93,57.99,49.57,34.76,32.21,38.52,44.22,36.68,
336.69,25.45,40.55,58.10,59.23,55.36,58.37,49.91,35.01,32.44,38.72,44.60,36.95,
337.12,25.65,40.86,58.57,59.60,55.66,58.76,50.22,35.20,32.65,38.94,44.84,37.18,
337.55,25.88,41.17,59.08,60.03,56.08,59.12,50.61,35.44,32.94,39.28,45.09,37.46,
337.98,26.08,41.48,59.55,60.50,56.47,59.48,50.99,35.71,33.17,39.48,45.36,37.78,
338.41,26.26,41.87,60.08,61.01,56.82,59.87,51.36,35.95,33.42,39.76,45.70,38.02,
338.84,26.43,42.10,60.47,61.36,57.18,60.18,51.70,36.12,33.57,40.04,45.99,38.22,
339.27,26.53,42.35,60.79,61.68,57.48,60.47,51.94,36.29,33.71,40.21,46.25,38.38,
339.70,26.73,42.76,61.35,62.27,57.87,61.00,52.29,36.54,33.97,40.54,46.63,38.66,
340.13,26.96,43.08,61.80,62.70,58.27,61.43,52.58,36.83,34.17,40.83,46.94,38.91,
340.56,27.11,43.28,62.01,62.93,58.44,61.62,52.77,37.00,34.26,40.93,47.11,39.02,
340.99,27.20,43.35,62.20,63.07,58.55,61.74,52.93,37.08,34.35,40.96,47.18,39.06,
341.42,27.22,43.47,62.39,63.16,58.63,61.76,52.98,37.07,34.48,40.97,47.15,39.09,
341.85,27.18,43.51,62.41,63.15,58.67,61.70,52.97,37.06,34.47,40.94,47.18,39.06,
342.28,27.16,43.52,62.33,63.09,58.57,61.65,52.94,37.01,34.39,40.84,47.17,38.98,
342.71,27.13,43.49,62.23,62.95,58.42,61.59,52.82,36.98,34.34,40.74,47.09,38.96,
343.14,27.16,43.52,62.39,63.02,58.48,61.67,52.88,37.03,34.40,40.83,47.14,38.99,
343.57,27.17,43.48,62.42,63.03,58.42,61.58,52.86,37.04,34.38,40.82,47.08,39.02,
344.00,27.14,43.42,62.41,63.01,58.31,61.50,52.77,37.00,34.26,40.71,47.01,38.93,
344.43,27.18,43.47,62.48,62.97,58.27,61.48,52.76,36.93,34.26,40.77,47.00,38.85,
344.86,27.15,43.50,62.44,62.87,58.27,61.49,52.67,36.88,34.22,40.74,46.93,38.80,
345.29,27.22,43.70,62.68,63.10,58.39,61.69,52.70,37.01,34.30,40.82,47.08,38.88,
345.72,27.27,43.89,62.86,63.27,58.50,61.87,52.74,37.10,34.38,40.89,47.17,38.99,
346.15,27.45,44.05,63.10,63.49,58.71,62.03,52.87,37.27,34.48,41.08,47.31,39.15,
346.58,27.57,44.24,63.42,63.77,58.91,62.23,53.09,37.39,34.61,41.23,47.45,39.33,
347.01,27.68,44.53,63.86,64.09,59.20,62.48,53.36,37.53,34.83,41.41,47.64,39.59,
347.44,27.87,44.95,64.43,64.53,59.62,62.88,53.74,37.76,35.08,41.71,47.99,39.87,
347.87,28.08,45.30,64.89,64.93,60.02,63.28,54.12,38.04,35.29,42.03,48.37,40.14,
348.30,28.26,45.67,65.32,65.41,60.39,63.75,54.49,38.31,35.52,42.31,48.75,40.45,
348.73,28.49,46.11,66.04,66.10,60.95,64.34,55.00,38.66,35.89,42.77,49.22,40.84,
349.16,28.76,46.51,66.66,66.74,61.40,64.82,55.40,39.00,36.19,43.14,49.61,41.20,
349.59,28.99,46.86,67.19,67.24,61.77,65.25,55.78,39.28,36.35,43.42,49.95,41.52,
350.02,28.99,46.90,67.20,67.21,61.75,65.22,55.74,39.22,36.34,43.38,49.93,41.45,
350.44,29.23,47.31,67.80,67.71,62.23,65.72,56.18,39.53,36.66,43.74,50.30,41.78,
350.87,29.44,47.76,68.38,68.28,62.80,66.30,56.63,39.88,36.96,44.07,50.74,42.12,
351.30,29.69,48.22,68.97,68.87,63.21,66.78,57.05,40.21,37.28,44.36,51.20,42.47,
351.73,29.90,48.56,69.48,69.33,63.62,67.23,57.42,40.48,37.53,44.68,51.53,42.77,
352.16,30.14,48.89,70.02,69.83,64.06,67.68,57.87,40.79,37.82,45.00,51.89,43.14,
352.59,30.28,49.17,70.46,70.18,64.35,67.98,58.23,40.97,38.08,45.19,52.13,43.36,
353.02,30.27,49.24,70.52,70.20,64.37,67.98,58.28,40.96,38.11,45.22,52.12,43.37,
353.45,30.26,49.13,70.41,70.09,64.27,67.84,58.16,40.90,38.05,45.17,52.01,43.27,
353.88,30.14,49.04,70.23,69.89,64.06,67.65,57.96,40.83,37.90,45.04,51.90,43.12,
354.31,29.90,48.74,69.82,69.49,63.57,67.23,57.55,40.50,37.63,44.72,51.56,42.80,
354.73,29.67,48.36,69.31,68.97,63.02,66.64,57.03,40.19,37.31,44.37,51.09,42.44,
355.16,29.46,47.93,68.70,68.39,62.47,66.05,56.48,39.87,36.92,43.95,50.67,42.08,
355.59,29.21,47.55,68.19,67.79,61.91,65.44,56.01,39.47,36.59,43.55,50.22,41.66,
356.02,29.05,47.34,67.93,67.42,61.60,65.05,55.69,39.25,36.47,43.32,49.93,41.42,
356.45,28.93,47.25,67.75,67.19,61.43,64.83,55.47,39.09,36.32,43.16,49.78,41.28,
356.88,28.81,47.18,67.52,66.97,61.19,64.60,55.26,38.94,36.19,42.97,49.63,41.08,
357.31,28.69,46.98,67.27,66.68,60.85,64.25,54.99,38.79,36.01,42.78,49.43,40.94,
357.74,28.60,46.79,67.11,66.44,60.67,64.00,54.81,38.67,35.86,42.67,49.22,40.84,
358.16,28.55,46.71,67.05,66.30,60.51,63.80,54.72,38.59,35.80,42.59,49.08,40.79,
358.59,28.47,46.59,66.91,66.12,60.26,63.54,54.52,38.45,35.61,42.46,48.94,40.61,
359.02,28.57,46.69,67.07,66.22,60.36,63.63,54.57,38.49,35.64,42.54,49.03,40.65,
359.45,28.67,46.91,67.41,66.48,60.59,63.93,54.77,38.64,35.76,42.67,49.26,40.80,
359.88,28.84,47.31,67.97,66.98,60.98,64.43,55.15,38.89,36.00,42.98,49.69,41.08,
360.31,29.13,47.82,68.69,67.72,61.60,65.02,55.63,39.28,36.37,43.40,50.18,41.56,
