Date,2016/05/13,2016/05/13,2016/05/13,2016/05/13,2016/05/13,2016/05/13,2016/05/13,2016/05/13,2016/05/13,2016/05/13,
304.29,23.49,21.73,21.37,20.08,16.68,16.56,17.03,16.79,15.74,13.51,
304.72,25.34,24.05,24.17,22.07,19.27,18.80,18.10,18.68,17.40,15.30,
305.15,28.61,26.16,26.51,24.17,21.61,21.14,20.55,20.09,20.09,17.87,
305.59,31.69,29.36,28.32,26.23,24.03,23.68,22.98,22.63,22.17,20.08,
306.02,34.20,32.24,30.85,29.00,27.04,26.46,25.88,24.73,23.69,21.95,
306.46,37.31,35.24,33.74,32.36,29.71,29.60,28.68,27.76,26.83,24.76,
306.89,41.47,38.79,37.63,36.23,32.62,32.85,31.92,30.76,29.71,27.96,
307.32,45.49,43.04,42.22,40.23,35.44,36.61,34.85,34.03,32.86,30.64,
307.76,49.69,46.89,46.19,43.98,38.84,39.89,38.14,37.21,35.34,33.13,
308.19,53.51,51.41,50.94,48.49,43.00,44.28,41.13,41.60,39.26,36.81,
308.62,59.06,56.36,55.18,52.95,46.85,48.37,45.32,45.44,42.50,40.62,
309.06,63.65,61.18,59.65,56.36,50.48,52.24,49.89,49.53,46.24,44.12,
309.49,68.35,66.34,64.56,61.25,55.10,57.11,54.28,53.09,49.66,47.77,
309.92,73.22,70.86,68.73,66.36,59.03,61.28,58.79,57.02,54.06,52.29,
310.35,78.67,75.58,73.79,71.42,63.69,66.19,63.69,61.20,57.87,56.33,
310.79,83.61,79.69,78.50,75.41,67.46,71.14,67.81,65.08,62.23,60.92,
311.22,88.82,84.20,82.66,79.94,71.53,76.03,72.48,69.63,65.96,64.66,
311.65,94.29,90.36,87.74,85.48,76.20,81.08,76.91,75.12,70.96,69.05,
312.09,100.02,95.15,92.54,90.04,80.18,85.05,81.73,79.59,74.84,72.46,
312.52,105.51,100.72,98.81,94.98,84.22,89.60,86.61,84.33,79.67,77.16,
312.95,111.28,107.19,104.79,101.18,89.03,94.68,91.55,88.66,83.85,81.45,
313.38,116.97,112.27,110.46,106.72,93.70,98.64,96.95,93.70,88.03,85.74,
313.82,121.95,117.25,116.05,111.48,98.84,103.77,101.12,98.47,92.58,89.81,
314.25,127.37,121.59,120.87,116.29,103.89,109.31,106.18,103.05,97.63,94.74,
314.68,133.25,127.59,125.42,121.09,108.33,114.35,111.46,107.85,102.07,99.66,
315.12,138.19,132.43,130.03,125.71,112.98,119.22,116.58,112.14,106.62,103.73,
315.55,142.73,137.47,134.72,130.65,117.13,123.83,120.96,116.89,111.03,108.16,
315.98,149.43,143.52,141.59,137.01,122.29,129.77,126.63,122.17,116.50,113.73,
316.41,155.42,149.38,147.45,142.61,126.66,134.88,131.37,127.02,121.10,118.44,
316.85,161.03,154.41,152.36,147.06,131.16,139.35,135.74,131.40,125.14,121.89,
317.28,165.72,160.30,158.38,152.72,136.23,144.30,139.72,136.47,130.46,126.61,
317.71,172.41,165.67,163.62,158.08,141.33,149.04,144.94,141.09,135.79,131.69,
318.14,177.19,170.94,168.53,161.80,145.09,152.90,149.78,145.33,140.16,135.83,
318.57,181.99,175.98,173.57,166.60,149.89,158.07,154.58,149.41,144.36,140.28,
319.01,187.12,181.11,177.98,172.21,154.05,162.71,159.70,154.05,149.72,145.03,
319.44,192.65,185.80,183.03,177.02,158.76,167.41,164.17,158.52,154.07,149.38,
319.87,197.31,189.78,187.27,180.82,162.18,172.09,167.79,161.82,158.35,153.09,
320.30,202.98,195.00,192.14,185.35,166.88,177.13,172.24,167.00,162.12,157.71,
320.73,209.14,201.53,197.84,191.66,171.79,182.50,177.26,172.50,167.62,163.22,
321.17,215.74,207.23,203.09,196.46,176.59,187.36,182.98,178.13,172.57,167.37,
321.60,224.11,215.55,211.74,204.37,183.45,194.86,189.98,185.47,179.40,174.17,
322.03,232.97,224.98,220.69,212.94,190.40,202.33,197.44,192.67,186.47,181.22,
322.46,240.77,232.33,228.41,220.80,197.02,208.91,204.98,199.39,192.74,187.27,
322.89,248.54,239.79,236.84,228.09,204.10,216.28,211.31,206.23,199.61,193.35,
323.33,256.99,247.80,245.09,235.78,211.84,224.58,219.27,213.85,207.36,200.88,
323.76,266.02,256.05,252.29,243.14,219.08,232.34,226.95,221.43,214.51,208.17,
324.19,274.02,263.76,259.57,250.59,225.88,240.10,234.27,227.98,221.22,214.81,
324.62,281.50,271.78,267.03,258.47,232.77,247.59,241.68,235.20,228.37,222.12,
325.05,291.35,281.29,277.01,268.34,240.93,256.19,250.41,243.70,236.30,230.52,
325.48,300.09,289.52,285.49,276.41,247.57,263.89,257.45,250.78,243.20,237.22,
325.92,308.07,296.90,293.37,283.23,254.50,271.03,264.19,257.58,249.26,242.88,
326.35,315.97,305.76,302.70,292.03,261.85,279.21,271.27,265.60,256.86,250.62,
326.78,323.47,312.45,308.74,298.39,267.68,285.01,277.58,271.62,263.52,256.44,
327.21,330.21,319.25,315.12,303.61,272.88,290.42,284.06,277.35,269.53,261.82,
327.64,335.78,325.34,321.12,309.57,278.37,296.47,289.36,281.70,274.26,266.60,
328.07,339.84,329.37,324.75,314.50,281.90,300.07,293.68,285.75,278.37,270.99,
328.50,344.16,332.56,328.73,318.45,285.63,303.79,297.01,289.13,282.13,274.47,
328.93,347.03,334.78,331.21,320.37,287.31,306.82,298.91,291.00,284.93,277.02,
329.37,349.42,337.06,332.98,322.34,289.57,309.23,301.17,293.65,286.67,279.15,
329.80,351.37,339.86,334.53,325.16,291.05,311.09,302.78,296.06,288.92,281.46,
330.23,352.76,341.06,335.47,325.98,291.83,311.86,304.16,297.20,290.14,282.23,
330.66,355.73,344.69,339.43,328.71,294.23,314.83,307.16,300.43,292.86,284.77,
331.09,357.77,346.49,341.80,330.93,295.64,316.63,308.69,302.22,294.07,285.93,
331.52,358.54,346.75,342.41,331.24,295.99,316.46,309.53,302.40,294.23,285.86,
331.95,358.01,346.57,342.48,331.14,295.89,316.73,309.17,302.33,294.36,285.47,
332.38,358.26,345.61,342.27,331.14,296.22,316.87,309.48,301.89,295.21,286.30,
332.81,358.06,345.34,341.03,330.51,295.95,316.79,309.27,301.66,295.05,285.93,
333.24,357.04,344.65,340.28,329.88,295.48,316.40,309.26,301.03,294.49,285.47,
333.68,356.26,344.10,339.79,329.59,294.97,315.96,308.90,301.05,294.58,285.36,
334.11,357.10,344.45,340.75,330.82,295.41,316.52,309.52,301.73,295.31,286.36,
334.54,357.76,345.26,341.79,331.21,294.85,316.78,309.66,301.97,295.81,286.38,
334.97,358.40,345.49,342.45,331.72,295.45,317.10,310.64,302.38,295.36,286.15,
335.40,359.45,347.34,344.43,333.73,297.21,318.89,311.76,304.34,297.11,287.91,
335.83,362.11,349.22,346.16,335.58,298.67,320.56,313.97,306.09,298.85,289.49,
336.26,365.37,352.33,349.48,337.54,301.17,323.12,316.78,308.43,301.54,292.08,
336.69,367.92,355.20,352.29,340.12,304.05,325.95,319.68,310.78,303.60,293.88,
337.12,370.32,357.40,353.99,343.31,305.70,327.96,322.04,312.79,306.24,296.55,
337.55,373.21,360.25,356.88,346.13,308.05,330.33,324.74,315.06,308.58,298.99,
337.98,376.11,362.68,359.78,348.89,309.99,333.35,326.67,317.28,311.30,301.38,
338.41,379.23,365.49,362.54,351.50,312.81,336.20,329.15,320.11,313.68,303.77,
338.84,381.05,368.76,364.54,354.31,314.50,338.66,330.93,322.93,315.79,306.16,
339.27,383.83,371.17,366.24,356.13,316.02,340.33,333.10,325.12,317.38,307.70,
339.70,387.12,374.47,369.83,358.94,318.62,343.17,335.83,327.73,319.97,310.10,
340.13,389.81,377.75,372.98,361.92,320.64,346.10,338.39,329.85,321.98,312.52,
340.56,391.26,379.39,374.66,363.54,321.72,347.20,340.39,331.51,322.96,313.75,
340.99,391.81,380.05,375.60,364.58,322.96,348.21,341.30,332.50,323.37,314.40,
341.42,392.87,380.29,376.29,365.01,323.52,349.41,341.57,333.00,324.75,315.52,
341.85,393.62,380.72,376.42,365.23,324.11,349.74,341.95,333.60,325.48,315.91,
342.28,393.63,380.75,375.75,365.28,324.13,349.74,341.93,333.31,325.34,316.16,
342.71,393.15,380.36,374.92,365.25,323.44,349.58,341.99,333.43,325.36,316.01,
343.14,393.92,381.02,376.00,366.52,323.75,350.27,342.79,333.95,326.22,316.98,
343.57,394.27,381.67,376.52,366.62,323.53,350.30,342.54,333.82,326.30,317.11,
344.00,394.31,381.09,376.60,366.60,323.54,350.07,342.36,333.62,325.43,316.54,
344.43,394.33,381.88,377.10,367.38,324.29,350.93,342.47,334.47,326.17,317.47,
344.86,395.33,381.92,377.25,367.35,324.65,351.22,342.80,334.78,326.28,317.94,
345.29,397.38,383.78,378.96,368.39,325.71,352.61,344.91,336.21,327.66,319.03,
345.72,398.71,385.00,380.67,369.68,327.33,354.50,346.14,337.08,328.80,320.20,
346.15,400.42,386.77,381.99,372.28,328.80,356.01,348.00,338.82,330.73,322.25,
346.58,402.80,388.39,384.17,374.35,330.49,357.94,349.74,340.54,332.72,323.59,
347.01,405.55,390.60,386.71,376.49,332.33,360.39,351.47,342.24,335.15,325.61,
347.44,409.58,394.16,390.13,379.87,335.96,364.15,354.73,345.76,338.77,328.67,
347.87,412.63,397.90,392.91,383.54,338.59,367.53,357.18,348.94,341.77,331.72,
348.30,416.16,401.43,396.09,386.48,341.16,370.32,360.48,352.06,344.54,334.55,
348.73,420.34,406.02,401.00,390.43,344.76,374.30,364.71,356.08,347.99,338.24,
349.16,424.26,410.21,405.28,394.29,348.12,378.01,368.07,359.48,351.18,341.17,
349.59,427.55,413.35,408.75,397.74,350.68,380.64,371.20,362.21,353.73,343.92,
350.02,428.04,413.28,409.75,398.44,351.51,381.48,371.78,362.89,354.01,344.09,
350.44,432.35,417.06,413.62,402.21,355.10,385.90,375.36,366.36,358.24,347.78,
350.87,436.90,421.67,417.37,405.93,358.64,389.68,379.19,370.16,362.07,351.21,
351.30,440.71,425.90,421.33,409.72,362.41,393.61,383.02,373.58,365.74,354.79,
351.73,444.14,429.11,424.85,413.36,365.23,396.88,386.19,377.01,369.13,358.00,
352.16,447.51,432.44,428.61,417.29,367.73,399.83,389.59,380.14,372.42,360.95,
352.59,450.39,435.26,431.37,419.99,369.57,402.27,391.54,382.39,374.47,363.09,
353.02,451.22,435.78,431.90,420.77,370.08,402.61,392.56,382.86,374.46,363.47,
353.45,450.53,435.78,431.98,420.95,370.18,402.69,392.23,383.14,374.55,363.52,
353.88,450.24,434.36,431.07,420.06,369.06,401.89,391.59,382.58,373.43,363.13,
354.31,448.11,432.34,428.91,417.14,366.85,399.59,390.10,380.69,371.41,361.00,
354.73,445.10,429.24,426.26,414.24,364.82,397.53,387.86,377.98,368.66,358.35,
355.16,441.53,425.94,422.62,411.64,361.63,394.50,384.87,375.66,366.38,355.90,
355.59,438.49,422.69,419.86,409.00,359.11,391.85,382.11,372.80,363.55,353.39,
356.02,437.09,421.44,418.55,407.69,357.55,390.76,380.68,371.65,362.83,352.47,
356.45,436.68,421.02,417.50,406.77,357.11,390.05,380.11,371.36,362.47,352.10,
356.88,435.66,420.64,416.48,406.18,356.48,389.40,379.04,371.21,361.84,351.82,
357.31,435.00,419.66,415.30,405.16,355.20,388.20,378.42,370.47,360.90,350.69,
357.74,434.04,419.00,414.50,404.45,353.77,387.30,378.02,369.79,360.16,349.90,
358.16,433.58,419.39,414.47,404.70,353.41,387.00,377.86,369.36,359.60,349.76,
358.59,432.98,418.68,414.20,404.11,352.96,386.17,377.62,368.65,358.84,349.45,
359.02,434.64,420.27,416.35,405.41,354.47,388.17,379.20,370.09,360.49,350.89,
359.45,437.23,422.38,418.74,407.53,356.75,391.07,381.12,372.51,363.05,353.45,
359.88,441.77,426.50,422.23,411.02,360.17,394.91,384.82,376.35,366.68,356.88,
360.31,446.79,432.23,427.33,415.92,364.67,399.82,389.25,380.50,371.32,360.96,
360.73,453.08,438.94,433.62,422.28,370.07,405.77,395.06,386.24,377.35,366.22,
361.16,460.42,446.34,441.16,429.74,375.89,412.44,401.45,392.62,383.87,372.66,
361.59,469.30,454.98,449.72,437.93,382.57,420.18,408.81,399.27,390.92,379.41,
362.02,477.73,463.10,458.10,446.00,389.73,427.57,416.67,406.68,397.89,386.49,
362.45,485.56,470.68,466.03,453.61,396.56,434.86,423.29,413.84,404.25,392.89,
362.88,493.44,477.79,472.97,460.65,402.74,441.82,430.21,420.65,410.53,399.05,
363.30,501.32,485.37,480.60,467.22,408.48,448.63,437.38,427.06,417.02,404.85,
363.73,509.08,493.07,488.69,474.54,415.38,456.38,444.38,433.61,423.56,411.57,
364.16,516.06,499.71,495.29,481.40,420.90,462.51,450.35,440.15,429.29,417.64,
364.59,523.13,505.89,501.87,487.48,426.49,469.00,456.22,445.63,435.04,422.99,
365.02,530.16,512.65,508.59,493.89,431.62,475.20,462.20,451.86,441.22,428.52,
365.44,536.32,518.33,514.00,499.60,437.12,480.56,467.50,457.35,446.75,433.46,
365.87,542.17,524.67,519.31,505.65,441.75,485.89,472.08,462.57,451.86,438.35,
366.30,547.72,529.96,523.87,510.46,445.55,490.27,476.71,466.96,455.83,442.27,
366.73,552.60,534.81,528.88,514.86,449.22,494.36,481.42,471.10,459.93,446.68,
367.16,556.66,539.21,533.29,519.42,452.35,498.00,485.31,474.48,463.34,450.25,
367.58,559.94,542.31,536.32,522.55,454.76,500.34,488.46,477.04,465.31,452.47,
368.01,561.64,543.59,538.66,523.95,456.51,502.00,490.23,478.86,466.69,453.97,
368.44,562.24,543.79,538.74,524.06,457.09,502.73,490.46,479.39,467.60,454.36,
368.87,561.68,543.26,537.85,523.06,456.64,502.45,489.93,479.18,467.71,453.97,
369.29,558.97,541.43,535.99,520.89,454.95,500.75,487.76,476.79,465.83,452.11,
369.72,554.92,537.65,531.79,517.53,451.64,497.33,484.87,473.71,463.21,449.60,
370.15,549.48,532.38,527.00,513.31,447.00,492.29,480.32,469.57,458.81,445.37,
370.58,545.04,528.25,522.96,509.10,442.77,488.32,476.18,465.10,455.15,441.46,
371.00,541.87,524.75,519.86,505.83,440.13,484.88,473.31,462.47,451.95,438.82,
371.43,538.52,521.75,516.79,503.28,437.93,482.61,469.99,459.98,449.40,436.62,
371.86,536.34,518.89,513.94,500.46,435.52,480.33,467.83,457.84,447.13,434.63,
372.29,535.39,518.03,513.41,498.57,434.34,479.43,467.84,457.13,445.94,433.70,
372.71,535.09,517.66,513.69,498.30,434.93,479.50,468.15,456.40,445.95,433.63,
373.14,534.46,516.77,513.22,498.04,434.17,479.06,468.00,456.45,445.47,433.20,
373.57,536.37,517.82,514.84,499.36,435.65,480.57,468.87,457.74,446.69,434.36,
374.00,539.00,519.61,517.03,501.26,436.79,482.82,470.59,459.48,448.86,436.30,
374.42,541.89,522.71,519.42,504.08,439.46,485.62,472.77,462.50,452.06,438.89,
374.85,546.06,527.07,523.15,508.16,442.54,489.89,475.79,466.26,455.60,442.30,
375.28,551.18,531.83,527.03,512.48,446.03,493.69,480.33,470.18,459.46,445.87,
375.70,555.93,536.29,531.42,517.38,449.69,497.74,484.89,473.88,463.58,449.85,
376.13,561.15,541.94,536.91,522.48,453.90,502.46,489.15,478.22,467.85,453.90,
376.56,566.02,546.43,541.33,526.76,457.55,506.13,493.94,482.00,471.48,458.02,
376.99,569.32,550.08,545.47,530.29,460.50,509.62,496.90,485.38,474.49,461.21,
377.41,570.95,551.07,546.79,531.66,461.80,511.38,498.24,486.91,476.29,462.59,
377.84,572.19,552.28,547.69,532.12,462.97,512.52,499.41,487.95,477.43,463.45,
378.27,571.01,551.77,546.88,531.35,462.37,512.20,498.87,486.81,476.56,462.77,
378.69,566.61,548.09,543.06,528.07,459.15,508.99,495.33,483.64,473.98,459.54,
379.12,560.83,542.77,538.08,523.38,454.04,503.76,490.16,479.14,469.52,455.37,
379.55,553.93,536.96,531.66,517.57,448.11,497.95,483.78,472.87,464.00,449.90,
379.97,545.35,528.25,522.92,509.23,440.92,490.12,476.89,465.44,456.24,443.09,
380.40,535.54,519.26,514.11,501.06,433.87,482.32,468.42,457.98,449.07,435.63,
380.83,526.91,510.01,505.44,492.50,426.26,473.84,460.60,449.86,440.95,428.01,
381.25,518.81,502.28,497.83,484.24,419.32,466.20,453.82,442.72,433.66,421.36,
381.68,511.49,495.70,491.66,477.90,414.31,460.24,447.90,436.37,427.92,415.80,
382.11,505.15,489.83,486.50,472.28,409.35,454.74,442.74,431.64,422.75,411.20,
382.53,501.40,485.27,482.78,468.48,406.01,450.96,439.22,428.30,419.43,407.99,
382.96,498.75,482.76,480.51,465.69,403.72,448.91,436.48,426.09,417.30,405.61,
383.39,497.98,481.35,478.61,464.35,403.41,448.29,435.61,425.31,416.74,404.64,
383.81,498.27,481.90,478.68,465.25,403.70,448.38,435.51,425.51,417.07,404.78,
384.24,499.36,482.78,478.81,465.85,403.79,448.78,436.45,426.32,417.53,405.28,
384.67,501.78,485.06,481.06,467.92,405.46,450.49,438.69,428.50,419.16,407.21,
385.09,506.66,489.69,485.92,472.73,409.19,454.85,442.85,432.65,423.16,410.94,
385.52,513.68,495.90,492.36,478.95,414.85,460.48,449.09,438.25,428.04,416.10,
385.95,521.12,502.67,499.84,485.82,421.09,467.24,455.56,444.92,434.36,422.13,
386.37,530.05,511.12,508.44,493.98,428.52,475.60,462.87,453.02,442.49,429.34,
386.80,539.71,520.95,517.72,502.74,436.48,484.32,471.40,461.78,450.85,437.51,
387.22,549.59,531.03,527.38,511.98,444.88,493.49,480.77,470.18,459.25,445.84,
387.65,558.43,540.00,535.32,520.53,451.81,501.48,488.82,478.29,467.63,453.53,
388.08,565.78,546.77,542.84,527.55,457.56,508.26,495.24,484.84,473.89,459.83,
388.50,572.16,553.44,548.47,533.34,461.49,514.06,500.59,489.74,479.31,464.94,
388.93,576.22,557.31,552.32,536.80,464.80,517.40,504.30,493.01,482.40,468.13,
389.36,578.10,559.39,554.38,539.50,466.54,519.75,505.84,495.20,484.76,470.30,
389.78,578.88,559.40,554.86,539.78,466.46,520.08,506.19,495.43,484.96,470.57,
390.21,577.46,558.40,553.70,537.92,465.29,519.14,505.54,494.53,484.08,469.64,
390.63,575.88,556.92,552.90,536.49,464.25,518.02,504.49,492.86,482.65,468.76,
391.06,574.36,555.57,552.03,535.44,462.92,516.94,503.19,491.13,481.56,467.53,
391.49,572.77,553.61,550.47,533.80,461.69,514.85,501.59,489.70,479.93,466.25,
391.91,571.26,552.15,548.86,532.26,460.12,513.58,499.91,488.17,479.30,464.77,
392.34,571.43,552.20,548.60,532.10,460.22,513.59,499.76,488.31,479.45,464.75,
392.76,571.19,551.90,547.84,532.33,459.63,513.27,499.57,487.68,479.20,464.41,
393.19,570.99,551.38,546.42,531.47,458.41,512.44,499.25,486.70,478.32,463.59,
393.61,569.80,550.01,545.02,530.22,456.63,511.16,498.11,485.80,477.15,462.42,
394.04,569.75,549.83,545.48,530.73,456.58,511.77,498.12,485.13,476.72,462.49,
394.47,572.06,552.08,547.47,532.99,458.13,512.94,500.09,487.02,477.44,463.78,
394.89,577.51,556.57,552.98,538.03,463.11,517.69,504.76,492.20,482.10,468.42,
395.32,587.49,565.95,562.26,547.12,471.30,526.87,513.09,501.42,490.80,476.57,
395.74,602.74,580.59,576.50,560.72,483.88,540.62,526.28,514.07,503.45,488.51,
396.17,621.71,599.48,594.97,578.46,500.00,557.53,543.70,530.94,519.56,504.20,
396.59,644.98,621.96,617.10,600.39,518.61,578.37,564.12,551.41,539.55,523.23,
397.02,669.59,646.07,641.10,623.87,538.57,600.74,586.15,573.11,560.54,543.70,
397.45,694.63,670.95,664.93,647.58,558.33,623.36,607.80,594.75,582.01,564.43,
397.87,719.92,695.34,689.12,671.24,578.77,646.27,630.68,616.81,603.82,585.62,
398.30,743.84,718.84,712.49,694.23,598.58,668.83,651.52,638.43,625.01,606.36,
398.72,767.14,740.92,734.44,715.89,617.15,689.83,672.24,658.09,644.18,625.23,
399.15,789.37,763.27,756.66,735.96,635.18,710.18,692.46,677.39,662.98,643.88,
399.57,811.37,784.89,779.04,757.27,654.11,730.79,712.68,696.92,681.81,663.05,
400.00,833.85,806.87,801.05,778.84,672.59,751.95,732.43,716.45,700.87,681.93,
400.42,854.97,826.95,822.07,798.43,689.73,770.74,750.98,734.86,718.16,698.99,
400.85,874.00,845.17,840.42,815.67,704.68,788.01,767.34,751.01,735.01,714.76,
401.27,890.83,861.40,856.10,831.55,718.52,803.96,782.18,765.78,749.80,728.53,
401.70,903.92,873.72,868.13,844.89,728.77,815.79,793.40,776.52,760.57,739.29,
402.12,913.06,882.20,875.79,852.80,735.00,823.05,801.08,783.72,768.00,746.45,
402.55,919.43,888.30,881.92,858.55,738.94,828.45,806.55,788.44,773.18,751.19,
402.97,922.24,891.39,884.96,860.97,740.85,831.50,809.08,790.13,775.36,753.46,
403.40,923.48,892.47,886.34,862.34,741.64,832.04,810.22,790.87,775.98,754.43,
403.82,924.22,893.12,887.91,863.00,742.94,833.05,811.05,792.24,777.13,755.13,
404.25,924.89,893.18,888.37,863.15,743.69,833.93,811.13,792.87,777.36,755.45,
404.67,925.40,893.34,888.58,862.71,743.80,834.06,811.70,792.93,777.12,755.30,
405.10,925.64,894.14,888.62,862.91,744.23,834.39,812.49,793.38,777.36,755.54,
405.52,926.30,894.91,889.34,864.43,744.82,834.51,813.43,794.82,778.03,756.31,
405.95,926.68,895.34,889.92,865.11,744.47,834.61,813.66,795.00,778.46,756.41,
406.37,927.12,895.69,890.05,865.45,743.78,834.76,813.77,795.00,779.19,756.54,
406.80,928.42,897.14,890.72,866.70,745.48,835.32,815.95,796.59,781.04,758.42,
407.22,930.56,899.97,892.56,870.14,747.41,837.86,817.31,799.11,783.54,760.92,
407.65,932.21,900.90,893.73,871.28,748.47,839.21,818.74,799.87,784.31,761.77,
408.07,934.14,903.97,896.38,872.29,750.38,841.07,821.53,801.80,785.77,763.19,
408.50,937.67,907.87,900.99,876.24,754.44,845.67,825.61,805.93,789.12,766.66,
408.92,940.93,910.95,905.09,880.49,757.67,849.35,829.46,810.04,792.55,770.26,
409.35,945.96,915.87,911.03,885.87,762.40,854.03,834.20,814.84,797.04,775.17,
409.77,952.26,922.63,916.58,891.73,767.36,859.76,839.39,820.68,802.55,780.23,
410.20,958.46,927.74,921.65,897.60,772.16,865.41,844.41,825.36,807.70,785.42,
410.62,964.50,933.75,927.12,903.98,776.51,870.75,849.29,830.60,812.60,789.96,
411.04,970.72,939.91,932.43,909.70,780.87,875.89,854.75,835.61,817.46,795.03,
411.47,974.54,943.78,936.75,914.24,783.89,879.06,858.16,839.27,821.08,798.76,
411.89,978.51,947.31,940.32,917.12,785.93,883.39,860.49,841.75,824.53,801.53,
412.32,982.31,950.93,943.97,920.66,788.98,886.52,864.33,845.01,827.63,804.72,
412.74,986.52,955.32,949.22,924.52,793.08,891.15,868.00,849.40,831.83,808.48,
413.17,990.28,957.93,952.82,927.57,795.89,894.70,870.08,852.55,834.92,810.92,
413.59,993.18,959.99,955.67,928.90,797.93,897.29,873.17,855.04,837.03,812.69,
414.02,996.82,963.45,959.19,932.22,801.10,900.67,876.79,858.02,840.12,816.02,
414.44,999.80,966.66,962.35,934.93,803.25,903.85,879.45,861.43,844.05,819.22,
414.86,1001.79,968.36,964.42,937.44,803.94,904.99,880.85,862.39,845.56,820.87,
