Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
6	01.09.2016	07:05:52	13,028	0,0109	0,142	12,945	0,0120	91,3	6,7	15,9	1,1	2	0	100
6	01.09.2016	07:10:52	49,217	0,0129	0,634	53,547	0,0222	53,4	11,6	16,0	5,0	2	0	100
6	01.09.2016	07:15:52	57,268	0,0234	1,342	67,652	0,0379	52,3	21,6	16,0	20,0	2	0	100
6	01.09.2016	07:20:52	51,520	0,0263	1,352	67,792	0,0385	51,8	22,7	16,2	20,9	2	0	100
6	01.09.2016	07:25:52	53,905	0,0245	1,322	67,334	0,0379	51,9	20,5	16,5	19,5	2	0	100
6	01.09.2016	07:30:52	54,031	0,0231	1,246	66,671	0,0363	51,5	20,0	16,7	19,0	2	0	100
6	01.09.2016	07:35:52	54,856	0,0264	1,447	68,501	0,0400	52,8	22,1	16,9	20,9	2	0	100
6	01.09.2016	07:40:52	61,558	0,0491	3,020	73,808	0,0693	59,0	38,3	17,3	37,2	2	0	100
6	01.09.2016	07:45:52	58,767	0,0472	2,775	73,324	0,0651	58,1	35,2	17,6	34,2	2	0	100
6	01.09.2016	07:50:52	61,365	0,0538	3,304	74,231	0,0743	59,9	39,6	17,8	39,2	2	0	100
6	01.09.2016	07:55:52	57,056	0,0494	2,820	73,535	0,0669	57,3	35,9	18,1	35,4	2	0	100
6	01.09.2016	08:00:52	61,301	0,0531	3,256	74,166	0,0747	58,8	39,3	18,3	39,0	2	0	100
6	01.09.2016	08:05:52	61,365	0,0778	4,772	76,163	0,1000	62,7	55,0	18,6	55,1	2	0	100
6	01.09.2016	08:10:52	64,839	0,1030	6,681	77,687	0,1322	65,0	68,0	19,0	68,5	2	0	100
6	01.09.2016	08:15:44	68,295	0,1625	11,100	79,790	0,2016	69,0	105,9	19,5	104,8	2	0	200
6	01.09.2016	08:20:32	68,401	0,2302	15,749	81,063	0,2745	70,8	146,0	20,3	150,1	2	0	200
6	01.09.2016	08:25:52	66,336	0,1364	9,048	78,575	0,1728	66,6	88,8	21,2	90,2	2	0	100
6	01.09.2016	08:30:52	63,995	0,1061	6,790	77,284	0,1365	64,4	74,2	21,4	74,6	2	0	100
6	01.09.2016	08:35:52	62,608	0,0783	4,900	75,774	0,1048	61,7	58,0	21,1	58,5	2	0	100
6	01.09.2016	08:40:52	57,926	0,0553	3,205	73,602	0,0761	57,2	41,1	20,9	42,0	2	0	100
6	01.09.2016	08:45:52	53,716	0,0354	1,904	70,050	0,0516	52,7	27,5	20,2	28,8	2	0	100
6	01.09.2016	08:50:52	61,631	0,0638	3,931	75,057	0,0864	60,6	45,7	20,0	45,8	2	0	100
6	01.09.2016	08:55:47	67,710	0,1615	10,938	79,936	0,1986	68,9	106,6	20,3	106,1	2	0	200
6	01.09.2016	09:00:32	68,031	0,2071	14,086	80,844	0,2490	70,0	133,4	20,9	135,4	2	0	200
6	01.09.2016	09:05:32	68,657	0,2077	14,258	80,672	0,2549	69,3	133,2	22,0	139,0	2	0	200
6	01.09.2016	09:10:28	70,058	0,3993	27,972	82,956	0,4622	72,9	233,4	24,0	242,4	2	0	300
6	01.09.2016	09:15:26	70,225	0,4632	32,526	83,181	0,5337	73,3	265,0	25,6	278,2	2	0	300
6	01.09.2016	09:20:23	70,411	0,6628	46,665	84,282	0,7449	74,3	371,3	26,6	403,4	2	0	400
6	01.09.2016	09:25:32	67,229	0,2323	15,619	79,708	0,2826	69,3	145,4	27,0	144,0	2	0	200
6	01.09.2016	09:30:52	61,461	0,0795	4,885	74,751	0,1089	60,0	54,5	25,6	55,6	2	0	100
6	01.09.2016	09:35:52	66,577	0,1772	11,801	79,494	0,2170	68,4	101,7	23,7	100,5	2	0	200
6	01.09.2016	09:40:29	69,512	0,2968	20,634	81,645	0,3692	68,5	171,8	24,2	255,3	2	0	200
6	01.09.2016	09:45:32	65,867	0,1658	10,923	78,848	0,2075	66,8	104,5	24,4	104,8	2	0	200
6	01.09.2016	09:50:34	67,103	0,1923	12,906	79,757	0,2338	69,2	120,3	24,2	119,3	2	0	200
6	01.09.2016	09:55:32	69,287	0,3946	27,341	82,770	0,4503	73,4	227,9	24,6	218,6	2	0	300
6	01.09.2016	10:00:26	69,537	0,3880	26,979	82,187	0,4558	72,0	233,2	26,5	246,0	2	0	300
6	01.09.2016	10:05:21	71,833	0,8620	61,917	85,308	0,9717	74,7	461,6	27,5	481,4	2	0	500
6	01.09.2016	10:10:21	70,700	0,9398	66,447	84,425	1,0590	74,3	493,3	31,5	513,4	2	0	500
6	01.09.2016	10:15:19	69,717	1,0198	71,099	83,874	1,1435	74,1	530,4	34,1	547,6	2	0	600
6	01.09.2016	10:20:19	69,335	1,0392	72,053	83,392	1,1718	73,7	540,4	35,9	556,9	2	0	600
6	01.09.2016	10:25:19	69,011	1,0814	74,628	83,184	1,2183	73,6	560,3	37,6	577,3	2	0	600
6	01.09.2016	10:30:19	68,513	1,1492	78,738	83,075	1,2879	73,6	591,8	38,7	608,8	2	0	600
6	01.09.2016	10:35:19	68,638	1,2162	83,478	82,997	1,3680	73,5	620,2	39,2	637,9	2	0	700
6	01.09.2016	10:40:19	68,635	1,2703	87,187	82,903	1,4316	73,5	660,2	40,4	673,7	2	0	700
6	01.09.2016	10:45:19	68,375	1,0315	70,527	82,011	1,1719	73,4	555,5	39,9	551,0	2	0	600
6	01.09.2016	10:50:19	66,914	0,9492	63,513	81,413	1,0704	72,9	494,8	40,1	518,4	2	0	500
