Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
1	27.01.2016	12:20:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	31,3	2	0	100
1	27.01.2016	12:25:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	26,3	2	0	100
1	27.01.2016	12:30:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	20,0	2	0	100
1	27.01.2016	12:35:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,3	19,3	2	0	100
1	27.01.2016	12:40:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,2	30,2	2	0	100
1	27.01.2016	12:45:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,2	27,2	2	0	100
1	27.01.2016	12:50:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,3	27,2	2	0	100
1	27.01.2016	12:55:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,3	26,8	2	0	100
1	27.01.2016	13:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,2	24,9	2	0	100
1	27.01.2016	13:05:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,3	28,1	2	0	100
1	27.01.2016	13:10:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	34,7	2	0	100
1	27.01.2016	13:15:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	22,4	2	0	100
1	27.01.2016	13:20:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	31,1	2	0	100
1	27.01.2016	13:25:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,7	29,3	2	0	100
1	27.01.2016	13:30:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,8	24,0	2	0	100
1	28.01.2016	08:55:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	1,8	13,4	2	0	100
1	28.01.2016	09:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	1,8	14,1	2	0	100
1	28.01.2016	09:05:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	2,4	17,5	2	0	100
1	28.01.2016	09:10:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	2,0	20,0	2	0	100
1	28.01.2016	09:15:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	2,1	23,8	2	0	100
1	28.01.2016	09:20:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	2,5	28,1	2	0	100
1	28.01.2016	09:25:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	2,8	32,0	2	0	100
1	28.01.2016	09:30:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	3,0	36,1	2	0	100
1	28.01.2016	09:35:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	3,3	42,2	2	0	100
1	28.01.2016	09:40:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	3,3	42,4	2	0	100
1	28.01.2016	09:45:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	3,4	48,3	2	0	100
1	28.01.2016	09:50:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,5	50,8	2	0	100
1	28.01.2016	09:55:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	7,2	269,4	2	0	300
1	28.01.2016	10:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	9,1	281,4	2	0	300
1	28.01.2016	10:05:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	182,3	2	0	200
1	28.01.2016	10:10:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,9	307,5	2	0	300
1	28.01.2016	10:15:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,2	339,9	2	0	400
