Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
2	27.01.2016	12:20:17	30,159	0,0492	1,483	40,484	0,0693	52,9	33,0	12,1	32,2	2	0	100
2	27.01.2016	12:25:17	29,803	0,0469	1,396	40,658	0,0643	53,4	31,1	12,1	29,9	2	0	100
2	27.01.2016	12:30:18	28,200	0,0292	0,823	36,752	0,0425	52,7	20,1	12,0	20,0	2	0	100
2	27.01.2016	12:35:17	28,306	0,0336	0,951	38,419	0,0459	53,9	21,8	11,8	20,6	2	0	100
2	27.01.2016	12:40:18	31,032	0,0568	1,762	42,373	0,0756	55,0	36,4	11,6	34,0	2	0	100
2	27.01.2016	12:45:17	29,077	0,0503	1,462	40,985	0,0656	54,4	31,3	11,4	29,9	2	0	100
2	27.01.2016	12:50:18	28,637	0,0429	1,229	39,387	0,0567	55,1	27,2	11,6	25,9	2	0	100
2	27.01.2016	12:55:17	29,594	0,0413	1,223	39,805	0,0569	54,0	27,3	11,6	26,3	2	0	100
2	27.01.2016	13:00:17	26,620	0,0408	1,087	38,496	0,0525	53,8	24,7	11,4	24,3	2	0	100
2	27.01.2016	13:05:17	30,198	0,0446	1,348	40,452	0,0612	54,4	29,3	11,6	27,7	2	0	100
2	27.01.2016	13:10:18	31,116	0,0611	1,901	42,455	0,0801	55,9	38,8	11,6	36,5	2	0	100
2	27.01.2016	13:15:18	28,685	0,0406	1,165	39,363	0,0542	54,6	26,0	11,7	24,0	2	0	100
2	27.01.2016	13:20:17	29,954	0,0535	1,602	41,380	0,0707	54,7	34,0	12,0	32,7	2	0	100
2	27.01.2016	13:25:17	27,988	0,0421	1,178	39,256	0,0558	53,7	26,6	12,0	26,5	2	0	100
2	27.01.2016	13:30:18	30,133	0,0377	1,135	39,032	0,0533	54,5	25,7	12,1	24,5	2	0	100
2	28.01.2016	08:55:12	30,027	0,0201	0,604	39,588	0,0263	58,1	14,2	4,3	13,2	2	0	100
2	28.01.2016	09:00:13	31,771	0,0236	0,748	41,315	0,0316	57,4	15,4	3,9	13,6	2	0	100
2	28.01.2016	09:05:13	31,122	0,0285	0,886	42,207	0,0375	55,9	18,0	4,6	17,0	2	0	100
2	28.01.2016	09:10:12	33,149	0,0316	1,049	43,101	0,0432	56,3	20,7	4,3	19,5	2	0	100
2	28.01.2016	09:15:12	33,187	0,0369	1,225	43,684	0,0499	56,2	24,1	4,4	24,0	2	0	100
2	28.01.2016	09:20:12	34,073	0,0418	1,425	44,554	0,0575	55,7	27,8	4,6	27,7	2	0	100
2	28.01.2016	09:25:12	34,269	0,0475	1,627	45,151	0,0645	55,9	31,2	4,8	31,5	2	0	100
2	28.01.2016	09:30:12	34,632	0,0534	1,848	45,378	0,0721	56,5	35,2	4,9	35,6	2	0	100
2	28.01.2016	09:35:12	33,836	0,0638	2,158	46,123	0,0822	57,0	40,7	5,2	41,5	2	0	100
2	28.01.2016	09:40:12	34,639	0,0640	2,218	45,990	0,0846	57,0	41,6	5,3	42,9	2	0	100
2	28.01.2016	09:45:12	34,863	0,0715	2,493	46,469	0,0946	56,7	46,7	5,3	47,8	2	0	100
2	28.01.2016	09:50:12	36,039	0,0745	2,683	46,726	0,1018	56,4	48,7	6,1	51,9	2	0	100
2	28.01.2016	09:55:06	39,837	0,2948	11,743	52,656	0,3988	55,9	241,6	8,5	269,2	2	0	300
2	28.01.2016	10:00:06	39,943	0,3649	14,576	52,430	0,4940	56,3	264,8	9,7	281,6	2	0	300
2	28.01.2016	10:05:07	38,251	0,3642	13,931	51,784	0,4818	55,8	155,1	11,2	167,3	2	0	200
2	28.01.2016	10:10:06	38,701	0,3519	13,620	51,681	0,4684	56,3	291,3	12,2	306,3	2	0	300
2	28.01.2016	10:15:03	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,1	339,7	2	0	100
