Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	01.06.2016	05:55:29	24,740	0,0456	1,129	29,319	0,0495	77,8	5,3	16,2	0,9	1	0	400
3	01.06.2016	06:00:29	24,883	0,0551	1,370	29,721	0,0603	76,5	6,5	16,3	1,1	1	0	400
3	01.06.2016	06:05:29	25,462	0,0623	1,587	30,060	0,0695	76,0	7,6	16,4	1,6	1	0	400
3	01.06.2016	06:10:29	25,259	0,0749	1,893	30,379	0,0808	77,1	8,9	16,4	2,5	1	0	400
3	01.06.2016	06:15:29	25,915	0,0919	2,381	30,818	0,1007	76,7	11,3	16,5	9,5	1	0	400
3	01.06.2016	06:20:29	25,912	0,1273	3,299	31,402	0,1346	78,1	15,4	16,5	13,8	1	0	400
3	01.06.2016	06:25:29	26,873	0,1498	4,025	31,747	0,1622	78,2	18,5	16,5	18,1	1	0	400
3	01.06.2016	06:30:29	27,029	0,1266	3,422	31,464	0,1397	77,8	15,7	16,5	13,8	1	0	400
3	01.06.2016	06:35:29	26,212	0,1252	3,283	31,401	0,1342	77,9	15,3	16,5	14,7	1	0	400
3	01.06.2016	06:40:29	27,164	0,1470	3,992	31,749	0,1613	78,0	18,4	16,5	17,9	1	0	400
3	01.06.2016	06:45:29	26,671	0,1376	3,671	31,617	0,1491	77,9	16,8	16,5	15,6	1	0	400
3	01.06.2016	06:50:29	26,422	0,1512	3,996	31,761	0,1606	78,3	18,3	16,6	17,0	1	0	400
3	01.06.2016	06:55:29	27,208	0,2007	5,460	32,320	0,2155	78,4	24,8	16,4	23,4	1	0	400
3	01.06.2016	07:00:29	27,314	0,1915	5,230	32,201	0,2073	78,3	23,5	16,5	22,0	1	0	400
3	01.06.2016	07:05:29	27,075	0,1893	5,124	32,176	0,2026	78,6	23,2	16,5	21,3	1	0	400
3	01.06.2016	07:10:29	28,026	0,2675	7,498	32,791	0,2887	79,2	34,1	16,6	32,7	1	0	400
3	01.06.2016	07:15:29	28,175	0,3538	9,967	33,215	0,3762	79,8	43,8	16,8	42,0	1	0	400
3	01.06.2016	07:20:29	28,140	0,4220	11,874	33,459	0,4478	79,2	51,6	16,9	50,1	1	0	400
3	01.06.2016	07:25:29	27,712	0,3498	9,695	33,082	0,3704	79,1	42,0	17,0	40,1	1	0	400
3	01.06.2016	07:30:29	29,069	0,4774	13,878	33,648	0,5161	79,9	59,4	17,3	56,9	1	0	400
3	01.06.2016	07:35:29	29,505	0,7888	23,275	34,368	0,8393	80,7	96,8	17,9	95,0	1	0	400
3	01.06.2016	07:40:17	29,341	0,9151	26,849	34,477	0,9626	80,9	110,8	18,4	109,1	1	0	800
3	01.06.2016	07:45:17	29,702	0,9771	29,023	34,501	1,0447	80,5	120,5	18,9	119,5	1	0	800
3	01.06.2016	07:50:17	30,586	1,5337	46,908	35,138	1,6571	80,6	174,4	20,0	172,6	1	0	800
3	01.06.2016	07:55:13	30,026	1,7045	51,180	35,001	1,8239	80,2	196,3	21,6	195,5	1	0	800
3	01.06.2016	08:00:17	29,045	1,6871	49,002	34,813	1,7614	79,9	190,1	22,5	155,3	1	0	800
3	01.06.2016	08:05:17	29,492	1,5020	44,298	34,639	1,5961	80,1	172,3	22,9	178,2	1	0	800
3	01.06.2016	08:10:17	29,873	1,5613	46,640	34,755	1,6800	79,9	174,3	22,7	167,6	1	0	800
3	01.06.2016	08:15:17	29,914	1,5610	46,696	34,726	1,6795	80,1	120,8	23,0	124,0	1	0	800
3	01.06.2016	08:20:17	31,093	1,4390	44,742	34,767	1,6090	80,0	115,7	23,5	116,1	1	0	800
3	01.06.2016	08:25:17	31,147	1,3851	43,142	34,642	1,4920	83,5	113,2	23,9	112,2	1	0	800
3	01.06.2016	08:30:17	31,025	1,5667	48,605	34,870	1,7320	80,5	134,0	24,1	119,7	1	0	800
3	01.06.2016	08:35:17	31,301	1,5398	48,198	34,846	1,6790	82,4	121,6	23,1	122,4	1	0	800
3	01.06.2016	08:40:17	32,406	1,2893	41,782	35,034	1,9336	61,7	130,6	22,8	130,2	1	0	800
3	01.06.2016	08:45:17	28,988	1,5133	43,867	34,257	1,5634	81,9	130,1	23,0	124,0	1	0	800
3	01.06.2016	08:50:14	32,920	1,6994	55,944	35,174	2,7026	58,8	235,9	22,7	159,4	1	0	1200
3	01.06.2016	08:55:13	32,346	1,8180	58,805	35,110	2,8136	59,5	317,5	23,1	200,7	1	0	1600
3	01.06.2016	09:00:11	31,370	2,3174	72,695	34,944	2,8434	73,2	321,4	24,1	349,2	1	0	1600
3	01.06.2016	09:05:13	28,980	1,6347	47,374	34,062	1,7141	81,1	201,1	24,8	203,6	1	0	1200
3	01.06.2016	09:10:13	28,926	1,6630	48,103	34,301	1,7643	79,5	205,0	24,6	206,1	1	0	1200
3	01.06.2016	09:15:29	28,373	0,6954	19,730	33,011	0,7544	79,2	86,3	24,4	85,0	1	0	400
3	01.06.2016	09:20:17	29,552	1,5090	44,595	34,583	1,6109	80,0	188,2	23,6	188,2	1	0	800
3	01.06.2016	09:25:13	29,766	1,6111	47,954	34,646	1,7212	80,4	201,4	23,9	207,3	1	0	1200
3	01.06.2016	09:30:17	29,304	1,3531	39,651	34,403	1,4486	79,6	172,3	23,5	172,6	1	0	800
3	01.06.2016	09:35:13	29,483	1,8341	54,073	34,774	1,9630	79,2	226,0	24,0	232,9	1	0	1200
3	01.06.2016	09:40:13	29,479	1,8771	55,336	34,576	2,0158	79,4	229,9	25,4	234,2	1	0	1200
3	01.06.2016	09:45:13	29,103	1,7711	51,546	34,372	1,8777	79,9	218,6	26,0	222,2	1	0	1200
3	01.06.2016	09:50:17	29,421	1,4426	42,444	34,243	1,5449	80,2	181,5	25,2	181,6	1	0	800
3	01.06.2016	09:55:13	29,222	1,6317	47,681	34,496	1,7386	79,5	200,1	24,8	203,2	1	0	1200
3	01.06.2016	10:00:13	30,024	2,1886	65,710	35,051	2,3370	80,2	273,2	24,8	275,3	1	0	1200
3	01.06.2016	10:05:13	29,754	2,3113	68,772	34,854	2,4928	79,2	288,6	26,2	295,2	1	0	1200
3	01.06.2016	10:10:13	29,443	1,6638	48,988	34,286	1,8098	78,9	210,8	26,4	211,3	1	0	1200
3	01.06.2016	10:15:13	29,300	1,8891	55,352	34,591	2,0156	79,4	234,3	26,0	233,1	1	0	1200
3	01.06.2016	10:20:13	28,708	1,8604	53,410	34,385	1,9583	79,3	220,8	26,7	220,9	1	0	1200
3	01.06.2016	10:25:13	29,195	2,0708	60,456	34,711	2,2138	78,7	254,1	26,3	250,1	1	0	1200
3	01.06.2016	10:30:11	29,917	3,0065	89,946	35,337	3,1896	79,8	378,8	26,3	380,7	1	1	1600
3	01.06.2016	10:35:13	29,356	2,4190	71,013	34,726	2,5926	78,9	302,0	27,3	305,0	1	0	1600
3	01.06.2016	10:40:13	29,234	1,9871	58,092	34,409	2,1450	78,7	249,5	27,6	250,3	1	0	1200
3	01.06.2016	10:45:13	28,557	1,7440	49,804	34,262	1,8402	79,0	207,6	27,1	208,4	1	0	1200
3	01.06.2016	10:50:17	28,441	1,0143	28,848	33,590	1,0796	79,6	123,7	25,7	119,7	1	0	800
3	01.06.2016	10:55:13	29,616	1,7265	51,132	34,644	1,8593	79,4	212,4	25,0	211,3	1	0	1200
3	01.06.2016	11:00:17	28,752	1,2477	35,875	34,063	1,3288	79,3	151,4	25,0	148,5	1	0	800
3	01.06.2016	11:05:17	28,934	1,3437	38,878	34,322	1,4293	79,3	165,8	24,3	161,0	1	0	800
3	01.06.2016	11:10:17	29,242	1,5604	45,629	34,586	1,6541	79,8	192,7	24,0	190,0	1	0	800
3	01.06.2016	11:15:11	30,289	2,8237	85,529	35,453	3,0314	79,6	360,8	24,9	362,1	1	1	1600
3	01.06.2016	11:20:11	29,629	2,6678	79,044	35,019	2,8821	78,3	335,1	26,4	340,4	1	0	1600
3	01.06.2016	11:25:10	29,034	3,2912	95,556	35,114	3,4594	78,7	400,4	27,8	404,5	1	1	1600
3	01.06.2016	11:30:10	29,235	3,4877	101,964	35,030	3,7405	77,8	425,9	29,2	433,8	1	1	2000
3	01.06.2016	11:35:10	28,990	3,5938	104,182	34,996	3,8356	77,6	434,8	29,6	452,4	1	1	2000
3	01.06.2016	11:40:09	28,620	4,9646	142,088	35,421	5,2195	76,9	580,9	30,0	581,6	1	1	2400
3	01.06.2016	11:45:11	29,040	2,7650	80,294	34,339	3,0038	77,8	339,6	31,4	348,5	1	0	1600
3	01.06.2016	11:50:13	28,866	2,4567	70,915	34,432	2,6118	78,9	298,2	29,6	300,2	1	0	1200
3	01.06.2016	11:55:11	28,653	2,7046	77,495	34,619	2,8573	78,3	325,7	29,7	329,3	1	0	1600
