Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
4	01.07.2016	06:10:37	49,044	0,0483	2,370	57,083	0,0554	75,0	9,2	16,5	1,8	2	0	400
4	01.07.2016	06:15:37	48,854	0,0415	2,026	56,487	0,0499	71,9	8,1	16,5	1,4	2	0	400
4	01.07.2016	06:20:37	47,901	0,0483	2,315	57,034	0,0573	70,8	10,0	16,5	4,3	2	0	400
4	01.07.2016	06:25:37	49,673	0,0704	3,497	58,409	0,0793	75,5	12,9	16,7	8,8	2	0	400
4	01.07.2016	06:30:37	51,115	0,0795	4,063	58,908	0,0914	75,5	16,1	16,7	15,0	2	0	400
4	01.07.2016	06:35:37	50,309	0,0662	3,332	58,237	0,0781	73,3	13,4	16,7	5,7	2	0	400
4	01.07.2016	06:45:37	43,745	0,0180	0,789	51,674	0,0225	67,7	3,6	16,7	0,2	2	0	400
4	01.07.2016	06:55:37	46,215	0,0256	1,185	54,253	0,0306	71,5	4,9	16,6	0,5	2	0	400
4	01.07.2016	07:00:37	48,514	0,0321	1,559	55,543	0,0385	73,0	6,3	16,6	0,7	2	0	400
4	01.07.2016	07:05:37	49,407	0,0418	2,067	56,647	0,0496	73,5	8,0	16,6	1,1	2	0	400
4	01.07.2016	07:10:37	48,597	0,0475	2,307	57,080	0,0564	71,7	9,9	16,6	1,8	2	0	400
4	01.07.2016	07:15:37	48,623	0,0525	2,553	57,415	0,0609	73,0	10,3	16,6	2,3	2	0	400
4	01.07.2016	07:20:37	50,075	0,0763	3,821	58,740	0,0886	73,4	15,7	16,7	13,8	2	0	400
4	01.07.2016	07:25:37	48,665	0,0340	1,654	55,830	0,0421	70,3	7,0	16,7	1,1	2	0	400
4	01.07.2016	07:30:37	48,488	0,0369	1,790	56,105	0,0450	70,9	7,6	16,7	1,1	2	0	400
4	01.07.2016	07:35:37	49,285	0,0507	2,497	57,381	0,0611	71,3	10,3	16,6	1,8	2	0	400
4	01.07.2016	07:40:37	50,845	0,0594	3,019	58,013	0,0728	71,5	13,1	16,6	10,7	2	0	400
4	01.07.2016	07:45:37	49,927	0,0626	3,123	58,032	0,0726	74,2	11,4	16,6	6,3	2	0	400
4	01.07.2016	07:50:37	51,137	0,0693	3,544	58,515	0,0824	73,5	14,8	16,6	11,6	2	0	400
4	01.07.2016	07:55:37	53,061	0,1153	6,118	60,165	0,1370	74,2	25,2	16,6	23,4	2	0	400
4	01.07.2016	08:00:37	52,746	0,1508	7,952	60,889	0,1728	75,6	31,7	16,6	30,4	2	0	400
4	01.07.2016	08:05:37	52,432	0,1162	6,091	60,122	0,1362	74,4	25,2	16,7	24,7	2	0	400
4	01.07.2016	08:10:37	52,425	0,1212	6,353	60,242	0,1393	75,7	24,2	16,7	22,9	2	0	400
4	01.07.2016	08:15:37	52,557	0,1397	7,343	60,668	0,1598	75,8	27,9	16,7	26,3	2	0	400
4	01.07.2016	08:20:37	52,464	0,1639	8,598	61,083	0,1848	76,2	31,4	16,7	29,9	2	0	400
4	01.07.2016	08:25:37	53,250	0,1825	9,719	61,388	0,2078	76,2	38,0	16,7	36,3	2	0	400
