Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
6	01.08.2016	06:30:52	41,950	0,0135	0,566	50,042	0,0208	54,3	8,7	14,5	1,8	2	0	100
6	01.08.2016	06:35:52	53,787	0,0221	1,188	66,774	0,0346	51,4	13,8	14,4	9,5	2	0	100
6	01.08.2016	06:40:52	55,174	0,0337	1,861	71,350	0,0475	54,9	18,7	14,4	17,5	2	0	100
6	01.08.2016	06:45:52	59,801	0,0378	2,259	72,766	0,0559	55,6	20,7	14,6	20,4	2	0	100
6	01.08.2016	06:50:52	59,711	0,0456	2,725	74,034	0,0640	57,5	23,7	14,8	24,0	2	0	100
6	01.08.2016	06:55:52	60,642	0,0565	3,429	75,454	0,0769	59,1	28,6	15,0	28,3	2	0	100
6	01.08.2016	07:00:52	61,256	0,0541	3,314	75,172	0,0743	59,3	29,9	15,3	29,5	2	0	100
6	01.08.2016	07:05:52	61,400	0,0504	3,095	74,732	0,0706	58,7	29,1	15,4	28,3	2	0	100
6	01.08.2016	07:10:52	59,506	0,0437	2,599	73,593	0,0624	56,6	26,1	15,5	25,2	2	0	100
6	01.08.2016	07:15:52	56,905	0,0358	2,038	71,912	0,0530	53,5	21,7	15,5	21,1	2	0	100
6	01.08.2016	07:20:52	60,103	0,0422	2,536	73,596	0,0614	56,1	25,9	15,5	24,7	2	0	100
6	01.08.2016	07:25:52	61,275	0,0483	2,961	74,390	0,0689	57,8	28,7	15,6	27,7	2	0	100
6	01.08.2016	07:30:52	60,822	0,0529	3,216	75,015	0,0739	58,0	30,0	15,6	28,8	2	0	100
6	01.08.2016	07:35:52	62,020	0,0659	4,085	76,364	0,0881	60,7	36,5	15,6	35,4	2	0	100
6	01.08.2016	07:40:52	64,258	0,0962	6,180	78,414	0,1225	64,3	50,9	15,8	50,6	2	0	100
6	01.08.2016	07:45:52	64,916	0,1202	7,804	79,483	0,1493	65,8	62,1	16,0	62,6	2	0	100
6	01.08.2016	07:50:52	65,745	0,1041	6,847	78,873	0,1340	64,8	53,9	16,1	53,1	2	0	100
6	01.08.2016	07:55:52	63,337	0,0824	5,221	77,523	0,1080	62,3	45,0	16,3	43,3	2	0	100
6	01.08.2016	08:00:52	62,739	0,0813	5,102	77,557	0,1071	61,4	42,7	16,3	42,2	2	0	100
6	01.08.2016	08:05:52	64,316	0,0970	6,240	78,454	0,1235	64,4	50,3	16,3	50,6	2	0	100
6	01.08.2016	08:10:52	66,419	0,1290	8,571	79,921	0,1616	66,4	68,1	16,5	68,0	2	0	100
6	01.08.2016	08:15:52	65,665	0,1241	8,151	79,589	0,1552	66,0	62,6	16,7	62,4	2	0	100
6	01.08.2016	08:20:52	63,166	0,1019	6,439	78,468	0,1291	63,6	57,2	17,0	56,5	2	0	100
6	01.08.2016	08:25:52	66,673	0,1423	9,487	80,247	0,1764	67,0	74,3	17,2	72,3	2	0	100
6	01.08.2016	08:30:52	66,410	0,1309	8,692	79,774	0,1643	66,3	64,2	17,3	62,4	2	0	100
6	01.08.2016	08:35:52	66,686	0,1236	8,245	79,633	0,1576	65,7	63,9	17,3	62,4	2	0	100
6	01.08.2016	08:40:52	67,768	0,1592	10,790	80,792	0,1965	68,0	82,4	17,3	82,1	2	0	100
6	01.08.2016	08:45:44	68,596	0,2003	13,741	81,726	0,2421	69,4	103,4	17,7	103,2	2	0	200
6	01.08.2016	08:50:52	65,989	0,1295	8,548	79,576	0,1632	65,8	68,7	17,9	67,6	2	0	100
6	01.08.2016	08:55:52	67,007	0,1488	9,970	80,378	0,1843	67,3	78,3	17,7	80,5	2	0	100
6	01.08.2016	09:00:32	69,557	0,2853	19,846	83,169	0,3330	71,7	132,6	18,1	134,2	2	0	200
6	01.08.2016	09:05:32	70,603	0,2505	17,685	82,451	0,3038	70,6	110,6	18,7	113,6	2	0	200
6	01.08.2016	09:10:52	67,771	0,2165	14,673	81,717	0,2586	69,4	90,1	18,9	94,6	2	0	100
6	01.08.2016	09:15:22	74,055	0,9987	73,961	87,802	1,1187	75,3	444,7	20,5	475,3	2	0	500
6	01.08.2016	09:20:24	70,591	0,5792	40,887	84,201	0,6570	73,9	268,4	23,8	252,8	2	0	300
6	01.08.2016	09:25:24	72,154	0,9936	71,691	86,407	1,1050	75,1	440,2	24,5	410,0	2	0	500
6	01.08.2016	09:30:26	70,732	0,6824	48,266	84,612	0,7650	74,6	301,2	25,2	263,3	2	0	300
6	01.08.2016	09:35:32	70,558	0,4569	32,240	83,878	0,5053	76,1	224,2	23,7	144,4	2	0	200
6	01.08.2016	09:40:21	72,170	1,0414	75,159	86,617	1,1631	74,6	461,8	25,3	490,0	2	0	500
6	01.08.2016	09:45:21	70,799	1,0792	76,406	85,705	1,2012	74,2	477,0	28,1	502,7	2	0	500
6	01.08.2016	09:50:22	70,880	1,0581	74,997	85,512	1,1830	74,1	462,0	28,2	480,7	2	0	500
6	01.08.2016	09:55:19	71,191	1,2544	89,299	86,172	1,3970	74,2	550,8	28,4	576,9	2	0	600
6	01.08.2016	10:00:28	69,242	0,5147	35,639	82,564	0,5881	73,4	238,4	28,4	205,4	2	0	300
6	01.08.2016	10:05:19	71,952	1,2613	90,757	86,516	1,4119	74,3	562,6	27,8	590,0	2	0	600
6	01.08.2016	10:10:19	70,488	1,4044	98,991	86,043	1,5533	74,1	641,1	29,6	663,0	2	0	700
6	01.08.2016	10:15:19	70,395	1,4864	104,637	85,400	1,6646	73,6	664,8	32,3	680,0	2	0	700
6	01.08.2016	10:20:52	59,021	0,1135	6,697	74,832	0,1467	61,0	59,1	29,2	54,6	2	0	100
