Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
5	02.03.2016	12:10:25	42,377	2,3836	101,011	51,859	2,5446	76,5	435,3	12,5	428,1	2	0	500
5	02.03.2016	12:15:18	42,169	5,1863	218,698	52,739	5,6699	73,1	924,3	15,0	966,2	2	1	1000
5	02.03.2016	12:20:18	39,696	5,4360	215,789	51,825	5,7400	72,5	935,5	18,8	973,5	2	1	1000
5	01.03.2016	12:25:20	39,834	1,5118	60,223	48,866	1,6428	75,0	195,2	22,0	764,4	2	0	400
5	01.03.2016	12:30:50	43,087	1,1238	48,423	50,399	1,2460	77,1	200,5	14,1	205,0	2	0	300
5	01.03.2016	12:35:50	43,119	0,8946	38,574	50,312	0,9886	77,6	161,2	12,5	167,3	2	0	200
5	01.03.2016	12:40:35	42,715	1,2574	53,710	50,507	1,3758	77,3	226,6	13,8	237,4	2	0	300
5	01.03.2016	12:45:50	41,812	0,5665	23,685	49,369	0,6199	77,4	100,1	12,2	102,7	2	0	200
5	01.03.2016	12:51:30	42,323	0,5527	23,393	49,929	0,6034	77,6	99,3	9,3	101,4	2	0	100
5	01.03.2016	12:55:50	43,572	0,9801	42,704	51,183	1,0679	78,1	179,7	8,2	175,7	2	0	200
5	01.03.2016	13:00:37	41,356	2,4113	99,723	52,830	2,4627	76,6	434,4	8,4	319,5	2	0	400
5	01.03.2016	13:05:50	43,466	0,8525	37,055	50,685	0,9427	77,6	156,7	9,2	161,5	2	0	200
5	01.03.2016	13:11:30	41,864	0,4485	18,774	49,724	0,4824	78,3	81,2	7,3	71,7	2	0	100
5	01.03.2016	13:15:19	43,357	1,5501	67,207	51,455	1,6888	77,3	280,3	10,0	310,4	2	0	300
5	01.03.2016	13:21:30	40,724	0,4164	16,959	49,432	0,4410	77,8	70,6	7,7	74,6	2	0	100
5	01.03.2016	13:26:20	43,139	0,9839	42,443	51,489	1,0505	78,5	175,7	6,8	168,7	2	0	200
5	01.03.2016	13:30:19	42,747	4,7248	201,971	52,724	5,1810	73,9	851,2	12,2	883,9	2	1	900
5	01.03.2016	13:35:19	41,835	4,6633	195,086	52,189	5,0768	73,6	832,4	14,5	866,7	2	1	900
5	01.03.2016	13:40:19	41,318	4,5921	189,737	51,498	5,0807	72,5	828,8	18,7	869,6	2	1	900
5	01.03.2016	13:45:37	40,091	5,4438	218,250	51,967	5,7991	72,4	956,8	18,5	921,3	2	1	1000
5	01.03.2016	13:50:35	41,867	5,1391	215,157	52,263	5,6371	73,0	890,0	18,1	794,3	2	1	1000
5	01.03.2016	13:55:41	40,040	1,0684	42,778	49,422	1,1223	77,1	178,3	17,4	191,2	2	0	200
5	01.03.2016	14:00:19	42,496	4,6877	199,209	52,400	5,1642	73,6	847,4	15,9	866,0	2	1	900
5	01.03.2016	14:05:51	41,446	0,6462	26,782	49,537	0,6957	77,7	114,0	12,1	120,9	2	0	200
5	01.03.2016	14:11:30	42,320	0,4456	18,859	49,357	0,4912	77,8	82,1	9,6	82,8	2	0	100
5	01.03.2016	14:16:30	41,523	0,2778	11,537	48,435	0,3105	76,7	50,5	8,8	48,3	2	0	100
5	01.03.2016	14:21:30	42,766	0,4808	20,564	49,922	0,5285	77,9	88,8	7,2	83,4	2	0	100
5	01.03.2016	14:50:40	42,968	1,1351	48,775	50,674	1,2398	77,6	202,8	12,4	210,7	2	0	300
5	01.03.2016	14:55:50	41,793	1,0326	43,155	50,919	1,0867	78,0	172,0	10,1	169,4	2	0	200
5	01.03.2016	15:00:37	42,692	1,8059	77,096	51,705	1,9248	77,5	318,7	11,0	312,9	2	0	400
5	01.03.2016	15:05:50	41,902	0,6827	28,609	49,874	0,7355	78,0	122,6	10,6	126,3	2	0	200
5	01.03.2016	15:11:10	42,824	0,5116	21,910	49,704	0,5662	77,9	94,3	8,7	97,1	2	0	100
5	01.03.2016	15:15:47	43,312	0,8588	37,195	50,855	0,9366	78,1	155,0	8,7	154,9	2	0	200
5	01.03.2016	15:21:30	40,932	0,3533	14,460	48,922	0,3818	77,4	64,0	8,6	63,5	2	0	100
5	01.03.2016	15:26:30	40,075	0,2466	9,881	48,206	0,2663	77,0	44,7	7,8	42,4	2	0	100
5	01.03.2016	15:36:30	36,520	0,0599	2,186	44,518	0,0676	72,6	11,2	6,3	6,3	2	0	100
5	01.03.2016	15:41:30	39,529	0,1600	6,323	47,419	0,1747	76,3	29,9	5,9	26,3	2	0	100
5	01.03.2016	15:46:30	37,586	0,1027	3,859	46,247	0,1120	74,5	19,1	5,6	15,9	2	0	100
5	01.03.2016	15:51:30	37,256	0,0786	2,929	45,588	0,0869	73,9	15,1	5,4	12,5	2	0	100
5	01.03.2016	15:56:30	35,640	0,0445	1,587	43,553	0,0505	72,1	8,7	5,4	5,9	2	0	100
5	01.03.2016	16:01:30	37,468	0,0696	2,606	45,428	0,0775	74,0	13,5	4,4	10,9	2	0	100
5	01.03.2016	16:06:30	41,289	0,5585	23,059	50,646	0,5841	77,9	99,4	4,5	96,8	2	0	100
5	01.03.2016	16:11:30	41,404	0,4515	18,695	50,040	0,4775	78,2	81,5	5,0	79,4	2	0	100
5	01.03.2016	16:16:30	41,128	0,2824	11,613	49,004	0,3060	77,5	51,0	5,3	50,1	2	0	100
5	01.03.2016	16:21:30	40,859	0,2820	11,522	48,999	0,3042	77,3	51,8	5,1	50,8	2	0	100
5	01.03.2016	16:51:30	36,466	0,0689	2,514	45,177	0,0770	72,3	12,5	5,4	11,1	2	0	100
5	01.03.2016	17:01:30	36,164	0,0513	1,854	44,216	0,0581	72,2	9,5	4,9	7,5	2	0	100
5	01.03.2016	17:06:30	36,196	0,0469	1,696	43,886	0,0537	72,0	8,7	4,8	6,1	2	0	100
5	01.03.2016	17:11:30	35,223	0,0337	1,188	42,525	0,0392	71,4	6,2	4,9	2,0	2	0	100
5	02.03.2016	07:41:30	34,860	0,0401	1,398	43,513	0,0441	72,9	7,3	2,5	7,0	2	0	100
5	02.03.2016	07:46:30	36,883	0,0689	2,543	45,579	0,0763	73,1	12,6	2,6	12,2	2	0	100
5	02.03.2016	07:51:30	38,206	0,0997	3,810	46,727	0,1104	73,8	18,2	2,6	18,4	2	0	100
5	02.03.2016	07:56:30	39,433	0,1208	4,764	47,306	0,1346	74,8	22,2	2,7	22,0	2	0	100
5	02.03.2016	08:01:30	39,728	0,1581	6,282	47,913	0,1735	75,5	28,5	3,0	28,3	2	0	100
5	02.03.2016	08:06:30	40,081	0,1933	7,748	48,423	0,2086	76,7	34,1	3,2	34,0	2	0	100
5	02.03.2016	08:11:30	41,337	0,2345	9,695	48,916	0,2589	76,6	42,8	3,5	43,1	2	0	100
5	02.03.2016	08:16:30	41,751	0,3274	13,669	49,614	0,3550	77,6	58,7	3,7	59,2	2	0	100
5	02.03.2016	08:21:30	44,346	0,4810	21,329	50,538	0,5754	73,4	65,3	4,5	66,4	2	0	100
5	02.03.2016	08:26:30	40,733	0,3092	12,596	49,295	0,3320	77,0	55,0	4,6	56,0	2	0	100
5	02.03.2016	08:31:30	41,877	0,4033	16,890	49,920	0,4358	77,6	70,9	4,5	72,8	2	0	100
5	02.03.2016	08:36:20	43,479	0,5696	24,768	50,749	0,6246	78,1	104,4	4,6	105,0	2	0	200
5	02.03.2016	08:40:50	42,955	0,6440	27,663	50,834	0,6975	78,0	113,7	5,3	109,5	2	0	200
5	02.03.2016	08:46:30	41,899	0,4277	17,921	49,995	0,4611	77,7	76,1	5,3	72,6	2	0	100
5	02.03.2016	08:50:50	43,090	0,7486	32,258	51,116	0,7939	79,5	160,5	5,4	178,5	2	0	200
5	02.03.2016	08:55:50	42,875	0,6739	28,894	50,958	0,7223	78,5	123,6	5,1	123,6	2	0	200
5	02.03.2016	09:00:30	45,428	1,2602	57,251	52,271	1,2881	85,0	303,6	7,0	324,7	2	0	400
5	02.03.2016	09:05:35	43,941	2,4035	105,612	53,125	2,5237	78,8	453,0	7,3	504,8	2	0	500
5	02.03.2016	09:10:40	43,065	0,9283	39,978	51,224	0,9997	78,1	182,0	7,3	195,9	2	0	200
5	02.03.2016	09:15:50	42,377	0,9865	41,804	51,277	1,0462	77,9	179,1	7,8	190,5	2	0	200
5	02.03.2016	09:21:30	41,128	0,5175	21,285	50,166	0,5469	77,6	91,5	6,5	91,8	2	0	100
5	02.03.2016	09:25:30	43,617	1,4929	65,117	52,190	1,6039	77,8	262,8	7,2	242,2	2	0	300
5	02.03.2016	09:30:30	43,463	1,8374	79,858	52,142	2,0067	76,3	332,3	9,1	341,5	2	0	400
5	02.03.2016	09:35:30	43,742	2,2644	99,049	52,118	2,5067	75,8	412,4	10,5	424,3	2	0	500
5	02.03.2016	09:40:26	42,557	2,7533	117,173	52,049	2,9835	75,5	488,5	12,1	508,8	2	0	500
5	02.03.2016	09:45:40	43,074	1,4499	62,453	50,825	1,5798	77,8	272,7	12,6	237,6	2	0	300
5	02.03.2016	09:50:24	42,564	2,8435	121,028	51,771	3,0755	76,0	503,5	14,4	523,1	2	0	600
5	02.03.2016	09:55:24	41,414	3,0596	126,711	51,648	3,1963	76,8	521,3	15,7	541,0	2	0	600
5	02.03.2016	10:00:24	42,349	3,0005	127,066	51,498	3,2982	74,8	533,7	17,6	553,5	2	0	600
5	02.03.2016	10:05:50	41,973	0,8896	37,337	49,689	0,9778	76,8	164,6	14,9	174,6	2	0	200
5	02.03.2016	10:10:23	43,607	3,2700	142,595	52,416	3,6511	74,5	592,8	13,8	617,2	2	1	600
5	02.03.2016	10:15:21	42,288	4,2353	179,101	52,196	4,6664	73,5	737,5	16,5	772,6	2	1	800
5	02.03.2016	10:20:50	41,193	0,5847	24,087	48,728	0,6399	77,3	104,6	15,1	98,0	2	0	200
5	02.03.2016	10:26:30	41,083	0,4763	19,568	49,369	0,5082	78,0	86,3	10,5	81,2	2	0	100
5	02.03.2016	10:30:50	42,377	0,6658	28,216	50,519	0,7142	78,2	119,2	8,0	116,6	2	0	200
5	02.03.2016	10:35:50	42,268	0,9795	41,400	51,234	1,0399	77,7	173,8	7,4	178,9	2	0	200
5	02.03.2016	10:40:27	43,277	2,5898	112,078	52,574	2,8067	76,0	447,5	9,3	448,8	2	0	500
5	02.03.2016	10:45:39	41,543	4,3570	181,002	52,814	4,5380	75,5	749,2	11,9	665,8	2	1	800
5	02.03.2016	10:50:20	40,592	4,2644	173,101	52,628	4,4182	74,4	726,0	12,9	752,6	2	1	800
5	02.03.2016	10:55:26	41,523	3,1976	132,775	51,362	3,4330	75,3	550,9	16,2	613,4	2	0	600
5	02.03.2016	11:00:20	42,853	4,0198	172,258	51,864	4,4678	74,3	726,2	16,7	750,8	2	1	800
5	02.03.2016	11:05:20	49,301	1,5712	77,461	51,564	2,6800	56,1	748,8	17,9	773,9	2	1	800
5	02.03.2016	11:20:21	40,306	5,0247	202,527	51,839	5,2544	74,4	847,0	19,7	876,4	2	1	900
5	02.03.2016	11:25:37	40,178	1,5115	60,727	50,279	1,5708	76,9	251,9	16,7	255,1	2	0	300
5	02.03.2016	11:30:21	42,146	4,8878	206,005	52,405	5,2440	75,0	874,9	16,1	931,1	2	1	900
5	02.03.2016	11:35:19	40,303	5,0061	201,763	51,863	5,2982	73,4	862,6	17,9	896,6	2	1	900
5	02.03.2016	11:40:28	39,905	1,4690	58,621	49,302	1,5731	75,6	258,0	19,8	268,0	2	0	300
5	02.03.2016	11:45:24	39,526	5,9927	236,869	51,784	6,2657	73,0	1020,2	20,7	1004,3	2	1	1100
5	02.03.2016	11:50:44	41,250	1,0737	44,289	49,396	1,1637	77,0	189,5	18,1	197,1	2	0	200
5	02.03.2016	11:55:44	40,248	1,0041	40,414	49,912	1,0509	77,0	171,3	14,9	178,2	2	0	200
5	02.03.2016	12:00:23	40,926	5,1772	211,883	52,451	5,5055	73,4	934,3	16,4	975,3	2	1	1000
5	02.03.2016	12:05:37	40,470	1,2309	49,816	49,637	1,3081	76,7	211,0	18,5	203,6	2	0	300
5	02.03.2016	12:11:30	40,804	0,3911	15,956	48,977	0,4192	77,7	72,0	10,6	62,1	2	0	100
5	02.03.2016	12:16:20	43,411	0,5576	24,207	50,242	0,6168	78,1	103,9	7,3	100,5	2	0	200
5	02.03.2016	12:20:50	42,676	0,7690	32,817	50,874	0,8255	78,1	137,5	7,3	143,1	2	0	200
