Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
4	02.03.2016	12:10:18	56,988	2,3040	131,300	68,230	2,4266	79,3	396,2	12,8	507,7	2	0	400
4	02.03.2016	12:15:14	56,651	5,5531	314,588	69,449	5,8995	76,8	934,2	15,3	976,9	2	1	1000
4	02.03.2016	12:20:14	56,757	5,4316	308,282	68,121	5,9176	76,5	939,5	19,6	976,4	2	1	1000
4	01.03.2016	12:25:15	56,323	4,5821	258,080	67,130	5,0220	76,6	794,5	22,8	917,9	2	1	800
4	01.03.2016	12:30:38	57,759	1,1388	65,776	66,236	1,2543	79,2	194,3	14,9	198,9	2	0	200
4	01.03.2016	12:35:38	56,779	0,9306	52,842	66,122	0,9969	80,2	156,7	12,9	161,9	2	0	200
4	01.03.2016	12:40:26	55,485	1,3785	76,486	66,582	1,4492	79,3	226,3	14,4	244,4	2	0	300
4	01.03.2016	12:45:38	55,306	0,6444	35,636	65,303	0,6822	80,0	104,4	12,7	107,7	2	0	200
4	01.03.2016	12:51:08	55,877	0,6128	34,243	65,953	0,6466	80,3	99,7	9,8	101,6	2	0	100
4	01.03.2016	12:55:38	58,180	1,0566	61,474	67,609	1,1323	80,3	180,4	8,8	176,4	2	0	200
4	01.03.2016	13:00:28	57,743	1,4342	82,814	68,291	1,5124	80,2	241,9	9,0	240,6	2	0	300
4	01.03.2016	13:05:38	58,118	0,9949	57,823	67,133	1,0754	80,1	168,0	9,8	172,6	2	0	200
4	01.03.2016	13:11:08	56,834	0,4083	23,208	65,381	0,4422	80,3	69,3	8,0	61,9	2	0	100
4	01.03.2016	13:15:14	58,093	2,9689	172,470	69,022	3,2760	76,3	402,1	10,1	821,8	2	1	700
4	01.03.2016	13:21:08	56,333	0,4239	23,881	65,169	0,4557	80,4	66,7	8,1	70,5	2	0	100
4	01.03.2016	13:26:08	57,412	0,7395	42,458	66,817	0,7845	81,0	119,1	7,3	121,3	2	0	200
4	01.03.2016	13:30:14	59,355	4,7842	283,967	69,354	5,3052	77,2	842,3	12,6	877,3	2	1	900
4	01.03.2016	13:35:14	55,762	4,9533	276,206	68,636	5,2350	76,9	829,8	14,7	867,3	2	1	900
4	01.03.2016	13:40:14	56,041	4,8908	274,084	67,724	5,2759	76,7	836,1	18,2	869,6	2	1	900
4	01.03.2016	13:45:28	54,981	1,5690	86,265	65,168	1,6758	79,0	289,5	18,4	259,0	2	0	300
4	01.03.2016	13:50:28	57,386	2,0069	115,169	66,479	2,2065	78,5	351,4	17,7	311,3	2	0	400
4	01.03.2016	13:55:28	55,903	1,1933	66,707	65,377	1,2902	79,1	198,3	17,2	212,9	2	0	200
4	01.03.2016	14:00:14	58,061	4,7476	275,647	68,858	5,1821	77,2	822,3	15,4	852,8	2	1	900
4	01.03.2016	14:05:39	56,824	0,6928	39,368	65,497	0,7523	79,9	113,7	11,7	120,2	2	0	200
4	01.03.2016	14:11:08	55,720	0,5145	28,665	65,358	0,5493	79,8	85,9	9,6	87,3	2	0	100
4	01.03.2016	14:16:08	55,386	0,3002	16,624	64,178	0,3238	80,0	49,8	8,8	48,3	2	0	100
4	01.03.2016	14:21:08	57,540	0,4681	26,934	65,737	0,5109	80,2	80,9	7,6	75,7	2	0	100
4	01.03.2016	14:50:28	56,044	1,2219	68,478	66,652	1,2903	79,6	200,0	12,7	206,6	2	0	200
4	01.03.2016	14:55:38	57,248	0,8964	51,319	66,500	0,9609	80,3	143,1	10,6	145,1	2	0	200
4	01.03.2016	15:00:28	59,050	1,7450	103,042	67,983	1,9096	79,4	296,3	11,1	303,2	2	0	300
4	01.03.2016	15:05:38	56,661	0,7544	42,744	65,965	0,8086	80,1	126,1	10,6	129,9	2	0	200
4	01.03.2016	15:10:48	56,728	0,5793	32,865	65,833	0,6229	80,1	97,0	8,7	100,5	2	0	100
4	01.03.2016	15:15:34	56,882	0,9045	51,451	67,029	0,9559	80,3	149,8	8,5	149,7	2	0	200
4	01.03.2016	15:21:08	55,084	0,4045	22,284	64,925	0,4303	79,8	66,5	8,5	66,2	2	0	100
4	01.03.2016	15:26:08	55,148	0,2520	13,895	63,917	0,2724	79,8	42,6	8,1	40,4	2	0	100
4	01.03.2016	15:36:08	51,629	0,0611	3,154	60,026	0,0686	76,6	10,8	6,4	7,0	2	0	100
4	01.03.2016	15:41:08	53,883	0,1815	9,782	63,387	0,1947	79,2	31,4	6,1	27,0	2	0	100
4	01.03.2016	15:46:08	53,880	0,1070	5,763	62,010	0,1196	77,7	19,1	5,8	16,1	2	0	100
4	01.03.2016	15:51:08	53,125	0,0823	4,373	61,250	0,0930	76,8	14,9	5,8	12,2	2	0	100
4	01.03.2016	15:56:08	51,279	0,0480	2,459	59,439	0,0556	74,4	8,9	5,5	5,4	2	0	100
4	01.03.2016	16:01:08	53,038	0,0639	3,390	60,609	0,0721	77,5	11,6	4,6	9,1	2	0	100
4	01.03.2016	16:06:08	57,479	0,5586	32,109	66,818	0,5956	80,7	95,8	4,5	92,5	2	0	100
4	01.03.2016	16:11:08	56,105	0,4968	27,872	66,293	0,5250	80,1	84,8	5,2	82,5	2	0	100
4	01.03.2016	16:16:08	56,176	0,3056	17,165	64,970	0,3304	80,0	52,4	5,5	51,5	2	0	100
4	01.03.2016	16:21:08	56,201	0,3165	17,786	65,063	0,3413	80,1	54,5	5,5	53,7	2	0	100
4	01.03.2016	16:51:08	53,652	0,0731	3,922	60,921	0,0843	76,4	13,0	5,6	11,6	2	0	100
4	01.03.2016	17:01:08	52,900	0,0532	2,816	59,972	0,0625	75,2	9,6	5,2	8,2	2	0	100
4	01.03.2016	17:06:08	50,993	0,0503	2,565	59,718	0,0576	74,6	8,8	5,1	7,3	2	0	100
4	01.03.2016	17:11:08	51,157	0,0363	1,857	58,557	0,0434	73,1	6,4	5,0	3,6	2	0	100
4	02.03.2016	07:41:08	52,104	0,0374	1,949	59,266	0,0450	73,1	6,9	2,5	6,3	2	0	100
4	02.03.2016	07:46:08	52,599	0,0705	3,710	61,344	0,0792	76,4	12,4	2,7	12,0	2	0	100
4	02.03.2016	07:51:08	54,198	0,1019	5,525	62,509	0,1133	78,0	17,8	2,8	17,5	2	0	100
4	02.03.2016	07:56:08	54,715	0,1273	6,967	63,123	0,1401	78,8	22,0	3,1	21,8	2	0	100
4	02.03.2016	08:01:08	56,237	0,1631	9,175	63,818	0,1809	79,5	28,2	3,2	27,9	2	0	100
4	02.03.2016	08:06:08	55,774	0,1977	11,028	64,306	0,2147	79,9	33,4	3,4	33,8	2	0	100
4	02.03.2016	08:11:08	56,102	0,2457	13,784	64,835	0,2649	80,3	41,8	3,8	42,0	2	0	100
4	02.03.2016	08:16:08	56,439	0,3305	18,651	65,563	0,3540	80,3	55,8	3,9	56,5	2	0	100
4	02.03.2016	08:21:08	55,887	0,4146	23,171	66,014	0,4359	80,5	66,7	4,5	67,8	2	0	100
4	02.03.2016	08:26:08	55,919	0,3300	18,451	65,414	0,3505	80,5	54,8	4,7	56,0	2	0	100
4	02.03.2016	08:31:08	57,637	0,4169	24,031	66,047	0,4520	80,5	69,9	4,7	71,9	2	0	100
4	02.03.2016	08:36:08	57,097	0,5957	34,010	66,942	0,6303	80,6	100,8	4,8	101,4	2	0	200
4	02.03.2016	08:40:38	57,964	0,6754	39,148	67,119	0,7237	80,6	113,9	5,6	109,8	2	0	200
4	02.03.2016	08:46:08	56,307	0,4155	23,394	65,848	0,4414	80,5	70,2	5,7	66,4	2	0	100
4	02.03.2016	08:50:38	57,316	0,8102	46,437	67,457	0,8515	80,8	157,1	5,8	173,0	2	0	200
4	02.03.2016	08:55:38	58,029	0,6754	39,192	67,172	0,7256	80,4	117,9	5,9	118,6	2	0	200
4	02.03.2016	09:00:23	62,781	1,6807	105,518	69,297	2,1214	71,8	325,4	7,6	323,1	2	0	400
