Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
2	02.05.2016	08:25:04	35,178	0,2209	7,771	49,674	0,3103	50,4	169,3	12,3	202,7	2	0	200
2	02.05.2016	08:30:04	36,784	0,3333	12,259	51,264	0,4625	51,7	257,5	13,0	299,5	2	0	300
2	02.05.2016	08:35:04	36,819	0,3549	13,066	51,226	0,4932	51,7	273,7	14,3	314,7	2	0	300
2	02.05.2016	08:40:04	36,735	0,3709	13,626	51,314	0,5139	51,7	284,8	14,3	323,6	2	0	300
2	02.05.2016	08:45:04	37,647	0,3723	14,016	51,235	0,5303	51,6	292,7	15,1	328,3	2	0	300
2	02.05.2016	08:50:03	36,890	0,3951	14,575	51,198	0,5514	51,6	303,7	15,7	337,4	2	0	400
2	02.05.2016	08:55:03	36,980	0,4270	15,790	51,362	0,5955	51,6	327,2	15,5	361,2	2	0	400
2	02.05.2016	09:00:03	37,885	0,4778	18,101	51,665	0,6782	51,7	374,8	16,2	412,0	2	0	400
2	02.05.2016	09:05:03	36,825	0,4945	18,209	51,469	0,6837	51,7	376,9	16,7	410,7	2	0	400
2	02.05.2016	09:10:03	36,286	0,5403	19,606	51,541	0,7378	51,6	406,9	17,2	441,0	2	0	500
2	02.05.2016	09:15:03	36,780	0,5416	19,919	51,476	0,7508	51,5	413,5	17,6	445,1	2	0	500
2	02.05.2016	09:20:03	36,893	0,5522	20,373	51,421	0,7706	51,4	423,1	18,1	453,3	2	0	500
2	02.05.2016	09:25:03	37,098	0,5634	20,901	51,330	0,7915	51,4	434,1	18,1	462,8	2	0	500
2	02.05.2016	09:30:03	36,569	0,5841	21,361	51,268	0,8126	51,3	445,1	18,6	472,6	2	0	500
2	02.05.2016	09:35:03	36,893	0,5975	22,043	51,239	0,8393	51,3	459,2	19,0	485,3	2	0	500
2	02.05.2016	09:40:03	36,366	0,6563	23,865	51,717	0,9033	51,1	495,1	17,1	523,8	2	0	500
2	02.05.2016	09:45:03	36,906	0,6753	24,921	51,710	0,9427	51,1	516,2	18,2	546,3	2	0	600
2	02.05.2016	09:50:03	36,247	0,6977	25,290	51,584	0,9622	51,0	527,1	18,8	554,9	2	0	600
2	02.05.2016	09:55:03	37,400	0,6583	24,622	51,370	0,9422	50,9	514,0	19,6	539,2	2	0	600
2	02.05.2016	10:00:03	36,504	0,6965	25,425	51,658	0,9753	50,5	529,4	20,5	553,5	2	0	600
2	02.05.2016	10:05:03	36,337	0,7796	28,330	51,412	1,0842	50,8	587,1	22,0	616,1	2	0	600
2	02.05.2016	10:10:03	36,366	0,8091	29,423	51,211	1,1274	51,0	610,1	22,1	637,2	2	0	700
2	02.05.2016	10:15:03	35,628	0,8360	29,783	51,249	1,1522	50,4	621,7	24,7	644,7	2	0	700
2	02.05.2016	10:20:03	35,457	0,7149	25,348	50,572	0,9825	51,0	524,3	22,8	541,3	2	0	600
2	02.05.2016	10:25:03	35,650	0,8072	28,779	50,639	1,1162	50,9	596,5	26,9	620,0	2	0	600
2	02.05.2016	10:30:03	36,398	0,8193	29,820	51,042	1,1568	50,5	616,8	25,1	640,1	2	0	700
2	02.05.2016	10:35:03	36,048	0,8194	29,538	50,894	1,1443	50,7	617,3	22,8	642,4	2	0	700
2	02.05.2016	10:40:03	36,662	0,8058	29,541	51,010	1,1434	50,7	622,1	22,0	643,5	2	0	700
2	02.05.2016	10:45:03	36,042	0,7908	28,502	50,973	1,1046	50,6	600,2	21,4	622,4	2	0	600
2	02.05.2016	10:50:03	36,318	0,9180	33,340	51,093	1,2906	50,6	704,1	24,6	729,5	2	0	800
2	02.05.2016	10:55:03	36,357	0,9369	34,063	51,084	1,3187	50,6	719,0	23,9	745,6	2	0	800
2	02.05.2016	11:00:03	35,252	0,9920	34,969	50,870	1,3599	50,5	740,0	25,6	765,1	2	0	800
2	02.05.2016	11:05:03	36,174	1,0007	36,198	51,060	1,4050	50,5	765,2	22,8	793,0	2	0	800
2	02.05.2016	11:10:03	36,000	1,0505	37,818	51,489	1,4643	50,2	800,5	21,3	831,1	2	0	900
2	02.05.2016	11:15:03	36,148	0,9992	36,120	51,128	1,4065	50,2	765,9	22,6	793,0	2	0	800
2	02.05.2016	11:20:03	36,286	1,0734	38,950	51,345	1,5139	50,1	825,6	22,8	856,5	2	0	900
2	02.05.2016	11:25:03	36,122	1,0737	38,783	51,396	1,5044	50,2	821,1	21,6	851,7	2	0	900
2	02.05.2016	11:30:03	35,576	1,1191	39,812	51,435	1,5455	50,1	844,9	22,3	877,1	2	0	900
2	02.05.2016	11:35:03	36,649	1,0972	40,212	51,006	1,5702	50,2	856,2	25,1	888,9	2	0	900
2	02.05.2016	11:40:03	35,522	1,1387	40,448	50,804	1,5863	50,2	864,4	25,1	895,2	2	0	900
2	02.05.2016	11:45:03	36,093	1,1464	41,378	51,049	1,6163	50,1	880,6	23,7	913,2	2	0	900
2	02.05.2016	11:50:03	36,141	1,0726	38,764	51,080	1,5112	50,2	822,3	22,8	862,8	2	0	900
2	02.05.2016	11:55:03	35,753	1,1709	41,865	51,173	1,6372	50,0	893,3	24,2	926,8	2	0	900
2	02.05.2016	12:00:03	36,276	1,1857	43,012	51,112	1,6840	50,0	917,9	23,8	951,9	2	0	1000
2	02.05.2016	12:05:03	35,438	1,1130	39,444	50,840	1,5422	50,3	838,6	24,1	877,1	2	0	900
2	02.05.2016	12:10:03	35,669	1,0927	38,975	51,176	1,5189	50,1	828,2	22,2	858,7	2	0	900
2	02.05.2016	12:15:03	35,490	1,0392	36,881	50,785	1,4460	50,2	787,1	23,7	815,0	2	0	800
2	02.05.2016	12:20:03	36,042	1,0706	38,587	51,177	1,5077	50,0	821,9	22,3	846,3	2	0	900
