Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
6	01.07.2016	06:10:52	48,726	0,0155	0,753	59,000	0,0256	49,9	10,2	16,0	2,3	2	0	100
6	01.07.2016	06:15:52	45,749	0,0124	0,567	50,415	0,0228	49,4	8,7	16,2	2,0	2	0	100
6	01.07.2016	06:20:52	42,262	0,0136	0,575	50,188	0,0232	49,4	8,6	16,1	1,8	2	0	100
6	01.07.2016	06:25:52	54,349	0,0221	1,200	66,369	0,0356	50,8	14,2	16,2	10,0	2	0	100
6	01.07.2016	06:30:52	55,826	0,0249	1,390	67,637	0,0406	50,6	15,5	16,2	13,4	2	0	100
6	01.07.2016	06:35:52	51,086	0,0207	1,059	64,556	0,0343	47,9	13,1	16,3	8,8	2	0	100
6	01.07.2016	06:45:52	0,295	0,0090	0,003	0,229	0,0097	119,2	3,4	16,2	0,2	2	0	100
6	01.07.2016	06:55:52	13,525	0,0109	0,148	13,457	0,0130	84,3	5,1	16,0	0,5	2	0	100
6	01.07.2016	07:00:52	26,691	0,0109	0,291	26,674	0,0164	66,5	6,0	16,0	0,7	2	0	100
6	01.07.2016	07:05:52	46,494	0,0119	0,553	48,620	0,0214	53,3	8,5	16,0	1,8	2	0	100
6	01.07.2016	07:10:52	41,363	0,0146	0,604	51,228	0,0236	49,8	9,9	16,0	3,2	2	0	100
6	01.07.2016	07:15:52	50,913	0,0157	0,799	60,047	0,0277	48,1	11,5	16,0	2,5	2	0	100
6	01.07.2016	07:20:52	53,071	0,0236	1,250	66,650	0,0384	48,9	15,0	16,1	13,2	2	0	100
6	01.07.2016	07:25:52	33,948	0,0107	0,362	33,964	0,0182	58,6	7,1	16,2	1,1	2	0	100
6	01.07.2016	07:30:52	33,643	0,0109	0,367	33,860	0,0177	61,2	7,1	16,1	1,4	2	0	100
6	01.07.2016	07:35:52	42,589	0,0145	0,616	50,926	0,0251	48,3	9,5	16,0	1,8	2	0	100
6	01.07.2016	07:40:52	43,745	0,0190	0,832	59,727	0,0302	46,2	11,1	16,0	6,6	2	0	100
6	01.07.2016	07:45:52	52,265	0,0163	0,853	60,497	0,0301	46,8	11,2	16,0	3,9	2	0	100
6	01.07.2016	07:50:52	51,921	0,0212	1,102	64,934	0,0356	47,7	14,7	16,0	9,3	2	0	100
6	01.07.2016	07:55:52	58,285	0,0424	2,474	72,870	0,0604	56,2	24,1	16,0	22,7	2	0	100
6	01.07.2016	08:00:52	60,276	0,0596	3,593	75,236	0,0803	59,5	32,9	16,0	31,3	2	0	100
6	01.07.2016	08:05:52	55,665	0,0422	2,349	72,498	0,0604	53,6	22,9	16,2	22,4	2	0	100
6	01.07.2016	08:10:52	59,958	0,0432	2,589	73,208	0,0641	55,1	24,2	16,2	23,4	2	0	100
6	01.07.2016	08:15:52	61,484	0,0514	3,160	74,549	0,0731	58,0	29,2	16,2	28,1	2	0	100
6	01.07.2016	08:20:52	60,010	0,0588	3,526	75,124	0,0792	59,3	32,7	16,2	30,6	2	0	100
6	01.07.2016	08:25:52	63,227	0,0703	4,444	76,439	0,0960	60,6	37,9	16,1	36,1	2	0	100
6	01.07.2016	08:30:52	60,597	0,0726	4,400	76,379	0,0942	61,2	38,7	16,3	36,5	2	0	100
6	01.07.2016	08:35:52	66,545	0,1065	7,085	78,738	0,1396	64,5	56,1	16,5	53,3	2	0	100
6	01.07.2016	08:40:52	59,175	0,0492	2,911	73,764	0,0711	55,5	31,4	16,7	30,8	2	0	100
6	01.07.2016	08:45:52	59,894	0,0491	2,939	73,928	0,0693	57,4	27,2	16,7	25,4	2	0	100
6	01.07.2016	08:50:52	63,764	0,1301	8,299	79,356	0,1582	66,1	61,4	16,8	59,6	2	0	100
6	01.07.2016	08:55:52	65,276	0,1181	7,711	78,974	0,1492	65,4	60,1	17,0	57,1	2	0	100
6	01.07.2016	09:00:52	66,435	0,1418	9,420	79,826	0,1762	67,0	71,2	17,2	68,5	2	0	100
6	01.07.2016	09:05:52	68,510	0,1979	13,555	81,368	0,2390	69,7	96,8	17,5	93,0	2	0	100
6	01.07.2016	09:10:52	68,362	0,1730	11,824	80,756	0,2137	68,5	87,0	17,7	82,5	2	0	100
6	01.07.2016	09:15:52	63,931	0,0970	6,203	77,862	0,1269	62,8	49,2	17,7	46,7	2	0	100
6	01.07.2016	09:20:52	57,945	0,0359	2,083	71,363	0,0562	51,9	22,2	17,0	20,6	2	0	100
6	01.07.2016	09:25:52	49,172	0,0250	1,230	66,675	0,0390	47,4	16,4	16,4	11,3	2	0	100
6	01.07.2016	09:30:52	58,025	0,0291	1,687	70,320	0,0488	49,1	19,4	15,9	15,6	2	0	100
6	01.07.2016	09:35:52	60,659	0,0542	3,289	75,136	0,0759	57,6	31,5	15,9	27,7	2	0	100
6	01.07.2016	09:40:52	64,062	0,0841	5,391	77,823	0,1115	62,1	45,7	16,0	41,3	2	0	100
6	01.07.2016	09:45:52	65,726	0,0998	6,563	78,850	0,1304	63,8	54,7	15,6	50,6	2	0	100
6	01.07.2016	09:50:52	66,795	0,1018	6,800	78,976	0,1357	63,5	54,5	15,8	51,0	2	0	100
6	01.07.2016	09:55:52	66,018	0,1309	8,641	80,117	0,1634	66,0	66,6	15,8	61,0	2	0	100
6	01.07.2016	10:00:52	67,447	0,1180	7,959	79,744	0,1534	65,1	62,8	15,9	58,3	2	0	100
6	01.07.2016	10:05:34	70,687	0,2129	15,052	82,463	0,2599	70,2	104,7	16,0	99,3	2	0	200
6	01.07.2016	10:10:32	70,918	0,2906	20,608	83,758	0,3431	71,7	137,6	16,1	133,1	2	0	200
6	01.07.2016	10:15:52	67,322	0,1588	10,694	80,909	0,1961	67,4	78,0	16,7	73,7	2	0	100
6	01.07.2016	10:20:52	68,808	0,1687	11,605	81,338	0,2098	68,0	82,4	16,3	79,8	2	0	100
6	01.07.2016	10:25:52	67,017	0,1640	10,991	81,112	0,2006	67,6	78,7	16,4	74,8	2	0	100
