Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
2	01.09.2016	07:05:06	5,655	0,0107	0,060	5,652	0,0120	88,6	6,4	16,6	0,9	2	0	100
2	01.09.2016	07:10:06	20,099	0,0130	0,261	24,087	0,0175	62,1	10,1	16,3	2,0	2	0	100
2	01.09.2016	07:15:07	28,685	0,0234	0,672	36,847	0,0352	51,8	20,6	16,4	18,4	2	0	100
2	01.09.2016	07:20:06	29,359	0,0256	0,753	37,699	0,0396	50,4	22,6	16,8	20,9	2	0	100
2	01.09.2016	07:25:07	25,737	0,0275	0,707	37,188	0,0371	51,3	21,3	17,1	20,0	2	0	100
2	01.09.2016	07:30:06	26,492	0,0253	0,669	36,340	0,0359	51,4	19,6	17,5	18,6	2	0	100
2	01.09.2016	07:35:06	28,168	0,0265	0,746	37,254	0,0396	50,6	21,4	17,6	20,4	2	0	100
2	01.09.2016	07:40:07	32,375	0,0465	1,505	42,302	0,0669	53,2	37,6	17,8	36,1	2	0	100
2	01.09.2016	07:45:06	29,684	0,0486	1,442	41,918	0,0664	51,8	36,1	18,2	35,1	2	0	100
2	01.09.2016	07:50:07	32,689	0,0541	1,768	42,962	0,0777	53,0	42,1	18,5	41,5	2	0	100
2	01.09.2016	07:55:06	29,648	0,0488	1,447	41,842	0,0670	51,6	36,1	18,7	35,6	2	0	100
2	01.09.2016	08:00:06	31,733	0,0547	1,736	42,792	0,0782	51,9	42,4	18,9	42,0	2	0	100
2	01.09.2016	08:05:06	32,673	0,0675	2,204	43,989	0,0934	53,6	51,4	19,1	51,0	2	0	100
2	01.09.2016	08:10:06	34,388	0,0954	3,282	45,783	0,1305	54,9	72,0	19,5	73,0	2	0	100
2	01.09.2016	08:15:06	34,330	0,1373	4,712	47,138	0,1790	55,8	98,5	20,0	97,5	2	0	100
2	01.09.2016	08:20:04	36,906	0,1777	6,560	48,072	0,2386	57,2	132,0	20,9	131,3	2	0	200
2	01.09.2016	08:25:06	35,037	0,1289	4,517	46,418	0,1756	55,4	96,3	21,4	98,2	2	0	100
2	01.09.2016	08:30:06	32,786	0,0979	3,209	44,881	0,1312	54,5	72,4	21,6	72,3	2	0	100
2	01.09.2016	08:35:06	32,982	0,0824	2,719	44,128	0,1168	52,7	64,4	21,4	65,3	2	0	100
2	01.09.2016	08:40:06	30,833	0,0565	1,744	41,722	0,0805	51,9	43,0	21,3	43,5	2	0	100
2	01.09.2016	08:45:06	26,746	0,0393	1,050	38,627	0,0538	50,5	27,4	20,7	28,8	2	0	100
2	01.09.2016	08:50:06	30,817	0,0551	1,697	41,882	0,0784	51,7	39,6	20,1	41,5	2	0	100
2	01.09.2016	08:55:06	34,048	0,1277	4,348	46,545	0,1694	55,1	89,6	20,4	88,9	2	0	100
2	01.09.2016	09:00:04	35,435	0,1824	6,463	47,772	0,2401	56,3	128,2	21,3	129,9	2	0	200
2	01.09.2016	09:05:04	36,604	0,1899	6,950	47,742	0,2588	56,2	137,7	22,3	144,2	2	0	200
2	01.09.2016	09:10:04	37,143	0,2894	10,748	48,825	0,3821	57,6	208,9	23,8	215,9	2	0	300
2	01.09.2016	09:15:04	36,841	0,3416	12,586	48,875	0,4471	57,6	243,7	25,4	257,4	2	0	300
2	01.09.2016	09:20:03	37,577	0,5038	18,930	49,931	0,6543	57,9	369,3	25,6	373,5	2	0	400
2	01.09.2016	09:25:04	35,811	0,2686	9,620	47,643	0,3532	57,2	195,8	26,4	184,8	2	0	200
2	01.09.2016	09:30:06	30,840	0,0823	2,538	42,526	0,1143	52,2	61,0	25,6	61,9	2	0	100
2	01.09.2016	09:35:06	34,379	0,1181	4,061	44,959	0,1672	54,0	88,5	24,2	87,3	2	0	100
2	01.09.2016	09:40:04	36,283	0,2377	8,625	47,656	0,3249	55,7	173,5	24,6	218,4	2	0	200
2	01.09.2016	09:45:04	34,857	0,2172	7,572	47,030	0,2919	55,2	154,9	25,3	149,0	2	0	200
2	01.09.2016	09:50:06	33,142	0,1433	4,748	45,450	0,1916	54,5	101,5	24,5	102,9	2	0	200
2	01.09.2016	09:55:04	36,177	0,2553	9,235	47,681	0,3438	56,3	186,2	25,1	187,3	2	0	200
2	01.09.2016	10:00:04	36,369	0,2789	10,145	47,552	0,3779	56,5	204,1	27,0	207,9	2	0	300
2	01.09.2016	10:05:03	37,426	0,6524	24,418	50,172	0,8550	56,9	472,4	26,5	489,1	2	0	500
2	01.09.2016	10:10:03	37,169	0,6727	25,003	49,381	0,8908	56,8	491,8	28,9	509,8	2	0	500
2	01.09.2016	10:15:03	36,658	0,7257	26,602	48,937	0,9614	56,5	528,8	30,7	545,4	2	0	600
2	01.09.2016	10:20:03	36,565	0,7362	26,920	48,591	0,9826	56,4	540,2	30,9	557,1	2	0	600
2	01.09.2016	10:25:03	36,909	0,7500	27,680	48,466	1,0169	56,2	560,2	32,0	577,1	2	0	600
2	01.09.2016	10:30:03	36,382	0,7980	29,035	48,225	1,0734	56,1	590,4	35,2	608,6	2	0	600
2	01.09.2016	10:35:03	35,384	0,8580	30,360	48,103	1,1287	55,9	617,9	36,2	634,9	2	0	700
2	01.09.2016	10:40:03	35,490	0,8918	31,648	47,911	1,1900	55,5	651,7	38,3	667,3	2	0	700
2	01.09.2016	10:45:03	35,640	0,8351	29,763	47,634	1,1151	56,0	611,9	38,4	630,4	2	0	700
2	01.09.2016	10:50:03	35,133	0,7271	25,547	47,141	0,9681	56,0	528,9	37,9	532,4	2	0	600
2	01.09.2016	10:55:03	35,152	0,8951	31,464	48,162	1,1721	55,7	643,4	34,3	663,9	2	0	700
2	01.09.2016	11:00:03	35,589	0,9942	35,382	48,007	1,3327	55,3	732,2	37,5	732,4	2	0	800
2	01.09.2016	11:05:03	34,703	0,9741	33,803	47,709	1,2796	55,4	703,8	39,0	709,3	2	0	700
2	01.09.2016	11:10:03	35,287	0,8867	31,290	47,488	1,1878	55,5	650,5	38,6	668,9	2	0	700
2	01.09.2016	11:15:03	36,177	1,0935	39,561	48,187	1,4916	55,0	821,4	38,4	838,1	2	0	900
2	01.09.2016	11:20:03	36,569	1,0921	39,936	48,928	1,4670	55,6	806,7	36,5	818,1	2	0	900
2	01.09.2016	11:25:04	33,862	0,2950	9,989	44,602	0,4013	55,8	214,2	35,8	216,3	2	0	300
2	01.09.2016	11:30:04	33,341	0,2418	8,061	44,819	0,3250	55,3	173,8	32,5	176,0	2	0	200
2	01.09.2016	11:35:04	34,282	0,3322	11,388	46,515	0,4378	55,9	234,8	30,8	237,0	2	0	300
2	01.09.2016	11:40:04	34,876	0,2930	10,220	46,091	0,3988	55,6	213,5	30,4	216,1	2	0	300
2	01.09.2016	11:45:04	34,411	0,2359	8,117	45,566	0,3217	55,4	174,2	30,1	175,7	2	0	200
2	01.09.2016	11:50:04	34,417	0,3152	10,850	46,158	0,4243	55,4	232,3	31,0	230,6	2	0	300
2	01.09.2016	11:55:04	33,293	0,2121	7,061	45,044	0,2874	54,5	155,8	30,0	155,3	2	0	200
2	01.09.2016	12:00:04	33,842	0,1752	5,928	45,082	0,2431	54,1	129,3	26,5	131,7	2	0	200
2	01.09.2016	12:05:04	34,594	0,3155	10,914	47,336	0,4169	55,3	220,7	26,1	205,0	2	0	300
2	01.09.2016	12:10:03	36,495	1,1771	42,957	50,032	1,5769	54,5	874,0	30,1	903,4	2	0	900
2	01.09.2016	12:15:04	35,140	0,5156	18,116	46,644	0,6695	58,0	395,4	34,6	291,4	2	0	400
2	01.09.2016	12:20:04	33,245	0,2581	8,580	44,083	0,3516	55,4	185,3	36,0	190,9	2	0	200
2	01.09.2016	12:25:04	34,382	0,3848	13,230	44,764	0,5300	55,8	283,7	35,4	286,2	2	0	300
2	01.09.2016	12:30:04	34,083	0,3426	11,677	44,787	0,4684	55,7	250,3	34,8	252,6	2	0	300
2	01.09.2016	12:35:03	34,635	1,4371	49,775	48,368	1,9056	54,0	1050,4	39,2	1076,0	2	0	1100
2	01.09.2016	12:40:03	34,510	0,8724	30,106	46,434	1,1623	55,8	622,8	39,2	629,9	2	0	700
2	01.09.2016	12:45:04	32,661	0,2585	8,441	44,050	0,3438	55,7	184,1	34,9	186,4	2	0	200
2	01.09.2016	12:50:05	33,739	0,2329	7,859	44,672	0,3152	55,8	169,5	33,0	173,2	2	0	200
2	01.09.2016	12:55:04	34,356	0,2907	9,988	45,709	0,3905	56,0	208,1	31,1	211,1	2	0	300
2	01.09.2016	13:00:03	36,379	1,3072	47,556	50,209	1,7349	54,6	951,8	32,5	975,7	2	0	1000
2	01.09.2016	13:05:03	33,695	0,3836	12,924	44,709	0,5195	55,6	272,8	36,9	297,5	2	0	300
2	01.09.2016	13:10:03	35,637	1,3850	49,357	48,587	1,8736	54,2	1030,1	37,6	1059,6	2	0	1100
2	01.09.2016	13:15:03	34,770	1,3024	45,286	47,573	1,7432	54,6	951,3	39,9	981,0	2	0	1000
2	01.09.2016	13:20:04	33,955	0,5696	19,342	44,561	0,7631	56,9	419,5	41,9	364,2	2	0	400
2	01.09.2016	13:25:04	32,108	0,3568	11,457	43,480	0,4655	56,6	250,9	40,8	250,6	2	0	300
2	01.09.2016	13:30:04	32,908	0,2397	7,887	43,903	0,3209	56,0	174,1	36,0	171,2	2	0	200
2	01.09.2016	13:35:03	37,358	1,4629	54,651	51,010	1,9514	54,9	1068,9	31,2	1081,9	2	0	1100
2	01.09.2016	13:40:03	34,899	0,6246	21,798	47,003	0,8199	56,6	447,9	34,7	401,6	2	0	500
2	01.09.2016	13:45:03	35,669	1,3856	49,424	48,460	1,8847	54,1	1033,5	38,8	1058,5	2	0	1100
2	01.09.2016	13:50:03	35,364	1,4940	52,836	48,698	2,0007	54,2	1096,8	38,6	1127,9	2	0	1100
2	01.09.2016	13:55:03	34,099	0,4763	16,242	45,604	0,6310	56,4	337,4	37,9	337,2	2	0	400
2	01.09.2016	14:00:03	35,840	1,3102	46,956	48,827	1,7607	54,6	966,6	37,9	982,8	2	0	1000
2	01.09.2016	14:05:03	35,563	1,1389	40,504	48,568	1,4995	55,6	846,9	38,3	673,9	2	0	800
2	01.09.2016	14:10:03	35,217	0,5608	19,750	46,501	0,7514	56,5	403,4	36,9	375,5	2	0	400
2	01.09.2016	14:15:03	35,448	1,3223	46,873	48,261	1,7870	54,4	979,6	39,5	1003,9	2	0	1000
2	01.09.2016	14:20:03	34,301	1,0836	37,169	47,516	1,4042	55,7	771,7	40,3	749,9	2	0	800
2	01.09.2016	14:25:04	34,571	0,3654	12,633	45,288	0,4946	56,4	266,1	36,6	269,2	2	0	300
2	01.09.2016	14:30:04	33,794	0,3227	10,906	45,336	0,4322	55,7	232,0	35,1	236,3	2	0	300
2	01.09.2016	14:35:03	35,123	0,4366	15,333	46,836	0,5852	55,9	314,8	33,3	322,7	2	0	400
2	01.09.2016	14:40:04	34,510	0,3301	11,391	45,330	0,4549	55,2	243,2	34,4	251,5	2	0	300
2	01.09.2016	14:45:03	37,063	1,1110	41,176	50,129	1,4937	55,0	818,8	32,3	829,5	2	0	900
2	01.09.2016	14:50:03	36,315	1,2720	46,193	50,051	1,7008	54,3	936,7	33,8	956,9	2	0	1000
2	01.09.2016	14:55:04	34,507	0,3414	11,780	45,933	0,4616	55,6	248,5	33,2	253,3	2	0	300
2	01.09.2016	15:00:04	34,523	0,3531	12,192	45,451	0,4866	55,1	260,1	35,0	293,9	2	0	300
2	01.09.2016	15:05:03	35,811	1,0157	36,371	49,235	1,3417	55,1	736,5	34,0	740,4	2	0	800
2	01.09.2016	15:10:04	33,608	0,3421	11,498	45,311	0,4595	55,2	248,2	34,7	255,3	2	0	300
2	01.09.2016	15:15:03	36,379	0,9132	33,222	49,015	1,2258	55,3	672,7	32,9	688,2	2	0	700
2	01.09.2016	15:20:03	35,348	0,6233	22,031	47,407	0,8379	55,5	452,4	34,8	469,2	2	0	500
2	01.09.2016	15:25:03	36,260	1,1670	42,316	49,498	1,5719	54,4	865,1	34,8	890,7	2	0	900
2	01.09.2016	15:30:03	33,730	0,4800	16,190	45,731	0,6413	55,2	344,3	36,9	382,5	2	0	400
2	01.09.2016	15:35:03	35,274	0,8444	29,786	47,382	1,1388	55,2	612,1	37,9	716,8	2	0	700
2	01.09.2016	15:40:03	34,558	0,4148	14,336	45,416	0,5704	55,3	306,1	36,3	312,5	2	0	400
2	01.09.2016	15:45:03	36,145	0,7662	27,692	48,488	1,0220	55,9	562,2	34,1	545,8	2	0	600
2	01.09.2016	15:50:03	35,602	0,5871	20,901	47,583	0,7877	55,8	426,5	33,8	415,9	2	0	500
2	01.09.2016	15:55:04	34,722	0,3760	13,054	46,257	0,5095	55,4	274,8	33,1	280,5	2	0	300
2	01.09.2016	16:00:03	36,324	0,5449	19,792	47,779	0,7443	55,7	406,5	32,0	413,4	2	0	500
2	01.09.2016	16:05:03	36,267	0,6674	24,205	48,240	0,9063	55,4	493,5	32,4	518,8	2	0	600
2	01.09.2016	16:10:03	36,463	0,5952	21,701	48,325	0,8137	55,2	433,9	31,1	512,9	2	0	500
2	01.09.2016	16:15:03	36,488	0,7240	26,416	49,142	0,9668	55,6	538,2	31,1	484,1	2	0	600
2	01.09.2016	16:20:04	35,660	0,4055	14,461	47,370	0,5523	55,3	295,1	30,4	300,5	2	0	300
2	01.09.2016	16:25:03	36,273	0,9141	33,157	49,477	1,2247	54,7	672,8	31,9	689,6	2	0	700
2	01.09.2016	16:30:04	33,229	0,2708	9,000	44,239	0,3734	54,5	196,9	35,8	207,7	2	0	200
2	01.09.2016	16:35:03	36,848	0,8680	31,983	48,652	1,1957	55,0	653,5	34,7	669,4	2	0	700
2	01.09.2016	16:40:03	36,209	0,9381	33,969	48,363	1,2841	54,7	703,5	37,0	726,5	2	0	800
2	01.09.2016	16:45:04	33,422	0,3216	10,749	45,465	0,4279	55,3	227,1	34,9	232,7	2	0	300
2	01.09.2016	16:50:03	36,845	0,9194	33,874	49,366	1,2473	55,0	683,8	33,3	697,7	2	0	700
2	01.09.2016	16:55:04	34,536	0,3490	12,052	45,885	0,4749	55,3	251,7	33,7	254,0	2	0	300
2	01.09.2016	17:00:03	36,549	0,5921	21,641	47,944	0,8145	55,4	442,1	32,9	436,3	2	0	500
2	01.09.2016	17:05:04	34,240	0,3639	12,462	45,856	0,4923	55,2	265,1	34,6	260,5	2	0	300
2	01.09.2016	17:10:04	34,802	0,2734	9,516	45,533	0,3821	54,7	202,9	32,5	210,2	2	0	300
2	01.09.2016	17:15:04	33,955	0,2458	8,347	45,745	0,3337	54,7	174,6	30,4	178,5	2	0	200
2	01.09.2016	17:20:03	35,946	0,6989	25,124	48,699	0,9326	55,3	508,5	33,2	528,6	2	0	600
2	01.09.2016	17:25:03	36,003	0,5766	20,761	47,677	0,7861	55,4	429,9	34,6	447,8	2	0	500
2	01.09.2016	17:30:04	34,513	0,3416	11,790	45,991	0,4655	55,1	246,2	32,8	274,4	2	0	300
2	01.09.2016	17:35:04	33,091	0,1914	6,332	44,446	0,2650	53,8	140,3	31,5	145,6	2	0	200
2	01.09.2016	17:40:04	32,699	0,1634	5,343	44,483	0,2239	53,6	116,0	28,9	120,0	2	0	200
2	01.09.2016	17:45:05	34,847	0,2037	7,100	45,840	0,2856	54,2	152,4	27,9	153,3	2	0	200
2	01.09.2016	17:50:05	34,883	0,2338	8,155	46,407	0,3231	54,4	173,5	27,3	178,0	2	0	200
2	01.09.2016	17:55:04	32,738	0,1557	5,096	44,808	0,2130	53,4	114,4	26,3	114,5	2	0	200
2	01.09.2016	18:00:04	36,389	0,2973	10,820	47,589	0,4119	55,2	218,8	26,4	217,5	2	0	300
2	01.09.2016	18:05:04	33,624	0,2310	7,766	46,384	0,3082	54,3	166,1	26,4	173,7	2	0	200
2	01.09.2016	18:10:03	36,597	0,4631	16,947	48,764	0,6247	55,6	338,4	28,0	364,6	2	0	400
2	01.09.2016	18:15:04	36,440	0,5119	18,653	48,470	0,6967	55,2	326,9	31,2	407,3	2	0	400
2	01.09.2016	18:20:04	35,763	0,4391	15,705	47,657	0,5954	55,4	201,8	33,0	356,2	2	0	300
2	01.09.2016	18:25:05	36,318	0,3724	13,525	47,204	0,5200	55,1	119,2	33,4	310,9	2	0	200
2	01.09.2016	18:30:07	33,990	0,3482	11,837	47,023	0,4689	53,7	88,1	32,9	295,2	2	0	100
2	01.09.2016	18:35:06	34,276	0,2588	8,871	46,597	0,3600	52,9	76,4	31,2	268,7	2	0	100
2	01.09.2016	18:40:06	35,233	0,2966	10,450	46,985	0,4063	54,7	74,3	30,6	167,1	2	0	100
2	01.09.2016	18:45:04	35,143	0,3139	11,031	47,197	0,4270	54,7	132,0	30,4	128,1	2	0	200
2	01.09.2016	18:50:06	34,831	0,2158	7,515	45,916	0,3026	54,1	70,8	30,6	73,5	2	0	100
2	01.09.2016	18:55:06	33,929	0,2615	8,873	46,673	0,3488	54,5	85,7	29,7	75,3	2	0	100
2	01.09.2016	19:00:06	35,075	0,1763	6,183	45,609	0,2551	53,1	55,0	28,7	56,9	2	0	100
2	01.09.2016	19:05:06	32,773	0,1456	4,772	44,836	0,2019	52,7	45,4	27,5	46,7	2	0	100
2	01.09.2016	19:10:06	32,311	0,1033	3,337	43,586	0,1486	51,5	38,9	26,9	39,5	2	0	100
2	01.09.2016	19:15:06	27,086	0,0492	1,332	39,041	0,0707	48,3	32,3	24,3	32,2	2	0	100
2	01.09.2016	19:20:06	27,475	0,0418	1,149	38,240	0,0607	49,5	29,0	22,4	28,6	2	0	100
2	01.09.2016	19:25:06	27,552	0,0339	0,933	36,875	0,0516	49,0	24,3	21,4	23,8	2	0	100
2	01.09.2016	19:30:07	26,505	0,0304	0,806	35,998	0,0466	48,1	21,5	20,7	20,9	2	0	100
2	01.09.2016	19:35:06	24,649	0,0286	0,704	35,016	0,0407	49,4	18,8	20,0	18,4	2	0	100
2	01.09.2016	19:40:06	26,302	0,0250	0,658	34,466	0,0396	48,3	18,2	19,6	17,7	2	0	100
2	01.09.2016	19:45:07	26,453	0,0237	0,626	33,884	0,0372	49,8	17,6	19,4	16,8	2	0	100
2	01.09.2016	19:50:06	24,385	0,0226	0,550	32,702	0,0346	48,7	16,1	19,1	14,7	2	0	100
2	01.09.2016	19:55:06	24,010	0,0210	0,504	31,795	0,0308	51,5	15,1	19,0	10,9	2	0	100
2	01.09.2016	20:00:06	23,653	0,0194	0,458	30,892	0,0303	48,9	14,3	18,8	11,3	2	0	100
2	01.09.2016	20:05:06	22,395	0,0157	0,352	27,062	0,0241	54,0	11,8	18,4	5,0	2	0	100
2	01.09.2016	20:10:06	21,226	0,0118	0,250	22,005	0,0181	62,8	9,3	18,1	1,4	2	0	100
2	01.09.2016	20:15:06	11,839	0,0115	0,137	11,958	0,0145	78,9	6,8	17,6	0,7	2	0	100
2	02.09.2016	07:10:06	3,115	0,0105	0,033	3,074	0,0111	96,5	6,4	14,7	0,9	2	0	100
2	02.09.2016	07:15:07	16,865	0,0110	0,186	17,430	0,0140	76,4	8,4	14,8	1,6	2	0	100
2	02.09.2016	07:20:07	21,749	0,0155	0,336	28,406	0,0211	56,1	12,3	14,9	10,0	2	0	100
2	02.09.2016	07:25:06	23,868	0,0164	0,392	30,948	0,0247	51,4	13,7	15,1	12,7	2	0	100
2	02.09.2016	07:30:06	27,397	0,0202	0,555	34,847	0,0313	50,8	17,3	14,9	16,3	2	0	100
