Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
5	14.12.2015	14:33:12	41,388	0,4222	17,475	49,147	0,4599	77,3	74,4	10,1	25,4	2	0	1000
5	14.12.2015	14:35:12	41,221	0,3486	14,370	48,767	0,3816	77,2	62,0	10,0	25,4	2	0	1000
5	14.12.2015	14:50:12	39,015	0,1416	5,523	41,441	0,1565	85,1	27,0	10,1	32,0	2	0	1000
5	14.12.2015	14:55:30	37,631	0,0975	3,670	45,556	0,1084	74,3	18,1	10,2	19,3	2	0	100
5	14.12.2015	15:00:30	34,025	0,0500	1,703	43,223	0,0548	71,9	8,9	9,8	9,1	2	0	100
5	14.12.2015	15:05:30	32,018	0,0228	0,731	39,324	0,0256	72,6	4,1	9,6	0,7	2	0	100
5	14.12.2015	15:10:30	33,078	0,0226	0,747	39,563	0,0267	70,6	4,0	9,6	0,7	2	0	100
5	14.12.2015	15:15:30	33,206	0,0372	1,234	42,070	0,0411	71,4	6,5	9,6	2,0	2	0	100
5	14.12.2015	15:20:30	36,196	0,0786	2,846	44,958	0,0862	73,4	14,4	9,4	15,0	2	0	100
5	14.12.2015	15:25:30	37,625	0,0667	2,511	44,602	0,0775	72,7	12,8	9,3	14,3	2	0	100
5	14.12.2015	15:30:30	33,746	0,0485	1,635	43,147	0,0528	71,7	8,5	9,3	6,6	2	0	100
5	14.12.2015	15:35:30	34,799	0,0323	1,123	41,667	0,0375	71,8	6,0	9,2	2,7	2	0	100
5	14.12.2015	15:40:30	33,900	0,0396	1,343	42,484	0,0444	71,2	7,1	9,2	5,4	2	0	100
5	14.12.2015	15:45:30	34,446	0,0408	1,407	42,662	0,0458	72,0	7,4	9,1	5,4	2	0	100
5	14.12.2015	15:50:30	21,473	0,0878	1,886	42,063	0,0403	111,4	6,4	8,9	2,5	2	0	100
5	14.12.2015	15:55:30	31,472	0,0261	0,822	40,238	0,0288	70,9	4,4	8,9	0,7	2	0	100
5	14.12.2015	16:00:30	32,105	0,0201	0,646	38,581	0,0230	72,7	3,4	8,8	0,5	2	0	100
5	14.12.2015	16:05:30	30,066	0,0190	0,572	37,664	0,0204	74,5	3,0	8,8	0,5	2	0	100
5	14.12.2015	16:10:30	30,435	0,0183	0,556	37,447	0,0199	74,6	2,9	8,8	0,5	2	0	100
5	14.12.2015	16:15:30	29,385	0,0134	0,393	34,003	0,0147	78,7	2,1	8,7	0,2	2	0	100
5	14.12.2015	16:20:30	27,131	0,0109	0,296	28,363	0,0112	93,0	1,5	8,7	0,0	2	0	100
5	15.12.2015	08:50:30	28,473	0,0132	0,377	33,316	0,0137	82,4	1,9	5,1	-0,2	2	0	100
5	15.12.2015	08:55:30	31,925	0,0204	0,650	39,112	0,0223	74,6	3,4	5,0	0,2	2	0	100
5	15.12.2015	09:00:30	34,327	0,0307	1,053	41,989	0,0357	70,3	5,5	4,9	1,6	2	0	100
5	15.12.2015	09:05:30	35,727	0,0473	1,692	43,971	0,0541	71,1	8,7	4,7	7,5	2	0	100
5	15.12.2015	09:10:30	36,915	0,0557	2,056	44,645	0,0640	72,0	10,6	4,6	9,3	2	0	100
5	15.12.2015	09:15:30	37,734	0,0704	2,657	45,433	0,0796	73,4	13,2	4,5	11,8	2	0	100
5	15.12.2015	09:20:30	38,752	0,0997	3,865	46,476	0,1133	73,4	18,5	4,9	17,9	2	0	100
5	15.12.2015	09:25:30	37,866	0,0949	3,595	46,182	0,1052	74,0	17,4	5,4	17,2	2	0	100
5	15.12.2015	09:55:30	40,396	0,1841	7,438	47,863	0,2024	76,8	34,0	6,3	33,8	2	0	100
5	15.12.2015	10:00:30	40,894	0,2229	9,114	48,350	0,2454	76,8	40,9	6,4	40,8	2	0	100
5	15.12.2015	10:05:30	40,415	0,2479	10,019	48,566	0,2676	77,1	44,4	6,5	44,2	2	0	100
5	15.12.2015	10:10:30	41,157	0,2929	12,056	48,945	0,3184	77,4	52,4	6,6	52,4	2	0	100
5	15.12.2015	10:15:30	41,851	0,3213	13,445	49,137	0,3543	77,2	58,1	6,8	58,5	2	0	100
5	15.12.2015	10:20:30	41,623	0,3742	15,577	49,431	0,4068	77,5	66,3	7,0	66,4	2	0	100
5	15.12.2015	10:25:30	41,215	0,3944	16,254	49,504	0,4248	77,3	69,2	7,4	69,4	2	0	100
5	15.12.2015	10:30:15	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	7,7	62,6	2	0	100
