Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	01.04.2016	07:20:29	26,048	0,0534	1,390	31,641	0,0569	77,2	5,6	2,9	0,9	1	0	400
3	01.04.2016	07:25:29	27,236	0,0749	2,041	32,359	0,0818	77,1	8,2	3,1	5,4	1	0	400
3	01.04.2016	07:30:29	27,161	0,0994	2,699	32,841	0,1049	78,4	10,7	3,4	9,1	1	0	400
3	01.04.2016	07:35:29	28,284	0,1164	3,292	33,154	0,1278	77,7	13,1	3,8	11,8	1	0	400
3	01.04.2016	07:40:29	28,705	0,1391	3,993	33,439	0,1531	78,0	15,8	3,9	14,7	1	0	400
3	01.04.2016	07:45:29	28,715	0,1644	4,720	33,713	0,1779	78,7	18,5	4,1	18,1	1	0	400
3	01.04.2016	07:50:29	29,486	0,1866	5,501	33,944	0,2052	79,0	21,4	4,1	20,6	1	0	400
3	01.04.2016	07:55:29	29,011	0,2180	6,324	34,128	0,2342	79,1	24,4	4,3	24,5	1	0	400
3	01.04.2016	08:00:29	29,152	0,2459	7,170	34,299	0,2623	79,7	27,1	4,7	27,7	1	0	400
3	01.04.2016	08:05:29	31,306	0,2845	8,905	34,930	0,3022	84,4	45,5	5,2	86,6	1	0	400
3	01.04.2016	08:10:29	31,586	0,5294	16,722	35,588	0,6675	70,4	42,0	6,5	100,2	1	0	400
3	01.04.2016	08:15:29	31,170	0,6376	19,874	35,702	0,7406	75,2	53,7	7,0	110,2	1	0	400
3	01.04.2016	08:20:29	31,342	0,8482	26,585	36,040	0,9509	77,6	105,2	7,9	145,4	1	0	800
3	01.04.2016	08:25:17	32,004	0,9262	29,643	36,201	1,0296	79,5	154,4	7,9	192,3	1	0	800
3	01.04.2016	08:30:17	31,793	1,0556	33,562	36,257	1,1744	78,8	128,1	7,9	163,9	1	0	800
3	01.04.2016	08:35:17	34,013	1,2456	42,369	36,779	1,5273	75,4	203,7	8,5	250,3	1	0	1200
3	01.04.2016	08:40:29	32,792	0,4815	15,788	35,561	0,5161	86,0	60,6	9,0	102,7	1	0	400
3	01.04.2016	08:45:13	22,188	0,9011	19,993	36,219	1,3134	42,0	234,7	9,4	317,5	1	0	1200
3	01.04.2016	08:50:13	34,181	1,2962	44,305	36,835	1,6952	71,0	206,7	9,5	244,4	1	0	1200
3	01.04.2016	08:55:13	31,846	1,8875	60,112	36,904	2,0792	78,3	228,5	9,9	266,0	1	0	1200
3	01.04.2016	09:00:13	31,794	1,9970	63,492	36,899	2,1954	78,4	241,0	10,3	277,1	1	0	1200
3	01.04.2016	09:05:13	31,562	1,9930	62,904	36,829	2,1766	78,5	238,2	10,6	270,5	1	0	1200
3	01.04.2016	09:10:13	31,700	2,3539	74,619	36,989	2,5812	78,2	281,7	11,2	318,1	1	0	1200
3	01.04.2016	09:15:13	31,414	2,5366	79,683	37,039	2,7519	78,2	299,4	11,3	336,1	1	0	1200
3	01.04.2016	09:20:11	31,412	2,7175	85,362	37,067	2,9489	78,1	321,2	11,8	356,9	1	0	1600
3	01.04.2016	09:25:13	31,183	2,4244	75,601	36,820	2,6227	78,3	285,4	12,0	318,8	1	0	1200
3	01.04.2016	09:30:11	31,018	3,0906	95,865	37,128	3,3141	77,9	361,8	12,6	396,1	1	1	1600
3	01.04.2016	09:35:11	31,589	3,2020	101,150	37,109	3,5098	77,7	382,6	13,2	416,3	1	1	1600
3	01.04.2016	09:40:10	31,209	3,4420	107,421	37,030	3,7335	77,7	407,0	14,2	440,1	1	1	2000
3	01.04.2016	09:45:13	30,735	2,7480	84,461	36,563	2,9692	77,8	321,5	14,7	332,0	1	0	1600
3	01.04.2016	09:50:10	30,847	3,9003	120,313	36,897	4,2386	76,9	456,9	16,2	489,1	1	1	2000
3	01.04.2016	09:55:10	31,311	3,9069	122,328	36,946	4,2992	77,0	463,4	16,0	498,0	1	1	2000
3	01.04.2016	10:00:10	30,678	4,2207	129,483	37,046	4,5522	76,8	490,2	15,9	521,5	1	1	2000
3	01.04.2016	10:05:10	31,233	3,7541	117,252	36,797	4,1266	77,2	445,4	16,5	478,5	1	1	2000
3	01.04.2016	10:10:09	30,062	4,5885	137,937	36,849	4,8811	76,7	528,0	17,4	557,4	1	1	2400
3	01.04.2016	10:15:10	30,096	4,1674	125,421	36,743	4,4410	76,9	479,4	17,4	507,0	1	1	2000
3	01.04.2016	10:20:10	30,532	4,4487	135,826	36,854	4,7833	77,0	518,2	17,4	542,6	1	1	2400
3	01.04.2016	10:25:09	30,475	4,9306	150,260	36,791	5,3757	76,0	578,5	18,4	609,8	1	1	2400
3	01.04.2016	10:30:09	29,889	4,9157	146,927	36,765	5,2538	76,1	566,2	18,4	593,4	1	1	2400
3	01.04.2016	10:35:09	30,316	4,9145	148,985	36,674	5,3500	75,9	575,7	19,3	602,0	1	1	2400
3	01.04.2016	10:40:09	29,961	5,4277	162,619	36,643	5,8663	75,7	630,8	20,2	664,4	1	1	2800
3	01.04.2016	10:45:09	29,562	5,5968	165,455	36,514	6,0214	75,3	647,7	21,2	678,5	1	1	2800
3	01.04.2016	10:50:08	29,160	5,7589	167,931	36,346	6,1496	75,1	662,4	22,3	693,9	1	1	2800
3	01.04.2016	10:55:09	29,596	5,7708	170,796	36,273	6,2766	75,0	675,1	23,0	706,8	1	1	2800
3	01.04.2016	11:00:09	29,611	4,8006	142,151	36,020	5,2078	75,8	562,0	22,7	544,0	1	1	2400
3	01.04.2016	11:05:08	29,429	5,9984	176,525	36,170	6,5415	74,6	703,4	24,0	734,5	1	1	3200
3	01.04.2016	11:10:08	28,944	6,2077	179,675	36,154	6,6768	74,4	717,9	24,1	747,2	1	2	3200
3	01.04.2016	11:15:08	29,300	6,4569	189,190	36,205	7,0433	74,2	757,5	24,6	789,8	1	2	3200
3	01.04.2016	11:20:09	28,962	5,6635	164,027	35,776	6,1331	74,8	659,1	25,9	688,9	1	1	2800
3	01.04.2016	11:25:09	29,990	5,5377	166,076	36,227	6,1155	75,0	659,2	23,5	675,5	1	1	2800
3	01.04.2016	11:30:08	29,058	6,2658	182,071	36,420	6,7028	74,6	723,5	22,9	760,8	1	2	3200
3	01.04.2016	11:35:08	29,949	6,2760	187,962	36,428	6,9011	74,8	750,6	22,6	766,2	1	2	3200
3	01.04.2016	11:40:09	29,125	4,6105	134,278	35,942	4,9004	76,2	538,5	22,2	622,9	1	1	2400
3	01.04.2016	11:45:09	29,785	5,8143	173,181	36,469	6,3250	75,1	695,4	21,7	731,3	1	1	2800
3	01.04.2016	11:50:08	28,890	6,7388	194,686	36,286	7,2150	74,4	779,3	23,4	811,8	1	2	3200
3	01.04.2016	11:55:08	29,390	6,7429	198,172	36,304	7,3597	74,2	798,4	24,0	827,2	1	2	3200
3	01.04.2016	12:00:08	28,861	7,1348	205,919	36,153	7,7151	73,8	832,6	24,7	856,9	1	2	3600
3	01.04.2016	12:05:08	28,739	7,3703	211,816	36,004	8,0181	73,4	862,1	26,2	900,2	1	2	3600
3	01.04.2016	12:10:08	28,775	7,3459	211,376	35,913	8,0564	73,1	865,9	26,8	904,5	1	2	3600
3	01.04.2016	12:15:08	28,287	7,3137	206,882	35,835	7,8836	73,2	850,4	27,0	887,3	1	2	3600
3	01.04.2016	12:20:08	28,584	7,6532	218,763	35,939	8,3125	73,2	895,9	27,0	934,7	1	2	3600
3	01.04.2016	12:25:08	28,648	7,6221	218,358	35,855	8,3661	72,8	899,4	27,6	940,1	1	2	3600
3	01.04.2016	12:30:08	28,562	7,0777	202,153	35,932	7,6302	73,7	824,0	26,3	859,0	1	2	3600
3	01.04.2016	12:35:08	28,733	7,4121	212,969	36,163	8,0070	73,5	864,5	25,0	902,5	1	2	3600
3	01.04.2016	12:40:08	28,337	7,7210	218,791	35,878	8,3575	73,0	901,7	26,9	944,7	1	2	4000
3	01.04.2016	12:45:08	28,013	7,9657	223,145	35,744	8,5982	72,6	926,8	28,3	969,4	1	2	4000
3	01.04.2016	12:50:07	27,794	7,8744	218,860	35,424	8,5259	72,5	916,8	29,8	956,7	1	2	4000
3	01.04.2016	12:55:08	27,831	7,8637	218,857	35,368	8,5513	72,4	919,8	30,7	960,3	1	2	4000
3	01.04.2016	13:00:07	28,326	7,8882	223,439	35,438	8,7215	72,3	938,4	29,8	978,2	1	2	4000
3	01.04.2016	13:05:08	27,563	8,1384	224,318	35,256	8,8058	72,3	948,9	31,0	989,6	1	2	4000
3	01.04.2016	13:10:07	27,659	8,1537	225,522	35,302	8,8527	72,2	954,0	32,0	994,6	1	2	4000
3	01.04.2016	13:15:07	28,301	7,8637	222,554	35,375	8,7211	72,1	937,6	31,2	981,2	1	2	4000
3	01.04.2016	13:20:07	28,489	7,8754	224,359	35,402	8,7761	72,2	945,3	31,6	989,1	1	2	4000
3	01.04.2016	13:25:07	27,625	8,1675	225,624	35,347	8,8353	72,2	953,8	30,5	995,5	1	2	4000
3	01.04.2016	13:30:08	27,298	8,1048	221,242	35,161	8,7437	72,0	940,8	31,9	981,6	1	2	4000
3	01.04.2016	13:35:07	27,781	8,1242	225,696	35,171	8,9165	72,0	960,8	32,0	1002,9	1	2	4000
3	01.04.2016	13:40:07	27,522	8,1456	224,184	35,254	8,7945	72,3	948,7	31,5	989,8	1	2	4000
3	01.04.2016	13:45:08	27,333	8,0814	220,891	35,057	8,7445	72,1	941,6	32,6	983,4	1	2	4000
3	01.04.2016	13:50:07	27,171	8,0834	219,632	35,086	8,6713	72,2	936,2	33,4	973,5	1	2	4000
3	01.04.2016	13:55:07	27,644	8,0712	223,120	34,986	8,8231	72,3	955,5	33,3	994,3	1	2	4000
3	01.04.2016	14:00:07	27,756	8,0064	222,230	34,809	8,9040	71,7	959,4	34,9	1000,0	1	2	4000
3	01.04.2016	14:05:07	27,820	8,1339	226,283	35,188	8,8672	72,5	962,9	31,2	1002,5	1	2	4000
3	01.04.2016	14:10:07	27,769	7,7766	215,950	35,039	8,5104	72,4	920,8	31,2	959,9	1	2	4000
3	01.04.2016	14:15:07	28,376	7,8025	221,407	35,177	8,7024	72,3	943,9	31,1	981,2	1	2	4000
3	01.04.2016	14:20:07	28,562	7,9167	226,115	35,517	8,7560	72,7	948,9	28,4	990,0	1	2	4000
3	01.04.2016	14:25:07	27,851	7,8744	219,308	35,347	8,5098	72,9	922,8	30,0	967,8	1	2	4000
3	01.04.2016	14:30:07	27,302	8,1395	222,228	35,279	8,6872	72,5	940,3	31,0	982,8	1	2	4000
3	01.04.2016	14:35:07	28,607	7,6649	219,273	35,635	8,4280	73,0	912,5	27,9	948,8	1	2	4000
3	01.04.2016	14:40:08	28,363	7,5446	213,990	35,512	8,2254	73,3	891,6	28,7	928,1	1	2	3600
3	01.04.2016	14:45:08	27,717	7,5003	207,888	35,380	8,0028	73,4	867,0	29,1	901,6	1	2	3600
3	01.04.2016	14:50:08	28,092	7,4967	210,595	35,319	8,1402	73,3	880,8	30,2	915,4	1	2	3600
3	01.04.2016	14:55:08	27,576	7,4809	206,293	35,325	7,9735	73,2	864,2	29,5	897,7	1	2	3600
