Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
4	27.01.2016	12:20:53	53,912	0,1741	9,384	62,227	0,1907	79,1	29,5	11,8	29,5	2	0	100
4	27.01.2016	12:25:53	53,199	0,1966	10,461	62,565	0,2120	78,9	33,4	11,8	32,4	2	0	100
4	27.01.2016	12:30:53	52,560	0,0942	4,951	60,423	0,1063	77,1	16,3	11,7	16,6	2	0	100
4	27.01.2016	12:35:53	53,575	0,1268	6,795	61,432	0,1420	77,9	21,9	11,6	21,5	2	0	100
4	27.01.2016	12:40:53	53,498	0,2018	10,795	62,723	0,2185	78,8	34,2	11,6	33,1	2	0	100
4	27.01.2016	12:45:53	52,287	0,1543	8,068	61,906	0,1663	78,4	25,6	11,4	24,3	2	0	100
4	27.01.2016	12:50:53	53,555	0,1525	8,166	61,955	0,1677	78,6	26,4	11,6	25,9	2	0	100
4	27.01.2016	12:55:53	53,523	0,1577	8,443	62,096	0,1734	78,4	27,0	11,6	25,9	2	0	100
4	27.01.2016	13:00:53	53,870	0,1397	7,526	61,754	0,1562	78,0	24,4	11,5	22,9	2	0	100
4	27.01.2016	13:05:53	53,019	0,1604	8,507	62,088	0,1744	78,6	27,3	11,6	26,1	2	0	100
4	27.01.2016	13:10:53	54,031	0,2477	13,381	63,339	0,2670	79,1	41,9	11,7	39,9	2	0	100
4	27.01.2016	13:15:53	53,761	0,1819	9,780	62,453	0,1978	79,2	31,1	11,6	29,7	2	0	100
4	27.01.2016	13:20:53	53,838	0,2548	13,716	63,340	0,2719	79,6	42,9	11,7	40,4	2	0	100
4	27.01.2016	13:25:53	53,671	0,1525	8,183	61,922	0,1687	78,3	26,2	11,9	25,6	2	0	100
4	27.01.2016	13:30:53	54,005	0,1672	9,029	62,162	0,1844	78,8	28,8	11,8	28,6	2	0	100
4	28.01.2016	08:55:38	52,849	0,0751	3,967	61,460	0,0838	77,1	14,5	3,9	13,2	2	0	100
4	28.01.2016	09:00:38	53,761	0,0918	4,933	62,163	0,1025	77,4	15,7	3,8	13,8	2	0	100
4	28.01.2016	09:05:38	53,893	0,1072	5,778	62,426	0,1184	78,2	18,2	4,3	17,2	2	0	100
4	28.01.2016	09:10:38	55,216	0,1213	6,698	62,943	0,1357	78,4	21,0	4,1	19,7	2	0	100
4	28.01.2016	09:15:38	54,121	0,1450	7,847	63,321	0,1569	79,0	24,3	4,2	24,3	2	0	100
4	28.01.2016	09:20:38	55,148	0,1640	9,044	63,691	0,1800	78,9	28,0	4,5	27,9	2	0	100
4	28.01.2016	09:25:38	55,662	0,1847	10,283	63,929	0,2024	79,5	31,7	4,7	32,0	2	0	100
4	28.01.2016	09:30:38	55,129	0,2093	11,537	64,208	0,2254	79,7	35,5	4,7	35,8	2	0	100
4	28.01.2016	09:35:38	56,301	0,2374	13,363	64,547	0,2597	79,7	40,4	4,8	41,3	2	0	100
4	28.01.2016	09:40:38	56,375	0,2516	14,183	64,719	0,2737	80,1	42,1	5,1	43,5	2	0	100
4	28.01.2016	09:45:38	56,179	0,2816	15,822	64,931	0,3038	80,2	46,8	5,6	48,1	2	0	100
4	28.01.2016	09:50:38	56,818	0,2891	16,427	64,977	0,3151	80,2	49,0	5,9	62,4	2	0	100
4	28.01.2016	09:55:18	62,315	0,3217	20,050	66,885	0,4694	63,9	246,9	6,7	269,4	2	0	300
4	28.01.2016	10:00:18	60,344	1,5192	91,674	68,611	1,7036	78,4	265,2	8,8	282,5	2	0	300
4	28.01.2016	10:05:23	57,438	1,6642	95,587	68,121	1,7680	79,4	177,5	10,6	149,2	2	0	200
4	28.01.2016	10:10:18	57,858	1,7538	101,475	67,988	1,8825	79,3	291,7	11,6	306,3	2	0	300
4	28.01.2016	10:15:08	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,3	339,9	2	0	100
