Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
4	01.09.2016	07:05:37	46,472	0,0207	0,963	53,456	0,0293	61,4	6,7	16,7	1,1	2	0	400
4	01.09.2016	07:10:37	46,944	0,0328	1,537	55,812	0,0445	62,0	11,0	16,7	5,2	2	0	400
4	01.09.2016	07:15:37	50,640	0,0579	2,932	58,037	0,0761	66,4	21,3	16,7	19,0	2	0	400
4	01.09.2016	07:20:37	52,419	0,0688	3,607	58,667	0,0903	68,1	22,7	17,1	21,1	2	0	400
4	01.09.2016	07:25:37	51,394	0,0630	3,240	58,260	0,0829	67,1	20,9	17,4	19,7	2	0	400
4	01.09.2016	07:30:37	50,781	0,0595	3,021	58,026	0,0789	66,0	19,9	17,6	19,0	2	0	400
4	01.09.2016	07:35:37	51,211	0,0642	3,285	58,280	0,0853	66,1	21,8	17,7	20,6	2	0	400
4	01.09.2016	07:40:37	53,238	0,1119	5,956	60,020	0,1443	68,8	38,1	18,1	36,3	2	0	400
4	01.09.2016	07:45:37	52,322	0,1081	5,654	59,806	0,1363	69,4	35,3	18,3	34,2	2	0	400
4	01.09.2016	07:50:37	53,934	0,1262	6,808	60,330	0,1634	69,0	40,9	18,6	40,4	2	0	400
4	01.09.2016	07:55:37	53,774	0,1062	5,712	59,747	0,1411	67,7	36,0	19,0	35,6	2	0	400
4	01.09.2016	08:00:37	53,311	0,1249	6,657	60,154	0,1606	68,9	40,2	19,1	39,9	2	0	400
4	01.09.2016	08:05:37	54,397	0,1786	9,715	61,065	0,2242	71,0	53,7	19,5	53,3	2	0	400
4	01.09.2016	08:10:37	54,904	0,2372	13,025	61,745	0,2932	71,9	68,6	20,0	69,2	2	0	400
4	01.09.2016	08:15:34	55,456	0,3457	19,169	62,664	0,4192	73,0	103,8	20,6	102,7	2	0	800
4	01.09.2016	08:20:22	56,285	0,4817	27,112	63,339	0,5808	73,7	138,8	21,5	138,5	2	0	800
4	01.09.2016	08:25:37	54,933	0,3214	17,654	62,058	0,3898	73,0	90,8	22,3	92,5	2	0	400
4	01.09.2016	08:30:37	54,326	0,2586	14,047	61,468	0,3100	73,7	73,7	22,3	73,7	2	0	400
4	01.09.2016	08:35:37	54,015	0,2198	11,873	61,086	0,2645	73,5	59,6	21,9	60,1	2	0	400
4	01.09.2016	08:40:37	53,286	0,1483	7,902	60,034	0,1836	71,7	41,9	21,7	42,6	2	0	400
4	01.09.2016	08:45:37	51,860	0,0994	5,153	58,969	0,1255	69,6	27,3	21,0	28,6	2	0	400
4	01.09.2016	08:50:37	53,844	0,1483	7,985	60,364	0,1853	71,4	41,5	20,5	42,4	2	0	400
4	01.09.2016	08:55:37	55,954	0,3527	19,733	62,757	0,4371	71,9	103,3	20,9	102,5	2	0	800
4	01.09.2016	09:00:22	56,285	0,4743	26,698	63,315	0,5768	73,1	131,2	21,8	133,3	2	0	800
4	01.09.2016	09:05:22	56,712	0,5049	28,633	63,235	0,6173	73,4	135,4	22,9	141,0	2	0	800
4	01.09.2016	09:10:18	57,152	0,6821	38,985	63,597	0,8445	72,6	193,4	24,8	196,8	2	0	800
4	01.09.2016	09:15:17	57,791	0,8899	51,430	64,024	1,1256	71,4	261,7	26,3	270,7	2	0	1200
4	01.09.2016	09:20:15	58,205	1,2291	71,539	64,738	1,5627	70,7	383,2	27,1	406,8	2	0	1600
4	01.09.2016	09:25:22	54,686	0,5322	29,106	62,308	0,6299	74,2	146,9	27,5	145,8	2	0	800
4	01.09.2016	09:30:37	53,543	0,1916	10,259	59,935	0,2396	71,4	56,2	26,3	57,1	2	0	400
4	01.09.2016	09:35:37	55,434	0,3593	19,916	62,203	0,4366	73,3	97,9	24,1	96,4	2	0	400
4	01.09.2016	09:40:21	59,066	1,1712	69,177	65,291	1,4858	71,3	358,8	24,6	317,0	2	0	1600
4	01.09.2016	09:45:22	55,251	0,3788	20,928	62,001	0,4611	73,2	102,8	25,1	103,4	2	0	800
4	01.09.2016	09:50:24	55,585	0,4126	22,937	62,360	0,5014	73,4	110,1	24,7	110,9	2	0	800
4	01.09.2016	09:55:22	56,185	0,7019	39,435	63,583	0,8446	73,4	196,9	25,5	195,2	2	0	800
4	01.09.2016	10:00:17	57,088	0,9497	54,214	63,939	1,1617	73,0	253,3	27,5	275,5	2	0	1200
4	01.09.2016	10:05:13	58,276	1,4969	87,231	64,976	1,8662	71,9	429,0	27,8	451,5	2	0	2000
4	01.09.2016	10:10:13	57,418	1,7418	100,013	64,430	2,1696	71,5	495,0	31,2	513,6	2	0	2000
4	01.09.2016	10:15:13	57,300	1,8748	107,425	64,075	2,3316	71,9	530,9	33,5	547,2	2	0	2400
4	01.09.2016	10:20:13	56,972	1,9321	110,074	63,906	2,3901	72,1	539,4	34,1	555,8	2	0	2400
4	01.09.2016	10:25:13	56,654	2,0294	114,976	63,811	2,4990	72,1	561,2	35,4	578,9	2	1	2400
4	01.09.2016	10:30:13	56,253	2,1526	121,090	63,698	2,6305	72,3	590,3	37,8	609,1	2	1	2400
4	01.09.2016	10:35:12	56,272	2,2692	127,692	63,582	2,7686	72,5	620,9	38,9	639,2	2	1	2800
4	01.09.2016	10:40:12	56,217	2,4161	135,825	63,608	2,9368	72,7	656,7	40,0	670,5	2	1	2800
4	01.09.2016	10:45:12	55,758	2,1211	118,268	63,263	2,5700	72,7	557,7	40,1	626,1	2	1	2400
4	01.09.2016	10:50:13	55,550	1,9651	109,159	63,070	2,3851	72,6	525,2	40,1	543,8	2	0	2400
4	01.09.2016	10:55:12	56,391	2,4808	139,896	64,037	2,9942	73,0	666,7	37,3	672,3	2	1	2800
4	01.09.2016	11:00:11	55,864	2,7059	151,164	63,688	3,2440	73,2	720,3	39,7	733,6	2	1	3200
4	01.09.2016	11:05:12	55,482	2,7142	150,591	63,414	3,2443	73,2	714,6	41,7	732,4	2	1	3200
4	01.09.2016	11:10:12	55,392	2,4869	137,757	63,235	2,9817	73,1	654,1	41,5	667,8	2	1	2800
4	01.09.2016	11:15:11	55,813	3,1253	174,431	63,816	3,7068	73,7	824,1	40,9	840,6	2	1	3600
4	01.09.2016	11:20:11	57,165	3,0295	173,180	65,001	3,6216	73,6	797,5	37,3	823,8	2	1	3600
4	01.09.2016	11:25:17	53,565	0,7388	39,574	61,304	0,8815	73,2	211,4	36,5	213,6	2	0	1200
4	01.09.2016	11:30:22	54,092	0,5999	32,452	61,784	0,7113	73,8	171,9	32,9	173,7	2	0	800
4	01.09.2016	11:35:17	55,495	0,8452	46,902	63,183	1,0016	74,1	237,3	30,5	240,8	2	0	1200
4	01.09.2016	11:40:17	55,428	0,7762	43,024	62,686	0,9278	74,0	211,9	30,5	215,4	2	0	1200
4	01.09.2016	11:45:22	54,374	0,5796	31,515	62,066	0,6931	73,3	173,6	30,3	174,8	2	0	800
4	01.09.2016	11:50:17	54,888	0,8287	45,487	62,446	0,9782	74,5	227,2	31,7	225,4	2	0	1200
4	01.09.2016	11:55:22	54,182	0,5462	29,595	61,876	0,6419	74,5	152,0	30,1	151,5	2	0	800
4	01.09.2016	12:00:22	55,585	0,4984	27,703	62,353	0,6017	73,8	131,3	27,1	134,2	2	0	800
4	01.09.2016	12:05:17	59,313	2,7846	165,164	66,870	3,3262	74,3	735,6	27,0	551,5	2	1	3200
4	01.09.2016	12:10:11	56,876	3,3971	193,210	65,133	3,9817	74,5	871,9	33,2	899,5	2	1	3600
4	01.09.2016	12:15:15	55,787	2,7462	153,205	63,890	3,2564	73,6	798,2	38,3	628,3	2	1	3200
4	01.09.2016	12:20:22	53,331	0,6950	37,065	60,581	0,8423	72,6	196,1	38,7	201,6	2	0	800
