Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
5	01.06.2016	05:55:44	31,421	0,0283	0,890	39,571	0,0294	76,4	5,5	15,8	0,9	2	0	400
5	01.06.2016	06:00:44	33,348	0,0329	1,096	40,622	0,0357	75,5	6,6	15,9	1,4	2	0	400
5	01.06.2016	06:05:44	33,088	0,0380	1,258	41,227	0,0410	74,5	7,8	15,9	2,3	2	0	400
5	01.06.2016	06:10:44	33,634	0,0435	1,465	41,773	0,0467	75,1	8,9	16,1	2,0	2	0	400
5	01.06.2016	06:15:44	34,912	0,0550	1,919	42,747	0,0591	75,9	11,4	16,2	8,4	2	0	400
5	01.06.2016	06:20:44	35,759	0,0740	2,645	43,740	0,0798	75,8	15,1	16,2	14,7	2	0	400
5	01.06.2016	06:25:44	36,883	0,0894	3,298	44,405	0,0972	76,4	18,4	16,2	17,9	2	0	400
5	01.06.2016	06:30:44	35,740	0,0778	2,779	43,910	0,0831	76,2	16,1	16,2	16,1	2	0	400
5	01.06.2016	06:35:44	36,947	0,0745	2,751	43,860	0,0820	76,5	15,5	16,2	14,7	2	0	400
5	01.06.2016	06:40:44	36,308	0,0905	3,287	44,429	0,0959	77,1	18,6	16,2	18,1	2	0	400
5	01.06.2016	06:45:44	36,655	0,0823	3,017	44,125	0,0890	76,8	17,0	16,2	16,1	2	0	400
5	01.06.2016	06:50:44	37,124	0,0900	3,342	44,472	0,0979	76,8	18,3	16,1	16,8	2	0	400
5	01.06.2016	06:55:44	37,625	0,1208	4,546	45,324	0,1293	77,6	24,8	16,1	23,8	2	0	400
5	01.06.2016	07:00:44	37,506	0,1147	4,302	45,139	0,1236	77,1	23,0	16,2	21,5	2	0	400
5	01.06.2016	07:05:44	38,258	0,1225	4,688	45,360	0,1334	77,5	23,9	16,2	22,0	2	0	400
5	01.06.2016	07:10:44	38,450	0,1754	6,745	46,281	0,1856	78,5	35,3	16,3	33,3	2	0	400
5	01.06.2016	07:15:44	39,369	0,2223	8,750	46,872	0,2348	79,5	44,6	16,6	42,6	2	0	400
5	01.06.2016	07:20:44	39,635	0,2488	9,860	47,119	0,2635	79,4	51,2	16,7	49,7	2	0	400
5	01.06.2016	07:25:44	38,656	0,2153	8,322	46,675	0,2267	78,7	42,3	16,9	40,4	2	0	400
