
01.02.2016	14:36:03
V	I	G
[V]	[A]	[W/m²]
1,0565	0,1667	63,6062
1,9074	0,1660	63,6771
2,8708	0,1662	63,5353
3,7924	0,1657	63,7835
4,6786	0,1651	63,5353
5,6002	0,1647	63,6771
6,5379	0,1642	63,4999
7,4370	0,1631	63,7480
8,3329	0,1629	63,5353
9,1485	0,1630	63,6771
9,9995	0,1625	63,5353
10,6193	0,1623	63,9253
11,6276	0,1612	63,6062
12,4560	0,1606	63,6771
13,4515	0,1598	63,8190
14,4116	0,1592	64,1380
15,4328	0,1603	63,8899
16,3158	0,1597	63,8190
17,0576	0,1596	63,4999
17,8732	0,1577	63,9253
19,0068	0,1579	63,6771
19,7582	0,1575	63,6417
20,4678	0,1566	63,6062
21,3605	0,1562	64,0317
22,3688	0,1568	63,9253
23,1523	0,1566	63,8899
24,0001	0,1553	63,5353
24,9185	0,1552	63,7835
25,7855	0,1543	63,6062
26,5401	0,1539	63,6771
27,2562	0,1531	63,8190
28,2709	0,1533	64,0317
29,0287	0,1537	63,5708
29,7320	0,1520	63,9608
30,7017	0,1519	64,0317
31,6041	0,1516	63,8190
32,2110	0,1506	63,6062
33,0619	0,1501	63,9608
34,0221	0,1506	63,8899
34,8505	0,1501	63,8899
35,5313	0,1493	63,6062
36,2667	0,1478	63,9608
37,2461	0,1485	63,7835
37,9525	0,1482	63,7835
38,6558	0,1474	63,7835
39,6191	0,1470	64,0671
40,3962	0,1468	63,6062
41,1380	0,1466	63,7835
41,9086	0,1456	63,5708
42,5444	0,1447	63,8190
43,4082	0,1443	63,8899
44,0665	0,1443	64,1026
44,8789	0,1440	63,9608
45,6271	0,1433	64,1026
46,4909	0,1429	63,6417
47,0368	0,1418	63,6771
48,1061	0,1408	63,9253
48,8094	0,1413	63,8544
49,4902	0,1409	63,5353
50,1677	0,1397	63,8190
51,0379	0,1391	64,0317
51,8728	0,1385	63,8190
52,5600	0,1384	63,5708
53,1284	0,1374	63,8544
53,9312	0,1366	63,8544
54,7596	0,1360	64,1026
55,5367	0,1358	63,8899
56,2657	0,1355	63,8544
56,9721	0,1346	63,6771
57,5501	0,1331	63,6771
58,2052	0,1319	63,7480
58,9213	0,1314	63,9608
59,6438	0,1309	63,9253
60,4305	0,1303	64,1380
61,1562	0,1297	64,0671
61,8723	0,1289	63,8190
62,4664	0,1273	63,5353
63,1407	0,1267	63,6417
63,7476	0,1252	63,6417
64,3931	0,1241	63,6771
65,0963	0,1234	63,6062
65,6904	0,1213	63,6417
66,4065	0,1200	63,6771
67,0423	0,1176	63,8190
67,7166	0,1157	63,8899
68,2336	0,1143	64,0671
68,7891	0,1121	63,9608
69,2291	0,1100	63,8899
69,8552	0,1081	63,6771
70,5167	0,1055	63,7480
71,1011	0,1027	63,8544
71,3998	0,0989	64,1380
71,8943	0,0959	63,9608
72,1448	0,0926	63,9253
72,9122	0,0902	63,6417
73,3779	0,0857	63,7480
73,9655	0,0817	63,8544
74,2449	0,0770	64,1026
74,6591	0,0726	64,0671
74,9288	0,0687	63,8899
75,3077	0,0648	63,6417
75,5968	0,0602	63,7480
75,9371	0,0557	63,6771
76,1715	0,0514	63,7835
76,4092	0,0477	63,6417
76,6596	0,0440	63,7480
76,8523	0,0408	63,7835
77,1413	0,0369	63,7480
77,3051	0,0343	63,6771
77,3950	0,0310	63,7480
77,5042	0,0276	63,7480
77,6294	0,0248	63,8190
77,7996	0,0232	63,7480
77,9923	0,0217	63,7480
78,1175	0,0195	63,6417
78,2299	0,0174	64,0671
78,3166	0,0152	64,0317
78,3455	0,0140	64,0671
78,3583	0,0120	64,0317
78,4771	0,0118	64,1026
78,5317	0,0107	63,6771
78,5960	0,0101	63,9253
78,5895	0,0090	64,1026
78,6377	0,0081	64,0671
78,6281	0,0071	64,1380
78,6441	0,0065	64,1026
78,6698	0,0060	63,9608

01.02.2016	14:41:03
V	I	G
[V]	[A]	[W/m²]
0,9505	0,1755	67,0099
2,1065	0,1754	66,9744
2,9703	0,1748	66,9035
4,0493	0,1749	66,9035
4,8681	0,1736	67,1163
5,9663	0,1741	66,7972
6,8205	0,1733	67,0808
7,9026	0,1732	66,7617
8,7054	0,1716	66,8326
9,8036	0,1716	66,9035
10,6289	0,1712	66,9035
11,6693	0,1717	66,7972
12,4753	0,1707	67,1517
13,4418	0,1706	66,6199
14,5304	0,1700	67,0808
15,3332	0,1687	66,5844
16,3544	0,1693	67,0454
17,2085	0,1677	66,8681
18,0948	0,1678	66,9035
19,1352	0,1682	66,9744
19,8866	0,1669	66,9035
20,9527	0,1668	66,7972
21,6913	0,1651	67,0099
22,7638	0,1656	66,8326
23,6372	0,1652	67,2581
24,4561	0,1649	66,6199
25,4258	0,1647	67,1872
26,1516	0,1640	66,7263
27,1310	0,1635	66,8326
28,0590	0,1631	66,6199
29,0320	0,1625	67,1163
29,8090	0,1613	66,9035
30,7178	0,1611	67,1517
31,5142	0,1607	66,8681
32,3683	0,1597	67,0099
33,2450	0,1597	66,5490
34,2115	0,1600	66,9035
35,0432	0,1584	67,0099
35,7850	0,1587	66,8681
36,7612	0,1588	66,7617
37,4869	0,1574	67,1872
38,2929	0,1577	66,5490
39,1599	0,1568	67,3290
40,0044	0,1568	66,6199
40,9870	0,1558	67,1872
41,7384	0,1553	66,7617
42,7339	0,1555	67,1872
43,4628	0,1550	66,5844
44,2303	0,1533	67,0099
45,1872	0,1532	66,9744
45,9611	0,1523	66,8681
46,7157	0,1511	66,7972
47,5538	0,1519	67,1872
48,3534	0,1515	66,6554
49,2622	0,1512	67,2935
50,0168	0,1505	66,7263
