Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
2	01.04.2016	07:20:06	1,740	0,0101	0,018	1,597	0,0108	101,4	5,4	2,8	0,5	2	0	100
2	01.04.2016	07:25:06	14,733	0,0108	0,159	14,937	0,0157	67,9	8,0	2,9	5,7	2	0	100
2	01.04.2016	07:30:07	20,195	0,0124	0,250	22,635	0,0218	50,8	10,6	3,3	8,8	2	0	100
2	01.04.2016	07:35:06	24,231	0,0144	0,348	27,660	0,0263	47,8	13,0	3,5	11,6	2	0	100
2	01.04.2016	07:40:06	22,539	0,0202	0,456	31,478	0,0319	45,4	15,6	3,8	14,5	2	0	100
2	01.04.2016	07:45:06	23,785	0,0244	0,581	34,488	0,0370	45,5	18,4	3,8	17,5	2	0	100
2	01.04.2016	07:50:07	25,908	0,0275	0,712	36,853	0,0434	44,5	21,2	3,8	20,4	2	0	100
2	01.04.2016	07:55:06	26,030	0,0323	0,840	38,559	0,0496	43,9	24,2	4,2	24,0	2	0	100
2	01.04.2016	08:00:06	26,380	0,0375	0,990	40,206	0,0556	44,3	27,0	4,6	27,9	2	0	100
2	01.04.2016	08:05:06	31,145	0,0530	1,650	44,306	0,0828	45,0	37,3	5,3	67,3	2	0	100
2	01.04.2016	08:10:06	34,459	0,1073	3,698	48,637	0,1524	49,9	43,6	7,3	102,5	2	0	100
2	01.04.2016	08:15:07	34,645	0,0992	3,438	48,046	0,1463	48,9	50,3	8,0	108,8	2	0	100
2	01.04.2016	08:20:06	35,859	0,1339	4,803	49,355	0,1928	50,5	97,0	8,9	136,1	2	0	100
2	01.04.2016	08:25:04	37,577	0,1595	5,992	50,137	0,2294	52,1	153,0	9,0	191,8	2	0	200
2	01.04.2016	08:30:04	36,318	0,1613	5,858	50,012	0,2278	51,4	127,2	9,3	163,3	2	0	200
2	01.04.2016	08:35:04	37,821	0,2380	9,000	51,384	0,3310	52,9	199,2	9,5	245,1	2	0	200
2	01.04.2016	08:40:07	33,855	0,0904	3,061	46,850	0,1489	43,9	75,8	10,2	118,1	2	0	100
2	01.04.2016	08:45:04	38,649	0,2732	10,558	51,873	0,3905	52,1	219,7	10,8	298,2	2	0	300
2	01.04.2016	08:50:04	37,830	0,2708	10,246	51,593	0,3735	53,2	206,2	10,9	243,5	2	0	300
2	01.04.2016	08:55:04	37,169	0,3057	11,362	51,841	0,4096	53,5	227,6	11,3	265,5	2	0	300
2	01.04.2016	09:00:04	38,537	0,3086	11,893	51,915	0,4284	53,5	236,4	11,4	268,3	2	0	300
2	01.04.2016	09:05:04	38,376	0,3132	12,018	51,861	0,4334	53,5	237,8	11,4	269,6	2	0	300
2	01.04.2016	09:10:04	37,962	0,3787	14,375	52,275	0,5111	53,8	281,1	12,2	318,1	2	0	300
2	01.04.2016	09:15:04	37,891	0,4063	15,394	52,400	0,5451	53,9	299,0	12,1	334,7	2	0	300
2	01.04.2016	09:20:03	37,850	0,4374	16,556	52,460	0,5845	54,0	320,2	13,3	356,2	2	0	400
2	01.04.2016	09:25:04	38,925	0,3871	15,069	52,109	0,5390	53,7	292,5	13,6	321,1	2	0	300
2	01.04.2016	09:30:03	38,524	0,4869	18,756	52,622	0,6600	54,0	360,7	14,2	395,2	2	0	400
2	01.04.2016	09:35:03	38,306	0,5174	19,819	52,573	0,6989	53,9	381,6	15,1	415,2	2	0	400
2	01.04.2016	09:40:03	37,317	0,5638	21,038	52,518	0,7452	53,8	406,8	16,5	439,7	2	0	500
2	01.04.2016	09:45:04	37,352	0,4056	15,152	51,364	0,5531	53,3	296,4	17,2	312,5	2	0	300
2	01.04.2016	09:50:03	37,795	0,6264	23,677	52,319	0,8379	54,0	456,9	18,7	488,9	2	0	500
2	01.04.2016	09:55:03	38,171	0,6426	24,530	52,451	0,8701	53,7	472,5	17,6	508,8	2	0	500
2	01.04.2016	10:00:03	37,121	0,6815	25,299	52,815	0,8993	53,3	489,6	17,0	521,1	2	0	500
2	01.04.2016	10:05:03	37,320	0,6331	23,626	52,457	0,8463	53,2	457,8	17,4	492,1	2	0	500
2	01.04.2016	10:10:03	37,725	0,7138	26,927	52,507	0,9626	53,3	524,0	18,5	554,4	2	0	600
2	01.04.2016	10:15:03	37,586	0,6629	24,915	52,105	0,8963	53,3	484,9	18,1	512,2	2	0	500
2	01.04.2016	10:20:03	37,079	0,6932	25,702	52,213	0,9245	53,2	501,1	17,8	522,7	2	0	500
2	01.04.2016	10:25:03	37,175	0,7900	29,367	52,259	1,0598	53,0	575,4	19,2	606,6	2	0	600
2	01.04.2016	10:30:03	37,940	0,7572	28,728	52,179	1,0383	53,0	561,5	19,0	589,1	2	0	600
2	01.04.2016	10:35:03	36,883	0,7830	28,878	52,026	1,0526	52,7	568,5	19,7	593,0	2	0	600
2	01.04.2016	10:40:03	36,954	0,8735	32,279	52,116	1,1691	53,0	632,5	20,6	664,4	2	0	700
2	01.04.2016	10:45:03	36,260	0,9040	32,780	51,874	1,1969	52,8	646,3	22,0	674,6	2	0	700
2	01.04.2016	10:50:03	37,037	0,9069	33,587	51,678	1,2311	52,8	664,8	23,2	697,3	2	0	700
2	01.04.2016	10:55:03	36,809	0,9249	34,044	51,706	1,2536	52,5	676,6	23,4	706,8	2	0	700
2	01.04.2016	11:00:03	36,780	0,7170	26,370	50,850	0,9871	52,5	524,1	23,2	577,6	2	0	600
2	01.04.2016	11:05:03	36,141	0,9748	35,231	51,549	1,3049	52,4	703,1	24,2	732,4	2	0	800
2	01.04.2016	11:10:03	35,955	0,9931	35,707	51,524	1,3279	52,2	715,2	24,2	745,6	2	0	800
2	01.04.2016	11:15:03	35,515	1,0629	37,748	51,324	1,4043	52,4	757,3	25,5	788,9	2	0	800
2	01.04.2016	11:20:03	36,106	0,9066	32,734	50,638	1,2309	52,5	659,7	26,7	691,2	2	0	700
2	01.04.2016	11:25:03	35,875	0,8892	31,900	51,088	1,1895	52,5	633,6	23,7	639,0	2	0	700
2	01.04.2016	11:30:03	36,138	1,0193	36,837	51,708	1,3678	52,1	730,8	22,8	766,9	2	0	800
2	01.04.2016	11:35:03	36,973	0,9820	36,309	51,603	1,3455	52,3	725,0	22,8	738,5	2	0	800
2	01.04.2016	11:40:03	36,697	0,8164	29,961	51,112	1,1221	52,2	606,7	23,0	627,0	2	0	700
2	01.04.2016	11:45:03	36,877	0,9213	33,976	51,627	1,2640	52,1	690,9	22,3	734,2	2	0	700
2	01.04.2016	11:50:03	36,106	1,0662	38,496	51,600	1,4357	52,0	774,1	23,5	805,9	2	0	800
2	01.04.2016	11:55:03	36,077	1,0922	39,403	51,492	1,4718	52,0	797,2	24,1	827,7	2	0	800
2	01.04.2016	12:00:03	36,241	1,1132	40,342	51,411	1,5125	51,9	813,8	24,4	849,9	2	0	900
2	01.04.2016	12:05:03	36,536	1,1655	42,585	51,251	1,6016	51,9	861,3	26,0	899,1	2	0	900
2	01.04.2016	12:10:03	35,265	1,2100	42,669	51,043	1,6115	51,9	867,3	26,9	906,1	2	0	900
2	01.04.2016	12:15:03	36,257	1,1592	42,028	51,089	1,5856	51,9	851,7	27,4	888,0	2	0	900
2	01.04.2016	12:20:03	35,518	1,2445	44,204	51,065	1,6671	51,9	896,1	27,1	935,1	2	0	900
2	01.04.2016	12:25:03	36,235	1,2274	44,473	50,905	1,6784	52,1	901,7	27,5	940,4	2	0	1000
2	01.04.2016	12:30:03	36,597	1,1130	40,735	51,064	1,5314	52,1	822,0	25,7	859,9	2	0	900
2	01.04.2016	12:35:03	35,894	1,1939	42,853	51,438	1,6061	51,9	863,5	24,6	902,0	2	0	900
2	01.04.2016	12:40:03	35,605	1,2525	44,596	51,122	1,6796	51,9	902,8	26,3	940,4	2	0	1000
2	01.04.2016	12:45:03	36,321	1,2562	45,627	50,902	1,7253	52,0	927,7	27,6	969,6	2	0	1000
2	01.04.2016	12:50:03	36,080	1,2450	44,921	50,441	1,7134	52,0	918,5	28,7	957,4	2	0	1000
2	01.04.2016	12:55:03	35,486	1,2708	45,096	50,328	1,7197	52,1	921,1	29,8	959,6	2	0	1000
