Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
1	14.12.2015	12:28:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,0	26,3	2	0	3000
1	14.12.2015	12:29:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,0	26,3	2	0	3000
1	14.12.2015	12:30:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,9	26,1	2	0	3000
1	14.12.2015	12:31:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,9	26,3	2	0	3000
1	14.12.2015	12:32:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,8	26,1	2	0	3000
1	14.12.2015	12:33:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,8	26,3	2	0	3000
1	14.12.2015	12:34:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,6	26,1	2	0	3000
1	14.12.2015	12:35:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,6	26,1	2	0	3000
1	14.12.2015	12:36:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,5	26,1	2	0	3000
1	14.12.2015	12:37:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,5	26,1	2	0	3000
1	14.12.2015	12:38:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,5	25,9	2	0	3000
1	14.12.2015	12:39:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,5	25,9	2	0	3000
1	14.12.2015	12:40:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,6	26,1	2	0	3000
1	14.12.2015	12:41:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,6	25,9	2	0	3000
1	14.12.2015	12:42:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,6	25,9	2	0	3000
1	14.12.2015	12:43:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,6	26,1	2	0	3000
1	14.12.2015	12:44:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,8	26,1	2	0	3000
1	14.12.2015	12:45:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,8	25,9	2	0	3000
1	14.12.2015	12:46:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,9	25,9	2	0	3000
1	14.12.2015	12:47:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,9	25,9	2	0	3000
1	14.12.2015	12:48:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	10,9	26,1	2	0	3000
1	14.12.2015	12:49:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,0	26,1	2	0	3000
1	14.12.2015	12:50:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,0	26,1	2	0	3000
1	14.12.2015	12:51:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,2	26,1	2	0	3000
1	14.12.2015	12:52:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,1	25,9	2	0	3000
1	14.12.2015	12:53:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,3	26,1	2	0	3000
1	14.12.2015	12:54:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,3	25,9	2	0	3000
1	14.12.2015	12:55:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	25,9	2	0	3000
1	14.12.2015	12:56:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	25,9	2	0	3000
1	14.12.2015	12:57:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	25,9	2	0	3000
1	14.12.2015	12:58:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	25,9	2	0	3000
1	14.12.2015	12:59:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	25,9	2	0	3000
1	14.12.2015	13:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,5	25,9	2	0	6000
1	14.12.2015	13:01:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,7	25,6	2	0	6000
1	14.12.2015	13:02:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,9	25,6	2	0	6000
1	14.12.2015	13:03:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	25,9	2	0	6000
1	14.12.2015	13:04:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	25,9	2	0	6000
1	14.12.2015	13:05:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	25,6	2	0	6000
1	14.12.2015	13:06:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,9	25,9	2	0	6000
1	14.12.2015	13:07:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	25,9	2	0	6000
1	14.12.2015	13:08:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,3	25,9	2	0	6000
1	14.12.2015	13:09:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,4	25,9	2	0	6000
1	14.12.2015	13:10:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,3	25,9	2	0	3000
1	14.12.2015	13:11:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,2	25,9	2	0	3000
1	14.12.2015	13:12:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	25,9	2	0	3000
1	14.12.2015	13:13:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	25,9	2	0	3000
1	14.12.2015	13:14:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,8	25,9	2	0	3000
1	14.12.2015	13:15:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,6	25,9	2	0	6000
1	14.12.2015	13:16:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,4	25,9	2	0	6000
1	14.12.2015	13:17:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,7	25,9	2	0	6000
1	14.12.2015	13:18:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,9	25,9	2	0	6000
1	14.12.2015	13:19:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,9	25,9	2	0	6000
1	14.12.2015	13:20:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,2	25,9	2	0	6000
1	14.12.2015	13:21:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,2	25,9	2	0	6000
1	14.12.2015	13:22:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,2	25,9	2	0	6000
1	14.12.2015	13:23:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,2	25,9	2	0	6000
