Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	01.02.2016	14:35:25	2,408	0,5266	1,268	0,667	0,0003	597876,5	58,7	13,5	59,4	2	0	100
3	01.02.2016	14:40:25	1,432	0,6025	0,863	-0,137	0,0010	-631935,6	67,2	13,2	68,7	2	0	100
3	01.02.2016	14:45:25	1,686	0,7224	1,218	0,226	0,0019	284821,2	80,4	13,2	83,2	2	0	100
3	01.02.2016	14:50:25	2,495	0,8552	2,134	0,048	0,0004	10122962,6	94,2	13,5	95,9	2	0	100
3	01.02.2016	14:55:25	1,936	0,5530	1,071	-0,162	0,0025	-266089,6	61,1	13,3	62,4	2	0	100
3	01.02.2016	15:00:25	0,668	0,6992	0,467	-0,184	0,0006	-441515,8	77,6	13,3	78,0	2	0	100
3	01.02.2016	15:05:15	1,159	1,0036	1,163	0,326	0,0008	447586,9	111,5	13,5	111,6	2	0	200
3	01.02.2016	15:10:25	0,607	0,6480	0,393	0,071	0,0030	188174,3	71,2	13,5	71,4	2	0	100
3	01.02.2016	15:15:25	2,832	0,5140	1,456	0,814	0,0004	488882,5	56,6	13,3	56,9	2	0	100
3	01.02.2016	15:20:25	2,829	0,4071	1,152	-0,451	0,0008	-328579,6	45,5	13,2	44,7	2	0	100
3	01.02.2016	15:25:25	1,618	0,4080	0,660	0,439	0,0004	377040,4	45,0	13,1	44,4	2	0	100
3	01.02.2016	15:30:25	0,857	0,3777	0,324	0,051	0,0003	1952390,4	41,5	12,9	41,5	2	0	100
3	01.02.2016	15:35:25	2,097	0,3134	0,657	0,575	0,0003	361104,7	34,9	12,9	34,2	2	0	100
3	01.02.2016	15:40:25	0,889	0,5062	0,450	-0,211	0,0006	-364641,7	55,4	12,9	56,5	2	0	100
3	01.02.2016	15:45:25	0,999	0,3946	0,394	0,204	0,0003	582928,8	43,2	13,1	44,0	2	0	100
3	01.02.2016	15:50:25	0,751	0,2410	0,181	-0,023	0,0005	-1446425,8	26,9	12,9	27,4	2	0	100
3	01.02.2016	15:55:25	0,642	0,2009	0,129	0,152	0,0002	403087,2	22,1	12,9	22,2	2	0	100
3	01.02.2016	16:00:25	0,013	0,1709	0,002	-0,279	0,0005	-1551,3	18,4	12,8	18,8	2	0	100
3	01.02.2016	16:05:25	0,039	0,2001	0,008	-0,152	0,0005	-10855,7	21,5	12,9	22,0	2	0	100
3	01.02.2016	16:10:25	0,623	0,1878	0,117	-0,057	0,0005	-402123,0	20,6	12,9	21,3	2	0	100
3	01.02.2016	16:15:25	0,039	0,1663	0,006	-0,230	0,0008	-3439,6	18,1	12,8	18,4	2	0	100
3	01.02.2016	16:20:25	0,462	0,1375	0,064	0,088	0,0003	244066,0	14,6	12,7	15,0	2	0	100
3	01.02.2016	16:25:25	0,064	0,1328	0,009	-0,048	0,0007	-26729,3	14,5	12,7	15,0	2	0	100
3	01.02.2016	16:30:25	0,055	0,1515	0,008	-0,223	0,0007	-5320,9	16,4	12,6	17,0	2	0	100
3	01.02.2016	16:35:25	1,002	0,1471	0,147	-0,037	0,0008	-529384,3	15,7	12,6	16,3	2	0	100
3	04.02.2016	10:00:25	0,543	0,2073	0,112	0,163	0,0003	232745,8	23,0	5,1	22,7	2	0	100
3	04.02.2016	09:55:25	0,299	0,1658	0,050	0,003	0,0008	2443810,9	18,3	5,2	17,9	2	0	100
3	04.02.2016	10:00:25	1,718	0,1373	0,236	0,106	0,0022	103148,7	15,1	5,1	15,2	2	0	150
3	04.02.2016	10:05:25	0,928	0,1888	0,175	-0,530	0,0013	-24808,0	20,5	5,1	19,3	2	0	150
3	04.02.2016	10:10:25	1,169	0,2459	0,287	-0,333	0,0012	-72335,1	27,1	5,1	25,4	2	0	150
3	04.02.2016	10:15:45	1,795	0,3259	0,585	0,565	0,0004	270886,1	36,2	5,2	34,0	2	0	150
3	04.02.2016	10:30:45	1,798	0,2386	0,429	-0,054	0,0006	-1312589,9	27,4	5,1	25,9	2	0	100
3	04.02.2016	10:35:45	2,338	0,2658	0,621	0,640	0,0004	253691,8	29,6	5,1	27,7	2	0	100
3	04.02.2016	10:40:45	2,322	0,1684	0,391	0,674	0,0003	169566,6	18,5	4,9	17,7	2	0	100
3	04.02.2016	10:45:45	0,193	0,2511	0,048	-0,193	0,0011	-22223,2	27,4	4,9	26,1	2	0	100
3	04.02.2016	10:50:45	2,017	0,3290	0,663	0,509	0,0004	367941,5	36,3	5,1	34,7	2	0	100
3	04.02.2016	10:55:45	0,000	0,0000	0,000	-0,137	NaN	NaN	30,8	5,1	29,9	2	0	100
3	04.02.2016	11:00:45	1,728	0,2914	0,504	0,030	0,0007	2484858,7	32,1	5,2	30,6	2	0	100
3	04.02.2016	11:05:45	1,538	0,2159	0,332	0,495	0,0003	211351,9	23,8	5,2	22,4	2	0	100
3	04.02.2016	11:10:45	0,225	0,2061	0,046	-0,185	0,0006	-40254,9	22,7	5,2	21,3	2	0	100
3	04.02.2016	11:15:45	0,690	0,4303	0,297	-0,251	0,0011	-109868,1	48,0	5,2	45,8	2	0	100
3	04.02.2016	11:20:45	0,148	0,2788	0,041	-0,441	0,0009	-10767,9	31,1	5,3	29,3	2	0	100
3	04.02.2016	11:25:45	0,453	0,3625	0,164	-0,017	0,0009	-1109596,5	40,9	5,2	38,5	2	0	100
3	04.02.2016	11:30:45	1,268	0,4072	0,517	0,013	0,0011	3345792,4	46,6	5,4	44,9	2	0	100
3	04.02.2016	11:35:45	0,257	0,2523	0,065	-0,310	0,0005	-41657,1	27,9	5,5	26,1	2	0	100
3	04.02.2016	11:40:45	1,879	0,2970	0,558	-0,096	0,0007	-851205,5	33,3	5,5	30,6	2	0	100
3	04.02.2016	11:45:45	0,340	0,2409	0,082	-0,147	0,0006	-86917,2	27,1	5,6	25,2	2	0	100
3	04.02.2016	11:50:45	0,254	0,3989	0,101	-0,247	0,0008	-49112,6	44,7	5,8	42,6	2	0	100
3	04.02.2016	11:55:45	0,283	0,2679	0,076	-0,491	0,0009	-17066,8	29,8	5,7	27,4	2	0	100
3	04.02.2016	12:00:45	0,289	0,2002	0,058	-0,241	0,0007	-32368,5	22,3	6,0	20,9	2	0	100
3	04.02.2016	12:05:45	2,010	0,2961	0,595	-0,103	0,0009	-647611,3	32,7	6,1	30,6	2	0	100
3	04.02.2016	12:10:45	1,628	0,2473	0,403	-0,035	0,0008	-1429736,7	27,2	6,2	25,2	2	0	100
3	04.02.2016	12:15:45	2,309	0,6078	1,403	-0,103	0,0011	-1297136,9	68,7	6,6	67,8	2	0	100
3	04.02.2016	12:20:45	0,941	0,5229	0,492	0,246	0,0004	457869,3	58,3	6,7	56,2	2	0	100
3	04.02.2016	12:25:45	2,270	0,6889	1,564	0,690	0,0005	480432,6	77,5	7,1	76,0	2	0	100
3	04.02.2016	12:30:45	1,467	0,5297	0,777	-0,027	0,0011	-2680435,5	59,1	7,6	56,5	2	0	100
3	04.02.2016	12:35:45	0,344	0,4770	0,164	-0,343	0,0013	-36020,5	54,5	7,7	52,2	2	0	100
3	04.02.2016	12:40:45	0,308	0,3655	0,113	-0,379	0,0010	-28669,9	40,9	7,9	38,5	2	0	100
3	04.02.2016	12:45:45	0,289	0,2434	0,070	0,081	0,0088	9854,5	26,7	7,7	24,5	2	0	100
3	04.02.2016	12:50:45	1,773	0,2616	0,464	0,545	0,0002	390390,5	29,5	7,9	27,9	2	0	100
3	04.02.2016	12:55:45	0,218	0,3038	0,066	0,046	0,0010	140675,6	33,9	7,9	31,7	2	0	100
3	04.02.2016	13:00:45	0,353	0,2608	0,092	-0,051	0,0007	-253472,6	28,9	7,9	27,2	2	0	100
3	04.02.2016	13:05:45	2,119	0,2605	0,552	0,635	0,0002	397908,2	28,6	7,9	27,0	2	0	100
3	04.02.2016	13:10:45	0,363	0,2605	0,095	-0,053	0,0007	-242254,4	28,9	7,7	27,0	2	0	100
3	04.02.2016	13:15:45	0,299	0,4375	0,131	-0,122	0,0008	-127234,1	49,6	7,9	47,4	2	0	100
3	04.02.2016	13:20:45	0,222	0,4585	0,102	-0,265	0,0011	-36062,5	50,8	8,0	49,0	2	0	100
3	04.02.2016	13:25:45	0,584	0,3724	0,218	0,039	0,0004	1319159,1	41,8	7,9	40,1	2	0	100
3	04.02.2016	13:30:45	0,466	0,6203	0,289	-0,239	0,0011	-112783,8	69,5	8,1	68,3	2	0	100
3	04.02.2016	13:35:35	1,824	1,0239	1,867	0,451	0,0009	472282,0	114,6	8,4	112,5	2	0	200
3	08.02.2016	10:20:25	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,0	88,7	2	0	100
3	08.02.2016	14:06:45	0,902	0,7378	0,666	-0,021	0,0031	-1031788,1	80,9	9,3	75,7	2	0	100
3	08.02.2016	14:12:25	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	9,6	73,5	2	0	100
3	09.02.2016	09:05:45	1,692	0,1916	0,324	0,174	0,0004	441214,7	21,1	6,3	20,9	2	0	100
3	09.02.2016	09:10:45	0,369	0,2280	0,084	-0,444	0,0017	-11322,2	25,0	6,5	24,9	2	0	100
3	09.02.2016	09:15:45	0,209	0,3090	0,064	-0,032	0,0004	-463434,7	34,4	6,3	32,7	2	0	100
3	09.02.2016	09:20:45	1,374	0,3447	0,474	0,308	0,0003	448597,1	38,8	6,3	37,4	2	0	100
3	09.02.2016	09:25:45	1,875	0,4361	0,818	0,337	0,0004	576749,4	48,6	6,5	47,8	2	0	100
3	09.02.2016	09:30:45	1,262	0,4569	0,577	-0,412	0,0007	-199510,0	51,5	6,5	51,2	2	0	100
3	09.02.2016	09:35:45	1,320	0,2636	0,348	0,125	0,0005	595775,8	29,5	6,6	28,8	2	0	100
3	09.02.2016	09:40:45	2,055	0,2981	0,613	-0,134	0,0007	-675883,3	33,6	6,6	32,9	2	0	100
3	09.02.2016	09:45:45	1,509	0,4260	0,643	0,236	0,0006	477894,5	53,8	6,7	52,8	2	0	100
3	09.02.2016	09:50:45	1,927	0,5392	1,039	-0,137	0,0011	-717116,5	59,3	6,8	58,0	2	0	100
3	09.02.2016	10:10:45	1,073	0,4759	0,510	0,010	0,0026	1881219,0	52,2	6,8	49,9	2	0	100
3	09.02.2016	10:15:05	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	6,8	54,2	2	0	100
3	11.02.2016	10:40:25	1,660	1,1762	1,953	0,571	0,0035	96476,9	128,3	10,4	130,6	2	0	200
3	11.02.2016	10:45:25	0,925	1,2869	1,190	-0,151	0,0011	-743748,6	140,7	11,3	143,8	2	0	200
3	11.02.2016	10:50:45	1,291	0,5601	0,723	-0,071	0,0004	-2507596,1	62,4	9,8	63,3	2	0	100
3	11.02.2016	10:55:45	0,645	0,6899	0,445	-0,296	0,0011	-134435,7	77,0	8,8	80,5	2	0	100
3	11.02.2016	11:00:45	1,365	0,8672	1,184	0,321	0,0004	944597,5	98,0	8,1	102,7	2	0	100
3	11.02.2016	11:05:18	0,922	4,0193	3,704	0,416	0,0060	149281,0	566,5	8,3	583,7	2	0	600
3	11.02.2016	11:10:35	1,024	0,9964	1,021	0,636	0,0006	271936,0	108,7	8,5	114,7	2	0	200
3	11.02.2016	11:15:25	0,983	1,1234	1,104	0,267	0,0030	138003,8	123,1	12,3	126,3	2	0	200
3	11.02.2016	11:20:11	0,790	4,0193	3,175	0,074	0,0016	2719673,3	633,1	15,3	653,3	2	0	700
3	11.02.2016	11:25:12	0,363	4,0193	1,458	-0,646	0,0013	-177094,3	597,8	17,5	616,1	2	0	600
3	11.02.2016	11:30:12	1,111	4,0193	4,466	-0,202	0,0012	-1785651,4	571,8	17,8	586,6	2	0	600
3	11.02.2016	11:35:12	1,095	4,0193	4,401	-0,420	0,0026	-404718,4	534,7	15,7	552,8	2	0	600
3	11.02.2016	11:40:20	0,658	0,9795	0,645	-0,457	0,0026	-53472,7	435,6	15,1	388,0	2	0	500
