Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	03.10.2016	14:10:29	26,305	0,4288	11,281	31,759	0,4541	78,2	53,3	24,3	57,8	1	0	400
3	03.10.2016	14:20:08	29,473	6,4590	190,364	36,054	6,9848	75,6	830,7	27,5	852,6	1	2	3600
3	03.10.2016	14:25:08	28,684	6,4906	186,174	35,323	7,0519	74,7	836,6	32,0	857,4	1	2	3600
3	03.10.2016	14:30:08	28,135	6,4111	180,378	34,982	6,9099	74,6	818,6	32,4	838,8	1	2	3600
3	03.10.2016	14:35:08	27,826	6,3580	176,921	34,769	6,8257	74,6	808,1	32,7	827,2	1	2	3600
3	03.10.2016	14:40:08	27,852	6,3468	176,774	34,713	6,8450	74,4	807,9	34,0	826,8	1	2	3600
3	03.10.2016	14:45:08	27,145	6,5053	176,586	34,477	6,9118	74,1	816,5	35,4	836,3	1	2	3600
3	03.10.2016	14:50:08	27,402	6,7872	185,982	34,619	7,2808	73,8	864,3	33,8	880,5	1	2	3600
3	03.10.2016	14:55:08	27,359	6,8010	186,071	34,679	7,2536	74,0	856,4	35,6	881,0	1	2	3600
3	03.10.2016	15:00:08	28,161	6,3800	179,669	34,815	6,9280	74,5	821,7	35,1	841,3	1	2	3600
3	03.10.2016	15:05:08	28,176	5,9630	168,015	34,751	6,4521	74,9	768,8	34,8	794,1	1	2	3200
3	03.10.2016	15:10:08	28,264	6,0527	171,074	35,152	6,4653	75,3	768,0	32,4	785,5	1	2	3200
3	03.10.2016	15:15:08	28,064	6,0747	170,478	35,321	6,4013	75,4	760,3	31,6	778,2	1	2	3200
3	03.10.2016	15:20:08	28,659	5,8896	168,793	35,337	6,2953	75,9	750,6	31,0	768,5	1	2	3200
3	03.10.2016	15:25:29	26,735	0,6820	18,233	31,781	0,7306	78,5	84,1	29,8	85,7	1	0	400
3	03.10.2016	15:30:08	28,898	5,7530	166,254	35,600	6,1188	76,3	732,0	29,6	749,7	1	2	3200
3	03.10.2016	15:35:08	28,952	5,6643	163,995	35,244	6,1513	75,6	734,1	31,6	751,0	1	2	3200
3	03.10.2016	15:40:17	27,115	1,2967	35,160	32,754	1,3651	78,6	159,8	30,8	162,6	1	0	800
3	03.10.2016	15:45:17	27,865	0,8274	23,055	33,165	0,8781	79,2	105,4	25,3	108,8	1	0	800
3	03.10.2016	15:50:29	28,807	0,6794	19,573	33,427	0,7349	79,7	86,9	22,2	90,9	1	0	400
3	03.10.2016	15:55:09	29,787	3,4760	103,539	35,862	3,6525	79,0	450,0	23,6	465,1	1	1	2000
3	03.10.2016	16:00:09	29,261	5,1344	150,240	35,642	5,4665	77,1	659,2	27,3	676,4	1	1	2800
3	03.10.2016	16:05:16	27,612	1,1627	32,105	33,073	1,2230	79,4	142,2	27,8	146,9	1	0	800
3	03.10.2016	16:10:16	28,640	0,8932	25,582	33,517	0,9585	79,6	115,5	23,5	132,2	1	0	800
3	03.10.2016	16:15:09	29,557	3,5224	104,114	35,385	3,7384	78,7	415,8	25,7	555,6	1	1	2000
3	03.10.2016	16:20:16	29,321	3,4352	100,725	35,485	3,5786	79,3	427,1	25,5	362,1	1	1	2000
3	03.10.2016	16:25:09	28,954	4,2935	124,313	35,452	4,5001	77,9	543,3	26,8	558,3	1	1	2400
3	03.10.2016	16:30:09	29,012	4,1329	119,906	35,267	4,3482	78,2	525,7	28,5	541,0	1	1	2400
3	03.10.2016	16:35:09	28,843	4,1205	118,847	35,202	4,3240	78,1	523,4	29,0	538,3	1	1	2400
3	03.10.2016	16:40:09	28,770	3,9848	114,643	35,149	4,1717	78,2	505,7	29,2	520,6	1	1	2400
3	03.10.2016	16:45:13	32,382	2,4963	80,835	35,121	4,0019	57,5	244,1	29,1	427,7	1	0	1200
3	03.10.2016	16:55:29	28,417	0,4569	12,984	32,738	0,4815	82,4	53,6	25,9	56,2	1	0	400
3	03.10.2016	17:00:29	28,054	0,4768	13,376	33,047	0,5070	79,8	58,9	22,4	61,7	1	0	400
3	03.10.2016	17:05:29	28,620	0,5310	15,198	33,494	0,5602	81,0	62,4	20,3	66,7	1	0	400
3	03.10.2016	17:10:29	28,820	0,6496	18,722	33,859	0,6851	80,7	78,4	19,8	83,0	1	0	400
3	03.10.2016	17:15:29	28,726	0,7229	20,765	33,973	0,7668	79,7	91,3	19,7	93,2	1	0	400
3	03.10.2016	17:20:17	29,344	1,0487	30,772	34,505	1,1090	80,4	131,3	20,1	132,4	1	0	800
3	03.10.2016	17:25:29	28,653	0,7170	20,543	33,788	0,7602	80,0	90,8	20,1	91,2	1	0	400
3	03.10.2016	17:30:29	28,327	0,4835	13,697	33,250	0,5129	80,3	59,2	19,3	61,5	1	0	400
3	03.10.2016	18:20:17	30,018	0,5183	15,557	33,817	0,5598	82,2	108,2	18,0	102,5	1	0	800
3	03.10.2016	18:25:29	29,863	0,4201	12,546	33,514	0,4524	82,8	54,5	17,7	53,7	1	0	400
3	03.10.2016	18:30:29	30,187	0,2380	7,184	32,928	0,2858	76,3	51,0	17,2	51,2	1	0	400
3	04.10.2016	09:15:29	29,206	0,5827	17,017	34,303	0,6201	80,0	77,2	14,5	78,5	1	0	400
3	04.10.2016	09:20:17	29,422	0,7595	22,347	34,675	0,8077	79,8	97,9	14,9	100,7	1	0	400
3	04.10.2016	09:25:17	29,325	0,7308	21,431	34,535	0,7747	80,1	95,6	15,0	101,6	1	0	400
3	04.10.2016	09:30:17	29,977	0,7064	21,176	34,528	0,7702	79,6	96,1	15,0	100,0	1	0	400
3	04.10.2016	09:35:17	29,640	0,7881	23,360	34,596	0,8489	79,5	102,8	15,5	106,3	1	0	800
3	04.10.2016	09:40:11	30,420	2,5994	79,072	36,333	2,7607	78,8	340,8	17,0	365,1	1	0	1600
3	04.10.2016	09:45:14	30,197	2,5047	75,633	36,053	2,6519	79,1	323,6	18,3	314,3	1	0	1600
3	04.10.2016	09:50:11	31,134	2,8481	88,674	36,307	3,1197	78,3	386,2	17,9	405,9	1	1	1600
3	04.10.2016	09:55:17	29,730	1,7592	52,302	35,416	1,8722	78,9	233,8	17,9	323,4	1	0	1200
3	04.10.2016	10:00:10	30,649	3,1136	95,428	36,290	3,3532	78,4	412,5	18,9	435,1	1	1	2000
3	04.10.2016	10:05:10	30,192	3,2856	99,199	36,233	3,5045	78,1	423,0	19,3	444,4	1	1	2000
3	04.10.2016	10:10:10	29,984	3,3775	101,270	36,173	3,5833	78,1	438,7	19,4	460,3	1	1	2000
3	04.10.2016	10:15:14	30,519	3,4870	106,419	36,155	3,7745	78,0	458,8	20,5	475,3	1	1	2000
