Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
4	03.10.2016	14:10:37	53,928	0,1712	9,235	59,189	0,2226	70,1	52,2	27,5	56,2	2	0	400
4	03.10.2016	14:20:11	59,567	2,8821	171,678	66,153	3,5101	73,9	831,1	29,3	852,8	2	1	3600
4	03.10.2016	14:25:11	58,160	2,9163	169,615	65,092	3,5216	74,0	836,6	34,5	858,5	2	1	3600
4	03.10.2016	14:30:11	57,778	2,8457	164,419	64,635	3,4460	73,8	818,4	36,1	838,8	2	1	3600
4	03.10.2016	14:35:11	57,675	2,8083	161,970	64,299	3,4054	74,0	809,0	37,0	827,4	2	1	3600
4	03.10.2016	14:40:11	57,563	2,8000	161,177	64,190	3,4069	73,7	807,1	38,3	827,0	2	1	3600
4	03.10.2016	14:45:11	57,020	2,8301	161,371	63,882	3,4197	73,9	814,8	39,6	835,8	2	1	3600
4	03.10.2016	14:50:11	57,329	2,9598	169,683	64,030	3,5792	74,0	866,2	39,1	882,8	2	1	3600
4	03.10.2016	14:55:11	57,377	2,8687	164,595	64,142	3,4746	73,9	814,4	40,3	873,0	2	1	3600
4	03.10.2016	15:00:11	57,929	2,7739	160,687	64,417	3,3920	73,5	821,5	39,4	841,3	2	1	3600
4	03.10.2016	15:05:11	57,846	2,5913	149,895	64,280	3,1782	73,4	770,0	39,3	786,4	2	1	3200
4	03.10.2016	15:10:11	58,266	2,6165	152,451	64,951	3,2046	73,2	767,1	36,5	785,7	2	1	3200
4	03.10.2016	15:15:11	58,793	2,5647	150,783	65,139	3,1753	72,9	759,9	35,2	778,2	2	1	3200
4	03.10.2016	15:20:11	58,847	2,5253	148,608	65,162	3,1304	72,9	750,6	34,5	767,8	2	1	3200
4	03.10.2016	15:25:37	53,806	0,2881	15,503	59,668	0,3684	70,5	85,4	33,1	87,3	2	0	400
4	03.10.2016	15:30:11	59,374	2,4251	143,988	65,492	3,0366	72,4	732,4	32,6	749,0	2	1	3200
4	03.10.2016	15:35:11	58,738	2,4214	142,231	64,974	3,0235	72,4	733,9	35,0	751,2	2	1	3200
4	03.10.2016	15:40:22	55,177	0,5205	28,718	61,039	0,6675	70,5	159,4	34,7	162,1	2	0	800
4	03.10.2016	15:45:22	55,729	0,3485	19,421	61,671	0,4407	71,5	105,6	28,4	109,1	2	0	800
4	03.10.2016	15:50:37	56,394	0,2851	16,076	61,944	0,3660	70,9	86,6	24,1	90,5	2	0	400
4	03.10.2016	15:55:13	60,707	1,7756	107,788	66,357	2,2997	70,6	557,1	24,7	494,8	2	0	2400
4	03.10.2016	16:00:12	59,592	2,1067	125,541	65,438	2,6944	71,2	658,9	29,9	676,6	2	1	2800
4	03.10.2016	16:05:21	56,009	0,4681	26,217	61,598	0,5950	71,5	136,6	30,8	140,8	2	0	800
4	03.10.2016	16:10:21	56,648	0,3238	18,344	61,837	0,4227	70,2	102,5	26,1	111,8	2	0	800
4	03.10.2016	16:15:12	58,607	0,9046	53,018	63,892	1,1668	71,1	258,9	28,0	352,4	2	0	1200
4	03.10.2016	16:20:20	60,061	1,6514	99,186	65,706	2,1578	70,0	519,7	28,2	475,5	2	0	2400
4	03.10.2016	16:25:13	59,644	1,6805	100,231	65,107	2,1997	70,0	543,4	29,8	558,3	2	0	2400
4	03.10.2016	16:30:13	59,355	1,6140	95,799	64,821	2,1249	69,6	526,2	31,8	540,6	2	0	2400
4	03.10.2016	16:35:13	59,361	1,5890	94,324	64,775	2,0998	69,3	522,8	32,7	537,9	2	0	2400
4	03.10.2016	16:40:13	59,095	1,5192	89,776	64,617	2,0075	69,2	504,7	33,3	520,4	2	0	2400
4	03.10.2016	16:45:17	58,973	1,4087	83,073	64,597	1,8651	69,0	231,9	32,7	417,7	2	0	1200
4	03.10.2016	16:55:37	57,955	0,2001	11,595	62,353	0,5991	31,0	55,7	29,5	58,5	2	0	400
4	03.10.2016	17:00:37	55,238	0,1873	10,346	60,643	0,2478	68,8	58,8	26,0	61,9	2	0	400
4	03.10.2016	17:05:37	56,121	0,2127	11,937	61,724	0,2824	68,5	62,1	22,5	66,7	2	0	400
4	03.10.2016	17:10:37	57,139	0,2502	14,298	62,258	0,3321	69,2	78,5	21,4	82,5	2	0	400
4	03.10.2016	17:15:37	57,001	0,2884	16,438	62,521	0,3724	70,6	91,4	20,9	93,4	2	0	400
4	03.10.2016	17:20:22	58,192	0,4140	24,091	63,421	0,5370	70,7	131,0	20,9	132,0	2	0	800
4	03.10.2016	17:25:37	56,468	0,2770	15,640	62,217	0,3608	69,7	90,1	21,0	91,2	2	0	400
4	03.10.2016	17:30:37	55,980	0,1862	10,424	61,332	0,2461	69,1	56,3	20,1	59,6	2	0	400
4	03.10.2016	18:20:22	55,222	0,2090	11,542	62,017	0,2636	70,6	110,7	18,3	100,2	2	0	800
4	03.10.2016	18:25:37	57,386	0,2338	13,417	62,630	0,3350	63,9	53,5	18,1	52,8	2	0	400
4	03.10.2016	18:30:37	54,477	0,0914	4,978	59,853	0,1204	69,1	46,8	17,9	47,2	2	0	400
4	04.10.2016	09:15:37	57,499	0,2485	14,289	63,103	0,3216	70,4	79,2	14,5	80,3	2	0	400
4	04.10.2016	09:20:25	58,244	0,3058	17,811	63,629	0,3999	70,0	96,0	14,9	98,4	2	0	400
4	04.10.2016	09:25:25	58,183	0,2749	15,994	63,328	0,3663	69,0	92,1	15,3	97,1	2	0	400
4	04.10.2016	09:30:25	58,048	0,2762	16,035	63,287	0,3653	69,4	93,2	15,3	97,3	2	0	400
4	04.10.2016	09:35:22	58,555	0,3227	18,897	63,597	0,4271	69,6	103,2	15,9	106,6	2	0	800
4	04.10.2016	09:40:15	61,413	0,9730	59,753	66,231	1,3355	67,6	342,0	17,8	367,6	2	0	1600
4	04.10.2016	09:45:18	60,700	1,0076	61,159	65,776	1,3328	69,8	311,6	19,5	344,0	2	0	1600
4	04.10.2016	09:50:15	61,204	1,0910	66,772	66,112	1,4951	67,6	385,5	19,5	409,1	2	0	1600
4	04.10.2016	09:55:21	60,138	0,7662	46,075	65,225	1,0398	67,9	269,3	19,5	258,3	2	0	1200
4	04.10.2016	10:00:14	61,079	1,2079	73,776	66,143	1,6292	68,5	412,8	20,5	434,0	2	0	2000
4	04.10.2016	10:05:13	60,829	1,2363	75,204	65,960	1,6629	68,6	421,7	21,3	443,8	2	0	2000
4	04.10.2016	10:10:13	60,553	1,3013	78,799	65,922	1,7498	68,3	437,4	21,8	460,1	2	0	2000
4	04.10.2016	10:15:17	60,424	1,3838	83,613	65,906	1,8527	68,5	457,2	22,7	481,6	2	0	2000
4	04.10.2016	10:20:13	60,074	1,5566	93,511	65,771	2,0682	68,7	505,9	24,4	528,6	2	0	2400
4	04.10.2016	10:25:13	60,347	1,5202	91,738	65,761	2,0214	69,0	493,5	24,3	513,8	2	0	2000
4	04.10.2016	10:30:13	60,222	1,5713	94,628	65,877	2,0738	69,3	508,1	23,4	529,3	2	0	2400
4	04.10.2016	10:35:13	59,657	1,3602	81,146	65,299	1,8103	68,6	444,7	24,6	504,3	2	0	2000
4	04.10.2016	10:40:13	59,814	1,7152	102,593	65,752	2,2500	69,3	537,4	25,1	568,5	2	0	2400
4	04.10.2016	10:45:13	60,016	1,8720	112,353	66,044	2,4437	69,6	580,5	25,1	601,1	2	1	2400
4	04.10.2016	10:50:17	59,133	1,2970	76,698	64,774	1,6669	71,0	370,0	26,8	386,8	2	0	1600
4	04.10.2016	10:55:12	59,493	1,9385	115,328	65,647	2,4996	70,3	605,7	26,2	629,5	2	1	2800
4	04.10.2016	11:00:12	59,772	2,2144	132,362	65,852	2,8231	71,2	673,5	27,5	680,5	2	1	2800
4	04.10.2016	11:05:12	59,178	2,2159	131,133	65,584	2,8090	71,2	675,4	28,5	709,8	2	1	2800
4	04.10.2016	11:10:17	58,899	1,8576	109,411	65,346	2,3289	71,9	540,4	27,5	489,3	2	0	2400
4	04.10.2016	11:15:17	58,709	1,1909	69,919	64,727	1,5196	71,1	364,8	25,1	306,8	2	0	1600
4	04.10.2016	11:20:15	59,621	1,3832	82,465	65,521	1,7521	71,8	404,7	23,7	368,9	2	0	1600
4	04.10.2016	11:25:12	60,177	1,7461	105,076	65,914	2,2441	71,0	503,0	24,6	407,7	2	0	2000
4	04.10.2016	11:30:15	58,889	0,9348	55,051	64,802	1,1768	72,2	278,2	23,0	286,2	2	0	1200
4	04.10.2016	11:35:11	53,665	2,3423	125,696	66,680	3,3016	57,1	793,5	24,7	824,7	2	1	3200
4	04.10.2016	11:40:12	58,703	1,0304	60,486	64,109	1,3557	69,6	339,7	25,6	535,1	2	0	2000
4	04.10.2016	11:46:11	59,596	2,4777	147,657	66,118	3,0927	72,2	720,3	26,1	742,2	2	1	3200
4	04.10.2016	11:48:11	59,262	2,5859	153,246	65,946	3,1960	72,7	747,2	27,1	771,4	2	1	3200
4	04.10.2016	11:50:12	59,814	2,6294	157,276	66,172	3,2904	72,2	762,8	26,7	788,0	2	1	3200
4	04.10.2016	11:52:11	59,650	2,5588	152,632	65,983	3,2205	71,8	740,0	26,8	765,8	2	1	3200
4	04.10.2016	11:54:11	59,397	2,5747	152,927	65,729	3,2223	72,2	740,2	27,8	763,3	2	1	3200
4	04.10.2016	11:56:11	58,815	2,6297	154,664	65,717	3,2346	72,8	745,7	29,1	768,9	2	1	3200
4	04.10.2016	11:58:11	58,748	2,6719	156,971	65,597	3,2816	72,9	755,3	30,4	779,4	2	1	3200
4	04.10.2016	12:00:11	58,822	2,6993	158,778	65,615	3,3403	72,4	762,5	30,0	790,0	2	1	3200
4	04.10.2016	12:02:11	59,130	2,6258	155,261	65,418	3,2811	72,3	759,4	31,4	783,4	2	1	3200
4	04.10.2016	12:04:11	58,870	2,5910	152,535	65,385	3,2159	72,5	744,7	31,8	774,4	2	1	3200
4	04.10.2016	12:06:11	59,175	2,6937	159,399	65,383	3,3239	73,3	786,7	31,3	814,5	2	1	3200
4	04.10.2016	12:08:11	58,693	2,6441	155,190	65,286	3,2535	73,1	763,1	31,4	794,8	2	1	3200
4	04.10.2016	12:10:11	58,844	2,6744	157,372	65,444	3,2954	73,0	772,1	31,3	797,7	2	1	3200
4	04.10.2016	12:12:11	59,037	2,7311	161,235	65,610	3,3523	73,3	783,7	30,8	812,7	2	1	3200
4	04.10.2016	12:14:11	59,146	2,7032	159,885	65,576	3,3323	73,2	778,7	30,9	805,0	2	1	3200
4	04.10.2016	12:16:11	58,786	2,7387	160,996	65,516	3,3578	73,2	786,3	30,9	812,5	2	1	3200
4	04.10.2016	12:18:11	58,440	2,8196	164,774	65,495	3,4494	72,9	808,8	30,9	836,7	2	1	3600
4	04.10.2016	12:20:11	58,703	2,7787	163,120	65,351	3,3917	73,6	796,2	31,5	822,0	2	1	3200
4	04.10.2016	12:22:11	58,632	2,8472	166,936	65,446	3,4746	73,4	815,0	30,8	843,5	2	1	3600
4	04.10.2016	12:24:11	59,047	2,8525	168,433	65,535	3,5081	73,3	822,5	30,6	851,2	2	1	3600
4	04.10.2016	12:26:11	58,600	2,9425	172,430	65,464	3,5762	73,7	841,0	31,0	868,9	2	1	3600
4	04.10.2016	12:28:11	58,648	3,1272	183,408	65,471	3,7734	74,2	891,2	31,8	916,8	2	1	3600
4	04.10.2016	12:30:11	58,369	3,3330	194,545	65,446	3,9968	74,4	945,4	31,8	971,2	2	1	4000
4	04.10.2016	12:35:11	58,658	3,3286	195,250	65,764	4,0002	74,2	930,5	30,7	941,3	2	1	4000
4	04.10.2016	12:40:11	58,610	2,9897	175,223	65,538	3,6253	73,7	848,4	31,3	889,8	2	1	3600
4	04.10.2016	12:45:13	57,749	1,0060	58,094	63,945	1,2635	71,9	315,9	27,0	580,3	2	0	1600
4	04.10.2016	12:50:17	57,168	0,6948	39,718	63,398	0,8683	72,2	206,7	25,2	213,4	2	0	1200
4	04.10.2016	12:55:15	58,571	1,1032	64,618	64,807	1,3572	73,5	320,0	24,1	326,5	2	0	1600
