Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
2	14.12.2015	12:28:03	33,232	0,1054	3,502	33,574	0,1352	77,1	66,9	11,2	25,6	2	0	1000
2	14.12.2015	12:29:03	29,459	0,0937	2,761	29,311	0,1159	81,2	57,3	11,2	25,6	2	0	1000
2	14.12.2015	12:30:03	26,254	0,0860	2,258	26,079	0,1040	83,2	50,6	11,3	21,5	2	0	1000
2	14.12.2015	12:31:03	23,795	0,0794	1,888	23,750	0,0925	85,9	45,4	11,2	25,6	2	0	1000
2	14.12.2015	12:32:03	23,406	0,0776	1,817	23,151	0,0908	86,4	44,5	11,2	25,6	2	0	1000
2	14.12.2015	12:33:03	23,136	0,0780	1,805	23,204	0,0914	85,1	44,5	11,1	25,6	2	0	1000
2	14.12.2015	12:34:03	22,497	0,0748	1,683	22,353	0,0874	86,2	42,6	11,0	57,1	2	0	1000
2	14.12.2015	12:35:03	22,295	0,0742	1,655	22,173	0,0860	86,8	42,3	11,0	25,6	2	0	1000
2	14.12.2015	12:36:03	23,852	0,0795	1,896	23,845	0,0931	85,4	45,8	10,9	25,6	2	0	1000
2	14.12.2015	12:37:03	24,951	0,0824	2,057	24,904	0,0978	84,5	48,0	10,9	25,4	2	0	1000
2	14.12.2015	12:38:03	25,060	0,0830	2,081	25,041	0,0976	85,1	48,2	10,9	25,6	2	0	1000
2	14.12.2015	12:39:03	25,612	0,0844	2,161	25,516	0,1000	84,7	49,3	10,8	25,6	2	0	1000
2	14.12.2015	12:40:03	25,776	0,0844	2,175	25,662	0,1006	84,3	49,6	10,8	25,6	2	0	1000
2	14.12.2015	12:41:03	26,421	0,0865	2,285	26,324	0,1035	83,9	50,9	10,8	32,0	2	0	1000
2	14.12.2015	12:42:03	27,378	0,0889	2,435	27,217	0,1072	83,5	52,9	10,9	25,4	2	0	1000
2	14.12.2015	12:43:03	27,982	0,0905	2,533	27,884	0,1099	82,6	54,3	10,6	25,4	2	0	1000
