Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	27.01.2016	12:20:35	2,017	0,2912	0,587	0,028	0,0002	11451064,1	31,4	11,9	31,3	2	0	100
3	27.01.2016	12:25:35	0,787	0,3117	0,245	-0,089	0,0003	-919342,1	34,3	11,9	32,9	2	0	100
3	27.01.2016	12:30:35	1,590	0,1727	0,275	-0,512	0,0008	-63266,6	18,8	11,9	18,8	2	0	100
3	27.01.2016	12:35:35	0,209	0,2186	0,046	-0,145	0,0005	-68976,3	23,3	11,8	23,1	2	0	100
3	27.01.2016	12:40:35	0,835	0,3291	0,275	-0,089	0,0008	-397672,5	35,9	11,7	34,0	2	0	100
3	27.01.2016	12:45:35	1,509	0,2491	0,376	0,270	0,0003	509930,7	27,1	11,7	26,8	2	0	100
3	27.01.2016	12:50:35	1,557	0,2631	0,410	0,206	0,0003	658313,3	29,1	11,8	28,1	2	0	100
3	27.01.2016	12:55:35	0,989	0,2456	0,243	0,118	0,0010	209451,8	27,3	11,8	26,3	2	0	100
3	27.01.2016	13:00:35	2,370	0,2159	0,512	0,630	0,0003	246270,7	23,3	11,7	22,2	2	0	100
3	27.01.2016	13:05:35	1,708	0,2586	0,442	0,116	0,0010	375741,3	28,4	11,8	27,9	2	0	100
3	27.01.2016	13:10:35	1,024	0,3744	0,383	-0,157	0,1019	-2401,0	40,6	11,8	39,2	2	0	100
3	27.01.2016	13:15:35	0,841	0,2726	0,229	0,243	0,0003	273722,7	29,5	11,8	28,1	2	0	100
3	27.01.2016	13:20:35	1,207	0,3263	0,394	-0,346	0,0008	-144553,5	35,8	11,8	34,2	2	0	100
3	27.01.2016	13:25:35	1,708	0,2414	0,412	0,616	0,0001	676641,4	26,1	11,9	25,9	2	0	100
3	27.01.2016	13:30:35	0,989	0,2522	0,249	0,276	0,0003	337436,8	27,4	12,0	26,5	2	0	100
3	28.01.2016	08:55:25	0,058	0,1213	0,007	-0,091	0,0008	-9296,6	14,4	4,1	13,2	2	0	100
3	28.01.2016	09:00:25	0,006	0,1440	0,001	-0,080	0,0010	-1165,4	15,5	3,7	13,8	2	0	100
3	28.01.2016	09:05:25	0,145	0,1693	0,024	0,035	0,0241	2930,8	18,1	4,3	17,2	2	0	100
3	28.01.2016	09:10:25	0,584	0,1959	0,114	0,122	0,0003	333906,0	20,9	4,1	19,7	2	0	100
3	28.01.2016	09:15:25	0,000	0,0000	0,000	-0,172	NaN	NaN	24,2	4,3	23,6	2	0	100
3	28.01.2016	09:20:25	0,745	0,2586	0,193	-0,195	0,0002	-621977,8	27,9	4,4	27,9	2	0	100
3	28.01.2016	09:25:25	0,915	0,2859	0,262	0,226	0,0002	720659,8	31,5	4,8	31,7	2	0	100
3	28.01.2016	09:30:25	1,779	0,3194	0,568	0,593	0,0002	404578,1	35,2	4,8	35,6	2	0	100
3	28.01.2016	09:35:25	0,800	0,3664	0,293	-0,346	0,0024	-35039,9	40,5	5,1	41,5	2	0	100
3	28.01.2016	09:40:25	2,428	0,3844	0,933	-0,290	0,0009	-344104,4	41,9	5,1	42,6	2	0	100
3	28.01.2016	09:45:25	2,164	0,4175	0,904	-0,153	0,0011	-536965,8	46,7	5,2	48,1	2	0	100
3	28.01.2016	09:50:25	1,753	0,4412	0,774	0,030	0,0004	5937356,8	48,8	5,6	56,5	2	0	100
3	28.01.2016	09:55:12	1,345	0,6496	0,874	0,477	0,0010	183528,9	244,2	7,5	269,2	2	0	300
3	28.01.2016	10:00:12	1,885	2,3033	4,341	0,283	0,0037	409619,3	264,9	9,1	283,0	2	0	300
3	28.01.2016	10:05:15	0,337	0,0931	0,031	-0,512	0,0010	-6421,0	164,4	10,5	156,2	2	0	200
3	28.01.2016	10:10:12	1,191	2,5786	3,072	-0,221	0,0018	-762510,5	291,9	11,5	306,1	2	0	300
3	28.01.2016	10:15:05	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,2	339,9	2	0	100
