Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	01.08.2016	06:30:29	25,985	0,0703	1,826	30,490	0,0782	76,6	8,4	14,9	2,0	1	0	400
3	01.08.2016	06:35:29	26,575	0,1108	2,944	31,436	0,1209	77,4	13,3	14,7	11,1	1	0	400
3	01.08.2016	06:40:29	27,298	0,1510	4,122	32,036	0,1635	78,7	18,2	14,7	17,0	1	0	400
3	01.08.2016	06:45:29	27,237	0,1678	4,571	32,164	0,1805	78,7	20,7	15,0	20,4	1	0	400
3	01.08.2016	06:50:29	27,675	0,1901	5,262	32,360	0,2047	79,5	23,4	15,1	23,4	1	0	400
3	01.08.2016	06:55:29	27,669	0,2275	6,296	32,638	0,2436	79,2	28,3	15,4	28,6	1	0	400
3	01.08.2016	07:00:29	27,870	0,2415	6,731	32,703	0,2607	79,0	29,6	15,5	29,3	1	0	400
3	01.08.2016	07:05:29	28,155	0,2318	6,527	32,598	0,2552	78,5	29,6	15,9	28,8	1	0	400
3	01.08.2016	07:10:29	27,843	0,2053	5,717	32,380	0,2258	78,2	26,4	16,0	25,4	1	0	400
3	01.08.2016	07:15:29	27,167	0,1758	4,775	32,053	0,1899	78,4	21,7	16,0	20,6	1	0	400
3	01.08.2016	07:20:29	27,044	0,2080	5,626	32,340	0,2232	78,0	25,3	16,0	24,3	1	0	400
3	01.08.2016	07:25:29	27,543	0,2293	6,315	32,519	0,2461	78,9	28,8	16,0	27,9	1	0	400
3	01.08.2016	07:30:29	27,817	0,2382	6,626	32,589	0,2573	79,0	29,9	16,1	28,8	1	0	400
3	01.08.2016	07:35:29	28,310	0,2862	8,101	32,894	0,3110	79,2	35,6	16,1	34,5	1	0	400
3	01.08.2016	07:40:29	28,373	0,4041	11,464	33,441	0,4321	79,3	49,5	16,4	49,2	1	0	400
3	01.08.2016	07:45:29	29,156	0,4786	13,955	33,723	0,5230	79,1	61,7	16,5	62,1	1	0	400
3	01.08.2016	07:50:29	29,079	0,4249	12,356	33,463	0,4641	79,6	55,4	16,9	54,4	1	0	400
3	01.08.2016	07:55:29	27,930	0,3633	10,148	33,138	0,3882	78,9	44,9	16,9	43,1	1	0	400
3	01.08.2016	08:00:29	28,365	0,3387	9,606	33,067	0,3674	79,1	42,5	16,9	42,0	1	0	400
3	01.08.2016	08:05:29	28,357	0,3967	11,249	33,327	0,4258	79,3	49,5	16,9	49,9	1	0	400
3	01.08.2016	08:10:29	28,786	0,5303	15,265	33,802	0,5678	79,5	67,0	16,9	66,9	1	0	400
3	01.08.2016	08:15:29	28,669	0,5000	14,334	33,649	0,5390	79,0	63,6	17,3	63,3	1	0	400
3	01.08.2016	08:20:29	28,433	0,4503	12,803	33,423	0,4848	79,0	56,2	17,5	55,3	1	0	400
3	01.08.2016	08:25:29	28,887	0,5743	16,590	33,829	0,6210	79,0	73,6	17,8	71,7	1	0	400
3	01.08.2016	08:30:29	29,012	0,4897	14,207	33,559	0,5372	78,8	65,9	17,9	63,9	1	0	400
3	01.08.2016	08:35:29	28,972	0,5003	14,496	33,600	0,5415	79,7	62,8	17,8	61,2	1	0	400
3	01.08.2016	08:40:29	28,768	0,6707	19,296	34,054	0,7122	79,6	80,7	17,9	80,3	1	0	400
3	01.08.2016	08:45:29	29,297	0,8144	23,858	34,273	0,8742	79,6	101,9	18,3	101,8	1	0	800
3	01.08.2016	08:50:29	28,624	0,5710	16,344	33,667	0,6114	79,4	69,7	18,4	68,5	1	0	400
