Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
2	01.07.2016	06:10:07	12,601	0,0107	0,134	12,588	0,0136	78,7	7,3	16,4	1,1	2	0	100
2	01.07.2016	06:15:06	15,198	0,0105	0,160	15,268	0,0151	69,5	8,2	16,4	1,4	2	0	100
2	01.07.2016	06:20:06	17,648	0,0125	0,221	20,707	0,0182	58,6	9,7	16,4	1,8	2	0	100
2	01.07.2016	06:25:06	20,994	0,0119	0,250	23,034	0,0193	56,3	10,6	16,5	2,5	2	0	100
2	01.07.2016	06:30:06	24,061	0,0166	0,398	30,438	0,0272	48,1	14,3	16,4	12,2	2	0	100
2	01.07.2016	06:35:06	21,595	0,0209	0,450	31,427	0,0299	47,9	15,7	16,7	13,2	2	0	100
2	01.07.2016	06:45:06	1,439	0,0099	0,014	1,246	0,0104	110,2	5,3	16,3	0,7	2	0	100
2	01.07.2016	06:55:06	3,147	0,0102	0,032	3,059	0,0110	94,8	5,5	16,2	0,7	2	0	100
2	01.07.2016	07:00:06	5,514	0,0099	0,055	5,334	0,0114	90,5	5,8	16,2	1,1	2	0	100
2	01.07.2016	07:05:06	10,224	0,0105	0,108	10,134	0,0130	81,8	6,8	16,2	0,9	2	0	100
2	01.07.2016	07:10:06	20,497	0,0112	0,229	21,031	0,0188	58,0	9,6	16,2	2,0	2	0	100
2	01.07.2016	07:15:06	19,845	0,0155	0,307	25,786	0,0229	52,0	12,0	16,3	9,1	2	0	100
2	01.07.2016	07:20:06	22,552	0,0213	0,481	32,280	0,0320	46,6	16,1	16,4	13,6	2	0	100
2	01.07.2016	07:25:06	10,847	0,0108	0,117	11,206	0,0144	72,8	7,0	16,4	1,6	2	0	100
2	01.07.2016	07:30:06	13,496	0,0108	0,146	13,412	0,0144	75,5	7,5	16,2	1,1	2	0	100
2	01.07.2016	07:35:06	20,950	0,0135	0,283	24,922	0,0220	51,5	11,1	16,2	2,7	2	0	100
2	01.07.2016	07:40:06	22,703	0,0152	0,345	27,835	0,0245	50,5	12,6	16,2	7,0	2	0	100
