Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
5	01.02.2016	14:35:50	39,927	0,3421	13,659	48,244	0,3671	77,1	62,0	13,1	62,4	2	0	100
5	01.02.2016	14:40:50	40,762	0,3632	14,805	48,476	0,3942	77,5	66,6	12,9	67,8	2	0	100
5	01.02.2016	14:45:50	40,037	0,4624	18,515	48,958	0,4879	77,5	82,0	12,9	84,1	2	0	100
5	01.02.2016	14:50:50	41,632	0,5021	20,902	49,143	0,5467	77,8	91,8	13,0	94,1	2	0	100
5	01.02.2016	14:55:50	41,270	0,3273	13,506	48,253	0,3618	77,4	61,4	13,0	62,1	2	0	100
5	01.02.2016	15:00:50	41,536	0,4095	17,007	48,709	0,4507	77,5	75,7	13,0	76,6	2	0	100
5	01.02.2016	15:05:30	41,193	0,6434	26,502	49,669	0,6849	77,9	115,8	13,1	116,3	2	0	200
5	01.02.2016	15:10:50	39,847	0,3815	15,201	48,491	0,4065	77,1	68,4	13,0	68,9	2	0	100
5	01.02.2016	15:15:50	40,367	0,2962	11,958	47,951	0,3240	77,0	54,5	13,0	54,9	2	0	100
5	01.02.2016	15:20:50	39,670	0,2402	9,528	47,485	0,2615	76,7	43,9	12,9	43,1	2	0	100
5	01.02.2016	15:25:50	39,892	0,2405	9,596	47,578	0,2624	76,9	44,3	12,8	43,8	2	0	100
5	01.02.2016	15:30:50	39,645	0,2235	8,860	47,350	0,2436	76,8	41,2	12,6	41,0	2	0	100
5	01.02.2016	15:35:50	39,956	0,1890	7,553	47,009	0,2109	76,2	35,4	12,5	35,1	2	0	100
5	01.02.2016	15:40:50	41,202	0,2979	12,276	48,084	0,3310	77,1	55,8	12,6	56,7	2	0	100
5	01.02.2016	15:45:50	39,324	0,2401	9,440	47,470	0,2594	76,7	43,6	12,8	44,4	2	0	100
5	01.02.2016	15:50:50	38,791	0,1433	5,558	46,233	0,1584	75,9	26,8	12,6	27,4	2	0	100
5	01.02.2016	15:55:50	38,110	0,1191	4,539	45,749	0,1326	74,8	22,3	12,5	22,4	2	0	100
5	01.02.2016	16:00:50	37,920	0,0949	3,600	45,169	0,1077	74,0	17,9	12,5	18,1	2	0	100
5	01.02.2016	16:05:50	38,383	0,1144	4,393	45,677	0,1289	74,6	21,6	12,5	22,0	2	0	100
5	01.02.2016	16:10:50	37,927	0,1061	4,024	45,429	0,1186	74,7	19,6	12,5	20,2	2	0	100
5	01.02.2016	16:15:50	36,957	0,1000	3,695	45,174	0,1100	74,4	18,3	12,4	18,6	2	0	100
5	01.02.2016	16:20:50	37,503	0,0786	2,949	44,600	0,0898	73,6	15,0	12,4	15,0	2	0	100
5	01.02.2016	16:25:50	37,037	0,0754	2,794	44,457	0,0849	74,0	14,0	12,4	14,3	2	0	100
5	01.02.2016	16:30:50	36,713	0,0843	3,094	44,752	0,0942	73,4	15,6	12,3	16,1	2	0	100
5	01.02.2016	16:35:50	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,1	15,9	2	0	100
5	04.02.2016	10:00:50	38,816	0,1221	4,738	46,869	0,1345	75,2	22,6	4,6	22,4	2	0	100
5	04.02.2016	09:55:50	38,974	0,0952	3,710	46,275	0,1073	74,7	18,1	4,6	17,7	2	0	100
5	04.02.2016	10:00:50	37,721	0,0841	3,174	45,814	0,0937	74,0	15,7	4,5	15,9	2	0	150
5	04.02.2016	10:05:50	38,871	0,1119	4,348	46,659	0,1234	75,6	20,6	4,5	19,3	2	0	150
5	04.02.2016	10:10:50	40,438	0,1496	6,052	47,500	0,1672	76,2	28,4	4,5	26,8	2	0	150
5	04.02.2016	10:16:30	39,898	0,1983	7,914	48,132	0,2143	76,7	36,3	4,6	34,2	2	0	150
5	04.02.2016	10:31:30	38,916	0,1569	6,105	47,522	0,1696	75,7	28,8	4,5	27,0	2	0	100
5	04.02.2016	10:36:30	40,309	0,1577	6,359	47,682	0,1753	76,1	29,9	4,5	28,1	2	0	100
