Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
5	02.05.2016	08:25:27	42,316	1,1498	48,658	50,844	1,2333	77,6	197,4	12,6	224,3	2	0	800
5	02.05.2016	08:30:22	42,972	1,5053	64,686	51,277	1,6205	77,8	258,5	13,0	300,7	2	0	1200
5	02.05.2016	08:35:22	42,731	1,6058	68,616	51,244	1,7211	77,8	274,4	14,0	315,2	2	0	1200
5	02.05.2016	08:40:22	42,291	1,6555	70,011	51,202	1,7655	77,4	282,0	14,3	320,4	2	0	1200
5	02.05.2016	08:45:22	42,641	1,7248	73,546	51,182	1,8444	77,9	295,0	15,3	330,2	2	0	1200
5	02.05.2016	08:50:19	42,207	1,8012	76,023	51,175	1,8916	78,5	303,6	15,4	337,0	2	0	1600
5	02.05.2016	08:55:19	42,368	1,9344	81,957	51,204	2,0630	77,6	327,8	15,8	361,9	2	0	1600
5	02.05.2016	09:00:19	42,268	2,2274	94,150	51,355	2,3699	77,4	375,4	16,4	412,7	2	0	1600
5	02.05.2016	09:05:19	41,726	2,3040	96,135	51,232	2,4283	77,3	385,0	16,9	418,1	2	0	1600
5	02.05.2016	09:10:17	41,816	2,4368	101,897	51,239	2,5725	77,3	407,8	17,8	442,2	2	0	2000
5	02.05.2016	09:15:17	41,565	2,4711	102,710	51,247	2,6000	77,1	413,3	18,2	445,6	2	0	2000
5	02.05.2016	09:20:17	41,742	2,4976	104,252	51,150	2,6599	76,6	423,6	18,6	453,5	2	0	2000
5	02.05.2016	09:25:17	41,327	2,4582	101,590	51,014	2,5941	76,8	412,5	19,0	451,7	2	0	2000
5	02.05.2016	09:30:17	40,839	2,6600	108,631	51,062	2,7909	76,2	445,1	19,5	472,1	2	0	2000
5	02.05.2016	09:35:17	40,843	2,7618	112,798	51,026	2,8931	76,4	463,3	19,6	488,4	2	0	2000
5	02.05.2016	09:40:17	41,427	2,9644	122,807	51,424	3,1155	76,7	498,3	17,8	527,7	2	0	2000
5	02.05.2016	09:45:16	41,459	3,0196	125,190	51,315	3,2025	76,2	512,5	18,8	542,9	2	0	2400
5	02.05.2016	09:50:16	40,627	3,1594	128,360	51,173	3,3044	75,9	530,4	19,6	558,0	2	0	2400
5	02.05.2016	09:55:16	41,173	2,9961	123,358	51,119	3,1789	75,9	512,4	19,9	535,4	2	0	2400
5	02.05.2016	10:00:16	40,422	3,1542	127,498	51,182	3,2913	75,7	533,2	20,1	555,8	2	0	2400
5	02.05.2016	10:05:16	40,444	3,4611	139,981	51,088	3,6190	75,7	584,0	21,5	612,7	2	1	2400
5	02.05.2016	10:10:15	40,014	3,6204	144,868	50,981	3,7809	75,2	610,6	22,1	637,4	2	1	2800
5	02.05.2016	10:15:15	40,020	3,6791	147,239	50,841	3,8434	75,4	622,6	23,7	648,1	2	1	2800
5	02.05.2016	10:20:16	40,101	3,4435	138,087	50,967	3,5929	75,4	580,9	21,9	591,2	2	1	2400
5	02.05.2016	10:25:16	39,532	3,5344	139,723	50,667	3,6795	74,9	594,9	24,1	618,1	2	1	2400
5	02.05.2016	10:30:15	39,831	3,6766	146,444	50,879	3,8422	74,9	621,0	23,7	644,2	2	1	2800
5	02.05.2016	10:35:15	39,889	3,6869	147,066	51,051	3,8409	75,0	621,7	21,5	642,6	2	1	2800
5	02.05.2016	10:40:15	39,979	3,7526	150,026	51,003	3,9072	75,3	632,8	21,8	655,8	2	1	2800
5	02.05.2016	10:45:16	39,918	3,6830	147,017	50,997	3,8404	75,1	623,3	21,4	640,4	2	1	2800
5	02.05.2016	10:50:14	39,288	4,2026	165,112	50,962	4,3584	74,3	708,7	23,7	733,6	2	1	3200
5	02.05.2016	10:55:14	39,086	4,2622	166,593	50,863	4,4225	74,1	719,1	23,9	744,9	2	1	3200
5	02.05.2016	11:00:14	39,006	4,4237	172,552	50,740	4,5933	74,0	748,1	26,1	772,3	2	1	3200
5	02.05.2016	11:05:14	38,852	4,5056	175,051	50,750	4,6734	73,8	759,8	24,7	790,0	2	1	3200
5	02.05.2016	11:10:14	39,137	4,6884	183,493	50,933	4,8973	73,6	797,0	23,6	829,7	2	1	3200
5	02.05.2016	11:15:15	38,601	4,5696	176,394	50,770	4,7266	73,5	770,6	24,8	797,1	2	1	3200
5	02.05.2016	11:20:14	38,723	4,9155	190,342	50,912	5,0925	73,4	830,1	24,2	859,9	2	1	3600
5	02.05.2016	11:25:14	38,884	4,8187	187,368	51,009	5,0144	73,3	819,5	23,7	850,6	2	1	3600
5	02.05.2016	11:30:14	38,486	5,0022	192,513	51,039	5,1635	73,0	842,5	23,8	875,3	2	1	3600
5	02.05.2016	11:35:14	38,238	5,0611	193,529	50,626	5,2395	73,0	853,5	26,0	886,8	2	1	3600
5	02.05.2016	11:40:14	37,946	5,1222	194,368	50,452	5,2916	72,8	863,5	27,1	894,8	2	1	3600
5	02.05.2016	11:45:14	40,309	4,9646	200,120	50,771	5,4293	72,6	885,4	25,7	917,9	2	1	3600
5	02.05.2016	11:50:14	40,261	4,6207	186,037	50,769	5,0199	73,0	819,3	24,2	851,5	2	1	3600
5	02.05.2016	11:55:14	40,464	4,9607	200,727	50,770	5,4589	72,4	890,6	25,3	926,1	2	1	3600
5	02.05.2016	12:00:14	39,616	5,2390	207,549	50,778	5,6601	72,2	924,3	25,5	957,8	2	1	4000
5	02.05.2016	12:05:14	40,444	4,5990	186,003	50,606	5,0458	72,8	824,2	25,1	855,8	2	1	3600
5	02.05.2016	12:10:14	41,536	4,5496	188,973	50,901	5,0863	73,0	830,3	24,1	863,0	2	1	3600
5	02.05.2016	12:15:15	40,204	4,4570	179,186	50,686	4,8269	73,2	790,0	25,6	820,0	2	1	3200
5	02.05.2016	12:20:14	41,202	4,6393	191,149	50,959	5,1367	73,0	839,1	24,2	866,9	2	1	3600
5	02.05.2016	12:25:15	40,419	4,1403	167,343	50,631	4,4959	73,5	746,0	24,4	759,9	2	1	3200
5	02.05.2016	12:30:14	40,287	4,7774	192,466	50,717	5,2134	72,8	849,7	25,1	879,6	2	1	3600
5	02.05.2016	12:35:14	40,454	4,5169	182,725	50,543	4,9506	73,0	805,2	25,3	835,4	2	1	3600
5	02.05.2016	12:40:14	40,425	5,2642	212,806	50,861	5,7919	72,2	943,5	25,6	976,4	2	1	4000
5	02.05.2016	12:45:14	40,281	4,8974	197,269	50,218	5,4358	72,3	881,5	29,4	917,2	2	1	3600
5	02.05.2016	12:50:14	40,017	5,5247	221,085	50,596	6,0739	71,9	989,2	27,1	1024,3	2	1	4000
5	02.05.2016	12:55:14	40,448	5,3124	214,872	50,480	5,9045	72,1	958,7	27,0	997,7	2	1	4000
5	02.05.2016	13:00:14	40,595	4,7246	191,796	50,264	5,2624	72,5	855,9	27,9	880,7	2	1	3600
5	02.05.2016	13:05:14	39,940	5,6445	225,442	50,307	6,2606	71,6	1017,3	29,4	1055,6	2	1	4400
5	02.05.2016	13:10:13	39,555	5,5536	219,669	49,990	6,1363	71,6	995,1	31,3	1036,5	1	1	4000
5	02.05.2016	13:15:14	39,742	4,8656	193,368	49,946	5,3492	72,4	869,5	29,9	904,5	1	1	3600
5	02.05.2016	13:20:14	39,577	5,5797	220,831	50,211	6,1318	71,7	996,3	29,0	1036,3	2	1	4000
5	02.05.2016	13:25:14	39,813	5,4551	217,185	50,064	6,0532	71,7	985,3	29,8	1028,1	1	1	4000
5	02.05.2016	13:30:14	39,581	5,3791	212,907	50,297	5,8775	72,0	952,8	28,4	1002,3	2	1	4000
5	02.05.2016	13:35:14	39,500	5,2747	208,353	50,239	5,7440	72,2	935,8	28,1	971,4	2	1	4000
5	02.05.2016	13:40:14	40,422	4,0921	165,411	50,134	4,4944	73,4	731,0	26,7	772,3	2	1	3200
5	02.05.2016	13:45:14	40,550	4,9282	199,839	50,440	5,4649	72,5	890,8	27,9	941,5	2	1	3600
5	02.05.2016	13:50:14	40,232	4,9160	197,781	50,312	5,4074	72,7	888,9	27,6	942,9	2	1	3600
5	02.05.2016	13:55:15	40,377	3,9609	159,928	50,101	4,3232	73,8	715,5	28,4	734,0	2	1	3200
5	02.05.2016	14:00:15	40,512	3,5857	145,264	50,252	3,8875	74,4	642,3	25,8	661,7	2	1	2800
5	02.05.2016	14:05:15	41,270	3,5564	146,771	50,641	3,8945	74,4	643,1	24,2	662,1	2	1	2800
5	02.05.2016	14:10:15	40,865	3,8326	156,618	50,811	4,1484	74,3	690,9	24,2	712,9	2	1	2800
5	02.05.2016	14:15:16	41,122	3,1052	127,693	50,085	3,4002	75,0	562,0	26,7	578,7	2	0	2400
5	02.05.2016	14:20:14	41,343	3,7482	154,966	50,567	4,1123	74,5	669,7	25,7	692,3	2	1	2800
5	02.05.2016	14:25:15	40,900	3,5417	144,858	50,405	3,8548	74,6	637,2	25,1	650,1	2	1	2800
5	02.05.2016	14:30:16	41,205	3,7710	155,385	50,814	4,1050	74,5	687,7	25,0	651,5	2	1	2800
5	02.05.2016	14:35:15	41,443	3,9071	161,922	50,891	4,2878	74,2	718,6	24,3	730,4	2	1	3200
5	02.05.2016	14:40:14	40,348	4,3947	177,316	50,811	4,7459	73,5	777,4	25,6	816,3	2	1	3200
5	02.05.2016	14:45:15	40,740	4,4597	181,686	50,643	4,8829	73,5	803,0	26,5	822,7	2	1	3600
5	02.05.2016	14:50:15	40,560	3,3863	137,348	49,990	3,6852	74,6	609,7	28,6	625,6	2	1	2800
5	02.05.2016	14:55:16	41,054	3,2854	134,879	50,159	3,5897	74,9	586,2	27,5	606,1	2	1	2400
5	02.05.2016	15:00:15	40,544	3,4775	140,990	50,407	3,7528	74,5	613,5	26,3	652,8	2	1	2800
5	02.05.2016	15:05:14	40,284	4,9836	200,760	50,861	5,4014	73,1	881,1	26,5	926,8	2	1	3600
5	02.05.2016	15:10:15	41,083	3,6803	151,199	50,580	4,0140	74,5	658,1	24,8	723,8	2	1	2800
5	02.05.2016	15:15:16	40,643	2,9022	117,956	50,106	3,1247	75,3	515,1	25,8	539,9	2	0	2400
5	02.05.2016	15:20:16	40,839	2,8189	115,123	50,263	3,0327	75,5	501,9	26,2	514,7	2	0	2400
5	02.05.2016	15:25:16	41,215	3,0966	127,628	50,672	3,3409	75,4	547,2	24,1	571,4	2	0	2400
5	02.05.2016	15:30:17	41,029	2,4029	98,586	50,603	2,5523	76,3	421,5	21,8	433,6	2	0	2000
5	02.05.2016	15:35:17	41,976	2,7745	116,464	50,824	3,0213	75,8	501,6	22,2	512,7	2	0	2400
5	02.05.2016	15:40:16	40,936	2,8903	118,317	50,583	3,0879	75,7	509,4	23,8	513,8	2	0	2400
5	02.05.2016	15:45:17	41,857	2,5673	107,462	50,541	2,8004	75,9	461,8	23,2	470,7	2	0	2000
5	02.05.2016	15:50:17	41,989	2,4779	104,045	50,516	2,7124	75,9	446,6	23,2	456,2	2	0	2000
5	02.05.2016	15:55:19	41,135	2,2322	91,822	50,380	2,3832	76,5	394,4	22,5	403,9	2	0	1600
5	02.05.2016	16:00:19	40,990	2,0703	84,863	50,261	2,2003	76,7	364,4	22,5	376,2	2	0	1600
5	02.05.2016	16:05:19	41,690	1,9761	82,385	50,416	2,1229	77,0	352,8	22,0	360,8	2	0	1600
5	02.05.2016	16:10:16	42,095	2,7708	116,639	50,795	3,0318	75,7	504,1	22,7	520,0	2	0	2400
5	02.05.2016	16:15:16	41,327	2,6554	109,742	50,523	2,8616	75,9	477,0	23,7	493,7	2	0	2000
5	02.05.2016	16:20:19	41,385	2,0401	84,432	50,348	2,1848	76,8	365,3	22,4	373,0	2	0	1600
5	02.05.2016	16:25:19	41,527	2,1606	89,722	50,478	2,3173	76,7	386,4	22,3	391,2	2	0	1600
5	02.05.2016	16:30:17	41,767	2,1548	90,002	50,401	2,3312	76,6	385,5	22,4	398,2	2	0	1600
5	02.05.2016	16:35:19	41,064	1,9026	78,130	50,197	2,0237	76,9	335,6	22,5	345,4	2	0	1600
5	02.05.2016	16:40:19	41,857	2,0827	87,176	50,526	2,2525	76,6	373,9	22,1	389,6	2	0	1600
5	02.05.2016	16:45:21	41,475	1,6333	67,740	50,112	1,7464	77,4	292,0	21,9	298,4	2	0	1200
