
01.02.2016	14:35:25
-1,1913	0,0088	56,8343
2,8772	0,0055	56,3380
-1,1656	0,0047	57,0471
1,9331	0,0023	56,4089
-2,5400	0,0023	57,0471

01.02.2016	15:20:25
V	I	G
[V]	[A]	[W/m²]
2,7552	0,4167	45,2760
-1,1560	0,4155	45,9496
2,3827	0,4144	44,8505
-1,5735	0,4141	45,8433
1,4868	0,4133	45,2051
-2,2189	0,4121	46,0560
1,8753	0,4107	45,1342
-1,1111	0,4074	46,0206
2,8290	0,4071	45,0987
-1,5317	0,4063	45,9496
1,5381	0,4056	45,2051
-2,3506	0,4022	45,8078
1,3519	0,3807	44,8505
-1,7148	0,3244	45,8078
2,4373	0,2148	45,0278
-1,1913	0,1049	45,9496
2,1804	0,0423	45,1342
-1,9427	0,0182	45,9496
1,1432	0,0085	45,2051
-2,1707	0,0048	45,8078
1,7533	0,0040	44,9569
-1,0404	0,0032	45,7369
2,5753	0,0018	45,3115

01.02.2016	15:25:25
V	I	G
[V]	[A]	[W/m²]
-0,8285	0,4123	45,2760
0,9762	0,4113	44,7442
-1,1849	0,4108	45,3115
0,7643	0,4103	44,7087
-1,1014	0,4088	45,3115
1,6184	0,4080	44,6733
-0,5074	0,4065	45,3115
1,3262	0,4028	44,6733
-0,7514	0,4027	45,3469
0,8028	0,4026	44,6024
-1,2331	0,4018	45,3115
1,0597	0,3994	44,6024
-0,6326	0,3820	45,3115
1,6537	0,3324	44,7442
-0,5716	0,2324	45,3115
1,0179	0,1191	44,7087
-1,2716	0,0505	45,3469
0,7899	0,0212	44,5314
-0,8702	0,0099	45,3469
1,5285	0,0059	44,6733
-0,7065	0,0042	45,2760
1,4546	0,0021	44,6733
-1,0372	0,0026	45,3115

01.02.2016	15:30:25
V	I	G
[V]	[A]	[W/m²]
-0,1284	0,3801	41,4823
-0,3596	0,3796	41,5178
-0,9858	0,3790	41,5178
-0,0514	0,3789	41,5178
0,0578	0,3779	41,5532
0,8574	0,3777	41,4469
-0,0225	0,3761	41,5178
0,4271	0,3742	41,5532
-0,6037	0,3723	41,4823
-0,3853	0,3722	41,5532
-0,4496	0,3714	41,5178
0,0482	0,3714	41,5887
0,4142	0,3686	41,4823
0,7354	0,3534	41,6241
-0,2697	0,3137	41,5178
-0,4945	0,2340	41,4823
-0,9987	0,1337	41,5532
-0,0257	0,0622	41,5532
-0,0514	0,0274	41,5532
0,8831	0,0132	41,5178
0,1991	0,0069	41,4823
0,2986	0,0043	41,5178
-0,7161	0,0033	41,5178
-0,4110	0,0026	41,5178
-0,4881	0,0020	41,5532

01.02.2016	15:35:25
V	I	G
[V]	[A]	[W/m²]
0,4913	0,3205	34,2850
-1,7244	0,3200	35,4195
1,4803	0,3193	34,2495
-0,3596	0,3193	35,4195
2,0583	0,3183	34,2495
-0,8349	0,3183	35,5259
0,9344	0,3173	34,2141
-2,1065	0,3167	35,4550
0,7514	0,3156	34,2850
-1,0436	0,3139	35,4550
2,0969	0,3134	34,2141
-0,2569	0,3130	35,4550
1,4354	0,3127	34,2495
-1,6152	0,3116	35,3841
0,5395	0,3111	34,2850
-1,3390	0,3035	35,5259
1,2042	0,2863	34,2850
-0,0450	0,2495	35,3841
2,1707	0,1877	34,3204
-0,7610	0,1164	35,4195
0,7386	0,0611	34,2495
-1,8143	0,0302	35,5613
0,6840	0,0153	34,2141
-0,9184	0,0077	35,5259
2,0648	0,0048	34,2495
-0,4592	0,0033	35,4550
1,5060	0,0020	34,2141
-1,4996	0,0020	35,4195

01.02.2016	15:40:25
V	I	G
[V]	[A]	[W/m²]
0,8895	0,5062	55,4516
0,2184	0,5054	55,2034
-0,4463	0,5037	55,4870
-0,8702	0,5028	55,3452
-0,4624	0,5010	55,3098
-0,0225	0,5002	55,2388
0,4174	0,4961	55,5934
0,1959	0,4956	55,2388
0,1477	0,4937	55,4161
-0,6711	0,4907	55,2034
-0,8638	0,4543	55,4161
-0,7450	0,3401	55,4161
0,1509	0,1677	55,3452
0,1573	0,0599	55,2743
0,5812	0,0217	55,4870
-0,1349	0,0099	55,3098
-0,3436	0,0061	55,4161
-0,8927	0,0042	55,3452
-0,2665	0,0034	55,3452
-0,0803	0,0026	55,3452

01.02.2016	15:45:25
V	I	G
[V]	[A]	[W/m²]
0,6615	0,3972	42,8651
-0,9601	0,3962	43,6451
0,6487	0,3953	42,8296
-0,6422	0,3946	43,6096
0,9987	0,3946	42,9005
-0,7739	0,3936	43,5742
0,6101	0,3924	42,9360
-0,9312	0,3892	43,5033
0,8124	0,3885	42,8651
-0,8927	0,3884	43,6805
0,6647	0,3879	42,9005
-0,5909	0,3870	43,5033
0,8670	0,3778	42,9005
-0,9023	0,3497	43,6096
0,5620	0,2802	42,9005
-0,4752	0,1737	43,5742
0,7032	0,0823	42,9360
-0,6647	0,0353	43,6096
0,9633	0,0153	42,9714
-0,7610	0,0081	43,5033
0,9409	0,0048	42,9360
-0,7289	0,0036	43,5742
0,6069	0,0025	42,8651
-1,0179	0,0020	43,6451

01.02.2016	15:50:25
V	I	G
[V]	[A]	[W/m²]
-0,5106	0,2477	27,2649
0,6776	0,2483	26,4849
-0,4688	0,2474	27,3003
0,6840	0,2475	26,4849
-0,4945	0,2469	27,3003
0,7321	0,2469	26,4140
-0,5041	0,2468	27,3358
0,6936	0,2464	26,4494
-0,4528	0,2459	27,3712
0,7289	0,2454	26,4494
-0,4271	0,2443	27,3712
0,6872	0,2437	26,4849
-0,5074	0,2436	27,3003
0,7257	0,2429	26,4494
-0,4078	0,2419	27,3358
0,6487	0,2419	26,4849
-0,4785	0,2420	27,3003
0,7514	0,2410	26,4849
-0,4367	0,2407	27,2294
0,7578	0,2369	26,5203
-0,4624	0,2286	27,2649
0,6808	0,2149	26,4849
-0,4463	0,1909	27,3358
0,7289	0,1555	26,4494
-0,5202	0,1120	27,3712
0,6422	0,0726	26,4849
-0,5234	0,0424	27,3712
0,7354	0,0245	26,4494
-0,4720	0,0137	27,3358
0,6551	0,0081	26,4494
-0,5266	0,0045	27,2649
0,7097	0,0037	26,4849
-0,4817	0,0018	27,3358
0,6647	0,0015	26,4849

01.02.2016	15:55:25
V	I	G
[V]	[A]	[W/m²]
-0,4720	0,2066	21,9821
0,5427	0,2055	22,0175
-0,3821	0,2056	21,9821
0,5555	0,2053	22,1239
-0,4560	0,2053	21,9821
0,5748	0,2048	22,0175
-0,4142	0,2053	22,0175
0,6133	0,2051	22,0884
-0,4560	0,2047	22,1239
0,5363	0,2042	22,1239
-0,3918	0,2040	22,1239
0,5876	0,2035	22,1239
-0,4752	0,2030	22,0175
0,5138	0,2024	22,1239
-0,4496	0,2015	22,1239
0,4977	0,2017	22,1594
-0,3532	0,2015	22,0175
0,6005	0,2015	22,0884
-0,4945	0,2010	22,0175
0,6422	0,2009	22,1948
-0,3789	0,2007	21,9821
0,5652	0,1998	22,1948
-0,4688	0,1990	22,0884
0,5202	0,1955	22,0175
-0,4624	0,1893	22,0175
0,6326	0,1806	22,1239
-0,4528	0,1660	22,2303
0,5459	0,1452	22,1239
-0,4303	0,1185	22,1594
0,6422	0,0886	22,1239
-0,4688	0,0607	22,0175
0,5555	0,0399	22,1594
-0,4078	0,0248	22,0884
0,5748	0,0155	22,1239
-0,4785	0,0097	22,1948
0,5106	0,0065	22,0175
-0,4592	0,0042	22,1239
0,6101	0,0028	22,0884
-0,3982	0,0015	22,0884

01.02.2016	16:00:25
V	I	G
[V]	[A]	[W/m²]
-0,0642	0,1726	18,8620
-0,3340	0,1721	18,0820
-0,0321	0,1723	18,7911
-0,4399	0,1721	18,1175
-0,1220	0,1723	18,7202
-0,3372	0,1717	17,9757
0,0032	0,1717	18,7202
-0,3982	0,1714	17,9757
-0,0899	0,1714	18,7911
-0,4110	0,1709	18,1175
0,0128	0,1709	18,7557
-0,4046	0,1711	18,1175
-0,0739	0,1704	18,8620
-0,4014	0,1703	18,0466
-0,0674	0,1700	18,7202
-0,3564	0,1694	18,0466
-0,0482	0,1689	18,6493
-0,3853	0,1688	18,1175
-0,0931	0,1684	18,7911
-0,3500	0,1680	18,0466
-0,0867	0,1685	18,7911
-0,4014	0,1678	18,0820
-0,0642	0,1684	18,7911
-0,3789	0,1679	18,0820
-0,0257	0,1680	18,7202
-0,3918	0,1672	18,0466
-0,0835	0,1662	18,7202
-0,3596	0,1633	18,1175
-0,0450	0,1607	18,7557
-0,4046	0,1558	18,0820
-0,0931	0,1483	18,7911
-0,4207	0,1382	18,0466
-0,0096	0,1236	18,7202
-0,3564	0,1055	18,0820
-0,1381	0,0854	18,7911
-0,4046	0,0648	18,0466
-0,0385	0,0467	18,8975
-0,4560	0,0321	18,1175
-0,0899	0,0218	18,7557
-0,4046	0,0137	18,0466
-0,0610	0,0093	18,7557
-0,4078	0,0060	18,0820
-0,0450	0,0042	18,8975
-0,4752	0,0027	17,9048
-0,0867	0,0013	18,7557

01.02.2016	16:05:25
V	I	G
[V]	[A]	[W/m²]
0,0353	0,2012	22,1594
-0,3564	0,2006	20,8830
-0,0642	0,2009	22,0884
-0,3532	0,2002	20,9893
0,0385	0,2001	22,1239
-0,2569	0,2001	21,0248
-0,0514	0,2003	22,0175
-0,2087	0,2001	21,0603
0,0096	0,1996	22,0175
-0,2023	0,1991	21,0248
-0,0803	0,1998	21,9821
-0,3115	0,1988	20,9893
-0,0385	0,1982	22,0175
-0,1862	0,1981	21,0248
-0,0642	0,1970	22,0884
-0,2858	0,1971	20,9893
0,0225	0,1963	22,0175
-0,3115	0,1965	21,0248
-0,0353	0,1961	22,1239
-0,2184	0,1959	21,0248
-0,0706	0,1955	22,0884
-0,2858	0,1953	21,0248
-0,0257	0,1945	22,0884
-0,2537	0,1922	20,9893
-0,0674	0,1895	22,0884
-0,2087	0,1823	21,0248
0,0225	0,1717	22,0884
-0,2890	0,1559	20,9893
0,0257	0,1342	22,0884
-0,3307	0,1070	20,9184
0,0514	0,0791	22,0175
-0,2922	0,0541	21,1312
-0,0642	0,0350	22,1239
-0,3243	0,0222	20,9184
-0,0128	0,0134	22,1948
-0,3051	0,0083	21,0248
-0,1156	0,0054	22,1594
-0,2601	0,0037	21,0248
-0,0642	0,0023	22,1594
-0,2537	0,0013	20,9893

01.02.2016	16:10:25
V	I	G
[V]	[A]	[W/m²]
-0,3853	0,1923	20,1739
0,4174	0,1917	21,1312
-0,3885	0,1918	20,1739
0,5330	0,1916	21,0957
-0,4239	0,1914	20,0675
0,4688	0,1906	21,1312
-0,3275	0,1914	20,0321
0,5266	0,1906	21,2021
-0,3436	0,1906	20,0321
0,5138	0,1904	21,1666
-0,3243	0,1907	20,1739
0,5202	0,1899	21,0957
-0,3661	0,1901	20,2093
0,4656	0,1891	21,0957
-0,4271	0,1883	20,1030
0,5620	0,1883	21,1312
-0,4046	0,1873	20,0321
0,4752	0,1873	21,1312
-0,3596	0,1872	20,0675
0,6230	0,1878	21,1312
-0,3885	0,1872	20,1030
0,5106	0,1869	21,0957
-0,4463	0,1864	20,1739
0,5812	0,1856	21,0248
-0,4785	0,1836	20,1030
0,4977	0,1804	21,0603
-0,4078	0,1752	20,0675
0,5266	0,1661	21,0957
-0,4271	0,1526	20,1739
0,6005	0,1347	21,1312
-0,4367	0,1106	20,0321
0,6133	0,0851	21,0603
-0,5106	0,0602	20,1030
0,5363	0,0410	21,1312
-0,4881	0,0265	20,0321
0,5427	0,0172	21,0603
-0,4945	0,0105	20,0675
0,5363	0,0066	21,0248
-0,5138	0,0043	20,0675
0,5876	0,0026	21,1312
-0,4014	0,0017	20,1030
0,6326	0,0013	21,0603

01.02.2016	16:15:25
V	I	G
[V]	[A]	[W/m²]
-0,3596	0,1694	17,6920
-0,1188	0,1693	18,4011
-0,2826	0,1687	17,7629
-0,0032	0,1687	18,4366
-0,3757	0,1688	17,7984
-0,0931	0,1684	18,4720
-0,3275	0,1685	17,6566
-0,0706	0,1685	18,4720
-0,3821	0,1679	17,6211
-0,0899	0,1682	18,4011
-0,3629	0,1677	17,7629
-0,0706	0,1677	18,3657
-0,3115	0,1676	17,7629
-0,0450	0,1674	18,4720
-0,3500	0,1671	17,7629
0,0385	0,1663	18,3657
-0,2922	0,1660	17,6920
-0,0417	0,1654	18,3657
-0,3918	0,1654	17,6566
-0,0995	0,1657	18,4011
-0,3179	0,1652	17,6211
0,0128	0,1650	18,5075
-0,3789	0,1651	17,6920
-0,0706	0,1649	18,4366
-0,3564	0,1645	17,6920
-0,0128	0,1639	18,4366
-0,2665	0,1638	17,7984
-0,0867	0,1617	18,4366
-0,3179	0,1592	17,7629
0,0000	0,1558	18,4720
-0,2986	0,1500	17,6211
-0,0931	0,1416	18,4366
-0,3436	0,1301	17,6920
-0,0450	0,1147	18,4720
-0,3243	0,0963	17,7629
0,0225	0,0762	18,4720
-0,3179	0,0574	17,7629
-0,1156	0,0412	18,4366
-0,2505	0,0286	17,7629
-0,0482	0,0190	18,4720
-0,3596	0,0129	17,6566
-0,0417	0,0082	18,4366
-0,3918	0,0056	17,7629
-0,0257	0,0034	18,5075
-0,3307	0,0021	17,7629
-0,0353	0,0018	18,4366

01.02.2016	16:20:25
V	I	G
[V]	[A]	[W/m²]
0,3372	0,1381	14,7493
-0,2569	0,1382	14,4656
0,3468	0,1386	14,5720
-0,3372	0,1382	14,6784
0,3468	0,1378	14,7138
-0,3661	0,1378	14,4302
0,4528	0,1379	14,7138
-0,3436	0,1374	14,5720
0,2762	0,1379	14,6429
-0,2922	0,1373	14,4656
0,4624	0,1375	14,6784
-0,2826	0,1373	14,3947
0,3500	0,1369	14,7138
-0,3307	0,1375	14,5365
0,4624	0,1371	14,7138
-0,2890	0,1371	14,6074
0,3564	0,1366	14,7493
-0,3918	0,1363	14,5365
0,3982	0,1360	14,7493
-0,2697	0,1357	14,5365
0,4239	0,1354	14,6784
-0,2858	0,1363	14,4656
0,3885	0,1352	14,8202
-0,2376	0,1352	14,6074
0,3661	0,1349	14,7493
-0,3243	0,1347	14,6074
0,3083	0,1348	14,7493
-0,2665	0,1346	14,5365
0,4303	0,1346	14,8202
-0,2569	0,1344	14,6074
0,3436	0,1346	14,7493
-0,2890	0,1339	14,6429
0,4303	0,1328	14,7493
-0,2505	0,1313	14,6074
0,3468	0,1301	14,8202
-0,2505	0,1273	14,6074
0,3885	0,1246	14,8202
-0,2312	0,1191	14,6074
0,3725	0,1131	14,7493
-0,3404	0,1051	14,6074
0,3018	0,0938	14,7138
-0,3083	0,0830	14,5365
0,3564	0,0702	14,6429
-0,3532	0,0568	14,5720
0,2954	0,0439	14,7138
-0,3757	0,0335	14,5365
0,4207	0,0245	14,6429
-0,2601	0,0177	14,5365
0,3051	0,0124	14,7138
-0,3340	0,0087	14,4302
0,4239	0,0061	14,6784
-0,3051	0,0044	14,5720
0,3500	0,0028	14,6784
-0,3018	0,0018	14,4302

01.02.2016	16:25:25
V	I	G
[V]	[A]	[W/m²]
-0,2184	0,1368	14,1820
-0,0417	0,1363	14,6429
-0,1317	0,1364	14,2884
-0,0482	0,1365	14,6074
-0,2408	0,1363	14,1820
0,0161	0,1355	14,7138
-0,1413	0,1357	14,1820
0,0064	0,1358	14,7138
-0,1702	0,1360	14,2174
-0,0417	0,1363	14,7138
-0,1284	0,1352	14,1465
-0,0161	0,1364	14,6429
-0,2376	0,1354	14,2174
-0,0193	0,1357	14,6429
-0,1477	0,1351	14,2174
-0,0096	0,1354	14,6429
-0,2023	0,1351	14,2884
-0,0353	0,1342	14,7138
-0,2119	0,1346	14,3238
0,0000	0,1338	14,6784
-0,1798	0,1341	14,3238
-0,0417	0,1332	14,6074
-0,1413	0,1336	14,2884
0,0289	0,1332	14,5720
-0,1862	0,1333	14,2174
0,0482	0,1327	14,7138
-0,1959	0,1328	14,2884
0,0642	0,1328	14,6784
-0,1060	0,1324	14,3238
-0,0417	0,1326	14,6429
-0,1830	0,1326	14,3593
0,0610	0,1322	14,6784
-0,1573	0,1315	14,2884
0,0096	0,1303	14,6429
-0,2376	0,1286	14,2884
-0,0225	0,1267	14,7138
-0,1670	0,1235	14,1820
-0,0193	0,1203	14,6784
-0,2762	0,1153	14,1465
0,0514	0,1073	14,7138
-0,1413	0,0994	14,1111
0,0353	0,0882	14,7493
-0,2762	0,0769	14,1820
0,0546	0,0634	14,7138
-0,2312	0,0507	14,2174
0,0482	0,0390	14,7138
-0,1830	0,0298	14,2884
-0,0161	0,0218	14,7138
-0,1541	0,0155	14,1820
0,0835	0,0108	14,7493
-0,2440	0,0079	14,2174
0,0289	0,0055	14,6784
-0,1830	0,0034	14,1465
0,0739	0,0018	14,7493
-0,1220	0,0017	14,3238

01.02.2016	16:30:25
V	I	G
[V]	[A]	[W/m²]
-0,2794	0,1547	16,1675
-0,1092	0,1541	16,5575
-0,3757	0,1542	16,0966
0,0096	0,1541	16,6284
-0,3243	0,1538	16,0611
0,0096	0,1541	16,6284
-0,3564	0,1537	16,1675
0,0128	0,1532	16,5575
-0,3372	0,1533	16,0611
-0,0931	0,1531	16,6284
-0,3532	0,1530	16,1675
0,0032	0,1531	16,7347
-0,3629	0,1528	16,1675
-0,0257	0,1531	16,6993
-0,4239	0,1528	16,0966
-0,0225	0,1525	16,5929
-0,2537	0,1523	16,1675
0,0546	0,1515	16,5929
-0,3821	0,1512	16,2029
-0,0450	0,1508	16,5220
-0,3115	0,1510	16,1675
0,0032	0,1504	16,5575
-0,3051	0,1506	16,0611
-0,0482	0,1508	16,5929
-0,4110	0,1501	16,1675
-0,0385	0,1501	16,6284
-0,2890	0,1501	16,2384
-0,1349	0,1495	16,5220
-0,3404	0,1494	16,1675
-0,0450	0,1485	16,6993
-0,3789	0,1467	16,1675
-0,0450	0,1445	16,7347
-0,3436	0,1408	16,1675
-0,0610	0,1357	16,6993
-0,3083	0,1284	16,2384
-0,0450	0,1192	16,5575
-0,3821	0,1067	16,0966
-0,0417	0,0924	16,5575
-0,2762	0,0754	16,0966
-0,0706	0,0591	16,6993
-0,2697	0,0442	16,2029
-0,0867	0,0319	16,6993
-0,3083	0,0228	16,2029
-0,0995	0,0157	16,6993
-0,3885	0,0110	16,0966
-0,0353	0,0069	16,5929
-0,3083	0,0052	16,0966
-0,0321	0,0028	16,7347
-0,3500	0,0021	16,1675
0,0096	0,0011	16,6993

01.02.2016	16:35:25
V	I	G
[V]	[A]	[W/m²]
0,9826	0,1471	15,9193
-0,6262	0,1468	15,4229
0,9633	0,1468	15,8838
-0,7000	0,1474	15,3875
0,9569	0,1474	15,8838
-0,7193	0,1476	15,4229
1,0019	0,1471	15,8838
-0,7193	0,1468	15,4938
0,8638	0,1465	15,8129
-0,6101	0,1461	15,4938
0,9955	0,1461	15,9193
-0,6711	0,1465	15,4229
0,8413	0,1460	15,9193
-0,6904	0,1458	15,4584
0,9698	0,1460	15,9547
-0,6776	0,1456	15,4229
0,9537	0,1447	15,9193
-0,6840	0,1451	15,3520
0,9826	0,1446	15,9193
-0,7418	0,1449	15,4584
0,9377	0,1443	15,9193
-0,6647	0,1441	15,4938
0,9409	0,1446	15,9902
-0,6230	0,1438	15,4229
0,9794	0,1436	15,8129
-0,7225	0,1438	15,4229
0,9344	0,1434	15,9547
-0,6390	0,1434	15,4229
0,8831	0,1433	15,9902
-0,6454	0,1424	15,3875
0,9890	0,1419	15,9193
-0,6326	0,1408	15,4584
1,0468	0,1387	15,8129
-0,6647	0,1360	15,4584
0,9569	0,1320	15,9902
-0,5973	0,1265	15,4584
1,0051	0,1192	15,9902
-0,7450	0,1100	15,4938
0,9537	0,0971	15,9193
-0,6326	0,0827	15,4229
0,9826	0,0676	15,9547
-0,6390	0,0535	15,3875
0,9312	0,0400	15,9193
-0,6583	0,0292	15,3875
0,9955	0,0209	15,8838
-0,7065	0,0148	15,4938
0,9987	0,0098	15,9547
-0,7193	0,0074	15,3875
0,9216	0,0043	16,0256
-0,6776	0,0029	15,3875
0,9858	0,0018	15,9547

04.02.2016	10:00:25
V	I	G
[V]	[A]	[W/m²]
0,3564	0,2098	22,5139
-0,2697	0,2100	23,2939
0,3757	0,2099	22,6203
-0,2569	0,2098	23,5421
0,4207	0,2095	22,7975
-0,3051	0,2093	23,5421
0,3500	0,2089	22,6203
-0,3115	0,2080	23,2939
0,3629	0,2080	22,4430
-0,3115	0,2075	23,4357
0,3950	0,2075	22,6557
-0,3147	0,2071	23,5776
0,5427	0,2073	22,6203
-0,1830	0,2063	23,4357
0,4496	0,2064	22,6203
-0,2151	0,2062	23,3294
0,5202	0,2058	22,4430
-0,3725	0,2062	23,2230
0,3982	0,2052	22,4785
-0,2408	0,2051	23,1876
0,4592	0,2042	22,5139
-0,3018	0,2042	23,4357
0,4528	0,2036	22,6557
-0,3661	0,2018	23,4003
0,4688	0,1991	22,5139
-0,2858	0,1923	23,4003
0,4528	0,1828	22,7266
-0,3629	0,1662	23,5421
0,3982	0,1431	22,6912
-0,3051	0,1133	23,5421
0,5330	0,0828	22,6203
-0,3500	0,0552	23,2585
0,4142	0,0347	22,4785
-0,2922	0,0212	23,4003
0,4624	0,0126	22,6557
-0,3821	0,0082	23,5776
0,4752	0,0053	22,7621
-0,2633	0,0045	23,3294
0,5234	0,0029	22,4785
-0,4271	0,0021	23,2230

04.02.2016	09:55:25
V	I	G
[V]	[A]	[W/m²]
-0,0161	0,1699	18,5784
0,2055	0,1704	18,1529
-0,2055	0,1695	18,2239
0,1477	0,1690	18,2239
-0,1959	0,1696	18,6139
0,2473	0,1693	18,3302
-0,1349	0,1690	18,3302
0,1959	0,1688	18,0820
-0,1188	0,1684	18,2948
0,1766	0,1680	18,3302
-0,1702	0,1684	18,5784
0,2344	0,1680	18,3657
-0,0642	0,1680	18,3657
0,1862	0,1676	17,9757
-0,1413	0,1672	18,4011
0,0835	0,1667	18,2239
-0,1188	0,1669	18,4366
0,2023	0,1663	18,0466
-0,0706	0,1657	18,5784
0,1509	0,1662	18,1529
-0,0963	0,1661	18,2948
0,0867	0,1656	18,1175
-0,1349	0,1657	18,6493
0,2986	0,1658	18,2948
-0,1092	0,1662	18,4011
0,1060	0,1651	18,0820
-0,0385	0,1649	18,6139
0,1349	0,1647	18,0466
-0,2184	0,1635	18,4011
