Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
5	27.01.2016	12:21:10	39,211	0,1590	6,233	46,587	0,1766	75,8	29,4	11,6	29,0	2	0	100
5	27.01.2016	12:26:10	38,897	0,1774	6,899	46,878	0,1941	75,8	32,4	11,7	31,5	2	0	100
5	27.01.2016	12:31:10	37,243	0,0870	3,239	44,908	0,0969	74,4	16,3	11,6	16,8	2	0	100
5	27.01.2016	12:36:10	38,270	0,1108	4,239	45,690	0,1242	74,7	20,8	11,5	20,4	2	0	100
5	27.01.2016	12:41:10	38,823	0,1640	6,367	46,761	0,1793	76,0	30,0	11,4	29,0	2	0	100
5	27.01.2016	12:46:10	38,954	0,1555	6,059	46,648	0,1710	76,0	28,8	11,4	27,0	2	0	100
5	27.01.2016	12:51:10	38,707	0,1408	5,451	46,351	0,1552	75,8	25,6	11,5	24,5	2	0	100
5	27.01.2016	12:56:10	39,234	0,1413	5,544	46,429	0,1580	75,6	26,1	11,5	26,1	2	0	100
5	27.01.2016	13:01:10	37,586	0,1336	5,021	46,198	0,1448	75,1	24,3	11,4	23,1	2	0	100
5	27.01.2016	13:06:10	38,190	0,1436	5,486	46,402	0,1567	75,4	26,1	11,5	25,2	2	0	100
5	27.01.2016	13:11:10	39,645	0,2250	8,919	47,543	0,2450	76,6	41,3	11,5	40,4	2	0	100
5	27.01.2016	13:16:10	38,823	0,1777	6,900	46,928	0,1932	76,1	32,1	11,5	30,6	2	0	100
5	27.01.2016	13:21:10	39,818	0,2421	9,641	47,714	0,2634	76,7	44,1	11,7	43,3	2	0	100
5	27.01.2016	13:26:10	38,328	0,1512	5,797	46,436	0,1647	75,8	27,8	11,9	27,0	2	0	100
5	27.01.2016	13:31:10	39,170	0,1555	6,092	46,584	0,1726	75,8	28,9	11,9	28,1	2	0	100
5	28.01.2016	08:55:50	37,140	0,0702	2,606	45,513	0,0779	73,5	14,5	3,6	13,2	2	0	100
5	28.01.2016	09:00:50	37,866	0,0850	3,219	46,188	0,0944	73,8	15,8	3,4	14,1	2	0	100
5	28.01.2016	09:05:50	38,669	0,0971	3,757	46,547	0,1091	74,0	18,3	4,0	17,2	2	0	100
5	28.01.2016	09:10:50	39,491	0,1105	4,365	46,937	0,1248	74,5	21,0	3,9	20,0	2	0	100
5	28.01.2016	09:15:50	39,398	0,1300	5,123	47,314	0,1442	75,1	24,5	3,7	23,8	2	0	100
5	28.01.2016	09:20:50	39,471	0,1498	5,912	47,646	0,1639	75,7	28,1	4,0	28,1	2	0	100
5	28.01.2016	09:25:50	40,518	0,1656	6,710	47,863	0,1842	76,1	31,9	4,5	32,2	2	0	100
5	28.01.2016	09:30:50	40,602	0,1855	7,530	48,167	0,2044	76,5	35,6	4,5	36,1	2	0	100
5	28.01.2016	09:35:50	41,058	0,2107	8,652	48,478	0,2315	77,1	40,2	4,6	41,0	2	0	100
5	28.01.2016	09:40:50	40,865	0,2269	9,273	48,607	0,2449	77,9	42,4	4,6	43,1	2	0	100
5	28.01.2016	09:45:50	40,676	0,2529	10,288	48,847	0,2699	78,0	46,8	4,9	48,1	2	0	100
5	28.01.2016	09:50:50	41,250	0,2642	10,899	48,913	0,2837	78,5	50,9	5,3	69,8	2	0	100
5	28.01.2016	09:55:24	43,312	0,2907	12,591	49,679	0,3034	83,5	248,9	5,8	269,6	2	0	300
5	28.01.2016	10:00:24	48,636	1,0058	48,920	52,089	1,1910	78,9	266,2	8,2	283,0	2	0	300
5	28.01.2016	10:05:30	41,629	1,6085	66,960	51,807	1,7081	75,7	192,0	10,1	146,0	2	0	200
5	28.01.2016	10:10:24	42,689	1,6733	71,429	51,697	1,8128	76,2	291,6	11,1	306,8	2	0	300
5	28.01.2016	10:15:11	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	339,7	2	0	100
