Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	01.07.2016	06:10:29	24,706	0,0759	1,876	30,289	0,0807	76,8	8,7	16,6	1,8	1	0	400
3	01.07.2016	06:15:29	25,402	0,0669	1,698	30,082	0,0735	76,8	7,8	16,5	1,4	1	0	400
3	01.07.2016	06:20:29	26,058	0,0855	2,228	30,631	0,0948	76,7	10,3	16,5	2,5	1	0	400
3	01.07.2016	06:25:29	25,957	0,1030	2,675	30,997	0,1110	77,7	12,1	16,6	7,9	1	0	400
3	01.07.2016	06:30:29	27,096	0,1283	3,477	31,461	0,1429	77,3	16,0	16,8	14,1	1	0	400
3	01.07.2016	06:35:29	26,250	0,1144	3,004	31,170	0,1244	77,5	14,0	16,8	7,9	1	0	400
3	01.07.2016	06:45:29	23,125	0,0346	0,800	28,395	0,0377	74,8	3,8	16,6	0,7	1	0	400
3	01.07.2016	06:55:29	24,511	0,0443	1,085	29,159	0,0490	76,0	5,0	16,5	0,5	1	0	400
3	01.07.2016	07:00:29	25,066	0,0537	1,347	29,622	0,0598	76,0	6,3	16,5	0,7	1	0	400
3	01.07.2016	07:05:29	25,228	0,0676	1,705	30,092	0,0754	75,2	7,7	16,5	1,1	1	0	400
3	01.07.2016	07:10:29	25,611	0,0817	2,092	30,510	0,0889	77,1	9,7	16,5	2,0	1	0	400
3	01.07.2016	07:15:29	25,162	0,0871	2,191	30,614	0,0928	77,1	10,2	16,7	2,5	1	0	400
3	01.07.2016	07:20:29	26,686	0,1308	3,489	31,471	0,1434	77,3	15,9	16,6	14,1	1	0	400
3	01.07.2016	07:25:29	24,605	0,0610	1,500	29,838	0,0667	75,4	6,9	16,8	1,1	1	0	400
3	01.07.2016	07:30:29	25,396	0,0638	1,620	30,015	0,0714	75,6	7,6	16,6	1,1	1	0	400
3	01.07.2016	07:35:29	25,598	0,0873	2,236	30,645	0,0941	77,5	10,6	16,6	2,0	1	0	400
3	01.07.2016	07:40:29	26,156	0,1097	2,868	31,117	0,1189	77,5	13,4	16,5	6,6	1	0	400
