Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
2	01.08.2016	06:30:06	16,894	0,0110	0,187	17,263	0,0153	70,6	8,1	14,6	1,6	2	0	100
2	01.08.2016	06:35:06	23,490	0,0152	0,357	28,819	0,0236	52,4	12,9	14,6	11,6	2	0	100
2	01.08.2016	06:40:06	26,691	0,0206	0,550	34,520	0,0324	49,1	17,8	14,5	16,8	2	0	100
2	01.08.2016	06:45:06	27,247	0,0244	0,665	36,565	0,0381	47,8	20,7	14,9	20,9	2	0	100
2	01.08.2016	06:50:06	26,254	0,0298	0,783	38,044	0,0434	47,4	23,2	15,0	22,9	2	0	100
2	01.08.2016	06:55:06	29,539	0,0339	1,000	39,898	0,0517	48,5	28,0	15,3	27,7	2	0	100
2	01.08.2016	07:00:06	30,069	0,0353	1,062	40,131	0,0544	48,7	29,4	15,4	29,0	2	0	100
2	01.08.2016	07:05:06	29,803	0,0366	1,089	40,205	0,0554	48,9	30,5	15,7	30,2	2	0	100
2	01.08.2016	07:10:06	26,598	0,0339	0,900	38,810	0,0487	47,7	26,6	15,7	25,9	2	0	100
2	01.08.2016	07:15:06	25,840	0,0267	0,691	36,179	0,0392	48,8	21,8	15,7	20,6	2	0	100
2	01.08.2016	07:20:06	28,807	0,0285	0,820	37,930	0,0453	47,8	24,8	15,7	23,6	2	0	100
2	01.08.2016	07:25:06	28,704	0,0353	1,014	39,488	0,0532	48,3	28,8	15,8	27,9	2	0	100
2	01.08.2016	07:30:06	28,326	0,0374	1,060	39,871	0,0547	48,6	29,9	15,8	28,8	2	0	100
2	01.08.2016	07:35:06	31,203	0,0420	1,309	41,327	0,0646	49,1	34,8	15,9	33,8	2	0	100
2	01.08.2016	07:40:06	30,914	0,0646	1,998	43,955	0,0889	51,1	48,2	16,1	47,8	2	0	100
2	01.08.2016	07:45:06	32,914	0,0823	2,709	45,475	0,1135	52,5	61,3	16,2	61,7	2	0	100
2	01.08.2016	07:50:06	32,298	0,0752	2,429	44,756	0,1043	52,0	56,9	16,5	56,0	2	0	100
2	01.08.2016	07:55:06	31,761	0,0564	1,792	43,016	0,0828	50,3	44,8	16,4	43,1	2	0	100
2	01.08.2016	08:00:06	32,217	0,0529	1,703	42,699	0,0802	49,8	42,6	16,4	42,0	2	0	100
2	01.08.2016	08:05:06	31,508	0,0643	2,025	43,689	0,0918	50,5	48,8	16,4	49,0	2	0	100
2	01.08.2016	08:10:06	33,113	0,0888	2,941	45,591	0,1227	52,6	65,7	16,6	65,5	2	0	100
2	01.08.2016	08:15:06	32,879	0,0861	2,831	45,338	0,1195	52,2	64,3	16,9	63,9	2	0	100
2	01.08.2016	08:20:06	33,296	0,0705	2,348	44,295	0,1030	51,5	55,3	17,2	54,4	2	0	100
2	01.08.2016	08:25:06	33,354	0,0983	3,277	45,900	0,1343	53,2	72,7	17,3	71,4	2	0	100
2	01.08.2016	08:30:06	32,580	0,0909	2,961	45,296	0,1247	52,4	67,5	17,6	65,5	2	0	100
2	01.08.2016	08:35:06	32,651	0,0817	2,667	44,799	0,1151	51,7	61,9	17,3	60,1	2	0	100
2	01.08.2016	08:40:06	33,675	0,1082	3,643	46,266	0,1477	53,3	79,0	17,5	78,5	2	0	100
2	01.08.2016	08:45:06	35,888	0,1331	4,776	47,301	0,1854	54,4	99,6	17,8	99,5	2	0	100
2	01.08.2016	08:50:06	34,661	0,0900	3,121	45,323	0,1325	52,0	71,5	18,0	70,3	2	0	100
2	01.08.2016	08:55:06	33,842	0,0897	3,035	45,187	0,1285	52,3	68,9	17,7	70,7	2	0	100
2	01.08.2016	09:00:04	36,870	0,1722	6,350	48,222	0,2373	55,5	127,7	17,7	129,5	2	0	200
2	01.08.2016	09:05:04	35,968	0,1580	5,683	47,583	0,2176	54,9	116,7	18,5	118,8	2	0	200
2	01.08.2016	09:10:06	34,253	0,1218	4,172	46,332	0,1677	53,7	88,4	18,7	93,4	2	0	100
2	01.08.2016	09:15:03	38,604	0,5054	19,510	51,412	0,6581	57,7	358,1	19,0	420,2	2	0	400
2	01.08.2016	09:20:03	38,531	0,4643	17,889	50,102	0,6214	57,5	337,1	21,3	402,5	2	0	400
2	01.08.2016	09:25:04	36,915	0,3167	11,692	48,519	0,4234	56,9	225,7	21,8	226,5	2	0	300
2	01.08.2016	09:30:04	36,186	0,3259	11,794	48,304	0,4311	56,6	229,5	21,9	242,4	2	0	300
2	01.08.2016	09:35:04	34,353	0,1604	5,512	46,069	0,2219	53,9	114,7	20,8	117,0	2	0	200
2	01.08.2016	09:40:03	38,630	0,6311	24,380	50,827	0,8446	56,8	460,9	20,3	488,7	2	0	500
2	01.08.2016	09:45:03	37,570	0,6643	24,960	50,124	0,8760	56,8	477,6	20,5	503,6	2	0	500
2	01.08.2016	09:50:03	36,174	0,4839	17,505	48,733	0,6319	56,8	337,0	21,8	343,5	2	0	400
2	01.08.2016	09:55:03	36,588	0,7657	28,014	50,044	0,9925	56,4	540,4	22,6	563,5	2	0	600
2	01.08.2016	10:00:04	35,698	0,2964	10,579	46,921	0,4073	55,4	210,8	22,9	244,7	2	0	300
2	01.08.2016	10:05:03	37,098	0,7853	29,133	50,136	1,0350	56,1	559,5	22,3	586,2	2	0	600
2	01.08.2016	10:10:03	36,909	0,8861	32,706	49,901	1,1737	55,8	634,4	22,3	657,6	2	0	700
2	01.08.2016	10:15:03	36,103	0,9359	33,790	49,402	1,2280	55,7	669,4	23,4	685,5	2	0	700
2	01.08.2016	10:20:06	29,854	0,0857	2,560	41,219	0,1228	50,6	66,4	22,7	61,2	2	0	100
2	01.08.2016	10:25:06	29,247	0,0657	1,923	40,834	0,0953	49,4	49,9	20,9	47,4	2	0	100
2	01.08.2016	10:30:06	33,845	0,1202	4,069	44,938	0,1730	52,3	90,5	20,5	91,2	2	0	100
2	01.08.2016	10:35:04	35,188	0,1997	7,027	47,143	0,2739	54,4	145,2	21,0	144,9	2	0	200
2	01.08.2016	10:40:04	35,583	0,2386	8,489	47,716	0,3250	54,7	172,3	21,9	169,8	2	0	200
2	01.08.2016	10:45:06	32,879	0,1217	4,001	44,880	0,1728	51,6	89,9	21,9	88,4	2	0	100
2	01.08.2016	10:50:06	30,426	0,0835	2,542	43,011	0,1191	49,6	59,9	21,0	63,9	2	0	100
2	01.08.2016	10:55:04	34,430	0,1440	4,958	46,152	0,2026	53,0	103,7	20,8	110,7	2	0	200
2	01.08.2016	11:00:03	37,606	1,1819	44,445	51,555	1,5676	55,0	858,4	26,1	884,1	2	0	900
2	01.08.2016	11:05:03	36,800	1,1065	40,721	50,186	1,4632	55,5	814,9	29,7	633,6	2	0	800
2	01.08.2016	11:10:04	34,041	0,2732	9,299	46,122	0,3659	55,1	197,7	27,9	198,9	2	0	200
2	01.08.2016	11:15:04	33,858	0,1774	6,005	45,336	0,2460	53,8	131,6	25,5	131,1	2	0	200
2	01.08.2016	11:20:04	33,739	0,1977	6,671	46,222	0,2679	53,9	142,4	24,0	144,7	2	0	200
2	01.08.2016	11:25:04	35,788	0,2799	10,018	47,759	0,3791	55,3	204,9	23,5	206,1	2	0	300
2	01.08.2016	11:30:04	34,661	0,2846	9,864	47,131	0,3790	55,2	203,6	25,6	208,6	2	0	300
2	01.08.2016	11:35:04	36,016	0,3736	13,457	48,324	0,5006	55,6	266,6	25,4	274,4	2	0	300
2	01.08.2016	11:40:03	37,102	0,5035	18,682	48,642	0,6856	56,0	367,1	27,2	385,0	2	0	400
2	01.08.2016	11:45:03	37,291	1,2719	47,430	50,585	1,7186	54,6	949,1	29,4	801,1	2	0	900
2	01.08.2016	11:50:04	35,563	0,3632	12,917	46,769	0,4951	55,8	268,0	29,5	265,5	2	0	300
2	01.08.2016	11:55:05	32,654	0,1381	4,510	43,903	0,1957	52,5	104,0	27,4	100,0	2	0	200
2	01.08.2016	12:00:04	32,368	0,1374	4,447	44,551	0,1894	52,7	101,0	25,1	96,8	2	0	200
2	01.08.2016	12:05:04	34,924	0,2104	7,347	46,845	0,2900	54,1	153,8	23,5	154,4	2	0	200
2	01.08.2016	12:10:04	37,795	1,0249	38,735	52,187	1,3520	54,9	758,2	22,7	479,6	2	0	700
2	01.08.2016	12:15:03	37,182	1,3753	51,136	50,872	1,8594	54,1	1014,5	29,8	1049,4	2	0	1100
2	01.08.2016	12:20:04	34,526	0,3792	13,091	45,312	0,5161	56,0	273,6	34,8	283,4	2	0	300
2	01.08.2016	12:25:03	35,872	1,3418	48,133	49,333	1,7833	54,7	971,7	35,7	1011,1	2	0	1000
2	01.08.2016	12:30:03	36,745	1,3933	51,198	50,117	1,8736	54,5	1018,6	33,7	1052,8	2	0	1100
2	01.08.2016	12:35:03	35,201	1,4381	50,622	49,427	1,8853	54,3	1030,7	34,7	867,8	2	0	1000
2	01.08.2016	12:40:03	35,811	1,3922	49,857	48,994	1,8712	54,4	1015,3	36,0	1047,4	2	0	1100
2	01.08.2016	12:45:04	32,596	0,3116	10,156	43,582	0,4147	56,2	219,1	37,4	228,8	2	0	300
2	01.08.2016	12:50:03	36,530	1,4231	51,987	49,989	1,9035	54,6	1035,9	34,0	1070,5	2	0	1100
2	01.08.2016	12:55:03	35,946	1,4168	50,926	48,749	1,9277	54,2	1041,1	38,0	1087,1	2	0	1100
2	01.08.2016	13:00:03	34,780	1,6048	55,815	48,881	2,1209	53,8	1151,5	37,4	1033,3	2	0	1200
2	01.08.2016	13:05:03	35,512	1,5871	56,363	49,437	2,1151	53,9	1149,6	34,2	1224,3	2	0	1200
2	01.08.2016	13:10:03	34,815	1,5348	53,433	49,028	2,0217	53,9	1099,8	35,8	1152,2	2	0	1200
2	01.08.2016	13:15:03	34,298	1,5024	51,529	48,420	1,9659	54,1	1066,7	38,8	1103,6	2	0	1100
2	01.08.2016	13:20:03	35,316	1,4695	51,897	48,216	1,9884	54,1	1080,2	38,6	1117,0	2	0	1100
2	01.08.2016	13:25:03	35,897	1,4996	53,830	49,091	2,0188	54,3	1094,4	37,4	1097,5	2	0	1100
2	01.08.2016	13:30:03	35,515	1,4146	50,238	48,867	1,9035	54,0	1034,0	35,4	1066,9	2	0	1100
2	01.08.2016	13:35:03	35,705	1,0374	37,039	47,853	1,4043	55,1	737,4	36,9	781,2	2	0	800
2	01.08.2016	13:40:03	34,812	1,4426	50,221	48,701	1,9064	54,1	1035,0	37,7	1073,2	2	0	1100
2	01.08.2016	13:45:03	34,751	1,4777	51,353	48,699	1,9458	54,2	1058,9	37,9	1097,3	2	0	1100
2	01.08.2016	13:50:03	34,831	1,4695	51,185	48,472	1,9592	53,9	1064,4	36,2	1103,4	2	0	1100
2	01.08.2016	13:55:03	33,373	0,3300	11,012	43,386	0,4603	55,1	234,8	37,7	267,1	2	0	300
2	01.08.2016	14:00:03	34,379	1,4986	51,519	48,404	1,9789	53,8	1078,1	39,3	1114,5	2	0	1100
2	01.08.2016	14:05:03	34,777	1,5126	52,602	48,708	2,0072	53,8	1091,1	38,4	1128,3	2	0	1100
2	01.08.2016	14:10:03	34,825	1,3016	45,327	47,860	1,7432	54,3	941,7	40,2	915,0	2	0	1000
2	01.08.2016	14:15:03	34,632	1,3955	48,331	48,176	1,8533	54,1	1008,9	40,2	1044,0	2	0	1100
2	01.08.2016	14:20:03	34,998	1,3942	48,794	48,088	1,8820	53,9	1023,0	40,5	1061,2	2	0	1100
2	01.08.2016	14:25:03	33,862	1,4137	47,870	48,142	1,8501	53,7	1007,9	38,3	1044,2	2	0	1100
2	01.08.2016	14:30:03	34,828	1,3644	47,519	47,975	1,8387	53,9	998,7	40,3	1035,6	2	0	1000
2	01.08.2016	14:35:03	35,213	1,3372	47,086	48,010	1,8130	54,1	985,6	38,9	1021,8	2	0	1000
2	01.08.2016	14:40:03	33,884	0,6268	21,239	45,620	0,8500	54,8	435,6	37,4	916,1	2	0	600
2	01.08.2016	14:45:03	34,423	1,3727	47,254	48,517	1,8057	53,9	983,2	37,9	1019,7	2	0	1000
2	01.08.2016	14:50:03	35,310	1,3069	46,145	48,324	1,7749	53,8	969,5	37,9	1004,8	2	0	1000
2	01.08.2016	14:55:03	34,854	1,3020	45,378	48,118	1,7519	53,8	953,7	39,4	988,0	2	0	1000
2	01.08.2016	15:00:03	35,351	1,2805	45,267	48,059	1,7401	54,1	946,6	39,3	981,2	2	0	1000
2	01.08.2016	15:05:03	34,568	1,3299	45,973	47,973	1,7783	53,9	969,5	40,2	1001,8	2	0	1000
2	01.08.2016	15:10:03	34,754	1,3396	46,557	48,428	1,7884	53,8	975,2	38,6	1010,2	2	0	1000
2	01.08.2016	15:15:03	34,635	1,3010	45,060	48,208	1,7354	53,9	946,9	39,5	980,5	2	0	1000
2	01.08.2016	15:20:03	35,445	1,2444	44,108	48,039	1,7052	53,8	927,3	40,0	958,7	2	0	1000
2	01.08.2016	15:25:03	35,531	1,2481	44,347	48,079	1,7114	53,9	931,5	37,9	965,1	2	0	1000
2	01.08.2016	15:30:03	34,465	1,1272	38,848	47,833	1,4933	54,4	819,4	37,7	812,5	2	0	800
2	01.08.2016	15:35:03	35,024	1,2464	43,653	48,319	1,6797	53,8	915,8	38,9	946,5	2	0	1000
2	01.08.2016	15:40:03	35,515	1,2187	43,281	48,054	1,6735	53,8	910,8	40,3	941,3	2	0	1000
2	01.08.2016	15:45:03	34,706	1,2418	43,100	48,131	1,6638	53,8	908,3	40,3	939,2	2	0	1000
2	01.08.2016	15:50:03	35,168	1,2475	43,872	48,177	1,6931	53,8	923,9	41,6	952,4	2	0	1000
2	01.08.2016	15:55:03	35,351	1,1778	41,638	47,965	1,6110	53,9	879,9	40,3	908,4	2	0	900
2	01.08.2016	16:00:03	35,095	1,1517	40,418	48,119	1,5558	54,0	845,6	37,7	874,1	2	0	900
2	01.08.2016	16:05:03	34,860	1,1456	39,934	47,906	1,5460	53,9	840,5	40,3	867,3	2	0	900
2	01.08.2016	16:10:03	34,815	1,1196	38,977	47,881	1,5052	54,1	818,6	39,6	844,0	2	0	900
2	01.08.2016	16:15:03	35,001	1,0958	38,353	47,929	1,4776	54,2	803,6	40,4	828,3	2	0	900
2	01.08.2016	16:20:03	34,491	0,5762	19,872	46,028	0,7806	55,3	414,9	40,0	350,3	2	0	400
2	01.08.2016	16:25:03	35,634	1,0922	38,919	48,651	1,4729	54,3	802,5	37,9	827,4	2	0	900
2	01.08.2016	16:30:03	35,753	1,0639	38,036	48,554	1,4508	54,0	790,0	37,7	815,9	2	0	800
2	01.08.2016	16:35:03	35,724	1,0358	37,002	48,283	1,4200	54,0	774,8	37,6	784,6	2	0	800
2	01.08.2016	16:40:03	36,052	1,0138	36,550	48,283	1,4013	54,0	764,2	38,4	788,2	2	0	800
2	01.08.2016	16:45:03	36,023	1,0180	36,670	48,513	1,3957	54,2	762,0	36,9	785,3	2	0	800
2	01.08.2016	16:50:03	36,141	1,0049	36,317	48,902	1,3607	54,6	742,7	36,3	754,2	2	0	800
2	01.08.2016	16:55:03	33,528	0,3798	12,733	45,208	0,5198	54,2	275,4	37,9	296,1	2	0	300
2	01.08.2016	17:00:04	34,886	0,4612	16,090	46,185	0,6396	54,5	343,5	36,7	393,9	2	0	400
2	01.08.2016	17:05:03	36,774	0,9250	34,016	48,994	1,2825	54,1	699,3	35,3	732,2	2	0	800
2	01.08.2016	17:10:04	35,512	0,4256	15,115	46,906	0,5874	54,9	315,9	33,9	302,0	2	0	400
2	01.08.2016	17:15:04	33,640	0,3111	10,465	45,401	0,4293	53,7	226,8	35,3	236,3	2	0	300
2	01.08.2016	17:20:03	36,180	0,8885	32,144	49,432	1,1964	54,4	651,9	33,0	667,1	2	0	700
2	01.08.2016	17:25:03	36,655	0,6459	23,677	48,411	0,8996	54,4	487,8	34,0	490,5	2	0	500
2	01.08.2016	17:30:04	33,197	0,2418	8,026	45,009	0,3389	52,6	180,2	32,8	190,2	2	0	200
2	01.08.2016	17:35:03	36,472	0,6670	24,329	49,025	0,9109	54,5	497,7	29,5	455,3	2	0	500
2	01.08.2016	17:40:03	35,351	0,4361	15,416	47,937	0,5934	54,2	318,6	28,4	327,7	2	0	400
2	01.08.2016	17:45:04	35,149	0,3884	13,650	47,412	0,5336	54,0	287,1	29,7	289,3	2	0	300
2	01.08.2016	17:50:03	36,090	0,4911	17,725	48,448	0,6767	54,1	364,3	28,2	405,2	2	0	400
2	01.08.2016	17:55:03	36,244	0,7471	27,080	49,768	1,0081	54,0	549,2	28,7	580,5	2	0	600
