Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
5	01.04.2016	07:20:44	35,335	0,0332	1,175	42,595	0,0376	73,4	5,7	2,7	0,9	2	0	400
5	01.04.2016	07:25:44	36,739	0,0475	1,744	44,269	0,0543	72,6	8,4	3,0	5,0	2	0	400
5	01.04.2016	07:30:44	36,382	0,0633	2,303	45,196	0,0686	74,2	10,9	3,2	9,3	2	0	400
5	01.04.2016	07:35:44	37,798	0,0736	2,782	45,699	0,0821	74,2	13,2	3,5	12,0	2	0	400
5	01.04.2016	07:40:44	37,904	0,0894	3,389	46,205	0,0990	74,1	15,9	3,7	15,0	2	0	400
5	01.04.2016	07:45:44	39,860	0,1005	4,004	46,644	0,1147	74,9	18,7	3,7	17,9	2	0	400
5	01.04.2016	07:50:44	39,189	0,1197	4,692	47,111	0,1317	75,6	21,6	3,7	20,9	2	0	400
5	01.04.2016	07:55:44	39,112	0,1396	5,460	47,477	0,1506	76,4	24,6	4,0	24,7	2	0	400
5	01.04.2016	08:00:44	40,284	0,1611	6,488	47,842	0,1719	78,9	27,3	4,2	27,9	2	0	400
5	01.04.2016	08:05:44	46,115	0,2191	10,103	49,418	0,2790	73,3	51,2	4,8	98,4	2	0	400
5	01.04.2016	08:10:44	43,819	0,3519	15,421	49,681	0,4125	75,3	40,8	5,4	99,1	2	0	400
5	01.04.2016	08:15:44	45,351	0,5352	24,271	50,730	0,5854	81,7	57,4	6,0	112,0	2	0	400
5	01.04.2016	08:20:39	43,835	0,5165	22,643	50,313	0,5956	75,6	109,7	6,7	149,2	2	0	800
5	01.04.2016	08:25:27	44,950	0,6196	27,850	50,741	0,6906	79,5	154,0	6,9	190,5	2	0	800
5	01.04.2016	08:30:27	44,950	0,8129	36,539	51,169	0,9450	75,6	128,1	7,6	164,2	2	0	800
5	01.04.2016	08:35:26	43,999	0,8215	36,144	51,058	0,9043	78,3	204,8	7,9	252,8	2	0	1200
5	01.04.2016	08:40:44	48,103	0,7503	36,093	51,312	0,8941	78,7	62,2	8,8	100,7	2	0	400
5	01.04.2016	08:45:22	43,042	0,3045	13,104	49,005	0,3208	83,4	248,5	8,8	330,4	2	0	1200
5	01.04.2016	08:50:22	43,540	0,3152	13,726	49,690	0,3253	84,9	207,5	8,3	244,9	2	0	1200
5	01.04.2016	08:55:22	49,519	0,5167	25,584	51,528	0,7219	68,8	229,3	9,2	266,9	2	0	1200
5	01.04.2016	09:00:22	43,270	1,3201	57,121	51,697	1,4149	78,1	236,8	9,8	273,9	2	0	1200
5	01.04.2016	09:05:22	43,543	1,2956	56,413	51,559	1,4020	78,0	232,9	10,1	266,2	2	0	1200
5	01.04.2016	09:10:22	43,607	1,6013	69,826	51,783	1,7287	78,0	282,4	11,0	319,5	2	0	1200
5	01.04.2016	09:15:22	43,267	1,7139	74,153	51,855	1,8395	77,7	299,8	11,1	336,1	2	0	1200
5	01.04.2016	09:20:19	43,559	1,8236	79,436	51,861	1,9732	77,6	321,5	11,7	357,6	2	0	1600
5	01.04.2016	09:25:22	43,119	1,5821	68,220	51,560	1,7044	77,6	279,0	12,0	306,8	2	0	1200
5	01.04.2016	09:30:19	43,103	2,0758	89,475	51,901	2,2192	77,7	361,8	12,4	396,8	2	0	1600
5	01.04.2016	09:35:19	43,334	2,1795	94,447	51,925	2,3430	77,6	382,9	12,9	416,6	2	0	1600
5	01.04.2016	09:40:17	42,593	2,3529	100,218	51,798	2,4959	77,5	408,1	14,3	441,0	2	0	2000
5	01.04.2016	09:45:21	42,528	2,0170	85,778	51,434	2,1421	77,9	352,1	14,8	366,0	2	0	1600
5	01.04.2016	09:50:17	42,060	2,6619	111,959	51,650	2,8241	76,8	457,0	16,7	489,1	2	0	2000
5	01.04.2016	09:55:17	42,304	2,5881	109,485	51,707	2,7543	76,9	446,8	15,9	483,4	2	0	2000
5	01.04.2016	10:00:17	42,737	2,8279	120,856	51,848	3,0335	76,8	491,7	15,9	523,6	2	0	2000
5	01.04.2016	10:05:17	42,034	2,5261	106,183	51,544	2,6728	77,1	433,7	16,3	461,5	2	0	2000
5	01.04.2016	10:10:16	41,655	3,0942	128,888	51,633	3,2562	76,7	528,9	17,6	560,8	2	0	2400
5	01.04.2016	10:15:17	41,738	2,8003	116,880	51,491	2,9500	76,9	479,2	17,4	503,9	2	0	2000
5	01.04.2016	10:20:17	42,127	3,0565	128,762	51,763	3,2492	76,6	528,4	17,6	554,9	2	0	2400
5	01.04.2016	10:25:16	41,228	3,3716	139,005	51,619	3,5508	75,8	575,6	18,1	608,8	2	1	2400
5	01.04.2016	10:30:16	41,677	3,3352	139,004	51,649	3,5208	76,4	571,8	17,8	599,5	2	1	2400
5	01.04.2016	10:35:16	41,687	3,3870	141,196	51,566	3,5757	76,6	581,8	18,7	609,3	2	1	2400
